distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 2.153]",0.00017733265011234226,0.00016395996934311132,1.834176873498069e-07,1.6264173321015464e-07,0.47401017375029086,0.43826499805413655
"(2.153, 3.119]",3.188421337069541e-05,2.4199560771012596e-05,4.4084297738376265e-09,1.548297471649033e-09,0.08525838655323952,0.06470962550168768
"(3.119, 3.875]",1.8839214586548204e-05,1.604898635562619e-05,3.424144696578364e-09,8.101130211648279e-10,0.0503383813752568,0.04288289154223318
"(3.875, 4.522]",1.1941084248951109e-05,1.3062611500961376e-05,9.75458721542133e-10,5.528341418318544e-10,0.031930459281695266,0.03492942315357072
"(4.522, 5.107]",1.007937976204513e-05,1.0603735390934632e-05,7.36278922933817e-10,3.541548006390666e-10,0.026932102724184587,0.028333180964577338
"(5.107, 5.635]",8.193519515266782e-06,9.066152917316673e-06,7.952779372677225e-10,2.6260662796751473e-10,0.021909471183823373,0.024242892900904783
"(5.635, 6.128]",6.039405557233886e-06,7.460663236560388e-06,2.4332511173997494e-10,2.1470516209088235e-10,0.016137291648928943,0.019934892168089358
"(6.128, 6.599]",6.0733619980128425e-06,7.210760466060779e-06,4.3181758099915636e-10,1.5082017026310533e-10,0.01624016998268634,0.019281573486246522
"(6.599, 7.053]",5.751182081607873e-06,5.90079120744739e-06,4.3036640556687586e-10,1.0972042958154702e-10,0.015367158522056236,0.015766914106299428
"(7.053, 7.474]",4.673254818357075e-06,5.2181232111785966e-06,1.6048297829598365e-10,7.196867839739831e-11,0.012486936874650105,0.01394282522026921
"(7.474, 7.904]",3.5395889714621474e-06,4.959222132003963e-06,9.946326995614947e-11,1.096828552606379e-10,0.009464860909689782,0.013260959980978598
"(7.904, 8.308]",4.222213462221754e-06,4.924797758740599e-06,2.617552215763581e-10,1.0039941551831114e-10,0.011281754371056527,0.01315905961135488
"(8.308, 8.691]",3.914940851123834e-06,4.463076947387356e-06,1.4827767428670203e-10,7.198038070758252e-11,0.010468551835905133,0.01193426775731379
"(8.691, 9.084]",3.309185565231136e-06,3.939540689244502e-06,8.984952736266047e-11,4.6814494040600274e-11,0.008842143830297595,0.01052645272166131
"(9.084, 9.455]",3.4304289584411704e-06,3.937472508992615e-06,1.822278616163639e-10,6.85764168736046e-11,0.00917296703487169,0.010528801489046252
"(9.455, 9.831]",3.3775173870866946e-06,3.6040894283996637e-06,2.7443876339083594e-10,5.5887723987502566e-11,0.009024726458295648,0.009630126952683902
"(9.831, 10.182]",2.987116018874351e-06,3.6121359311290596e-06,9.330342030934253e-11,4.7257027265583115e-11,0.007981574002432266,0.009651627207976847
"(10.182, 10.537]",2.6441805586346716e-06,3.455651548690147e-06,1.232489019910264e-10,6.788819324131617e-11,0.007070538813789112,0.009240412241197453
"(10.537, 10.884]",3.0011634735751224e-06,3.121772588325841e-06,1.4936697954668904e-10,4.412345901978851e-11,0.008019108801392727,0.008341376356006647
"(10.884, 11.233]",2.073443405184543e-06,2.726399883489678e-06,5.600198617297335e-11,2.624801699775215e-11,0.005544387665463469,0.0072903932884514
"(11.233, 11.587]",2.1177244332234613e-06,2.5410044207394033e-06,5.227341955827603e-11,2.4843354766095947e-11,0.005658559685573088,0.0067895638122156855
"(11.587, 11.917]",2.2910681657234458e-06,2.457077439545542e-06,1.0935475154624668e-10,2.1918577134346804e-11,0.006126316275144494,0.006570225073344779
"(11.917, 12.256]",2.118573121255148e-06,2.4474215654664228e-06,5.398755709547563e-11,2.2987667392352438e-11,0.005660827379993755,0.006539510422926282
"(12.256, 12.591]",2.0206435013051634e-06,2.2364033045928197e-06,6.938612798026304e-11,2.717191332680149e-11,0.005403200722490007,0.0059801424364812
"(12.591, 12.894]",1.7627538330142446e-06,2.118461600941098e-06,3.6475382861679546e-11,1.6797819442537415e-11,0.004710078241814061,0.005660529397714613
"(12.894, 13.237]",1.587998961209394e-06,2.131511811250119e-06,3.107666053086838e-11,1.59656806288675e-11,0.0042431332243515005,0.005695399559660318
"(13.237, 13.555]",1.804874592971199e-06,2.2793084104394146e-06,6.173323934778588e-11,2.7711400477403902e-11,0.0048262346616049865,0.006094870689514994
"(13.555, 13.88]",1.8323245879295523e-06,1.7828074870862744e-06,6.880437695545415e-11,1.1746937155760848e-11,0.004895971298947764,0.004763661605494525
"(13.88, 14.211]",1.987010281825262e-06,1.8929597565325972e-06,5.2924545753128376e-11,1.7589165472292268e-11,0.005313265493600752,0.005061774388968165
"(14.211, 14.523]",1.4830738776470635e-06,1.8819349912988395e-06,3.978951428151568e-11,1.765063612866714e-11,0.003962773401072954,0.005028530296750499
"(14.523, 14.836]",1.4383753576995922e-06,1.8316088335267579e-06,2.8483101197918318e-11,2.0278224401102182e-11,0.0038462157064887096,0.004897722020850551
"(14.836, 15.156]",1.3108421808499045e-06,1.4601359658704775e-06,2.1391801712055427e-11,1.0747977064475482e-11,0.0035025703072309447,0.003901483300805916
"(15.156, 15.473]",1.6791528598359848e-06,1.8551897499684297e-06,5.914604994884268e-11,1.9024340248234514e-11,0.004490054747201423,0.004960777391415581
"(15.473, 15.797]",1.3313028808706914e-06,1.5458751714240466e-06,2.461026593791563e-11,1.3311521105119975e-11,0.0035572412976864875,0.004130578458045053
"(15.797, 16.125]",1.2862168688033238e-06,1.518151926726126e-06,3.0494806949282486e-11,2.0053544046265357e-11,0.0034367714734424813,0.004056501948212209
"(16.125, 16.426]",1.1552980506065746e-06,1.508435414212958e-06,1.721147608343527e-11,1.167022791713351e-11,0.0030892669873219805,0.00403355629760545
"(16.426, 16.749]",1.2727505854739648e-06,1.40610944754453e-06,2.9421649919592774e-11,9.274380288465378e-12,0.003400789564386434,0.0037571244438389844
"(16.749, 17.059]",1.206745233963978e-06,1.5183002102028837e-06,2.135886862820612e-11,1.5641470216297393e-11,0.0032268367556196774,0.004059934762082511
"(17.059, 17.378]",1.0374399521019231e-06,1.3155693874213214e-06,1.4877798007956447e-11,1.0611539612055495e-11,0.0027720395520163385,0.0035152014031897705
"(17.378, 17.704]",1.1408602519340968e-06,1.4275576005147316e-06,1.6842176353584317e-11,1.4496139671163223e-11,0.003050660313671775,0.003817289023776392
"(17.704, 18.024]",1.127411930890343e-06,1.4666948798599858e-06,2.060327642491053e-11,1.5940949505926356e-11,0.0030124446793389965,0.003919008718985882
"(18.024, 18.341]",8.557210752971729e-07,1.3275377150104235e-06,1.188318379701013e-11,1.2988491412371528e-11,0.002286486713194046,0.0035471807745078516
"(18.341, 18.659]",1.0844762153111596e-06,1.3105313905520507e-06,2.1186908347742418e-11,1.1251503261952658e-11,0.002899889399742041,0.0035043609383361837
"(18.659, 18.989]",1.1645390300801333e-06,1.1799283414114955e-06,2.121771998281611e-11,8.330143796615753e-12,0.003111648288374116,0.003152768528251516
"(18.989, 19.311]",8.163468491219446e-07,9.85668793842716e-07,1.3645377814871686e-11,6.021978801270519e-12,0.00218291147455208,0.0026356783547354223
"(19.311, 19.639]",7.381440623627257e-07,1.2060963796995328e-06,9.893057026333506e-12,1.0143233352301372e-11,0.001972320934633203,0.0032226895265571515
"(19.639, 19.982]",9.016902346554674e-07,1.2681668214720273e-06,1.896566790971146e-11,1.4692244498069208e-11,0.0024111196874687197,0.003391078080616201
