zone,groundtruth,model
10201,12.9717868338558,42.59206865987775
10202,12.1728,44.997442648934765
10601,13.557275541795665,79.11488832186015
10602,10.4,38.776928629113954
10603,13.8,58.30963756553943
10701,10.059925093632959,41.20689039433448
10703,12.162079510703364,27.907177763665878
10704,9.668041237113401,59.474868913744544
11101,7.585585585585585,68.73977039725148
11102,12.216666666666667,27.30950950086859
11103,7.555926544240401,68.99494795783596
11401,9.730077120822623,50.462586855386206
11402,16.74251497005988,40.92484306579951
11501,8.259720062208398,78.70187861448031
11502,14.989795918367347,93.25068182054763
11503,15.109756097560975,134.87716271804575
11504,11.26530612244898,18.50746790988598
11601,6.956661316211878,45.94776972390187
11602,9.1175,49.6801737666845
11603,6.575289575289576,32.63311271550986
11701,3.0921658986175116,37.47406033979767
11702,4.704022988505747,65.42528066662406
11703,3.229799851742031,79.53494431124118
11801,4.003802281368821,84.31547795363487
11802,4.162374020156775,59.2818866736677
11901,6.779829545454546,47.53011295444951
11902,4.811965811965812,53.65230850096929
11903,6.234493192133131,137.19402745832846
11904,6.015978695073236,187.3644815485058
12001,5.7928730512249444,54.95708084526544
12002,4.136666666666667,58.06177283458983
12003,4.173601147776184,56.37307725292793
12101,4.155864197530864,53.162849111340094
12102,7.333333333333333,42.10229572285436
12103,6.403453689167975,44.89606455615261
12104,5.173758865248227,80.06389600564967
12201,3.4944444444444445,72.3041029632804
12202,6.709090909090909,80.97437971551487
12203,5.090346534653466,80.55948574154884
12301,13.031746031746032,106.19993965272849
12302,10.458715596330276,59.946032275452396
12303,20.939226519337016,172.89092605956927
12401,13.166666666666666,150.37836077210326
12403,11.683860232945092,41.32014455322892
12404,10.981132075471699,18.75592522780418
12405,10.86970684039088,37.812581702098946
12501,5.870069605568445,67.7697673957293
12502,6.643939393939394,35.397309957648844
12503,6.345299145299145,85.45238380763652
12504,6.576,50.73545304373434
12601,6.1066666666666665,13.604746728978604
12602,5.255742725880551,32.18899064645013
12701,11.225806451612904,43.17092227242179
12702,8.72817133443163,134.19912778678312
12703,9.215384615384615,39.5936120421647
12801,9.869140625,65.91723371067378
12802,7.982905982905983,90.84203752590282
