distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 2.115]",5.03539043620883e-06,4.858193102762142e-07,1.89839819159327e-06,6.721579867430781e-06,6.662426737204259e-09,4.592993382075878e-17,1.431537669530229e-08,4.1217213516199477e-08
"(2.115, 3.2]",5.207019448017332e-07,4.6942254717506245e-07,5.440717405215184e-07,6.65611523680699e-07,3.3913468198014244e-11,1.3356317072451558e-17,1.8775460992191614e-11,2.2535342083558842e-11
"(3.2, 4.113]",3.155894420575118e-07,4.5803290330501003e-07,3.3826070320797673e-07,3.8296045095919904e-07,1.5203086996024e-11,9.047842340924587e-18,5.526731542848576e-12,6.001372395613865e-12
"(4.113, 4.957]",1.9982230240261838e-07,4.481202975730355e-07,2.374831941211574e-07,2.680072926039445e-07,7.910821049763004e-12,7.481959551156123e-18,3.5306582098058748e-12,4.551676350682788e-12
"(4.957, 5.788]",1.7151047379206464e-07,4.3889821761191395e-07,2.229510254286153e-07,2.453505975187278e-07,7.292758958919137e-12,6.888957851362852e-18,3.735045790917114e-12,2.839577429274795e-11
"(5.788, 6.614]",1.5397024573650077e-07,4.298856422382905e-07,1.9957705568100046e-07,1.952193988554646e-07,8.35722488521038e-12,6.603602004243807e-18,2.4385384942175917e-12,2.6089143267629276e-12
"(6.614, 7.456]",1.1365288026115567e-07,4.210271232845355e-07,1.8876348837230209e-07,1.6504723110844888e-07,3.940245487109228e-12,6.5221483863500485e-18,4.1420888314832004e-12,1.2808148332665537e-12
"(7.456, 8.337]",1.2557756739426528e-07,4.121006169740513e-07,1.6438912336791511e-07,1.8773770101995095e-07,4.30602942661416e-12,6.838391166597913e-18,1.5672176862908368e-12,1.1954151795063383e-11
"(8.337, 9.272]",1.3475621149532998e-07,4.0284737371871316e-07,1.722799328671346e-07,1.7789661138965264e-07,5.921926826144683e-12,7.423074992728713e-18,2.1602662343102553e-12,1.5393811549662804e-11
"(9.272, 10.288]",9.729789473697407e-08,3.93151176444796e-07,1.5492044226764632e-07,1.6471530448242573e-07,2.6887213509817837e-12,8.324592506019959e-18,1.7038239586188334e-12,1.5708119316534814e-11
