distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 2.153]",0.00017733265011234226,0.00017467446314302807,1.834176873498069e-07,1.798600922661033e-07,0.47401017375029086,0.46690483998131405
"(2.153, 3.119]",3.188421337069541e-05,2.5982524335841614e-05,4.4084297738376265e-09,1.6775593887158705e-09,0.08525838655323952,0.06947727007404048
"(3.119, 3.875]",1.8839214586548204e-05,1.6880459811672222e-05,3.424144696578364e-09,8.318803586018421e-10,0.0503383813752568,0.04510458861678818
"(3.875, 4.522]",1.1941084248951109e-05,1.3524310160726376e-05,9.75458721542133e-10,5.408747107180993e-10,0.031930459281695266,0.03616400536978233
"(4.522, 5.107]",1.007937976204513e-05,1.0925161121911394e-05,7.36278922933817e-10,3.472700283158481e-10,0.026932102724184587,0.029192030517747245
"(5.107, 5.635]",8.193519515266782e-06,9.112335696296024e-06,7.952779372677225e-10,2.392175667901121e-10,0.021909471183823373,0.02436638565189557
"(5.635, 6.128]",6.039405557233886e-06,7.518411441875371e-06,2.4332511173997494e-10,1.8930690727617676e-10,0.016137291648928943,0.02008919537269099
"(6.128, 6.599]",6.0733619980128425e-06,7.207112923423819e-06,4.3181758099915636e-10,1.3651753352660758e-10,0.01624016998268634,0.019271819957235294
"(6.599, 7.053]",5.751182081607873e-06,5.863944884488446e-06,4.3036640556687586e-10,9.952056875790654e-11,0.015367158522056236,0.01566846073135313
"(7.053, 7.474]",4.673254818357075e-06,5.22177543091936e-06,1.6048297829598365e-10,6.262150234931375e-11,0.012486936874650105,0.01395258395141653
"(7.474, 7.904]",3.5395889714621474e-06,4.894906259022879e-06,9.946326995614947e-11,9.215355987062576e-11,0.009464860909689782,0.013088979336627178
"(7.904, 8.308]",4.222213462221754e-06,4.757264556653011e-06,2.617552215763581e-10,8.62292576015451e-11,0.011281754371056527,0.012711410895376845
"(8.308, 8.691]",3.914940851123834e-06,4.342282677385101e-06,1.4827767428670203e-10,5.676299988351597e-11,0.010468551835905133,0.011611263879327758
"(8.691, 9.084]",3.309185565231136e-06,3.770347249878422e-06,8.984952736266047e-11,3.755121662646046e-11,0.008842143830297595,0.010074367851675144
"(9.084, 9.455]",3.4304289584411704e-06,3.748691626335587e-06,1.822278616163639e-10,5.860715749452221e-11,0.00917296703487169,0.01002400140882136
"(9.455, 9.831]",3.3775173870866946e-06,3.4544798553773045e-06,2.7443876339083594e-10,4.7694854551821715e-11,0.009024726458295648,0.009230370173568158
"(9.831, 10.182]",2.987116018874351e-06,3.407624845451308e-06,9.330342030934253e-11,3.548170692498669e-11,0.007981574002432266,0.009105173587045896
"(10.182, 10.537]",2.6441805586346716e-06,3.2383136453391374e-06,1.232489019910264e-10,6.069135493801871e-11,0.007070538813789112,0.008659250687636854
