distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 3.211]",8.536990530809753e-06,5.927265638233507e-07,2.168582358586835e-06,7.370865429347212e-06,4.0519896955997305e-08,2.259007898559447e-16,7.379240083354008e-10,1.943457156399613e-08
"(3.211, 5.192]",3.9401761062518463e-07,5.532856018996931e-07,1.2211349304372485e-06,7.699187099029142e-07,1.8815524902253403e-11,9.021649072086167e-17,8.766123470036061e-11,2.181540532333051e-11
"(5.192, 6.939]",2.166636101661589e-07,5.235325601658782e-07,7.775739840253085e-07,4.4833598227096996e-07,9.224140622333733e-12,6.232139661470662e-17,4.9443241744449765e-11,1.6811109713676193e-11
"(6.939, 8.647]",1.5009048234324418e-07,4.971497189891412e-07,5.52829518370774e-07,2.93886407488125e-07,5.940128836455631e-12,5.433544100069225e-17,8.463739733663502e-12,4.2951250827936045e-12
"(8.647, 10.313]",1.1247202785799842e-07,4.7258761456091e-07,4.523724075917048e-07,2.5142780056727023e-07,4.593740835966985e-12,4.6386740614569843e-17,9.378830969420874e-12,1.1582596055379163e-11
"(10.313, 11.904]",1.0406461619406857e-07,4.500275033360697e-07,3.9083786634813823e-07,2.1358610898764178e-07,4.903445456699327e-12,3.850532146422142e-17,5.823418030135091e-12,1.173758614631261e-11
"(11.904, 13.467]",7.523203445956516e-08,4.29296874694934e-07,3.3966679621528713e-07,1.739964271776862e-07,2.4940559497746495e-12,3.3694527304316683e-17,2.1049645696406457e-12,6.686930348638243e-12
"(13.467, 15.011]",6.450594876967792e-08,4.0977192997904717e-07,3.078422261151448e-07,1.7119865109765435e-07,1.9247942172116247e-12,2.985787315033324e-17,3.143672265990151e-12,6.5413784134823485e-12
"(15.011, 16.559]",4.8898331821544775e-08,3.9122661033184625e-07,2.7767639844873047e-07,1.2950109927430747e-07,1.3894795473595143e-12,2.7521814726853132e-17,2.9851758790666813e-12,2.351541257401214e-12
"(16.559, 18.16]",4.002270787595294e-08,3.731328005783013e-07,2.6403880596850995e-07,1.1101693456284513e-07,9.590573809113453e-13,2.6923590872220197e-17,2.3433162326578394e-12,4.567382612172995e-12
"(18.16, 19.809]",5.213608214589154e-08,3.5541290189734995e-07,2.3511924083003236e-07,9.452914495084786e-08,1.941860064855136e-12,2.565065480031009e-17,2.1599045641851526e-12,1.6091048029221236e-12
"(19.809, 21.501]",2.7670312387302e-08,3.3805824388621826e-07,2.243334361096751e-07,8.380726233678593e-08,6.234731282136846e-13,2.4568664424218922e-17,1.8063770478980512e-12,2.1987455757773446e-12
"(21.501, 23.229]",3.437826690543581e-08,3.211417851573151e-07,2.0630704966539567e-07,7.321333613734111e-08,9.964691617142528e-13,2.3167224509753478e-17,1.2754376765075564e-12,1.8106132646274065e-12
"(23.229, 24.979]",3.359715801161201e-08,3.0481328875490504e-07,1.7223978370362177e-07,6.877738343306384e-08,1.4754340051803739e-12,2.129622750251594e-17,2.329210844822918e-12,3.3608753557607054e-12
"(24.979, 26.776]",1.7923853718627363e-08,2.890045037836166e-07,1.38950571275483e-07,5.3661718914482886e-08,4.0548832857691316e-13,2.017815862909888e-17,7.428738687525662e-13,2.268201768954608e-12
"(26.776, 28.569]",2.187556949911214e-08,2.7387968711571777e-07,1.4764027781282308e-07,4.065177677643253e-08,8.669088539482994e-13,1.8094080680882106e-17,1.254138961564842e-12,2.697985476260605e-13
"(28.569, 30.431]",1.4636291850829109e-08,2.593607723074679e-07,1.400478525222783e-07,5.5981456442106964e-08,3.8539235921969213e-13,1.7471134359867318e-17,6.491872160202802e-13,3.844206297738422e-12
"(30.431, 32.517]",2.177594641220916e-08,2.4447376282644794e-07,1.3225466215214523e-07,4.244577725049887e-08,5.13004233090309e-13,1.9539964340080958e-17,2.210904533787019e-12,5.80363983485233e-13
"(32.517, 34.741]",1.6620091509574318e-08,2.291028876800724e-07,1.2253608163421916e-07,3.988252299505033e-08,3.2025519765665245e-13,1.948321406888896e-17,7.450306647956792e-13,3.1209395146657436e-13
"(34.741, 37.035]",2.834276822389709e-08,2.140974591501804e-07,1.3711156361208464e-07,3.9685666529743426e-08,1.051763530867097e-12,1.8104839478726995e-17,3.6349867678358778e-12,3.5767645787114316e-13
"(37.035, 39.4]",2.669068536608939e-08,1.99640919205186e-07,1.292599960532117e-07,3.712964551168325e-08,1.006823867238903e-12,1.6792819381481073e-17,9.826397312747766e-13,1.557450488460959e-13
"(39.4, 41.811]",1.349062635144487e-08,1.8581212221112533e-07,1.1476963320263328e-07,3.751822467007241e-08,2.482272894750417e-13,1.5018739216720976e-17,6.883264341642069e-13,3.3755866508504146e-13
"(41.811, 44.358]",1.8048382577256087e-08,1.7255793062483613e-07,9.628441182786073e-08,3.1446796631144695e-08,6.66984385136466e-13,1.4587994327175123e-17,4.754716243132504e-13,2.529972893268271e-13
"(44.358, 46.832]",1.4793707827203513e-08,1.5986908797605633e-07,9.094791706230338e-08,2.663468427978939e-08,2.953901243149483e-13,1.1731957585254073e-17,3.52795495453433e-13,9.920394938322542e-14
"(46.832, 49.227]",7.994752723963944e-09,1.487043943172955e-07,8.43819840776542e-08,2.383738503457283e-08,1.2065163640646615e-13,9.502766487738664e-18,2.2414410211631717e-13,1.1073561199735688e-13
"(49.227, 51.555]",1.1498164613385317e-08,1.3847743054794085e-07,8.454564937020003e-08,1.8223485667790578e-08,2.8448474790986624e-13,7.790603305989701e-18,3.9929450506862643e-13,5.50362010700713e-14
"(51.555, 53.764]",1.0618160679075682e-08,1.2942447066032234e-07,7.713548731179368e-08,1.5023046575650857e-08,3.585607247757576e-13,6.112970061301155e-18,2.451140106826102e-13,2.1113471151598358e-14
"(53.764, 55.987]",1.188809742343178e-08,1.2106443889929044e-07,7.563328315093344e-08,1.3807523071044682e-08,2.733567720690892e-13,5.4563534062327296e-18,5.448540673339358e-13,1.9754952059062265e-14
"(55.987, 58.084]",9.812874059943282e-09,1.1344417782054857e-07,7.935185696376762e-08,1.1909704998830526e-08,2.6688119323543797e-13,4.239392723959082e-18,3.877490103483006e-13,1.367660150647988e-14
"(58.084, 60.03]",1.036910296181824e-08,1.0679242206954605e-07,8.537702997146056e-08,1.1493692889081694e-08,2.823084795952222e-13,3.235914014642382e-18,3.2737840816098997e-13,1.721481046705117e-14
"(60.03, 61.847]",7.953243104421035e-09,1.0091654138467163e-07,1.024209695647345e-07,9.423369089552412e-09,1.262437497044746e-13,2.533447174816807e-18,2.0926323472225843e-12,1.7590697324888437e-14
