distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 2.115]",8.629661789117669e-06,5.543050742063845e-07,1.6808323714909232e-06,6.721579867430781e-06,2.988689487132664e-08,8.622917329393284e-17,2.2627882804550887e-09,4.1217213516199477e-08
"(2.115, 3.2]",3.2747034314493875e-07,5.319231582218557e-07,6.620126893672305e-07,6.65611523680699e-07,3.8096274157989375e-11,2.4699034472418187e-17,4.132600933519073e-11,2.2535342083558842e-11
"(3.2, 4.113]",2.2590467043292884e-07,5.16472575462854e-07,4.0935153804694724e-07,3.8296045095919904e-07,2.5726344361284872e-11,1.6566355904912643e-17,1.54658832939577e-11,6.001372395613865e-12
"(4.113, 4.957]",1.138313971607381e-07,5.030886112576356e-07,2.7860904263394195e-07,2.680072926039445e-07,8.89857856699104e-12,1.3579652249704369e-17,9.56671410114698e-12,4.551676350682788e-12
"(4.957, 5.788]",9.17821999649902e-08,4.90690274020511e-07,2.669967479033823e-07,2.453505975187278e-07,8.517890910437758e-12,1.2399335923559667e-17,9.698315596686964e-12,2.839577429274795e-11
"(5.788, 6.614]",9.571725972509053e-08,4.786239165028496e-07,2.2228732478970268e-07,1.952193988554646e-07,1.1951530800993923e-11,1.1787587239929182e-17,5.9636375108218884e-12,2.6089143267629276e-12
"(6.614, 7.456]",5.1015081763106706e-08,4.668130760801691e-07,2.2716409413522162e-07,1.6504723110844888e-07,4.297073324176543e-12,1.1545522230753285e-17,1.4238888083582628e-11,1.2808148332665537e-12
"(7.456, 8.337]",7.661426118873764e-08,4.5496189252742627e-07,1.9594543937003212e-07,1.8773770101995095e-07,5.896889804474312e-12,1.2001772315100713e-17,4.7544467227316e-12,1.1954151795063383e-11
"(8.337, 9.272]",8.19162876768828e-08,4.427311030781861e-07,2.0354801026876821e-07,1.7789661138965264e-07,7.747748461472463e-12,1.2910168597766509e-17,5.977196480372272e-12,1.5393811549662804e-11
"(9.272, 10.288]",4.861151274603682e-08,4.299751017432065e-07,1.8339733475279887e-07,1.6471530448242573e-07,3.51994590037824e-12,1.4337469360284748e-17,4.6536667800114e-12,1.5708119316534814e-11
"(10.288, 11.406]",7.789351250701666e-08,4.1645249174834507e-07,2.052592207250172e-07,1.5111894796614842e-07,6.6983208627235696e-12,1.6278843371754044e-17,5.742375173254931e-12,4.088421879655589e-12
"(11.406, 12.65]",4.618430822612374e-08,4.020180909189963e-07,2.0969765565059023e-07,1.8124987968158377e-07,2.8293722954946915e-12,1.864836216387907e-17,6.568686811421204e-12,2.8953674101445203e-11
"(12.65, 14.062]",4.8318249246995336e-08,3.8635797008287357e-07,1.869624999791972e-07,2.101082871793838e-07,3.186347559403216e-12,2.2333678882746186e-17,3.623385101354902e-12,7.15662961034669e-11
"(14.062, 15.693]",5.321870651068664e-08,3.6920288283227956e-07,2.1905805643189807e-07,1.8800051270648828e-07,4.0735662704840525e-12,2.7113879504026104e-17,6.239070542758992e-12,1.4758376882139984e-11
"(15.693, 17.608]",5.5757012270602514e-08,3.5008887965230043e-07,2.5917714663019023e-07,1.6022212989047593e-07,5.537260899317687e-12,3.369725782789283e-17,9.402952003257386e-12,4.74884266722672e-12
"(17.608, 19.895]",7.263634266999122e-08,3.288487775517458e-07,3.349614193239969e-07,2.0013446977582312e-07,5.226958424479675e-12,4.2319903495607336e-17,1.4230358445313951e-11,2.201677349609846e-11
"(19.895, 22.678]",6.402729865334404e-08,3.048894186541545e-07,3.5385219134326456e-07,1.5574336363617906e-07,4.10987827426563e-12,5.411048986714297e-17,1.086049772285677e-11,2.533203134272134e-12
"(22.678, 25.793]",4.049835689706812e-08,2.788554145818658e-07,3.955832994384665e-07,1.6932430166807277e-07,2.182946682160404e-12,5.721712167894475e-17,1.0502329392779065e-11,6.690346984133275e-12
"(25.793, 29.162]",5.683574527704706e-08,2.5309815373301133e-07,3.404238306800701e-07,1.3232865675491082e-07,3.8456673556120075e-12,5.4980933182172824e-17,1.2915639082892324e-11,2.4466296592983557e-12
"(29.162, 32.281]",5.344344766993785e-08,2.2921556067847794e-07,2.8100513765819266e-07,1.1093819967588296e-07,6.823090104622048e-12,3.8088938157905965e-17,7.253093616167465e-12,1.0884424479361143e-11
"(32.281, 35.044]",3.0272634151138046e-08,2.0993144406440378e-07,2.7063468570014964e-07,7.150670324226052e-08,1.8822424773660553e-12,2.5064020819737258e-17,6.500457933085649e-12,1.1441076429985978e-12
"(35.044, 37.614]",1.856319715256658e-08,1.937446322643857e-07,2.2605558165018007e-07,5.737400241059522e-08,6.954130714085476e-13,1.8718775665243866e-17,6.0532026170382396e-12,4.924587772842734e-13
"(37.614, 40.002]",1.5192502365381826e-08,1.798906665018139e-07,1.6862460095858853e-07,5.079981990103102e-08,7.262490231560197e-13,1.3745071857586638e-17,2.6827680117807567e-12,9.691771415561444e-13
"(40.002, 42.213]",2.4159124623497668e-08,1.6792104885537543e-07,1.5508051389409483e-07,4.307356243644427e-08,1.664131917813917e-12,1.0294654272709012e-17,2.4578363579458964e-12,4.617269045333282e-13
"(42.213, 44.525]",1.5282398829082313e-08,1.5707509017030005e-07,1.6209855079408376e-07,4.381574953977113e-08,8.880313732668858e-13,9.883666671430953e-18,2.828067947195409e-12,3.1929257942444573e-13
"(44.525, 46.962]",1.9507088533205558e-08,1.4618062972324777e-07,1.641869371728631e-07,3.988800243346746e-08,1.2931607654947734e-12,9.495515493749081e-18,2.1464120510549004e-12,2.013185977896612e-13
"(46.962, 49.411]",2.0631238419261123e-08,1.3589233657340767e-07,1.5160259081146818e-07,3.504312832102804e-08,1.4007059964288435e-12,8.264623981288944e-18,2.191605396620968e-12,4.630757587556408e-13
"(49.411, 51.915]",9.86591228810742e-09,1.260869909364154e-07,1.4582646700232505e-07,3.007415994578765e-08,2.0849684605192065e-13,7.512606326646374e-18,1.8303669142062832e-12,1.7981104150395674e-13
"(51.915, 54.193]",1.4068796569125773e-08,1.1730248483077863e-07,1.3568439946731e-07,2.393080273549437e-08,1.9505415386294036e-12,5.350947486908653e-18,1.282198536456954e-12,1.1309028294310233e-13
"(54.193, 56.242]",1.0495173208533407e-08,1.0994828790632316e-07,1.2919366602388659e-07,2.0646956043226383e-08,4.428585232899355e-13,3.785578066368713e-18,1.3045010228819707e-12,1.5038390835424587e-13
"(56.242, 58.166]",6.899553589012161e-09,1.03618602358816e-07,1.5021317498618952e-07,1.7532796788042956e-08,9.300322753266568e-14,2.9759990678008506e-18,3.720089572601497e-12,6.519351216592786e-14
"(58.166, 60.05]",1.0989592503153822e-08,9.785918402389228e-08,1.2441944123594948e-07,1.4989865152683473e-08,7.892180762881902e-13,2.542404445133617e-18,1.169583058249409e-12,6.027177090739646e-14
"(60.05, 61.85]",4.989253735376873e-09,9.261122616021113e-08,1.1684213613761907e-07,1.3203322101441089e-08,4.0798552634210186e-14,2.0760725887952817e-18,1.3554242152191409e-12,4.704395900256824e-14
"(61.85, 63.607]",1.7057465664404396e-08,8.781338534040507e-08,9.58688446136336e-08,1.1548401534163573e-08,1.4944787174292825e-12,1.7898657127204418e-18,8.281727112375439e-13,2.8413099282672316e-14
"(63.607, 65.353]",1.5327347060932553e-08,8.330564973268555e-08,8.932145113657384e-08,9.895607011928836e-09,1.3164099360240222e-12,1.5908563711901886e-18,7.846699668941632e-13,6.686320872240266e-14
"(65.353, 67.048]",2.2968023595548473e-08,7.91130452475934e-08,1.034217273602514e-07,9.418967837017237e-09,2.747182783381467e-12,1.3524769628798656e-18,9.634004384139043e-13,1.242533861611833e-14
"(67.048, 68.668]",9.956033354828624e-09,7.527187019189904e-08,1.0240381666051505e-07,8.304700573931677e-09,4.170543673664273e-13,1.1186008267469497e-18,8.06763159865736e-13,1.139021845278691e-14
"(68.668, 70.216]",1.3753845832167974e-08,7.178807617466991e-08,9.638825962453951e-08,6.146403016743556e-09,1.0217936484881115e-12,9.309882836529544e-19,9.265126587726102e-13,1.821762545492265e-15
"(70.216, 71.784]",4.427400837248846e-09,6.851253301892802e-08,8.013028966276835e-08,6.404734616383655e-09,6.685097667542629e-14,8.70328247885146e-19,7.332265576175207e-13,1.602631514233641e-14
"(71.784, 73.38]",7.146606167695124e-09,6.535916054919309e-08,8.736916361894862e-08,5.0686056802077035e-09,1.6075414147546197e-13,8.174518910003719e-19,9.453445537118602e-13,1.5579287915187429e-15
