distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 3.211]",5.398689088746036e-06,5.927265638233507e-07,2.4787352458008603e-06,7.370865429347212e-06,7.773469980920638e-09,2.259007898559447e-16,2.177674068580102e-09,1.943457156399613e-08
"(3.211, 5.192]",7.562725894825508e-07,5.532856018996931e-07,1.1179180745024575e-06,7.699187099029142e-07,3.306838913122893e-11,9.021649072086167e-17,5.340550373372295e-11,2.181540532333051e-11
"(5.192, 6.939]",4.2182099188968767e-07,5.235325601658782e-07,7.120034698076642e-07,4.4833598227096996e-07,1.2419617674814748e-11,6.232139661470662e-17,2.729028833127028e-11,1.6811109713676193e-11
"(6.939, 8.647]",2.736536871554772e-07,4.971497189891412e-07,5.041403965004174e-07,2.93886407488125e-07,4.219455654563053e-12,5.433544100069225e-17,4.3212395161256445e-12,4.2951250827936045e-12
"(8.647, 10.313]",2.1773003301410727e-07,4.7258761456091e-07,4.111091492075167e-07,2.5142780056727023e-07,5.267064058803843e-12,4.6386740614569843e-17,4.229892458558983e-12,1.1582596055379163e-11
"(10.313, 11.904]",1.8573751123590198e-07,4.500275033360697e-07,3.628537943133425e-07,2.1358610898764178e-07,3.083214020554415e-12,3.850532146422142e-17,2.718979072333117e-12,1.173758614631261e-11
"(11.904, 13.467]",1.4989176985211632e-07,4.29296874694934e-07,3.1805143061341307e-07,1.739964271776862e-07,1.860938202158543e-12,3.3694527304316683e-17,1.207483682083147e-12,6.686930348638243e-12
"(13.467, 15.011]",1.2909303812517938e-07,4.0977192997904717e-07,2.8125489038605735e-07,1.7119865109765435e-07,1.6928326724947459e-12,2.985787315033324e-17,1.5169977202992752e-12,6.5413784134823485e-12
"(15.011, 16.559]",1.0648572103068272e-07,3.9122661033184625e-07,2.5089132296427006e-07,1.2950109927430747e-07,1.1337377929645958e-12,2.7521814726853132e-17,1.5628357434758365e-12,2.351541257401214e-12
"(16.559, 18.16]",9.361329424468037e-08,3.731328005783013e-07,2.3499816858153235e-07,1.1101693456284513e-07,9.63037498439425e-13,2.6923590872220197e-17,1.0425461928046859e-12,4.567382612172995e-12
"(18.16, 19.809]",8.804235629405611e-08,3.5541290189734995e-07,2.1053886828565707e-07,9.452914495084786e-08,1.168062074297347e-12,2.565065480031009e-17,8.761044666526326e-13,1.6091048029221236e-12
"(19.809, 21.501]",7.056637442844985e-08,3.3805824388621826e-07,1.9798469251663605e-07,8.380726233678593e-08,6.419867142439408e-13,2.4568664424218922e-17,7.863540906391239e-13,2.1987455757773446e-12
"(21.501, 23.229]",6.90206648410587e-08,3.211417851573151e-07,1.8486143399710997e-07,7.321333613734111e-08,8.098347233396556e-13,2.3167224509753478e-17,6.301388567184206e-13,1.8106132646274065e-12
"(23.229, 24.979]",6.230020986181413e-08,3.0481328875490504e-07,1.605367487174294e-07,6.877738343306384e-08,9.871244718990207e-13,2.129622750251594e-17,1.4249410850174133e-12,3.3608753557607054e-12
