distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 2.153]",0.00017733265011234226,0.0001797342410007079,1.834176873498069e-07,1.9447020033526877e-07,0.47401017375029086,0.48042962619489227
"(2.153, 3.119]",3.188421337069541e-05,2.5695806428170725e-05,4.4084297738376265e-09,1.720078712222388e-09,0.08525838655323952,0.06871058638892852
"(3.119, 3.875]",1.8839214586548204e-05,1.677250346645844e-05,3.424144696578364e-09,8.78118864007213e-10,0.0503383813752568,0.04481612926237695
"(3.875, 4.522]",1.1941084248951109e-05,1.3412408749387606e-05,9.75458721542133e-10,5.712801014603178e-10,0.031930459281695266,0.03586478099586246
"(4.522, 5.107]",1.007937976204513e-05,1.0788364062287752e-05,7.36278922933817e-10,3.596048279235807e-10,0.026932102724184587,0.028826508774432873
"(5.107, 5.635]",8.193519515266782e-06,9.01914975648896e-06,7.952779372677225e-10,2.5810490709020595e-10,0.021909471183823373,0.02411720644885148
"(5.635, 6.128]",6.039405557233886e-06,7.432101306019719e-06,2.4332511173997494e-10,2.0035438043298429e-10,0.016137291648928943,0.019858574689684688
"(6.128, 6.599]",6.0733619980128425e-06,7.097536632300836e-06,4.3181758099915636e-10,1.4384420173856104e-10,0.01624016998268634,0.018978812954772436
"(6.599, 7.053]",5.751182081607873e-06,5.781769141129925e-06,4.3036640556687586e-10,1.0014679912424955e-10,0.015367158522056236,0.01544888714509916
"(7.053, 7.474]",4.673254818357075e-06,5.095098538833305e-06,1.6048297829598365e-10,6.507958596828859e-11,0.012486936874650105,0.01361410329576259
"(7.474, 7.904]",3.5395889714621474e-06,4.802432133149035e-06,9.946326995614947e-11,9.800248954358991e-11,0.009464860909689782,0.012841703524040519
"(7.904, 8.308]",4.222213462221754e-06,4.67353832070486e-06,2.617552215763581e-10,9.148948722134503e-11,0.011281754371056527,0.012487694392923385
"(8.308, 8.691]",3.914940851123834e-06,4.2393938853912904e-06,1.4827767428670203e-10,6.015799167956378e-11,0.010468551835905133,0.01133613924953631
"(8.691, 9.084]",3.309185565231136e-06,3.7244938714381765e-06,8.984952736266047e-11,4.013630363028193e-11,0.008842143830297595,0.009951847624482807
"(9.084, 9.455]",3.4304289584411704e-06,3.706568422072572e-06,1.822278616163639e-10,6.452561976992601e-11,0.00917296703487169,0.009911363960622057
"(9.455, 9.831]",3.3775173870866946e-06,3.3253599093722952e-06,2.7443876339083594e-10,4.663894087222841e-11,0.009024726458295648,0.008885361677842773
"(9.831, 10.182]",2.987116018874351e-06,3.292654952614389e-06,9.330342030934253e-11,3.69615733691113e-11,0.007981574002432266,0.008797974033385647
"(10.182, 10.537]",2.6441805586346716e-06,3.1241219617943935e-06,1.232489019910264e-10,6.033233215697175e-11,0.007070538813789112,0.008353902125838208
"(10.537, 10.884]",3.0011634735751224e-06,2.8626181436527712e-06,1.4936697954668904e-10,3.992017512330646e-11,0.008019108801392727,0.007648915679840204
"(10.884, 11.233]",2.073443405184543e-06,2.4378315602986353e-06,5.600198617297335e-11,2.1152156772107512e-11,0.005544387665463469,0.00651876159223855
"(11.233, 11.587]",2.1177244332234613e-06,2.3013610388012678e-06,5.227341955827603e-11,1.9769245936381495e-11,0.005658559685573088,0.006149236695676987
"(11.587, 11.917]",2.2910681657234458e-06,2.2191390212797242e-06,1.0935475154624668e-10,1.7085284378796596e-11,0.006126316275144494,0.005933977742901983
"(11.917, 12.256]",2.118573121255148e-06,2.1854920491446837e-06,5.398755709547563e-11,1.757647718514236e-11,0.005660827379993755,0.005839634755314595
"(12.256, 12.591]",2.0206435013051634e-06,1.9710340364824243e-06,6.938612798026304e-11,2.073095764183762e-11,0.005403200722490007,0.005270545013554002
"(12.591, 12.894]",1.7627538330142446e-06,1.8530361519791064e-06,3.6475382861679546e-11,1.2406901572543015e-11,0.004710078241814061,0.004951312598088172
"(12.894, 13.237]",1.587998961209394e-06,1.8394202107982635e-06,3.107666053086838e-11,1.1495826835307541e-11,0.0042431332243515005,0.00491493080325296
"(13.237, 13.555]",1.804874592971199e-06,1.9646980220857187e-06,6.173323934778588e-11,2.022714981022093e-11,0.0048262346616049865,0.005253602511057212
"(13.555, 13.88]",1.8323245879295523e-06,1.52632030844859e-06,6.880437695545415e-11,8.652100927096997e-12,0.004895971298947764,0.0040783278641746325
"(13.88, 14.211]",1.987010281825262e-06,1.6482974715807745e-06,5.2924545753128376e-11,1.30686613581346e-11,0.005313265493600752,0.004407547439006991
"(14.211, 14.523]",1.4830738776470635e-06,1.6206307245688392e-06,3.978951428151568e-11,1.2853265764828637e-11,0.003962773401072954,0.004330325296047938
"(14.523, 14.836]",1.4383753576995922e-06,1.5397848881761489e-06,2.8483101197918318e-11,1.3877999982429424e-11,0.0038462157064887096,0.004117384790983022
"(14.836, 15.156]",1.3108421808499045e-06,1.2604089865638961e-06,2.1391801712055427e-11,7.715344447794909e-12,0.0035025703072309447,0.0033678128120987303
"(15.156, 15.473]",1.6791528598359848e-06,1.52597904628017e-06,5.914604994884268e-11,1.1975016252149707e-11,0.004490054747201423,0.004080467969753174
"(15.473, 15.797]",1.3313028808706914e-06,1.3107345730852462e-06,2.461026593791563e-11,9.257218625218594e-12,0.0035572412976864875,0.003502282779283778
"(15.797, 16.125]",1.2862168688033238e-06,1.2428551016101624e-06,3.0494806949282486e-11,1.5831420492582802e-11,0.0034367714734424813,0.003320908831502354
"(16.125, 16.426]",1.1552980506065746e-06,1.2393244159955471e-06,1.721147608343527e-11,7.614632344687024e-12,0.0030892669873219805,0.003313953488372093
"(16.426, 16.749]",1.2727505854739648e-06,1.1579557036590252e-06,2.9421649919592774e-11,6.00827998689562e-12,0.003400789564386434,0.0030940576401769153
"(16.749, 17.059]",1.206745233963978e-06,1.25673178186439e-06,2.135886862820612e-11,1.1236604773730695e-11,0.0032268367556196774,0.003360500784705379
"(17.059, 17.378]",1.0374399521019231e-06,1.0510305185035835e-06,1.4877798007956447e-11,6.489938209131841e-12,0.0027720395520163385,0.002808353545441575
"(17.378, 17.704]",1.1408602519340968e-06,1.150886993995219e-06,1.6842176353584317e-11,9.123843563292383e-12,0.003050660313671775,0.0030774718219432158
"(17.704, 18.024]",1.127411930890343e-06,1.1714381552204479e-06,2.060327642491053e-11,1.034619254106178e-11,0.0030124446793389965,0.003130082750749037
"(18.024, 18.341]",8.557210752971729e-07,1.0362799155576706e-06,1.188318379701013e-11,7.2557281708487904e-12,0.002286486713194046,0.002768939934370096
"(18.341, 18.659]",1.0844762153111596e-06,1.0457758498982983e-06,2.1186908347742418e-11,7.457534766306938e-12,0.002899889399742041,0.0027964046226280495
"(18.659, 18.989]",1.1645390300801333e-06,9.313570746935292e-07,2.121771998281611e-11,4.935524979676294e-12,0.003111648288374116,0.00248858610358111
"(18.989, 19.311]",8.163468491219446e-07,7.898675631597925e-07,1.3645377814871686e-11,3.3366702216867546e-12,0.00218291147455208,0.002112105863889285
"(19.311, 19.639]",7.381440623627257e-07,9.473090842142223e-07,9.893057026333506e-12,6.144928086347648e-12,0.001972320934633203,0.002531209873020402
"(19.639, 19.982]",9.016902346554674e-07,9.830159599267232e-07,1.896566790971146e-11,8.810823141660436e-12,0.0024111196874687197,0.002628584676844058
"(19.982, 20.313]",9.17707161067504e-07,9.418360098180013e-07,2.0185756210147654e-11,7.387497587298116e-12,0.0024521135343723707,0.0025165858182336995
"(20.313, 20.659]",8.406775931938965e-07,8.323522070619108e-07,1.1754151639877228e-11,4.712103875841146e-12,0.0022479718842004794,0.0022257098016835496
"(20.659, 21.0]",8.87458724675409e-07,7.871882857198999e-07,1.4241474730055217e-11,4.850100928212536e-12,0.0023712897123326928,0.0021033670994435724
"(21.0, 21.344]",8.266258998253421e-07,8.105489691184046e-07,1.2332030374688555e-11,4.678465782938301e-12,0.002208744404333314,0.0021657868454843772
"(21.344, 21.704]",9.602971190173097e-07,8.506266064797765e-07,2.074416455255377e-11,6.7521364763662075e-12,0.0025678344962522864,0.0022745755457269225
"(21.704, 22.058]",7.682545760621737e-07,5.66062731150625e-07,1.1126784249113183e-11,2.1659468798170846e-12,0.002052776227238128,0.00151251961763447
"(22.058, 22.405]",7.91100549258283e-07,6.589454972573461e-07,1.5832319676017365e-11,3.4300769163179552e-12,0.0021154028687166487,0.0017620202596661436
"(22.405, 22.778]",8.033582834175087e-07,5.788777346149476e-07,1.3760685041795655e-11,2.375065444953392e-12,0.0021465733332915833,0.0015467613068911401
"(22.778, 23.156]",6.477088694748096e-07,6.408711825046396e-07,1.6735512576236076e-11,3.876289499455357e-12,0.0017319735169756408,0.0017136895420174062
"(23.156, 23.529]",8.71409638406943e-07,6.619082778942046e-07,1.850101360869149e-11,4.582177793840993e-12,0.0023284065538233516,0.0017686189185333145
"(23.529, 23.903]",6.972194453634122e-07,5.899829826658384e-07,1.3529009953540814e-11,3.3348506644686956e-12,0.0018643647969017643,0.001577614495648452
"(23.903, 24.293]",7.30381151992625e-07,4.983167492949613e-07,1.2774185243159821e-11,1.7315801365622804e-12,0.001951578438124294,0.0013315023541161364
"(24.293, 24.694]",6.485219123065894e-07,4.931773989472902e-07,1.0282979275289603e-11,2.1721841427298633e-12,0.001732850549683207,0.0013177700099871593
"(24.694, 25.083]",6.371209514706336e-07,4.713327762264843e-07,9.493995943880867e-12,1.7800119374898631e-12,0.0017036614242324744,0.001260343843629619
"(25.083, 25.48]",5.276429913075436e-07,4.766246861392068e-07,9.51147890440349e-12,2.673798240709865e-12,0.0014098620727737566,0.0012735411613639606
"(25.48, 25.903]",6.889606411469148e-07,4.693986244632796e-07,1.281280708761129e-11,1.9580438108831642e-12,0.0018422807544268504,0.0012551719218148096
"(25.903, 26.307]",5.159876559668861e-07,4.633424690069141e-07,9.099322735035383e-12,2.4846756467851256e-12,0.0013787190167435196,0.0012380510771864744
"(26.307, 26.728]",6.471805082954427e-07,4.2891482721275237e-07,1.4249512732243732e-11,2.37508413503513e-12,0.0017305606791820137,0.0011469182479668999
"(26.728, 27.172]",6.354858283495977e-07,4.5473238855432237e-07,1.0898034587573172e-11,2.703816978103925e-12,0.0016980181333501251,0.0012150449422171493
"(27.172, 27.613]",5.528750864367736e-07,4.2629909961785655e-07,9.679533932744392e-12,2.705680452515747e-12,0.001477282230959059,0.0011390711941789127
"(27.613, 28.072]",4.6960974669631695e-07,3.864301833106339e-07,1.2301144132578531e-11,1.7147780694336579e-12,0.0012557364626659515,0.001033314310172635
"(28.072, 28.537]",3.9158238492171614e-07,3.9920070687559103e-07,5.90031773279375e-12,3.684617595671819e-12,0.0010463081325108256,0.0010666642887715793
"(28.537, 29.02]",4.3473608746880757e-07,3.1293241630885305e-07,6.6072252843689194e-12,8.425303416482806e-13,0.0011624842978915915,0.0008367812812098731
"(29.02, 29.508]",4.902862347317422e-07,4.62875255338944e-07,1.0154769522660749e-11,5.42991244113826e-12,0.001310044819203215,0.0012368026822656584
"(29.508, 30.008]",4.3109398281350873e-07,2.835866654188498e-07,6.395609733315098e-12,8.125415489021421e-13,0.0011527453100433223,0.0007583107433300043
"(30.008, 30.531]",3.653740798506276e-07,2.723188236168553e-07,4.344823915741718e-12,9.940695479401007e-13,0.000976279541360877,0.0007276358967042374
"(30.531, 31.055]",4.335030887960708e-07,2.867880200613956e-07,9.435653352207068e-12,1.1406968093256374e-12,0.0011591872594406932,0.0007668711656441718
"(31.055, 31.61]",3.4061802535041957e-07,3.0368888418056166e-07,4.425791837151436e-12,1.820809001472692e-12,0.000910131363736321,0.0008114566985304608
"(31.61, 32.159]",2.768803887568631e-07,2.286677180665065e-07,3.3489670524475324e-12,5.706397136636922e-13,0.0007398243987583382,0.0006110001426737053
"(32.159, 32.722]",4.0973303715787366e-07,2.3496609178518525e-07,8.17707046153966e-12,9.925330659422014e-13,0.0010956261413601542,0.0006282993294335854
"(32.722, 33.318]",2.536087384437237e-07,2.6137267482441307e-07,5.284476491374213e-12,1.6268628608270644e-12,0.0006776425491216297,0.0006983877871308317
"(33.318, 33.942]",3.7065653834961475e-07,2.102222881938416e-07,6.780570429359466e-12,7.089703270023618e-13,0.0009911355835468699,0.0005621343986303325
"(33.942, 34.577]",2.6507426747286525e-07,1.8054471026558666e-07,3.2532031702218374e-12,4.662000935836573e-13,0.0007082784426874959,0.00048241546582964757
"(34.577, 35.243]",3.208254548621016e-07,1.571998519266766e-07,5.7493296284366506e-12,3.548676344720257e-13,0.0008578872663012596,0.0004203524040519332
"(35.243, 35.953]",2.379584016940851e-07,1.831477578442772e-07,3.0754266111953443e-12,4.700995326908159e-13,0.0006358248493265954,0.0004893708089599086
"(35.953, 36.688]",3.029881540431308e-07,1.406595196068566e-07,7.152815824879786e-12,2.1879351319568094e-13,0.0008101903239113317,0.0003761235554287345
"(36.688, 37.433]",2.1066107485006203e-07,1.3482451561422738e-07,2.4793006697369387e-12,3.2109452435064185e-13,0.0005628863919993658,0.00036025110572121555
