quantile,score,sampers_weight,twitter_weight
"(-0.001, 3.211]",0.02227470051270001,0.6803013956670295,0.5105543882034165
"(3.211, 5.192]",0.154927160050742,0.07105887741177966,0.12755769120208005
"(5.192, 6.939]",0.271925436437223,0.04137872114771699,0.07113780051075
"(6.939, 8.647]",0.5172845547858516,0.027123952092709,0.0446145914277821
"(8.647, 10.313]",0.4403808448817688,0.023205780281156788,0.034454300482004194
"(10.313, 11.904]",0.5059759512561369,0.019712716342905376,0.028001305621032417
"(11.904, 13.467]",0.6367181320593269,0.016058826249937357,0.02283074960080272
"(13.467, 15.011]",0.6838064120200602,0.01580060830440692,0.018775720641608973
"(15.011, 16.559]",0.8034032364257371,0.011952174456422932,0.015210299569553002
"(16.559, 18.16]",0.7640968198151862,0.010246418992412347,0.013183248733788643
"(18.16, 19.809]",0.8268050061476377,0.008724472904093563,0.012140050110625385
"(19.809, 21.501]",0.8610109594756122,0.00773490747011133,0.009317386458261833
"(21.501, 23.229]",0.8571465576892163,0.0067571516454597615,0.008788832489192449
"(23.229, 24.979]",0.7744469778573299,0.006347877381338069,0.008309424766369842
"(24.979, 26.776]",0.8866363578161978,0.004952654685493284,0.005594326483150244
"(26.776, 28.569]",0.9176869988950233,0.003751915085804069,0.005620290537771186
"(28.569, 30.431]",0.8369827758501737,0.005166752540867819,0.00526792122505826
"(30.431, 32.517]",0.9257876746413191,0.0039174905655575435,0.005436687580094452
"(32.517, 34.741]",0.9432852596102411,0.0036809973423511644,0.005184465335205203
"(34.741, 37.035]",0.6442169194616612,0.0036627489066961344,0.007914400221065359
"(37.035, 39.4]",0.8463654293765912,0.003426843502855293,0.006767345379418271
"(39.4, 41.811]",0.9622577711569625,0.003462707027699667,0.004086556739804944
"(41.811, 44.358]",0.9632883047919074,0.0029023506482748675,0.0031268140064947304
"(44.358, 46.832]",0.9794017438732929,0.002458274820287444,0.0030730313219227545
"(46.832, 49.227]",0.9901956226927375,0.0022000476143808644,0.001794301631840836
"(49.227, 51.555]",0.9897021983615408,0.0016819183862230636,0.0019584315485518594
"(51.555, 53.764]",0.9940896460318233,0.0013865370606531212,0.0017442280979289985
"(53.764, 55.987]",0.9910113003984529,0.001274379149365141,0.0016153351124892678
"(55.987, 58.084]",0.9952656292943876,0.0010991943131620637,0.0013260213609986539
"(58.084, 60.03]",0.9948102595660298,0.001060798891504906,0.0012768751147518515
"(60.03, 61.847]",0.9920844153762614,0.0008697204267511501,0.0013501308402895382
"(61.847, 63.57]",0.995145160791667,0.0008489955121367134,0.0012564747861211014
"(63.57, 65.258]",0.9941585852124027,0.0007231918661469537,0.001287075279067225
"(65.258, 66.947]",0.9963952793291749,0.0006237128197729336,0.0009949796645815044
"(66.947, 68.708]",0.996884388480258,0.0005362526559303706,0.0008187950082250389
"(68.708, 70.5]",0.9989615178784994,0.000395232039654549,0.0005072263527736095
"(70.5, 72.284]",0.9981207683663954,0.00033867040598463687,0.0005266993937393233
"(72.284, 73.955]",0.9992295058572992,0.00026602218059022554,0.0004191340245953777
"(73.955, 75.584]",0.9994889298316926,0.00024270850753749799,0.00033104169641714543
"(75.584, 77.263]",0.9994064833524438,0.000217698140849015,0.00030322306646612506
"(77.263, 78.964]",0.9996477088300094,0.0002073816633197081,0.00025407682021932204
"(78.964, 80.601]",0.999648365988581,0.00016986419873400076,0.00021513073828789323
"(80.601, 82.152]",0.9998019090484617,0.000175597409365517,0.0001798938070166004
"(82.152, 83.605]",0.9997486968737181,0.00014478263577805714,0.00021049429996272302
"(83.605, 84.996]",0.9997410920188057,0.0001316947760737134,0.00022347632727319933
"(84.996, 86.337]",0.9995101735839509,0.00013257984485230795,0.00025964054620952607
"(86.337, 87.635]",0.9993667100544755,0.00012530083398888453,0.0002763317241801386
"(87.635, 88.948]",0.9992908658307671,0.00012919675557341873,0.00032269610743183955
"(88.948, 90.32]",0.9994373038622423,0.00012232306734143682,0.00029487747748081886
"(90.32, 91.756]",0.9989548443581381,0.00013816829545724798,0.00036349676469333637
