distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 3.211]",5.531706555033986e-06,5.927265638233507e-07,2.2796112379071216e-06,7.370865429347212e-06,2.1927990656639675e-09,2.259007898559447e-16,2.622549778325614e-10,1.943457156399613e-08,0.5105543882034167,0.05470629093463998,0.2103989988138757,0.6803013956670303
"(3.211, 5.192]",1.3820799965553556e-06,5.532856018996931e-07,1.245657796949555e-06,7.699187099029142e-07,1.1451382427598043e-10,9.021649072086167e-17,6.488092759017951e-11,2.181540532333051e-11,0.12755769120208,0.05106494134173028,0.11496674071166224,0.07105887741177956
"(5.192, 6.939]",7.707738369856111e-07,5.235325601658782e-07,7.831451175033758e-07,4.4833598227096996e-07,4.270576362397655e-11,6.232139661470662e-17,3.10654144055058e-11,1.6811109713676193e-11,0.07113780051074999,0.048318914107949563,0.07227959547485657,0.0413787211477169
"(6.939, 8.647]",4.833964442735375e-07,4.971497189891412e-07,5.391560313151427e-07,2.93886407488125e-07,1.4749888846664242e-11,5.433544100069225e-17,4.852000286604886e-12,4.2951250827936045e-12,0.04461459142778187,0.04588393616438379,0.04976086675419977,0.027123952092709007
"(8.647, 10.313]",3.7330220683457674e-07,4.7258761456091e-07,4.3120781176505843e-07,2.5142780056727023e-07,1.6963311553871676e-11,4.6386740614569843e-17,4.452728477675779e-12,1.1582596055379163e-11,0.0344543004820041,0.04361794647351375,0.039798756194667835,0.023205780281156774
"(10.313, 11.904]",3.03392480779166e-07,4.500275033360697e-07,3.819352387431906e-07,2.1358610898764178e-07,1.0565660275868255e-11,3.850532146422142e-17,2.627633018673353e-12,1.173758614631261e-11,0.028001305621032344,0.04153483839289922,0.03525033092456403,0.01971271634290541
"(11.904, 13.467]",2.473698138644185e-07,4.29296874694934e-07,3.358316036005842e-07,1.739964271776862e-07,5.8556779250964634e-12,3.3694527304316683e-17,1.2957295760259345e-12,6.686930348638243e-12,0.02283074960080264,0.03962152575309424,0.03099524202271232,0.01605882624993737
"(13.467, 15.011]",2.0343381630018055e-07,4.0977192997904717e-07,2.943179149713268e-07,1.7119865109765435e-07,4.814643264141848e-12,2.985787315033324e-17,1.3159021750802916e-12,6.5413784134823485e-12,0.018775720641608862,0.03781949050548618,0.027163777644363635,0.01580060830440691
"(15.011, 16.559]",1.6480269106933337e-07,3.9122661033184625e-07,2.6087071717470366e-07,1.2950109927430747e-07,3.2145619786105678e-12,2.7521814726853132e-17,1.244689693096456e-12,2.351541257401214e-12,0.015210299569553054,0.03610786877396742,0.0240768019709221,0.011952174456422934
"(16.559, 18.16]",1.428366205879852e-07,3.731328005783013e-07,2.4764801813292137e-07,1.1101693456284513e-07,2.4305989781928703e-12,2.6923590872220197e-17,1.205712449616193e-12,4.567382612172995e-12,0.013183248733788682,0.034438664962174896,0.022856921481596112,0.010246418992412354
"(18.16, 19.809]",1.3153672081202906e-07,3.5541290189734995e-07,2.1958485129540365e-07,9.452914495084786e-08,2.57882221459776e-12,2.565065480031009e-17,8.711855767646737e-13,1.6091048029221236e-12,0.01214005011062541,0.032802478367714015,0.020266364265457984,0.008724472904093552
"(19.809, 21.501]",1.0095332804149617e-07,3.3805824388621826e-07,2.0455720486189363e-07,8.380726233678593e-08,1.5415537799036268e-12,2.4568664424218922e-17,8.510007992103751e-13,2.1987455757773446e-12,0.009317386458261847,0.03120074756123463,0.018879402665523612,0.007734907470111321
