distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 2.153]",0.00017733265011234226,0.0001746943288736918,1.834176873498069e-07,1.793896678259062e-07,0.47401017375029086,0.46695794107937816
"(2.153, 3.119]",3.188421337069541e-05,2.591814222640362e-05,4.4084297738376265e-09,1.6668686517987727e-09,0.08525838655323952,0.06930511231340328
"(3.119, 3.875]",1.8839214586548204e-05,1.689260902025378e-05,3.424144696578364e-09,8.251454947198284e-10,0.0503383813752568,0.0451370513021181
"(3.875, 4.522]",1.1941084248951109e-05,1.3587661582429416e-05,9.75458721542133e-10,5.396199622630561e-10,0.031930459281695266,0.03633340707141626
"(4.522, 5.107]",1.007937976204513e-05,1.0943448237720382e-05,7.36278922933817e-10,3.502476658229555e-10,0.026932102724184587,0.02924089369118886
"(5.107, 5.635]",8.193519515266782e-06,9.132589215290196e-06,7.952779372677225e-10,2.4191786933718943e-10,0.021909471183823373,0.024420543561685982
"(5.635, 6.128]",6.039405557233886e-06,7.52633604662699e-06,2.4332511173997494e-10,1.9048364441457244e-10,0.016137291648928943,0.020110369916587316
"(6.128, 6.599]",6.0733619980128425e-06,7.202900143455951e-06,4.3181758099915636e-10,1.3862461543788935e-10,0.01624016998268634,0.019260554983601214
"(6.599, 7.053]",5.751182081607873e-06,5.859242087036698e-06,4.3036640556687586e-10,9.691316396641003e-11,0.015367158522056236,0.015655894856562057
"(7.053, 7.474]",4.673254818357075e-06,5.223758351996814e-06,1.6048297829598365e-10,6.242053721292214e-11,0.012486936874650105,0.013957882316535487
"(7.474, 7.904]",3.5395889714621474e-06,4.881413088449958e-06,9.946326995614947e-11,8.99874508082075e-11,0.009464860909689782,0.013052898598515187
"(7.904, 8.308]",4.222213462221754e-06,4.797031259306787e-06,2.617552215763581e-10,8.631628819356781e-11,0.011281754371056527,0.012817667524867734
"(8.308, 8.691]",3.914940851123834e-06,4.332895912009507e-06,1.4827767428670203e-10,5.773103393106399e-11,0.010468551835905133,0.011586163668713421
"(8.691, 9.084]",3.309185565231136e-06,3.79951884972783e-06,8.984952736266047e-11,3.699119079967032e-11,0.008842143830297595,0.010152314366472761
"(9.084, 9.455]",3.4304289584411704e-06,3.7888813882058507e-06,1.822278616163639e-10,6.374897550501136e-11,0.00917296703487169,0.010131468832062444
"(9.455, 9.831]",3.3775173870866946e-06,3.4133459630097624e-06,2.7443876339083594e-10,4.5329912081900155e-11,0.009024726458295648,0.009120460413162085
"(9.831, 10.182]",2.987116018874351e-06,3.3951873633208257e-06,9.330342030934253e-11,3.5297276692846974e-11,0.007981574002432266,0.009071940634793246
"(10.182, 10.537]",2.6441805586346716e-06,3.2200686730144792e-06,1.232489019910264e-10,5.983916738251066e-11,0.007070538813789112,0.008610463631640718
"(10.537, 10.884]",3.0011634735751224e-06,2.9423656903370664e-06,1.4936697954668904e-10,3.811910642378619e-11,0.008019108801392727,0.007862001124580641
"(10.884, 11.233]",2.073443405184543e-06,2.514697895763932e-06,5.600198617297335e-11,1.9666464166537293e-11,0.005544387665463469,0.006724302173272754
"(11.233, 11.587]",2.1177244332234613e-06,2.3869815561472717e-06,5.227341955827603e-11,1.9496150954560276e-11,0.005658559685573088,0.00637801471802551
"(11.587, 11.917]",2.2910681657234458e-06,2.295411991975009e-06,1.0935475154624668e-10,1.6142535945284864e-11,0.006126316275144494,0.006137931666541174
"(11.917, 12.256]",2.118573121255148e-06,2.245680748938171e-06,5.398755709547563e-11,1.6509488578044845e-11,0.005660827379993755,0.006000458961162793
"(12.256, 12.591]",2.0206435013051634e-06,2.078276608848435e-06,6.938612798026304e-11,1.997671358851674e-11,0.005403200722490007,0.005557311652060716
"(12.591, 12.894]",1.7627538330142446e-06,1.9022141985255674e-06,3.6475382861679546e-11,1.216178406902042e-11,0.004710078241814061,0.005082716338460316
"(12.894, 13.237]",1.587998961209394e-06,1.89858247858778e-06,3.107666053086838e-11,1.0985595200654519e-11,0.0042431332243515005,0.005073012382786548
"(13.237, 13.555]",1.804874592971199e-06,2.0215566263789742e-06,6.173323934778588e-11,1.9425996142259772e-11,0.0048262346616049865,0.005405642418937377
"(13.555, 13.88]",1.8323245879295523e-06,1.6083811539293928e-06,6.880437695545415e-11,8.554479087130754e-12,0.004895971298947764,0.004297594443299337
"(13.88, 14.211]",1.987010281825262e-06,1.699045730797288e-06,5.2924545753128376e-11,1.2454745035740638e-11,0.005313265493600752,0.004543248284151948
"(14.211, 14.523]",1.4830738776470635e-06,1.6502131872868705e-06,3.978951428151568e-11,1.1765307222656804e-11,0.003962773401072954,0.004409369636430518
"(14.523, 14.836]",1.4383753576995922e-06,1.6024067085329697e-06,2.8483101197918318e-11,1.3555931508540431e-11,0.0038462157064887096,0.004284835538617161
"(14.836, 15.156]",1.3108421808499045e-06,1.3065448746555013e-06,2.1391801712055427e-11,6.780509075687479e-12,0.0035025703072309447,0.0034910879050794996
"(15.156, 15.473]",1.6791528598359848e-06,1.579355815183414e-06,5.914604994884268e-11,1.1741234808358833e-11,0.004490054747201423,0.004223197449800449
"(15.473, 15.797]",1.3313028808706914e-06,1.3350606015744252e-06,2.461026593791563e-11,8.330957112671336e-12,0.0035572412976864875,0.0035672819274068642
"(15.797, 16.125]",1.2862168688033238e-06,1.3105128649578988e-06,3.0494806949282486e-11,1.4073819941834205e-11,0.0034367714734424813,0.0035016903751675056
"(16.125, 16.426]",1.1552980506065746e-06,1.292798936925379e-06,1.721147608343527e-11,7.172749910114684e-12,0.0030892669873219805,0.0034569443573384635
"(16.426, 16.749]",1.2727505854739648e-06,1.233036172951766e-06,2.9421649919592774e-11,5.6365682709048605e-12,0.003400789564386434,0.003294672654127119
"(16.749, 17.059]",1.206745233963978e-06,1.2854737259192521e-06,2.135886862820612e-11,1.0429497406553526e-11,0.0032268367556196774,0.00343735674310808
"(17.059, 17.378]",1.0374399521019231e-06,1.0978554863785661e-06,1.4877798007956447e-11,5.971847630850209e-12,0.0027720395520163385,0.0029334698596035287
"(17.378, 17.704]",1.1408602519340968e-06,1.185205700037219e-06,1.6842176353584317e-11,8.561317072328471e-12,0.003050660313671775,0.003169240041899524
"(17.704, 18.024]",1.127411930890343e-06,1.2049912245432963e-06,2.060327642491053e-11,9.538661619164069e-12,0.0030124446793389965,0.0032197365519796876
"(18.024, 18.341]",8.557210752971729e-07,1.0899867598466932e-06,1.188318379701013e-11,7.2250705724812835e-12,0.002286486713194046,0.002912444622310364
"(18.341, 18.659]",1.0844762153111596e-06,1.09071719843525e-06,2.1186908347742418e-11,7.051898901369215e-12,0.002899889399742041,0.0029165777886158584
