distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 3.211]",6.310188448673087e-06,5.927265638233507e-07,2.1434963085159816e-06,7.370865429347212e-06,1.1289446386847272e-08,2.259007898559447e-16,3.5041947869240796e-10,1.943457156399613e-08
"(3.211, 5.192]",9.717295386175679e-07,5.532856018996931e-07,1.2211896341480316e-06,7.699187099029142e-07,4.7307429798919636e-11,9.021649072086167e-17,6.962722427788255e-11,2.181540532333051e-11
"(5.192, 6.939]",5.515116556854693e-07,5.235325601658782e-07,7.758011151963886e-07,4.4833598227096996e-07,1.8142281020259408e-11,6.232139661470662e-17,3.479996241899681e-11,1.6811109713676193e-11
"(6.939, 8.647]",3.546088209199402e-07,4.971497189891412e-07,5.424099267292809e-07,2.93886407488125e-07,6.747169294448421e-12,5.433544100069225e-17,5.466798275771303e-12,4.2951250827936045e-12
"(8.647, 10.313]",2.7027624509355663e-07,4.7258761456091e-07,4.382739115251962e-07,2.5142780056727023e-07,7.454809027506217e-12,4.6386740614569843e-17,5.472662542289785e-12,1.1582596055379163e-11
"(10.313, 11.904]",2.291291933424122e-07,4.500275033360697e-07,3.833188770708194e-07,2.1358610898764178e-07,4.958865244601175e-12,3.850532146422142e-17,3.2470511632562105e-12,1.173758614631261e-11
"(11.904, 13.467]",1.8658218673034369e-07,4.29296874694934e-07,3.3752461262330785e-07,1.739964271776862e-07,2.7902673299996946e-12,3.3694527304316683e-17,1.4318462001850756e-12,6.686930348638243e-12
"(13.467, 15.011]",1.5338320163705576e-07,4.0977192997904717e-07,2.9954753949757354e-07,1.7119865109765435e-07,2.111428306784244e-12,2.985787315033324e-17,1.6550151353049997e-12,6.5413784134823485e-12
"(15.011, 16.559]",1.2966192159806912e-07,3.9122661033184625e-07,2.67542626661503e-07,1.2950109927430747e-07,1.8236017214904526e-12,2.7521814726853132e-17,1.67673106809257e-12,2.351541257401214e-12
"(16.559, 18.16]",1.1261690324350073e-07,3.731328005783013e-07,2.5363387691119925e-07,1.1101693456284513e-07,1.2698491780071236e-12,2.6923590872220197e-17,1.4258848450307583e-12,4.567382612172995e-12
"(18.16, 19.809]",1.0453573659094202e-07,3.5541290189734995e-07,2.2644925634777407e-07,9.452914495084786e-08,1.4428266319274418e-12,2.565065480031009e-17,1.1809804760447289e-12,1.6091048029221236e-12
"(19.809, 21.501]",8.341893422366191e-08,3.3805824388621826e-07,2.119982792615236e-07,8.380726233678593e-08,8.303564389347512e-13,2.4568664424218922e-17,1.0502512065370747e-12,2.1987455757773446e-12
"(21.501, 23.229]",8.013361799047195e-08,3.211417851573151e-07,1.9810417645641819e-07,7.321333613734111e-08,1.0114233244191056e-12,2.3167224509753478e-17,8.790581624946226e-13,1.8106132646274065e-12
"(23.229, 24.979]",7.424221526560311e-08,3.0481328875490504e-07,1.715901505899952e-07,6.877738343306384e-08,1.5247522373803634e-12,2.129622750251594e-17,2.004998068495875e-12,3.3608753557607054e-12
"(24.979, 26.776]",5.277039199561356e-08,2.890045037836166e-07,1.4246700939849042e-07,5.3661718914482886e-08,5.412508008218538e-13,2.017815862909888e-17,5.391350942833906e-13,2.268201768954608e-12
"(26.776, 28.569]",5.3332353982869736e-08,2.7387968711571777e-07,1.5802629398485587e-07,4.065177677643253e-08,8.295340017499897e-13,1.8094080680882106e-17,1.6919154171697657e-12,2.697985476260605e-13
"(28.569, 30.431]",5.238134138905158e-08,2.593607723074679e-07,1.4934393141096332e-07,5.5981456442106964e-08,4.4386956208761154e-13,1.7471134359867318e-17,4.815224347257648e-13,3.844206297738422e-12
"(30.431, 32.517]",5.603409430621674e-08,2.4447376282644794e-07,1.3724955498840075e-07,4.244577725049887e-08,7.31967278677522e-13,1.9539964340080958e-17,1.402660881636716e-12,5.80363983485233e-13
"(32.517, 34.741]",5.2034391048599564e-08,2.291028876800724e-07,1.3186176777627438e-07,3.988252299505033e-08,5.298473594853412e-13,1.948321406888896e-17,5.305017010636143e-13,3.1209395146657436e-13
"(34.741, 37.035]",7.976618130649676e-08,2.140974591501804e-07,1.566994587509315e-07,3.9685666529743426e-08,6.22702713802374e-12,1.8104839478726995e-17,6.126765689686736e-12,3.5767645787114316e-13
"(37.035, 39.4]",7.343330198857138e-08,1.99640919205186e-07,1.5184375928614022e-07,3.712964551168325e-08,1.7901479199506214e-12,1.6792819381481073e-17,1.5770850704329832e-12,1.557450488460959e-13
"(39.4, 41.811]",4.651316140674193e-08,1.8581212221112533e-07,1.252012639465046e-07,3.751822467007241e-08,4.313963228988357e-13,1.5018739216720976e-17,6.948233638423826e-13,3.3755866508504146e-13
"(41.811, 44.358]",3.95967061789736e-08,1.7255793062483613e-07,1.0142694572703872e-07,3.1446796631144695e-08,7.146217709898025e-13,1.4587994327175123e-17,5.535771192173425e-13,2.529972893268271e-13
"(44.358, 46.832]",3.841791488634921e-08,1.5986908797605633e-07,9.993365212952897e-08,2.663468427978939e-08,3.4158529267440153e-13,1.1731957585254073e-17,2.8440390105347914e-13,9.920394938322542e-14
"(46.832, 49.227]",2.6077197600945222e-08,1.487043943172955e-07,9.006844314881183e-08,2.383738503457283e-08,1.4334047764371836e-13,9.502766487738664e-18,1.5561235971135904e-13,1.1073561199735688e-13
"(49.227, 51.555]",2.6066390639651838e-08,1.3847743054794085e-07,8.592584871597325e-08,1.8223485667790578e-08,2.1634836711480368e-13,7.790603305989701e-18,2.7292345396329705e-13,5.50362010700713e-14
"(51.555, 53.764]",2.5958321026717957e-08,1.2942447066032234e-07,7.98896104200663e-08,1.5023046575650857e-08,1.786053322269536e-13,6.112970061301155e-18,1.6247680360011843e-13,2.1113471151598358e-14
"(53.764, 55.987]",2.566597689313063e-08,1.2106443889929044e-07,7.609468608580156e-08,1.3807523071044682e-08,2.66109175487131e-13,5.4563534062327296e-18,2.319662060453985e-13,1.9754952059062265e-14
"(55.987, 58.084]",2.333222943242468e-08,1.1344417782054857e-07,8.088198130498812e-08,1.1909704998830526e-08,2.0114467187451296e-13,4.239392723959082e-18,2.663420358638048e-13,1.367660150647988e-14
