distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 2.153]",0.00017733265011234226,0.00017106570515614797,1.834176873498069e-07,1.6860512727665656e-07,0.47401017375029086,0.4572586298823835
"(2.153, 3.119]",3.188421337069541e-05,2.589396929812341e-05,4.4084297738376265e-09,1.591363318904142e-09,0.08525838655323952,0.069240473903182
"(3.119, 3.875]",1.8839214586548204e-05,1.7011545791112938e-05,3.424144696578364e-09,8.080018884704366e-10,0.0503383813752568,0.04545485035385377
"(3.875, 4.522]",1.1941084248951109e-05,1.360140350348265e-05,9.75458721542133e-10,5.126095832282961e-10,0.031930459281695266,0.036370152968312607
"(4.522, 5.107]",1.007937976204513e-05,1.1006061949624237e-05,7.36278922933817e-10,3.289435489449264e-10,0.026932102724184587,0.02940819752939596
"(5.107, 5.635]",8.193519515266782e-06,9.210339432591046e-06,7.952779372677225e-10,2.311523084331583e-10,0.021909471183823373,0.024628447642748456
"(5.635, 6.128]",6.039405557233886e-06,7.589273898450628e-06,2.4332511173997494e-10,1.8182996386817038e-10,0.016137291648928943,0.020278539856660078
"(6.128, 6.599]",6.0733619980128425e-06,7.276337646399717e-06,4.3181758099915636e-10,1.3009845540585525e-10,0.01624016998268634,0.019456926866472844
"(6.599, 7.053]",5.751182081607873e-06,5.909749455575442e-06,4.3036640556687586e-10,9.328560582328565e-11,0.015367158522056236,0.01579085054529758
"(7.053, 7.474]",4.673254818357075e-06,5.3028436568552935e-06,1.6048297829598365e-10,5.984971732258478e-11,0.012486936874650105,0.014169198251117345
"(7.474, 7.904]",3.5395889714621474e-06,4.9497862443474945e-06,9.946326995614947e-11,8.580268993738555e-11,0.009464860909689782,0.013235728417385201
"(7.904, 8.308]",4.222213462221754e-06,4.877229338758985e-06,2.617552215763581e-10,8.280590234625443e-11,0.011281754371056527,0.013031956793164007
"(8.308, 8.691]",3.914940851123834e-06,4.3818435617798455e-06,1.4827767428670203e-10,5.2874843023886506e-11,0.010468551835905133,0.011717049684199307
"(8.691, 9.084]",3.309185565231136e-06,3.840502608245417e-06,8.984952736266047e-11,3.500588821387856e-11,0.008842143830297595,0.010261822969231754
"(9.084, 9.455]",3.4304289584411704e-06,3.86061360552103e-06,1.822278616163639e-10,6.020192626116523e-11,0.00917296703487169,0.010323280781163235
"(9.455, 9.831]",3.3775173870866946e-06,3.481651320438724e-06,2.7443876339083594e-10,4.3456352918902365e-11,0.009024726458295648,0.009302972328212271
"(9.831, 10.182]",2.987116018874351e-06,3.4699135112516272e-06,9.330342030934253e-11,3.391313518361431e-11,0.007981574002432266,0.009271608902064347
"(10.182, 10.537]",2.6441805586346716e-06,3.293416699425656e-06,1.232489019910264e-10,5.461350669558377e-11,0.007070538813789112,0.008806596254264203
"(10.537, 10.884]",3.0011634735751224e-06,3.017227598556174e-06,1.4936697954668904e-10,3.548976899860783e-11,0.008019108801392727,0.008062032143342097
"(10.884, 11.233]",2.073443405184543e-06,2.5486571950678144e-06,5.600198617297335e-11,1.8725833792250654e-11,0.005544387665463469,0.006815109339611336
"(11.233, 11.587]",2.1177244332234613e-06,2.4412607650921903e-06,5.227341955827603e-11,1.824024861627202e-11,0.005658559685573088,0.006523048764326332
"(11.587, 11.917]",2.2910681657234458e-06,2.324517466218746e-06,1.0935475154624668e-10,1.5242691771416748e-11,0.006126316275144494,0.006215759704668926
"(11.917, 12.256]",2.118573121255148e-06,2.266957691094196e-06,5.398755709547563e-11,1.5032796233551645e-11,0.005660827379993755,0.006057310950603692
"(12.256, 12.591]",2.0206435013051634e-06,2.13217493423302e-06,6.938612798026304e-11,1.952780591249012e-11,0.005403200722490007,0.005701435774139096
"(12.591, 12.894]",1.7627538330142446e-06,1.9616389550136296e-06,3.6475382861679546e-11,1.1539607221739388e-11,0.004710078241814061,0.005241499287796418
"(12.894, 13.237]",1.587998961209394e-06,1.9565503094122866e-06,3.107666053086838e-11,1.0532837756589534e-11,0.0042431332243515005,0.00522790242674963
"(13.237, 13.555]",1.804874592971199e-06,2.064309275256034e-06,6.173323934778588e-11,1.8408593838966223e-11,0.0048262346616049865,0.005519963002034635
