zone,groundtruth,model
10201,12.9717868338558,52.72020092753879
10202,12.1728,43.49800324272757
10601,13.557275541795665,90.51369706002453
10602,10.4,52.86033669074448
10603,13.8,52.99415427908288
10701,10.059925093632959,41.492124527132056
10703,12.162079510703364,21.374487287234636
10704,9.668041237113401,63.25741339342068
11101,7.585585585585585,74.67487637427769
11102,12.216666666666667,35.7243901647105
11103,7.555926544240401,82.66433532593064
11401,9.730077120822623,64.43882447364878
11402,16.74251497005988,68.16121459735781
11501,8.259720062208398,92.429366937798
11502,14.989795918367347,111.97697134511466
11503,15.109756097560975,105.97794188014699
11504,11.26530612244898,35.152348206204444
11601,6.956661316211878,79.1784744678065
11602,9.1175,48.4692183546332
11603,6.575289575289576,71.80783853689226
11701,3.0921658986175116,52.29792680572595
11702,4.704022988505747,89.72712351585368
11703,3.229799851742031,92.26304625904282
11801,4.003802281368821,108.35449323087504
11802,4.162374020156775,90.77865020800567
11901,6.779829545454546,36.075960941296245
11902,4.811965811965812,67.33204227105715
11903,6.234493192133131,120.73261393731626
11904,6.015978695073236,156.06607513517855
12001,5.7928730512249444,89.48613599719009
12002,4.136666666666667,94.63227373287246
12003,4.173601147776184,69.75663702612232
12101,4.155864197530864,64.01471010036698
12102,7.333333333333333,45.77426469431275
12103,6.403453689167975,49.66349874137877
12104,5.173758865248227,90.88655487527221
12201,3.4944444444444445,104.36829619246373
12202,6.709090909090909,102.65479818246241
12203,5.090346534653466,78.29092108545046
12301,13.031746031746032,106.70286470370218
12302,10.458715596330276,69.39469553411257
12303,20.939226519337016,192.48793775208406
12401,13.166666666666666,114.41183806614585
12403,11.683860232945092,64.76732953634635
12404,10.981132075471699,17.33346755195835
12405,10.86970684039088,19.895377688929184
12501,5.870069605568445,93.70821135041588
12502,6.643939393939394,34.89990857224808
12503,6.345299145299145,63.30328470076011
12504,6.576,55.73977661544245
12601,6.1066666666666665,27.739334344974477
12602,5.255742725880551,53.88662761669658
12701,11.225806451612904,55.08026477852334
12702,8.72817133443163,124.38032156664815
12703,9.215384615384615,49.30593615346585
12801,9.869140625,84.08936710061478
12802,7.982905982905983,116.45595596020223
