quantile,score,sampers_weight,sampers_mean,sampers_var,twitter_weight,twitter_mean,twitter_var,covariance
"(-0.001, 3.211]",0.011392885626547526,0.6803013956670295,7.370990014859287e-08,1.9488476744535592e-10,0.20784510210034196,2.2519785818121e-08,1.5950592222211912e-11,2.0635136459895918e-12
"(3.211, 5.192]",0.20210239644951375,0.07105887741177966,7.699150394301071e-09,2.24019092563554e-13,0.10055893409128072,1.0895448749814259e-08,5.667276563816129e-13,1.6451133109207054e-14
"(5.192, 6.939]",0.26316527309836085,0.04137872114771699,4.48333844895933e-09,1.7009841585080352e-13,0.06461868572558332,7.001362782588347e-09,3.086092902914296e-13,7.460508503321993e-15
"(6.939, 8.647]",0.5951851184213692,0.027123952092709,2.9388500642843707e-09,4.3805631940052455e-14,0.04593411973377713,4.976910822989676e-09,4.918154891478234e-14,3.3275566498598097e-15
"(8.647, 10.313]",0.48102368644383325,0.023205780281156788,2.51432050307221e-09,1.1645251159859768e-13,0.037448417948397796,4.057494465365172e-09,4.956267981744593e-14,3.84272496004015e-15
"(10.313, 11.904]",0.4899692068350527,0.019712716342905376,2.135850907476699e-09,1.1782565636237656e-13,0.03288809927531737,3.5633890053742534e-09,3.1206753374287216e-14,2.01257644893924e-15
"(11.904, 13.467]",0.5999996927286876,0.016058826249937357,1.7399559767562767e-09,6.716797885206442e-14,0.028866919330565264,3.1276986274108454e-09,1.3380822891281341e-14,1.586981791622351e-15
"(13.467, 15.011]",0.6387841637094667,0.01580060830440692,1.7119783493357694e-09,6.570292104751272e-14,0.025573007104142016,2.7708068984591074e-09,1.731168752739453e-14,3.7459433107766506e-15
"(15.011, 16.559]",0.692391601678811,0.011952174456422932,1.2950048189709945e-09,2.3681073191043455e-14,0.02283864698127441,2.4745420180537862e-09,1.6798301495996128e-14,8.907327291623176e-16
"(16.559, 18.16]",0.6216906272097729,0.010246418992412347,1.1101881101843564e-09,4.5796120412535513e-14,0.021387304363950737,2.3172906584568623e-09,1.1313480976103309e-14,1.4242653919662372e-15
"(18.16, 19.809]",0.6992959925338877,0.008724472904093563,9.452869429722487e-10,1.6179260571876453e-14,0.01917891878227708,2.07801453503343e-09,1.027633514930548e-14,7.237644073408625e-16
"(19.809, 21.501]",0.669036475054446,0.00773490747011133,8.38068627981418e-10,2.205664658254884e-14,0.018015487833679178,1.9519580847642804e-09,8.875942603103395e-15,6.986467899959587e-16
"(21.501, 23.229]",0.6778156046192539,0.0067571516454597615,7.32129871036626e-10,1.815891580624408e-14,0.016712421851059943,1.8107723337462087e-09,6.963747137349779e-15,1.0190557138477888e-15
"(23.229, 24.979]",0.6613652671819048,0.006347877381338069,6.877854593774088e-10,3.365578851540957e-14,0.014230206032147726,1.5418270084468497e-09,1.3883039219065703e-14,2.4929837068829686e-15
"(24.979, 26.776]",0.724080684929269,0.004952654685493284,5.366146309022822e-10,2.2710171507490054e-14,0.011762393157070013,1.2744422261048458e-09,4.36617998733934e-15,1.4000193700614135e-15
"(26.776, 28.569]",0.6482601958513635,0.003751915085804069,4.0651582975139877e-10,2.7143037172910935e-15,0.012997279712114777,1.408240811918332e-09,1.1143629593065324e-14,2.455584559661009e-16
"(28.569, 30.431]",0.6625955438314483,0.005166752540867819,5.598118955884904e-10,3.847248889098326e-14,0.012364965729271574,1.339730294617051e-09,4.25766545644572e-15,1.15183509843276e-15
"(30.431, 32.517]",0.6809410579725361,0.0039174905655575435,4.244557489657604e-10,5.821385476561445e-15,0.011482179736094307,1.2440814133651287e-09,1.7580203034909636e-14,4.653738316738006e-16
"(32.517, 34.741]",0.7493705675488932,0.0036809973423511644,3.9883197106468867e-10,3.136705809400109e-15,0.010804576161066028,1.1706638190844463e-09,4.53073826144613e-15,3.0993024128840505e-16
"(34.741, 37.035]",0.5375976671193043,0.0036627489066961344,3.968547733423741e-10,3.592300725656667e-15,0.013153282045159144,1.4251434913261454e-09,4.641176244501568e-14,8.50469039798424e-16
"(37.035, 39.4]",0.6269334494244637,0.003426843502855293,3.7129468501626894e-10,1.5710743690366154e-15,0.0128534478337396,1.3926567877479511e-09,1.3813291200259317e-14,4.1834843443251986e-16
"(39.4, 41.811]",0.7147729922067988,0.003462707027699667,3.7518045807522823e-10,3.3894693284792434e-15,0.010939326147462434,1.1852638303523413e-09,9.39836854481494e-15,9.917991723727554e-16
"(41.811, 44.358]",0.7794022403986118,0.0029023506482748675,3.1446646713224194e-10,2.539723493904366e-15,0.008765766279335526,9.497610342871711e-10,5.851313735599222e-15,2.772674847722918e-16
"(44.358, 46.832]",0.7711116716025891,0.002458274820287444,2.663513447058614e-10,9.990687540042567e-16,0.008679645286639916,9.40429920441569e-10,3.1470226812734013e-15,3.203052290336127e-16
"(46.832, 49.227]",0.7785461280738957,0.0022000476143808644,2.3837271393389077e-10,1.112964203350692e-15,0.008237879632323421,8.925651027649575e-10,2.1947537417934198e-15,4.900607329091865e-16
"(49.227, 51.555]",0.7266847509356519,0.0016819183862230636,1.8223398790036144e-10,5.536411530608968e-16,0.00813780414328661,8.81722034749505e-10,6.332887023404014e-15,2.324113445935873e-16
"(51.555, 53.764]",0.7476198947568992,0.0013865370606531212,1.502297495551326e-10,2.1336575688851398e-16,0.0074247732277762345,8.044659275007503e-10,4.60088540189628e-15,5.467991305681524e-17
"(53.764, 55.987]",0.6648688833864095,0.001274379149365141,1.3807756451690275e-10,1.994381629736368e-16,0.007403467552762118,8.021574812916268e-10,2.5004481003034125e-14,1.6076661487295695e-16
"(55.987, 58.084]",0.7184663010238829,0.0010991943131620637,1.1909648221085297e-10,1.3816810120606785e-16,0.007646656922958931,8.285067792771623e-10,3.482143896839289e-15,2.257688950281961e-16
"(58.084, 60.03]",0.6686272347500435,0.001060798891504906,1.1493638094612265e-10,1.7345325186718569e-16,0.00843924078297094,9.143823596492855e-10,4.2982347220772786e-15,2.1745383057648988e-16
"(60.03, 61.847]",0.5202702916373116,0.0008697204267511501,9.42332416504342e-11,1.7678334341882192e-16,0.010128052023588626,1.0973631806627383e-09,1.969483819844663e-14,1.9570064013480808e-16
"(61.847, 63.57]",0.5395007421107137,0.0008489955121367134,9.198772018517188e-11,2.4149801028903094e-16,0.010513671328207696,1.1391446037494454e-09,5.9497242963268e-15,1.3359000952024163e-16
"(63.57, 65.258]",0.549036151535762,0.0007231918661469537,7.835703495757206e-11,5.263911496815541e-17,0.010155607709637379,1.1003488086213405e-09,4.489114399466701e-15,3.709842979046043e-17
