distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 2.153]",0.00017733265011234226,0.00017748681172551515,1.834176873498069e-07,1.8406085675040626e-07,0.47401017375029086,0.474422247742302
"(2.153, 3.119]",3.188421337069541e-05,2.6378656408450632e-05,4.4084297738376265e-09,1.6772254584135584e-09,0.08525838655323952,0.070536527236197
"(3.119, 3.875]",1.8839214586548204e-05,1.7066618092265384e-05,3.424144696578364e-09,8.200435692017844e-10,0.0503383813752568,0.045602003542533104
"(3.875, 4.522]",1.1941084248951109e-05,1.3638849890262466e-05,9.75458721542133e-10,5.359939761518403e-10,0.031930459281695266,0.036470284606561834
"(4.522, 5.107]",1.007937976204513e-05,1.0979924959361934e-05,7.36278922933817e-10,3.4152059978262067e-10,0.026932102724184587,0.029338359491415087
"(5.107, 5.635]",8.193519515266782e-06,9.133118691031716e-06,7.952779372677225e-10,2.3689050723889753e-10,0.021909471183823373,0.02442195937981881
"(5.635, 6.128]",6.039405557233886e-06,7.461864892584695e-06,2.4332511173997494e-10,1.828563449592049e-10,0.016137291648928943,0.019938102992986304
"(6.128, 6.599]",6.0733619980128425e-06,7.157568778829168e-06,4.3181758099915636e-10,1.2965710544939184e-10,0.01624016998268634,0.019139338914589195
"(6.599, 7.053]",5.751182081607873e-06,5.89216716885986e-06,4.3036640556687586e-10,9.729228881043231e-11,0.015367158522056236,0.015743870675193547
"(7.053, 7.474]",4.673254818357075e-06,5.211798445105459e-06,1.6048297829598365e-10,5.949834485659924e-11,0.012486936874650105,0.013925925445321787
"(7.474, 7.904]",3.5395889714621474e-06,4.837202471729544e-06,9.946326995614947e-11,8.692961274686497e-11,0.009464860909689782,0.0129346794094048
"(7.904, 8.308]",4.222213462221754e-06,4.725955685394648e-06,2.617552215763581e-10,7.95312763068727e-11,0.011281754371056527,0.0126277535913745
"(8.308, 8.691]",3.914940851123834e-06,4.27852712041956e-06,1.4827767428670203e-10,5.1678968761089025e-11,0.010468551835905133,0.011440781520001903
"(8.691, 9.084]",3.309185565231136e-06,3.714407182356606e-06,8.984952736266047e-11,3.408484528835103e-11,0.008842143830297595,0.00992489599125685
"(9.084, 9.455]",3.4304289584411704e-06,3.7482944037160206e-06,1.822278616163639e-10,6.051341625990291e-11,0.00917296703487169,0.010022939235536639
"(9.455, 9.831]",3.3775173870866946e-06,3.3771568979537102e-06,2.7443876339083594e-10,4.347727518996399e-11,0.009024726458295648,0.009023763231332313
"(9.831, 10.182]",2.987116018874351e-06,3.2954748790713287e-06,9.330342030934253e-11,3.194717376758562e-11,0.007981574002432266,0.00880550887687859
"(10.182, 10.537]",2.6441805586346716e-06,3.1892146547576044e-06,1.232489019910264e-10,5.62377118842521e-11,0.007070538813789112,0.008527959986821834
"(10.537, 10.884]",3.0011634735751224e-06,2.873642223340188e-06,1.4936697954668904e-10,3.6855351891876134e-11,0.008019108801392727,0.007678372020764983
"(10.884, 11.233]",2.073443405184543e-06,2.4377090247532237e-06,5.600198617297335e-11,1.8029671905800917e-11,0.005544387665463469,0.00651843393219012
"(11.233, 11.587]",2.1177244332234613e-06,2.3088828970791e-06,5.227341955827603e-11,1.7582699942052218e-11,0.005658559685573088,0.006169335100995355
"(11.587, 11.917]",2.2910681657234458e-06,2.2210192848012877e-06,1.0935475154624668e-10,1.4536707537525187e-11,0.006126316275144494,0.005939005567558643
"(11.917, 12.256]",2.118573121255148e-06,2.212699115967394e-06,5.398755709547563e-11,1.580164666741804e-11,0.005660827379993755,0.005912332037864877
"(12.256, 12.591]",2.0206435013051634e-06,2.007901724077176e-06,6.938612798026304e-11,1.8103689733427226e-11,0.005403200722490007,0.005369129210182368
"(12.591, 12.894]",1.7627538330142446e-06,1.869378326445247e-06,3.6475382861679546e-11,1.1337972692071735e-11,0.004710078241814061,0.0049949788882617
