distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 22.405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(22.405, 35.395]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(35.395, 46.554]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(46.554, 56.061]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(56.061, 64.93]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(64.93, 73.165]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(73.165, 80.94]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(80.94, 88.329]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(88.329, 95.338]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(95.338, 102.07]",4.370605141396914e-06,1.2653898970208897e-05,7.866567970238673e-06,6.192792357374791e-06,1.066410704672899e-09,3.3275325948545893e-10,2.2057832028158345e-09,8.269654227575385e-10,0.02033205511777844,0.05886593800941179,0.036595274197550307,0.028808870046507527
"(102.07, 108.851]",9.116517888900823e-06,3.411839242478412e-05,2.3259495508060295e-05,1.5561603578024748e-05,1.2069128767887562e-09,4.095703969451812e-12,6.978115991288643e-09,1.3481193735109036e-09,0.04239180818338883,0.15865052477524616,0.10815665411248038,0.07236145663781508
"(108.851, 115.402]",9.198651857178372e-06,2.789140198358795e-05,2.2852552225506267e-05,1.5208645404943376e-05,1.3838163659434073e-09,2.5414157445034776e-12,8.685738543387898e-09,2.129499096005345e-09,0.04279212843959379,0.12975080202765116,0.10631007295305515,0.07075061842379658
"(115.402, 121.788]",7.952032253986553e-06,2.2976669096488394e-05,1.7969578321682827e-05,1.241070230020472e-05,6.778332439888451e-10,1.5967546336908554e-12,5.6072550703268274e-09,1.4257004942528305e-09,0.03697694998103747,0.10684151129867103,0.08355853919582515,0.057709765695951945
"(121.788, 128.103]",7.0518468447202e-06,1.8990567532281708e-05,1.339199253655558e-05,1.1090356787066798e-05,5.636976554770367e-10,1.0754341440501173e-12,2.450267170069198e-09,1.0244614205130732e-09,0.03280519152163837,0.08834412016017451,0.06229954928005656,0.05159233977343475
"(128.103, 134.5]",7.459468049617322e-06,1.5705384875010723e-05,1.4858528955662053e-05,1.0818847826977302e-05,1.073957817426346e-09,7.544268086815804e-13,5.486841288803031e-09,9.051205725168816e-10,0.03470144536681978,0.07306145043854989,0.06912187670173987,0.05032928009109841
"(134.5, 140.658]",7.480800713009572e-06,1.3043226283379699e-05,1.425784539147518e-05,9.393690664845573e-06,1.306542558577318e-09,4.885338066885899e-13,6.904779798603418e-09,6.090312018887256e-10,0.03478572331549451,0.0606510022177156,0.06629898107035959,0.043680661591531916
"(140.658, 146.534]",6.431356788376805e-06,1.0865362809061336e-05,1.0403670277255804e-05,7.802111302264943e-06,6.618811319211478e-10,2.941748991390008e-13,1.4951837053542093e-09,2.903010323006126e-10,0.029918671779528894,0.05054566778775334,0.048397874129794,0.036295421778136515
"(146.534, 152.416]",4.692172980815753e-06,9.122281885970073e-06,8.217029288315642e-06,7.957485654661733e-06,4.2600628301833365e-10,2.110685242935735e-13,1.2990410482167328e-09,6.985824407454085e-10,0.021827988706754883,0.04243685533353278,0.03822562024924436,0.03701822326548638
"(152.416, 158.282]",4.807467932467084e-06,7.640573508748124e-06,8.664946928867965e-06,7.254236166114951e-06,7.427917998827331e-10,1.5055907767449846e-13,6.058629448823486e-09,7.501146011292587e-10,0.02235472588597194,0.035528666815678775,0.04029200321923603,0.03373219817243452
"(158.282, 164.09]",4.651410860326041e-06,6.414478621276361e-06,9.25676099689988e-06,6.929871299732195e-06,6.181399466147974e-10,9.933100755998029e-14,4.9480963926127105e-09,5.727849705756351e-10,0.02163836332223674,0.02984015454617763,0.04306245215757824,0.03223776128635417
"(164.09, 169.751]",4.059840968417066e-06,5.396253762963677e-06,5.99303537124408e-06,6.004973123992084e-06,4.128277854203937e-10,7.07937805574494e-14,5.877453226276396e-10,4.60799345438567e-10,0.018878260503139357,0.025092579997781098,0.027867614476284972,0.02792312502656319
"(169.751, 175.259]",4.642352611328328e-06,4.5687167726052205e-06,7.027031745203986e-06,5.533153274959129e-06,6.019981857970623e-10,4.774912702393528e-14,1.972168541578298e-09,2.6506391853003207e-10,0.02159622434789938,0.021253670426159485,0.03268975167868894,0.025740229035109866
"(175.259, 180.935]",3.8950470690169385e-06,3.857325245779709e-06,6.664713429158146e-06,5.4413959313226855e-06,5.771684843919581e-10,3.670180231642318e-14,4.798423756552865e-09,2.9670372965809915e-10,0.018119758965066797,0.017944277043367207,0.031004246872443696,0.02531337387251313
"(180.935, 186.282]",3.3892422370267475e-06,3.273758520115371e-06,4.247220504426187e-06,4.6677951081933235e-06,3.024748114363902e-10,2.233633866193848e-14,4.178069349921139e-10,2.066170912869848e-10,0.015759976402174376,0.015222977118536476,0.01974957534558177,0.021705247253098955
"(186.282, 191.76]",3.3606103781518233e-06,2.7819177918039374e-06,4.50533359700338e-06,4.698636308826721e-06,2.9623361356720313e-10,1.6967147533772008e-14,5.431609725077881e-10,1.9899892805783046e-10,0.01563355947916228,0.012941481567471918,0.020958811893259724,0.021858056108661907
"(191.76, 197.086]",4.096089548492219e-06,2.3655187477519797e-06,5.2816882879349915e-06,4.379361341883729e-06,7.492224485244541e-10,1.1947055983018179e-14,2.2447200069810992e-09,1.4081329463551028e-10,0.019046816400488817,0.010999662177046706,0.024559850538897712,0.020364030239759343
"(197.086, 202.626]",3.5825374785958117e-06,2.010209843919405e-06,4.591090900686719e-06,3.884303189212279e-06,4.3547651023865e-10,9.374824588857492e-15,1.5412238682330674e-09,8.731286961850326e-11,0.016665964350427716,0.009351496193913074,0.021357754869994618,0.018069778436215524
"(202.626, 207.999]",3.0345134142341263e-06,1.70683416996274e-06,2.7555142638014256e-06,3.4738272742851703e-06,3.0480987805975635e-10,6.352825028809018e-15,1.3521481553740292e-10,6.944606518036769e-11,0.014116556403017155,0.007940192558666667,0.012818652355204232,0.016160244479974613
"(207.999, 213.47]",2.4513102275821794e-06,1.4496574307926626e-06,2.3560259770785776e-06,2.8383754234949854e-06,2.8933388859195034e-10,4.8018878525264485e-15,2.3133354937513702e-10,5.932119069624618e-11,0.011398592558257134,0.006740907053185881,0.010955520793415385,0.013198445719251682
"(213.47, 218.954]",2.468372851877013e-06,1.2319903323215277e-06,2.295008968223596e-06,2.9208095624166693e-06,2.057023809273997e-10,3.4129779647874024e-15,1.597151662802853e-10,7.797658138878499e-11,0.011482870506931865,0.005731219025959747,0.010676381720176167,0.013587606084362346
"(218.954, 224.269]",2.2056836309433127e-06,1.0466918993096753e-06,1.9358025222256413e-06,2.533316197512846e-06,1.185466880258243e-10,2.2924898901348084e-15,1.242445512962741e-10,2.927224929471574e-11,0.01026084025114829,0.00486921071558861,0.009005353333393683,0.01178498695082976
"(224.269, 229.603]",2.2791294722252063e-06,8.919038514209003e-07,1.5326724278679773e-06,2.2218014181311977e-06,1.497813280466315e-10,1.6843450641346746e-15,5.441720661335063e-11,2.945764911753587e-11,0.010597952045847209,0.004147352909107186,0.007126926789586095,0.01033137659431007
"(229.603, 234.752]",2.9982804182432713e-06,7.614021633605253e-07,2.0813580843452245e-06,2.303604166436605e-06,3.451161873673225e-10,1.15069272526406e-15,2.6083591129638773e-10,4.220654495055609e-11,0.013948000505667697,0.003542042863953164,0.009682477808373984,0.010716366582263088
"(234.752, 239.974]",2.4286548650352097e-06,6.527548734998582e-07,1.4082937807024468e-06,2.243812174745296e-06,1.566207881496396e-10,9.043930120314598e-16,4.09255371291067e-11,4.728529333987176e-11,0.011293245122413725,0.0030353101617743407,0.006548566080266377,0.010433726612565628
"(239.974, 245.254]",2.7220038238129995e-06,5.573498063421739e-07,2.083833719325829e-06,2.5567561115213928e-06,4.1398693557532876e-10,6.383235392077657e-16,6.618458576530582e-10,1.1969508164250572e-10,0.012662761788378074,0.0025927912991037926,0.009693994462303755,0.01189402943079752
"(245.254, 250.51]",1.956581783506183e-06,4.752387327972276e-07,1.10739245280225e-06,2.0927185705827474e-06,1.0879824514397913e-10,4.716669654436069e-16,5.208464543766287e-11,3.081020300259616e-11,0.009102018456870763,0.0022108105849727028,0.0051515896904360675,0.00973532679035094
"(250.51, 255.844]",3.2215925541791675e-06,4.055175213834472e-07,1.557249731658386e-06,2.1006197887709813e-06,1.8532566314801468e-09,3.5020750813801974e-16,3.3317451176291563e-10,4.638115250014407e-11,0.01498040537693313,0.0018856564744330296,0.007241211252211495,0.009767882017785064
"(255.844, 261.162]",2.5544262173552945e-06,3.459398000209227e-07,1.061684805447056e-06,1.9176512200563272e-06,2.7427813025771717e-10,2.4944307238672407e-16,8.907904913042987e-11,2.7685960395894584e-11,0.01188319076313683,0.0016093119496973325,0.004938957714939704,0.008920913475702034
