quantile,score,sampers_weight,twitter_weight
"(-0.001, 2.115]",0.03688680770403263,0.590517677673264,0.6138938066189638
"(2.115, 3.2]",0.6455854991616845,0.05847530357839675,0.07103722735364754
"(3.2, 4.113]",0.746171752209446,0.03364460745856948,0.04351821258730678
"(4.113, 4.957]",0.828172671191384,0.02354497666984177,0.027546959527766375
"(4.957, 5.788]",0.7593501879674099,0.021555031394410316,0.019904889182582833
"(5.788, 6.614]",0.8730552942235082,0.017150414628250267,0.01889230253327477
"(6.614, 7.456]",0.9356860481510297,0.014500059441801655,0.01222829883799104
"(7.456, 8.337]",0.8583075351191243,0.016493132510004747,0.015126334978786604
"(8.337, 9.272]",0.8225577859560654,0.015628928897026523,0.01622933115035429
"(9.272, 10.288]",0.8280237869872249,0.014470568929390071,0.0103099731565909
"(10.288, 11.406]",0.903151677307697,0.01327640405461799,0.013610742623815814
"(11.406, 12.65]",0.7286113551458336,0.015923164429786498,0.010181756015931786
"(12.65, 14.062]",0.5406873848176956,0.018458853461857595,0.009959841734021743
"(14.062, 15.693]",0.8121270323974722,0.016516221042290388,0.011651321705024923
"(15.693, 17.608]",0.9105996693521367,0.014076154999397865,0.010831060766705598
"(17.608, 19.895]",0.7983249733944937,0.017582213438745626,0.014169637852329987
"(19.895, 22.678]",0.9002445653290587,0.013682677468892882,0.014920858791832864
"(22.678, 25.793]",0.8749068633566234,0.014875478550143536,0.00993518459158729
"(25.793, 29.162]",0.9458529238323918,0.011625601810545946,0.010438190297250042
"(29.162, 32.281]",0.8792536715446194,0.00974614271792567,0.00786891605558049
"(32.281, 35.044]",0.9754964684969976,0.006282006893239078,0.005894700851328938
"(35.044, 37.614]",0.9766805255462057,0.005040535607780433,0.0036969275556717066
"(37.614, 40.002]",0.9649156476521568,0.004462865777945383,0.002674478049389893
"(40.002, 42.213]",0.9848795390763868,0.003784184754291372,0.002883241855334892
"(42.213, 44.525]",0.9733858301601005,0.0038493012285679743,0.002243799961534853
"(44.525, 46.962]",0.9788452497784481,0.003504320565789849,0.002064624726511191
"(46.962, 49.411]",0.9767335895516591,0.0030786089092589577,0.0016816171140294196
