distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 3.211]",6.349441299087563e-06,5.927265638233507e-07,2.137904324289654e-06,7.370865429347212e-06,2.8488050121058965e-09,2.259007898559447e-16,1.3133356691590913e-10,1.943457156399613e-08,0.5860280341405857,0.05470629093463998,0.19732001751463787,0.6803013956670303
"(3.211, 5.192]",9.332585240736379e-07,5.532856018996931e-07,1.155238946310452e-06,7.699187099029142e-07,3.563836289854019e-11,9.021649072086167e-17,2.0405041231228544e-11,2.181540532333051e-11,0.08613416222085234,0.05106494134173028,0.10662162331077686,0.07105887741177956
"(5.192, 6.939]",5.492721807306287e-07,5.235325601658782e-07,7.703288790765254e-07,4.4833598227096996e-07,1.3925727714397697e-11,6.232139661470662e-17,6.213857512192937e-12,1.6811109713676193e-11,0.050694526648352646,0.048318914107949563,0.07109673356548883,0.0413787211477169
"(6.939, 8.647]",3.521874224568767e-07,4.971497189891412e-07,5.527153073546179e-07,2.93886407488125e-07,8.051353451569683e-12,5.433544100069225e-17,3.0307495684382972e-12,4.2951250827936045e-12,0.03250478596823498,0.04588393616438379,0.051012306576987104,0.027123952092709007
"(8.647, 10.313]",2.509694242464675e-07,4.7258761456091e-07,4.3002803782175883e-07,2.5142780056727023e-07,7.2393018762690945e-12,4.6386740614569843e-17,1.7660612005176466e-12,1.1582596055379163e-11,0.023163473980251963,0.04361794647351375,0.03968986777879705,0.023205780281156774
"(10.313, 11.904]",2.2419566022535048e-07,4.500275033360697e-07,3.9044214146474435e-07,2.1358610898764178e-07,5.532221934423808e-12,3.850532146422142e-17,1.8111682249436702e-12,1.173758614631261e-11,0.020691914264838497,0.04153483839289922,0.036035467004347115,0.01971271634290541
"(11.904, 13.467]",1.8811781639661255e-07,4.29296874694934e-07,3.617208418521853e-07,1.739964271776862e-07,3.213916601951914e-12,3.3694527304316683e-17,9.71117082430689e-13,6.686930348638243e-12,0.017362145746508958,0.03962152575309424,0.03338466337790559,0.01605882624993737
"(13.467, 15.011]",1.6279809149075608e-07,4.0977192997904717e-07,3.1621530454886556e-07,1.7119865109765435e-07,3.215896587141145e-12,2.985787315033324e-17,8.120449420835185e-13,6.5413784134823485e-12,0.015025287056047842,0.03781949050548618,0.029184775318033,0.01580060830440691
"(15.011, 16.559]",1.3331001012659914e-07,3.9122661033184625e-07,2.7576985535513015e-07,1.2950109927430747e-07,2.6049087288393808e-12,2.7521814726853132e-17,6.587183397513664e-13,2.351541257401214e-12,0.01230371407462434,0.03610786877396742,0.02545190303014638,0.011952174456422934
"(16.559, 18.16]",1.1777286695772376e-07,3.731328005783013e-07,2.620394914697065e-07,1.1101693456284513e-07,1.8533602644902925e-12,2.6923590872220197e-17,9.532222314557417e-13,4.567382612172995e-12,0.010869964528730073,0.034438664962174896,0.024185196904688032,0.010246418992412354
"(18.16, 19.809]",1.037555888718592e-07,3.5541290189734995e-07,2.2815009174673932e-07,9.452914495084786e-08,1.712647542750778e-12,2.565065480031009e-17,5.215853367927994e-13,1.6091048029221236e-12,0.009576018319339373,0.032802478367714015,0.02105688456767356,0.008724472904093552
"(19.809, 21.501]",7.9143489465555e-08,3.3805824388621826e-07,2.1379176252425018e-07,8.380726233678593e-08,1.2726208869336666e-12,2.4568664424218922e-17,6.790484181406547e-13,2.1987455757773446e-12,0.007304469216733934,0.03120074756123463,0.019731696930413146,0.007734907470111321
"(21.501, 23.229]",8.53241559382073e-08,3.211417851573151e-07,2.0537023226522183e-07,7.321333613734111e-08,1.6416534074697862e-12,2.3167224509753478e-17,6.815549814831582e-13,1.8106132646274065e-12,0.007874907648160906,0.029639459919309236,0.018954440216686384,0.006757151645459761
"(23.229, 24.979]",6.665908889298878e-08,3.0481328875490504e-07,1.7793789316231753e-07,6.877738343306384e-08,1.5815643196759241e-12,2.129622750251594e-17,2.5802331406574554e-12,3.3608753557607054e-12,0.006152367268467292,0.028133047298922718,0.01642295578730926,0.00634787738133806
"(24.979, 26.776]",4.920208551574738e-08,2.890045037836166e-07,1.4488355966207642e-07,5.3661718914482886e-08,7.374967027307777e-13,2.017815862909888e-17,4.727432407058043e-13,2.268201768954608e-12,0.004541057280590389,0.02667338167220511,0.013371883255451682,0.004952654685493284
"(26.776, 28.569]",4.407180064399304e-08,2.7387968711571777e-07,1.65471248122763e-07,4.065177677643253e-08,7.285877608332184e-13,1.8094080680882106e-17,1.6157738946251863e-12,2.697985476260605e-13,0.004067562768636694,0.025277451842658057,0.01527200337424229,0.003751915085804064
"(28.569, 30.431]",4.7001812478076876e-08,2.593607723074679e-07,1.5807322712783418e-07,5.5981456442106964e-08,4.558925079239684e-13,1.7471134359867318e-17,5.383341553323036e-13,3.844206297738422e-12,0.0043379852808516275,0.023937443119345442,0.014589210424536328,0.00516675254086782
"(30.431, 32.517]",5.256330663862092e-08,2.4447376282644794e-07,1.2984607940054193e-07,4.244577725049887e-08,1.1188364829754104e-12,1.9539964340080958e-17,1.0928147259884693e-12,5.80363983485233e-13,0.004851277822904879,0.022563461466304186,0.011984014052193617,0.003917490565557543
"(32.517, 34.741]",4.942214751230053e-08,2.291028876800724e-07,1.28763933579848e-07,3.988252299505033e-08,6.636922101166097e-13,1.948321406888896e-17,4.28010023307483e-13,3.1209395146657436e-13,0.00456146652679529,0.021145280121319963,0.01188439601368565,0.003680997342351165
"(34.741, 37.035]",6.871706999558875e-08,2.140974591501804e-07,1.458150327126893e-07,3.9685666529743426e-08,1.6708846591207181e-12,1.8104839478726995e-17,7.888887361698375e-13,3.5767645787114316e-13,0.006342173258172869,0.01975991089480675,0.013457852629184948,0.00366274890669614
"(37.035, 39.4]",7.600340131129158e-08,1.99640919205186e-07,1.539740809081682e-07,3.712964551168325e-08,3.2738348975986062e-12,1.6792819381481073e-17,1.7927117578354548e-12,1.557450488460959e-13,0.007014657920624345,0.018425658997123437,0.014210883823338476,0.003426843502855294
"(39.4, 41.811]",4.229168024668174e-08,1.8581212221112533e-07,1.2970184216808862e-07,3.751822467007241e-08,6.247233822869189e-13,1.5018739216720976e-17,9.91616758041953e-13,3.3755866508504146e-13,0.0039032683366872446,0.0171493440073536,0.011970701821061571,0.003462707027699663
"(41.811, 44.358]",4.094276913816013e-08,1.7255793062483613e-07,1.0034337213897914e-07,3.1446796631144695e-08,1.6789852083181942e-12,1.4587994327175123e-17,5.512099347450429e-13,2.529972893268271e-13,0.0037787719348373505,0.015926061649088625,0.009261091188194941,0.0029023506482748684
"(44.358, 46.832]",3.8774825799919005e-08,1.5986908797605633e-07,9.974761383924625e-08,2.663468427978939e-08,7.324068857522203e-13,1.1731957585254073e-17,2.7591163589861107e-13,9.920394938322542e-14,0.0035787613220293244,0.014755277343838094,0.009206305766907072,0.0024582748202874416
"(46.832, 49.227]",2.0432686299573293e-08,1.487043943172955e-07,9.185433193494787e-08,2.383738503457283e-08,1.521514330412943e-13,9.502766487738664e-18,1.6596298254802825e-13,1.1073561199735688e-13,0.0018858143493328174,0.013724523369120471,0.008477603711604078,0.002200047614380865
"(49.227, 51.555]",2.464526935159571e-08,1.3847743054794085e-07,8.384336315859959e-08,1.8223485667790578e-08,3.594900358773889e-13,7.790603305989701e-18,1.8202479773209642e-13,5.50362010700713e-14,0.0022746104895361744,0.012780635974991654,0.00773823935935979,0.0016819183862230636
"(51.555, 53.764]",2.6115803592852882e-08,1.2942447066032234e-07,8.012121263520572e-08,1.5023046575650857e-08,2.479956135615849e-13,6.112970061301155e-18,1.3523636701728783e-13,2.1113471151598358e-14,0.0024103319767987638,0.01194510209512379,0.007394707198953678,0.0013865370606531203
"(53.764, 55.987]",2.5208612153925103e-08,1.2106443889929044e-07,7.544716461514684e-08,1.3807523071044682e-08,6.238884456975787e-13,5.4563534062327296e-18,1.6100973333127938e-13,1.9754952059062265e-14,0.002326654067358671,0.011173763452648911,0.006963471505319592,0.00127437914936514
"(55.987, 58.084]",2.169314422065087e-08,1.1344417782054857e-07,7.73902468895601e-08,1.1909704998830526e-08,3.1455118822404616e-13,4.239392723959082e-18,1.1649499745101497e-13,1.367660150647988e-14,0.0020021470527007514,0.01047021694776971,0.00714265544642506,0.0010991943131620646
"(58.084, 60.03]",2.2035900321996525e-08,1.0679242206954605e-07,8.836662565270257e-08,1.1493692889081694e-08,2.950504323250346e-13,3.235914014642382e-18,1.2610054933386927e-13,1.721481046705117e-14,0.0020337813843183472,0.009856299802486684,0.008155709347990531,0.0010607988915049059
"(60.03, 61.847]",2.1571521087915306e-08,1.0091654138467163e-07,8.770237717163532e-08,9.423369089552412e-09,2.8089921576919347e-13,2.533447174816807e-18,1.4927679347517286e-13,1.7590697324888437e-14,0.0019909219672880553,0.009313991270556883,0.00809440319867891,0.0008697204267511504
"(61.847, 63.57]",2.968710103590601e-08,9.571324360269671e-08,1.0303647694622568e-07,9.198815872502157e-09,4.834420961646579e-13,2.0246810822939786e-18,1.9776554164736431e-13,2.4066404882742124e-14,0.002739941303007909,0.00883375810506729,0.009509648603274953,0.0008489955121367141
"(63.57, 65.258]",2.7840037457712013e-08,9.094854967463993e-08,1.0650786626404414e-07,7.835571055592372e-09,4.607353787895843e-13,1.7792663163051844e-18,2.6783508894019767e-13,5.203096697811021e-15,0.002569524097196988,0.008394187340770567,0.009830250024706218,0.0007231918661469536
"(65.258, 66.947]",2.181476735338642e-08,8.646420826150722e-08,8.958721645808366e-08,6.7578913014164865e-09,2.6177523426572885e-13,1.5923591786827583e-18,1.4786655678081242e-13,6.716634704556194e-15,0.0020133721381134463,0.007980127637287547,0.008268362555782373,0.0006237128197729332
"(66.947, 68.708]",1.8718905792845014e-08,8.211567121252114e-08,7.203439109045053e-08,5.810265628647267e-09,3.5065292023632385e-13,1.5762226124305102e-18,2.1338843918858188e-13,7.798050675464267e-15,0.0017276426912448376,0.0075787837588884265,0.006648342091302041,0.0005362526559303709
"(68.708, 70.5]",1.283676882781634e-08,7.784102130813529e-08,5.65103690075998e-08,4.282315639744179e-09,1.6335995562438019e-13,1.4626872625839648e-18,8.914354663731433e-14,2.9110615267439906e-15,0.0011847567421944814,0.007184259220613038,0.005215567997187416,0.00039523203965454926
"(70.5, 72.284]",1.0470646063688263e-08,7.37517826523094e-08,4.7800234091801384e-08,3.6694737034329047e-09,1.8442407882563787e-13,1.2982885420368508e-18,5.707414144334715e-14,3.943187423682089e-15,0.0009663778078020445,0.006806847028112245,0.004411674805268717,0.0003386704059846365
"(72.284, 73.955]",1.0967957568725308e-08,7.003212424192442e-08,4.397964988657126e-08,2.882272044186371e-09,2.41579217670086e-13,1.027535383749691e-18,4.707071774970974e-14,8.044125270248611e-16,0.001012298611763071,0.006463684939032656,0.004059145765930981,0.00026602218059022526
"(73.955, 75.584]",6.645045706733522e-09,6.667130769798377e-08,4.513354762399386e-08,2.6297322419387817e-09,4.1669150274870084e-14,8.821099654695955e-19,6.708262390140431e-14,4.088341875105819e-16,0.0006132978484572637,0.006153361672677713,0.00416555564440889,0.00024270850753749793
"(75.584, 77.263]",6.468139331845442e-09,6.343750097994534e-08,3.653471586003064e-08,2.358746406581304e-09,4.6365204450765636e-14,8.522691129703912e-19,3.648848485358348e-14,7.98914608131983e-16,0.0005969704514933432,0.005854900715443074,0.003371935065585668,0.00021769814084901488
"(77.263, 78.964]",5.53938086368302e-09,6.02978574627347e-08,3.518562138629952e-08,2.2469679862147922e-09,2.8729720803910725e-14,7.90474699017966e-19,7.906059332862561e-14,2.322096374601957e-15,0.0005112516174327606,0.005565130456665636,0.003247421740227128,0.00020738166331970805
"(78.964, 80.601]",6.169476132407984e-09,5.734377514347419e-08,2.9514384282482664e-08,1.8404286072419255e-09,1.5383636467867867e-13,6.620129946365109e-19,2.5328498133517015e-14,5.594974731126829e-16,0.0005694179691167273,0.005292601070642094,0.00272405961173602,0.00016986419873400076
"(80.601, 82.152]",6.202779769513322e-09,5.46647733093955e-08,2.914332329952843e-08,1.90258748527008e-09,6.685852253393896e-14,5.393713617690003e-19,2.0917986134760456e-14,9.594733524427494e-16,0.0005724793560474625,0.005045230587817348,0.002689753880606677,0.00017559740936551676
"(82.152, 83.605]",6.434969386553926e-09,5.225720123223282e-08,3.3361949632103424e-08,1.5687112464305075e-09,9.085456158850046e-14,4.3270125139572454e-19,2.5166792393273722e-14,2.2101428905407243e-16,0.0005939090645626081,0.004823026130527696,0.0030791077793453536,0.00014478263577805725
"(83.605, 84.996]",7.142594886106247e-09,5.0075204344065176e-08,4.207268251873138e-08,1.4269050650498778e-09,4.363681784033671e-14,3.6286369450887504e-19,7.218221473471462e-14,1.2853470246816496e-16,0.00065921865241829,0.004621640909731151,0.003883056160383794,0.00013169477607371342
"(84.996, 86.337]",1.0868685407186444e-08,4.806446913484431e-08,3.941979347913408e-08,1.4364947326186744e-09,2.180615363208631e-13,3.113149736627386e-19,3.4027783672519355e-14,4.3856843826613257e-16,0.0010031144509708657,0.004436062114331321,0.0036382104193632006,0.00013257984485230792
"(86.337, 87.635]",1.2980223977503536e-08,4.6204580347251924e-08,4.1144697198984075e-08,1.3575976639170107e-09,2.021090260163585e-13,2.69481925207672e-19,4.057914405819304e-14,5.393543173023788e-17,0.0011980227522276664,0.004264497947729964,0.0037974909726774344,0.00012530083398888442
"(87.635, 88.948]",1.4296246420643e-08,4.443471191178375e-08,4.3368187983153926e-08,1.3998391615209938e-09,1.7832676545237059e-13,2.556022438552613e-19,3.568005454847785e-14,8.910537470054223e-17,0.001319457767146825,0.00410105730118617,0.004002623541717209,0.0001291967555734186
"(88.948, 90.32]",1.1399404531850684e-08,4.268622261276281e-08,4.5059662576994475e-08,1.3253631584007283e-09,7.121255760521659e-14,2.5662421162401984e-19,4.91317705071093e-14,4.34481466491703e-17,0.001052096641862627,0.003939682229822331,0.004158736497881128,0.00012232306734143682
"(90.32, 91.756]",1.7005125286116737e-08,4.092811980315801e-08,4.389241139060129e-08,1.497045262500791e-09,3.545842182791185e-13,2.5909074729943655e-19,4.576967006545215e-14,1.8029289618412843e-15,0.0015694710331568581,0.0037774198891126656,0.004051006216884156,0.000138168295457248
