zone,groundtruth,model
10201,12.9717868338558,47.4417296121352
10202,12.1728,30.230584868820603
10601,13.557275541795665,101.65902544045257
10602,10.4,82.02030366489396
10603,13.8,80.85850686410312
10701,10.059925093632959,29.46961016578024
10703,12.162079510703364,8.009276508567394
10704,9.668041237113401,66.20525033660851
11101,7.585585585585585,82.28294964358844
11102,12.216666666666667,28.84751271245848
11103,7.555926544240401,88.21079091517277
11401,9.730077120822623,63.671412307109094
11402,16.74251497005988,61.174233472269435
11501,8.259720062208398,93.89707067565051
11502,14.989795918367347,118.56886491783543
11503,15.109756097560975,127.31706718532189
11504,11.26530612244898,28.391991745230374
11601,6.956661316211878,67.84736009056441
11602,9.1175,92.67250361234143
11603,6.575289575289576,46.719230033520745
11701,3.0921658986175116,71.79624506858902
11702,4.704022988505747,94.20373612406
11703,3.229799851742031,123.86407066698716
11801,4.003802281368821,134.38501405808557
11802,4.162374020156775,101.4189093785512
11901,6.779829545454546,62.735838243443574
11902,4.811965811965812,71.97462436796587
11903,6.234493192133131,189.29999504703326
11904,6.015978695073236,249.83163879420954
12001,5.7928730512249444,82.48423541291561
12002,4.136666666666667,70.42827714509293
12003,4.173601147776184,61.651262308833594
12101,4.155864197530864,71.29888957885473
12102,7.333333333333333,58.583017939690635
12103,6.403453689167975,57.64580889820968
12104,5.173758865248227,118.22915184492689
12201,3.4944444444444445,118.82126673147322
12202,6.709090909090909,114.1108483543737
12203,5.090346534653466,120.19161397800912
12301,13.031746031746032,72.12988300063716
12302,10.458715596330276,95.89132532474719
12303,20.939226519337016,320.6569025588748
12401,13.166666666666666,183.07929982167911
12403,11.683860232945092,85.23027688501043
12404,10.981132075471699,13.705677043964604
12405,10.86970684039088,48.01730484899339
12501,5.870069605568445,85.0761860982451
12502,6.643939393939394,62.87206627930253
12503,6.345299145299145,147.08917028373352
12504,6.576,61.73889366873404
12601,6.1066666666666665,27.90428255356258
12602,5.255742725880551,51.17321785202078
12701,11.225806451612904,54.30651294574137
12702,8.72817133443163,218.06034003369513
12703,9.215384615384615,50.81977767569405
12801,9.869140625,90.00864657123175
12802,7.982905982905983,139.09008421249678
