distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 9.548]",4.787094290251301e-06,4.6658959840189375e-06,5.779524704508828e-10,2.1694984161905553e-09,0.7914215764415061,0.7713845876619468
"(9.548, 14.357]",3.6439065584598034e-07,3.1626401652886525e-07,5.486737033074813e-12,2.0711071653148246e-12,0.06024252078708085,0.05228603226861812
"(14.357, 18.128]",1.6388285983749846e-07,1.6961684260525257e-07,2.2051137693941197e-12,7.157929632019954e-13,0.027093769919774597,0.028041734886870777
"(18.128, 21.389]",1.1065204687260643e-07,1.2329333730991884e-07,1.4228822356066599e-12,4.3451910376651066e-13,0.018293438997166785,0.020383347697425024
"(21.389, 24.365]",8.30894367071631e-08,8.712230022395061e-08,1.1407041277074356e-12,2.646721361558624e-13,0.013736511855301618,0.014403232917623963
"(24.365, 27.157]",5.8506940024165363e-08,6.947185673606846e-08,7.49668096185459e-13,1.7238664048116442e-13,0.009672601352555115,0.011485365243033783
"(27.157, 29.803]",4.810422095482044e-08,4.9923962891094475e-08,6.469584506186542e-13,8.056514954228205e-14,0.007952782225134734,0.008253629241007303
"(29.803, 32.325]",3.7951473452038696e-08,4.419941399659399e-08,5.119319540778462e-13,8.12400509049201e-14,0.006274289396984846,0.007307223919572905
"(32.325, 34.744]",3.02887997544319e-08,4.051233865205395e-08,3.920630884017208e-13,1.0903037350323294e-13,0.00500740495300219,0.006697580850634863
"(34.744, 37.052]",2.7242754193744015e-08,3.4749329574966346e-08,3.598284088906063e-13,6.949194585564204e-14,0.004503881094326536,0.005744898162651736
"(37.052, 39.226]",2.2726291445650074e-08,2.8846097921371034e-08,2.8652291213238606e-13,4.085833251666507e-14,0.003757201406960653,0.004768952292752745
"(39.226, 41.315]",1.9798781064776776e-08,2.469619084139369e-08,2.482514670238854e-13,2.703993582130685e-14,0.0032732136807531557,0.00408287305466257
"(41.315, 43.341]",1.714914178391107e-08,2.1910973334003075e-08,2.1168257053798187e-13,2.3942489554077608e-14,0.0028351647162833137,0.0036224097554707247
"(43.341, 45.324]",1.3927377591689522e-08,1.9612903611406203e-08,1.7637119507353093e-13,2.0169247640168883e-14,0.002302501918213295,0.0032424444508448963
"(45.324, 47.269]",1.2912961088847602e-08,1.818320427238726e-08,1.6113856198892631e-13,1.7587126081263327e-14,0.002134822379052641,0.0030061200631281517
"(47.269, 49.172]",1.652081760541327e-08,1.7694060219365177e-08,2.2061725409635826e-13,1.7786945731384077e-14,0.0027312876497973433,0.0029252528117063286
"(49.172, 51.036]",1.6307416038491144e-08,1.7832539357663666e-08,2.1963579902126748e-13,2.6382549368140157e-14,0.00269600724914751,0.002948146736766388
"(51.036, 52.866]",1.3776990810548077e-08,1.7502187985306795e-08,1.8295249993225404e-13,2.0385322920279858e-14,0.0022776396747814292,0.0028934967221068897
"(52.866, 54.664]",1.3392674313042999e-08,1.5896064955973487e-08,1.7533159378696583e-13,1.7338468436366327e-14,0.0022141304881295207,0.002628001042781361
"(54.664, 56.437]",1.0442359421646085e-08,1.5585603662046226e-08,1.389604611793217e-13,1.599317330173533e-14,0.0017263726290242174,0.0025766743398241304
"(56.437, 58.172]",9.97667462437557e-09,1.4770363573676083e-08,1.330410336502804e-13,2.3354097999170756e-14,0.0016493837556002665,0.002441895587454425
"(58.172, 59.897]",8.271646628314853e-09,1.3410141070066715e-08,1.041195947143598e-13,2.1362713072812503e-14,0.001367501707179525,0.0022170181622677095
"(59.897, 61.592]",7.188926052210073e-09,1.1036027416462596e-08,8.716926522486848e-14,8.852450356597506e-15,0.0011884876328034737,0.0018244981245444292
"(61.592, 63.286]",6.9786397975776456e-09,9.633234249699823e-09,8.644203797568575e-14,6.949765346466659e-15,0.0011537366458947266,0.0015926048190973735
"(63.286, 64.964]",6.734394582850793e-09,8.494131660470308e-09,8.86658008324722e-14,5.386888811046538e-15,0.0011133570500152245,0.0014042838226355932
"(64.964, 66.644]",6.9605423096085175e-09,7.408678712055733e-09,9.807441613349312e-14,5.117167939275724e-15,0.001150737736251409,0.0012248249907131899
"(66.644, 68.325]",8.14923574135864e-09,6.955268468297123e-09,1.0927181490297288e-13,4.571917704293801e-15,0.0013472561004686345,0.0011498658489842853
"(68.325, 69.996]",6.481140196857446e-09,6.950759328788744e-09,8.398763731080974e-14,4.499374205624813e-15,0.0010714880219052604,0.0011491273352726703
"(69.996, 71.656]",4.108926946125343e-09,6.537555448381959e-09,5.825316020585384e-14,4.027415727679764e-15,0.0006793042384412262,0.001080814816948299
"(71.656, 73.323]",4.229735887364454e-09,6.220393550988641e-09,5.729587003227422e-14,3.637230195848045e-15,0.000699276855842641,0.001028380343423646
"(73.323, 74.976]",4.403701583198165e-09,6.479483551676141e-09,5.4707907329195e-14,4.7011700320464525e-15,0.0007280375605406535,0.0010712141386973063
"(74.976, 76.623]",3.9593807499533005e-09,6.146761273042918e-09,5.258702157377751e-14,4.1718068824090455e-15,0.0006545727443437795,0.0010161948671820013
"(76.623, 78.265]",4.843343587757938e-09,6.1131838955317455e-09,6.06351380503315e-14,4.1977349563204975e-15,0.0008007209353024933,0.0010106560143448903
"(78.265, 79.907]",5.6240369138961154e-09,6.34100441337765e-09,8.416773274507175e-14,4.462117562801149e-15,0.0009297882787529613,0.0010483202136372465
"(79.907, 81.548]",3.730182348460181e-09,6.600094414065145e-09,4.569057384423308e-14,4.450517104102729e-15,0.000616688666576831,0.001091154008910906
"(81.548, 83.185]",2.966494812623439e-09,6.0886886738063225e-09,3.591662048101737e-14,4.850472525788619e-15,0.0004904268554125322,0.0010065941889310088
"(83.185, 84.836]",4.3311172546816266e-09,6.050644929848558e-09,5.889681024831743e-14,4.793967276179844e-15,0.0007160376290129852,0.001000316822382283
"(84.836, 86.488]",3.557219972917329e-09,5.409620531595868e-09,4.1265836322627054e-14,3.68542294134978e-15,0.0005880938348025845,0.0008943401047655554
"(86.488, 88.138]",3.264866383954641e-09,5.353782169378732e-09,4.5909099762282555e-14,4.1008746701657924e-15,0.0005397607700609171,0.0008851086833703695
"(88.138, 89.792]",2.374888189349364e-09,5.081290961759123e-09,3.380131463352194e-14,3.382884108536817e-15,0.0003926260150159943,0.0008400593469618653
"(89.792, 91.432]",2.399620029232119e-09,4.768653821928283e-09,2.931971202699072e-14,3.3447666786763706e-15,0.00039670998247271237,0.0007883633871488276
"(91.432, 93.067]",2.1183303123129794e-09,4.502805529189623e-09,2.5172003309938405e-14,3.183064927354472e-15,0.000350210840552831,0.0007444218213077452
"(93.067, 94.701]",1.5502411873226915e-09,3.712134320195017e-09,2.0592846363821497e-14,2.4852212967848305e-15,0.00025629207405293667,0.0006137048943519209
"(94.701, 96.328]",1.4808145930603792e-09,3.59152345780601e-09,1.9260423514031987e-14,2.1001178400712104e-15,0.0002448141917831141,0.0005937650241383208
"(96.328, 97.964]",2.592605526642082e-09,3.3950134938318454e-09,3.56941555365364e-14,1.971203798644518e-15,0.0004286147308755223,0.0005612704208272683
"(97.964, 99.604]",1.5612226755136551e-09,3.363702939960106e-09,1.6234740784929067e-14,2.142940038502208e-15,0.00025810757760661953,0.0005561008248459646
"(99.604, 101.258]",2.91525582362368e-09,2.8388223351190525e-09,3.734077275251695e-14,1.5927864399060485e-15,0.00048196175378476127,0.00046932546373122224
"(101.258, 102.912]",3.2641462482284854e-09,2.923696645689096e-09,3.809587858240622e-14,2.2257075830279484e-15,0.0005396417143421261,0.0004833572242519041
"(102.912, 104.567]",2.360866614043013e-09,3.3816121247772458e-09,2.6968786295498802e-14,3.1127664535336643e-15,0.00039030319036681904,0.0005590548796924238
"(104.567, 106.225]",1.9026710726685475e-09,3.095678801317866e-09,2.5657779515661382e-14,2.6494201009391633e-15,0.00031455719241785496,0.0005117900021490749
"(106.225, 107.893]",1.2281475084047365e-09,2.9013613008022424e-09,1.522661652383765e-14,1.6270670748633142e-15,0.00020304225867950464,0.00047966465569382994
"(107.893, 109.561]",2.251765033212601e-09,3.1805531118879088e-09,3.18734674617847e-14,1.9264038565302245e-15,0.0003722708023508401,0.0005258217626697567
"(109.561, 111.232]",3.522760858203973e-09,3.2475591465484694e-09,6.208602003501398e-14,2.410927843477577e-15,0.0005823969161217136,0.0005368994683439791
"(111.232, 112.913]",1.5324942558212718e-09,2.8946957157934676e-09,1.499149972222795e-14,2.566530425267246e-15,0.0002533550153608843,0.00047855688512640765
"(112.913, 114.61]",1.1184044100235246e-09,2.9549661285306904e-09,1.3215985171933578e-14,7.0173381740325916e-15,0.00018489909068272918,0.0004885268202332078
"(114.61, 116.317]",2.1117591244797264e-09,2.097288884875523e-09,2.6037021711251042e-14,1.1098425359418883e-15,0.0003491244654954863,0.000346732187603161
"(116.317, 118.032]",2.9781487076951e-09,1.8337318152106551e-09,4.897989497529754e-14,9.822171363368153e-16,0.0004923594569509847,0.00030315987861788635
"(118.032, 119.771]",9.183131742491619e-10,1.8270533144437163e-09,1.0668034476056376e-14,8.97302930705839e-16,0.00015181737059321996,0.00030205210805046406
"(119.771, 121.522]",1.1383106213621291e-09,1.945408539644922e-09,1.4474584671460314e-14,1.191282331247281e-15,0.00018819006516607262,0.00032162272140825706
"(121.522, 123.279]",1.546723232674754e-09,1.9275402637354394e-09,1.8822654561683534e-14,1.5624903446848085e-15,0.000255710471718721,0.00031866866656179776
"(123.279, 125.048]",1.6718365763054863e-09,1.6260131077629192e-09,2.0709850964009476e-14,8.567485989928969e-16,0.0002763947101411282,0.00026881899102779687
"(125.048, 126.829]",1.6837048506866023e-09,1.7801269874822071e-09,2.1905357938315575e-14,1.1457119342316354e-15,0.00027835682073491184,0.0002942977140785084
"(126.829, 128.615]",1.7282209409648569e-09,1.7444115386070206e-09,2.111557206251949e-14,1.139253611145416e-15,0.00028571294240219207,0.00028838960438558987
"(128.615, 130.41]",7.62534618968048e-10,1.9923127639073138e-09,9.698811102210901e-15,1.4558433189058028e-15,0.00012606527334627356,0.0003293771153802127
"(130.41, 132.216]",1.129667504301596e-09,1.7667257805500956e-09,1.4173069169555877e-14,1.0269950473946861e-15,0.00018676115048115705,0.000292082172943664
"(132.216, 134.037]",1.5288147715890733e-09,1.7332227632198155e-09,1.886993592186188e-14,1.0444321180787264e-15,0.00025274977329819195,0.00028654332010655275
"(134.037, 135.874]",7.215530146539473e-10,1.4964862110969318e-09,8.82931397002085e-15,9.247940026309853e-16,0.00011928858748861987,0.00024740209339096697
"(135.874, 137.745]",1.12996912813463e-09,1.4875339694644291e-09,1.4695973525539286e-14,7.911995300103286e-16,0.00018681101613972958,0.00024592506596773727
"(137.745, 139.623]",7.720649034346403e-10,1.4205279348038693e-09,8.604849018930993e-15,1.2351114551844173e-15,0.00012764085809542847,0.00023484736029351488
"(139.623, 141.518]",1.5409885704994125e-09,1.317785348324344e-09,1.8803741474045344e-14,1.0407511112002248e-15,0.00025476239442924487,0.00021786154492637387
"(141.518, 143.433]",8.524023038467768e-10,1.3981925899170159e-09,9.646023449046038e-15,9.696039752101451e-16,0.00014092255848116453,0.00023115479173544073
"(143.433, 145.368]",1.1231980039041634e-09,1.664003324279424e-09,1.241372509671476e-14,1.2549944818061841e-15,0.00018568934040144412,0.0002750963575765229
"(145.368, 147.331]",4.811153312884204e-10,1.5322046592381354e-09,4.4269578110876065e-15,1.1242648115665908e-15,7.953991102992682e-05,0.0002533102030838855
"(147.331, 149.329]",1.0220262409816587e-09,1.3825578484962187e-09,1.0875322055751326e-14,1.2129495606312595e-15,0.00016896546626405173,0.00022856999374478885
"(149.329, 151.372]",1.864979684779537e-09,9.939228474649717e-10,2.4412956011571553e-14,5.738648905989051e-16,0.0003083259014064922,0.00016431930083429897
"(151.372, 153.465]",4.2666660018824603e-10,9.44796518349257e-10,5.12754312227873e-15,5.393270463885494e-16,7.053737567632121e-05,0.00015619565000653585
"(153.465, 155.629]",1.1538446869088457e-09,9.648868991120624e-10,1.5870399269281113e-14,6.39077246837101e-16,0.000190758219018518,0.00015951896170880259
"(155.629, 157.85]",1.1895595278843083e-09,8.576772436551663e-10,1.811215034493859e-14,5.287557543737987e-16,0.00019666273938794538,0.0001417946326300467
"(157.85, 160.141]",7.696623899890835e-10,1.1458031926955738e-09,1.2076687426005375e-14,7.780786283147758e-16,0.00012724366496255524,0.00018942876702920304
"(160.141, 162.483]",6.326301503158841e-10,8.867131920080759e-10,7.586521224422898e-15,6.565418052938883e-16,0.00010458894697082322,0.00014659497175554314
"(162.483, 164.899]",7.697258553714036e-10,7.90680774221364e-10,1.0839744032116719e-14,6.245450899405375e-16,0.00012725261786171118,0.00013071692695582434
"(164.899, 167.404]",3.034369771341506e-10,8.35341898768313e-10,4.13857948194424e-15,5.419896153503475e-16,5.016541480772631e-05,0.00013810206407197258
"(167.404, 170.016]",3.5392518313925234e-10,8.39814047552896e-10,3.638962706566362e-15,5.106446061630551e-16,5.851197305213061e-05,0.00013884057778358743
"(170.016, 172.761]",8.052844257144816e-10,8.353368460424775e-10,9.593535682998288e-15,6.821934880700287e-16,0.00013313364768124668,0.00013810206407197258
"(172.761, 175.648]",7.842975433191242e-10,8.643883040216607e-10,8.960785916925299e-15,6.285469125938764e-16,0.00012966163845660425,0.000142902403197469
"(175.648, 178.71]",4.769399125928878e-10,9.157491403609849e-10,6.972542068602241e-15,7.859756758538562e-16,7.884961410950658e-05,0.00015139531088103947
"(178.71, 181.959]",2.9214799742966286e-10,8.643778471212226e-10,3.171060313123716e-15,5.609095790377914e-16,4.829907552706158e-05,0.000142902403197469
"(181.959, 185.391]",1.1795890970286417e-09,5.740183635921296e-10,1.931329620474877e-14,3.040043252081375e-16,0.00019501438787716317,9.489901194250524e-05
"(185.391, 189.041]",9.31939801279589e-10,5.092520240747768e-10,1.3734341327928659e-14,2.686133625984255e-16,0.00015407015182714422,8.419056312409025e-05
"(189.041, 193.016]",6.320853031463196e-10,4.779763805786603e-10,8.640399773244696e-15,2.50496422243798e-16,0.00010449887065736214,7.902096714278644e-05
"(193.016, 197.317]",8.606740211078449e-10,4.2660508733889786e-10,1.1717138606926327e-14,2.0683098774392875e-16,0.00014229007186563334,7.052805945921595e-05
"(197.317, 201.958]",3.589840220028086e-10,4.1097034591810065e-10,5.592366172106581e-15,1.7797773120170372e-16,5.934867445359233e-05,6.794326146856407e-05
"(201.958, 206.952]",4.819455781397402e-10,4.824434495560311e-10,5.758854172316751e-15,3.4781297549384915e-16,7.96771707603744e-05,7.975948085440128e-05
"(206.952, 212.455]",2.2130002615733842e-10,4.0874175616528137e-10,2.9074364130832435e-15,4.245858169650773e-16,3.65857629243835e-05,6.757400461275664e-05
