distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 2.153]",0.00017733265011234226,0.00016914278996904035,1.834176873498069e-07,1.6770128860813846e-07,0.47401017375029086,0.4521186775872449
"(2.153, 3.119]",3.188421337069541e-05,2.561777243778992e-05,4.4084297738376265e-09,1.622488719888211e-09,0.08525838655323952,0.06850192349865025
"(3.119, 3.875]",1.8839214586548204e-05,1.679050009650665e-05,3.424144696578364e-09,8.376182025282995e-10,0.0503383813752568,0.04486421625786577
"(3.875, 4.522]",1.1941084248951109e-05,1.3469794598372761e-05,9.75458721542133e-10,5.338898129844816e-10,0.031930459281695266,0.036018230756048764
"(4.522, 5.107]",1.007937976204513e-05,1.0907907334509747e-05,7.36278922933817e-10,3.4103979371812695e-10,0.026932102724184587,0.029145928397810043
"(5.107, 5.635]",8.193519515266782e-06,9.184116269578498e-06,7.952779372677225e-10,2.4615118022939616e-10,0.021909471183823373,0.024558326904852903
"(5.635, 6.128]",6.039405557233886e-06,7.531598920686652e-06,2.4332511173997494e-10,1.9292962271492256e-10,0.016137291648928943,0.020124432316074733
"(6.128, 6.599]",6.0733619980128425e-06,7.311671688169352e-06,4.3181758099915636e-10,1.388998263831514e-10,0.01624016998268634,0.019551410094164848
"(6.599, 7.053]",5.751182081607873e-06,5.936476122081685e-06,4.3036640556687586e-10,1.0136850370444809e-10,0.015367158522056236,0.01586226419820226
"(7.053, 7.474]",4.673254818357075e-06,5.331552792969666e-06,1.6048297829598365e-10,6.593135531578548e-11,0.012486936874650105,0.014245909062814949
"(7.474, 7.904]",3.5395889714621474e-06,4.968588909230463e-06,9.946326995614947e-11,9.509394631279723e-11,0.009464860909689782,0.013286006743282258
"(7.904, 8.308]",4.222213462221754e-06,4.868587502629198e-06,2.617552215763581e-10,8.636325613579772e-11,0.011281754371056527,0.013008865807025217
"(8.308, 8.691]",3.914940851123834e-06,4.457652652977526e-06,1.4827767428670203e-10,6.125048887346609e-11,0.010468551835905133,0.011919763194061905
"(8.691, 9.084]",3.309185565231136e-06,3.868879204885992e-06,8.984952736266047e-11,3.911409722178335e-11,0.008842143830297595,0.010337645235455372
"(9.084, 9.455]",3.4304289584411704e-06,3.882360801271996e-06,1.822278616163639e-10,6.693732686905912e-11,0.00917296703487169,0.010381432782601317
"(9.455, 9.831]",3.3775173870866946e-06,3.507813485369187e-06,2.7443876339083594e-10,4.851535681371159e-11,0.009024726458295648,0.009372877632906468
"(9.831, 10.182]",2.987116018874351e-06,3.472880343286687e-06,9.330342030934253e-11,3.651493258739195e-11,0.007981574002432266,0.009279536277262027
"(10.182, 10.537]",2.6441805586346716e-06,3.3259376058248167e-06,1.232489019910264e-10,6.138438446748607e-11,0.007070538813789112,0.00889355715797556
"(10.537, 10.884]",3.0011634735751224e-06,3.0237399450831154e-06,1.4936697954668904e-10,3.971337728722269e-11,0.008019108801392727,0.008079433133262084
"(10.884, 11.233]",2.073443405184543e-06,2.5765824001359913e-06,5.600198617297335e-11,2.10490120589668e-11,0.005544387665463469,0.006889781337963641
"(11.233, 11.587]",2.1177244332234613e-06,2.4640004097843696e-06,5.227341955827603e-11,2.13088162811883e-11,0.005658559685573088,0.006583809094943835
"(11.587, 11.917]",2.2910681657234458e-06,2.384391658533066e-06,1.0935475154624668e-10,1.7717131895633297e-11,0.006126316275144494,0.0063758632949174185
"(11.917, 12.256]",2.118573121255148e-06,2.3607520689961308e-06,5.398755709547563e-11,1.8050725788926304e-11,0.005660827379993755,0.006307929528357662
"(12.256, 12.591]",2.0206435013051634e-06,2.1439510673552128e-06,6.938612798026304e-11,2.18575412118621e-11,0.005403200722490007,0.005732925154107839
"(12.591, 12.894]",1.7627538330142446e-06,2.030977812657472e-06,3.6475382861679546e-11,1.358238324262506e-11,0.004710078241814061,0.005426772715420766
"(12.894, 13.237]",1.587998961209394e-06,1.9812082009646446e-06,3.107666053086838e-11,1.1672206144072891e-11,0.0042431332243515005,0.00529378831297753
"(13.237, 13.555]",1.804874592971199e-06,2.133505918355054e-06,6.173323934778588e-11,2.1836214510696e-11,0.0048262346616049865,0.005704994825681414
"(13.555, 13.88]",1.8323245879295523e-06,1.7154330794450834e-06,6.880437695545415e-11,9.389486794122496e-12,0.004895971298947764,0.0045836371882772625
"(13.88, 14.211]",1.987010281825262e-06,1.7804598821496806e-06,5.2924545753128376e-11,1.4147057607000866e-11,0.005313265493600752,0.004760949724868246
"(14.211, 14.523]",1.4830738776470635e-06,1.744364195185223e-06,3.978951428151568e-11,1.2788348459987653e-11,0.003962773401072954,0.004660941129534916
"(14.523, 14.836]",1.4383753576995922e-06,1.697437794612933e-06,2.8483101197918318e-11,1.4483186331412683e-11,0.0038462157064887096,0.004538948662794983
"(14.836, 15.156]",1.3108421808499045e-06,1.374733786393365e-06,2.1391801712055427e-11,7.746883040658444e-12,0.0035025703072309447,0.003673288677243071
"(15.156, 15.473]",1.6791528598359848e-06,1.6800516756320227e-06,5.914604994884268e-11,1.321772215350533e-11,0.004490054747201423,0.0044924581806400285
"(15.473, 15.797]",1.3313028808706914e-06,1.4115552064262703e-06,2.461026593791563e-11,9.107694343349786e-12,0.0035572412976864875,0.0037716755115709943
"(15.797, 16.125]",1.2862168688033238e-06,1.3810730052268687e-06,3.0494806949282486e-11,1.6179487206889468e-11,0.0034367714734424813,0.0036902270699661933
"(16.125, 16.426]",1.1552980506065746e-06,1.3743120561886597e-06,1.721147608343527e-11,8.27339438110138e-12,0.0030892669873219805,0.003674910438248476
"(16.426, 16.749]",1.2727505854739648e-06,1.3069580956734565e-06,2.9421649919592774e-11,6.746990715930332e-12,0.003400789564386434,0.0034921920316394756
"(16.749, 17.059]",1.206745233963978e-06,1.4024128764019909e-06,2.135886862820612e-11,1.2111315521305842e-11,0.0032268367556196774,0.0037500520314989235
"(17.059, 17.378]",1.0374399521019231e-06,1.1801062805051506e-06,1.4877798007956447e-11,6.761051143340801e-12,0.0027720395520163385,0.0031532439815097624
"(17.378, 17.704]",1.1408602519340968e-06,1.2799013868388355e-06,1.6842176353584317e-11,9.693679538890629e-12,0.003050660313671775,0.0034224563084070464
"(17.704, 18.024]",1.127411930890343e-06,1.312488052528215e-06,2.060327642491053e-11,1.1166452510199351e-11,0.0030124446793389965,0.003506968076355391
"(18.024, 18.341]",8.557210752971729e-07,1.1829386974307584e-06,1.188318379701013e-11,8.588943622592465e-12,0.002286486713194046,0.0031608121995349864
"(18.341, 18.659]",1.0844762153111596e-06,1.1780780311018022e-06,2.1186908347742418e-11,8.286576475845941e-12,0.002899889399742041,0.003150180655166219
"(18.659, 18.989]",1.1645390300801333e-06,1.057098459735884e-06,2.121771998281611e-11,5.774387751302333e-12,0.003111648288374116,0.002824567084414282
"(18.989, 19.311]",8.163468491219446e-07,9.014500527427528e-07,1.3645377814871686e-11,3.979826031880586e-12,0.00218291147455208,0.002410477441034121
"(19.311, 19.639]",7.381440623627257e-07,1.0932454947865019e-06,9.893057026333506e-12,6.9202723549422645e-12,0.001972320934633203,0.002921151962069533
"(19.639, 19.982]",9.016902346554674e-07,1.1010534807328876e-06,1.896566790971146e-11,9.737747757112649e-12,0.0024111196874687197,0.0029442170074797415
"(19.982, 20.313]",9.17707161067504e-07,1.0564240747535964e-06,2.0185756210147654e-11,8.111037909810919e-12,0.0024521135343723707,0.0028227651277416095
"(20.313, 20.659]",8.406775931938965e-07,9.504411709564017e-07,1.1754151639877228e-11,5.551352717786444e-12,0.0022479718842004794,0.0025414796911374183
"(20.659, 21.0]",8.87458724675409e-07,9.200634313350344e-07,1.4241474730055217e-11,5.6198001254714825e-12,0.0023712897123326928,0.0024584094885272117
"(21.0, 21.344]",8.266258998253421e-07,9.063059776963664e-07,1.2332030374688555e-11,5.095891662433388e-12,0.002208744404333314,0.002421649572404691
"(21.344, 21.704]",9.602971190173097e-07,9.689728869244258e-07,2.074416455255377e-11,8.148987913343205e-12,0.0025678344962522864,0.0025910334996359146
"(21.704, 22.058]",7.682545760621737e-07,6.708107418815207e-07,1.1126784249113183e-11,2.4774027558754513e-12,0.002052776227238128,0.0017924063023074233
"(22.058, 22.405]",7.91100549258283e-07,7.799493840505809e-07,1.5832319676017365e-11,4.249341081303108e-12,0.0021154028687166487,0.0020855846529512535
"(22.405, 22.778]",8.033582834175087e-07,7.033835365260139e-07,1.3760685041795655e-11,3.085474558587951e-12,0.0021465733332915833,0.0018794408095975093
"(22.778, 23.156]",6.477088694748096e-07,7.451097580306959e-07,1.6735512576236076e-11,4.304254847892281e-12,0.0017319735169756408,0.001992423492974081
"(23.156, 23.529]",8.71409638406943e-07,7.585482280771434e-07,1.850101360869149e-11,5.238197338706418e-12,0.0023284065538233516,0.002026840865422127
"(23.529, 23.903]",6.972194453634122e-07,6.672091629069294e-07,1.3529009953540814e-11,4.324740245174199e-12,0.0018643647969017643,0.0017841173016131294
"(23.903, 24.293]",7.30381151992625e-07,5.955493778582195e-07,1.2774185243159821e-11,2.1075104821561948e-12,0.001951578438124294,0.0015913079376371625
"(24.293, 24.694]",6.485219123065894e-07,5.915705064627225e-07,1.0282979275289603e-11,2.8090440931525216e-12,0.001732850549683207,0.0015806763932683945
"(24.694, 25.083]",6.371209514706336e-07,5.800090157701184e-07,9.493995943880867e-12,2.4037023959164627e-12,0.0017036614242324744,0.0015509441081692965
"(25.083, 25.48]",5.276429913075436e-07,5.660787541322495e-07,9.51147890440349e-12,3.008199890615539e-12,0.0014098620727737566,0.0015125624310413704
"(25.48, 25.903]",6.889606411469148e-07,5.722593890925811e-07,1.281280708761129e-11,2.576421193395258e-12,0.0018422807544268504,0.0015302216064335618
"(25.903, 26.307]",5.159876559668861e-07,5.637858451924715e-07,9.099322735035383e-12,2.9218046773432223e-12,0.0013787190167435196,0.0015064357783542838
"(26.307, 26.728]",6.471805082954427e-07,5.130252860529699e-07,1.4249512732243732e-11,2.822228084666419e-12,0.0017305606791820137,0.0013718296149056414
"(26.728, 27.172]",6.354858283495977e-07,5.364732534098218e-07,1.0898034587573172e-11,3.31939960625963e-12,0.0016980181333501251,0.0014334565331110439
"(27.172, 27.613]",5.528750864367736e-07,5.105768700899762e-07,9.679533932744392e-12,3.74694112510321e-12,0.001477282230959059,0.0013642613968804164
"(27.613, 28.072]",4.6960974669631695e-07,4.649776006522386e-07,1.2301144132578531e-11,1.9866297965613907e-12,0.0012557364626659515,0.001243350104144086
"(28.072, 28.537]",3.9158238492171614e-07,4.963473469637069e-07,5.90031773279375e-12,5.0828145061931146e-12,0.0010463081325108256,0.0013262401110870248
"(28.537, 29.02]",4.3473608746880757e-07,3.9637655754151696e-07,6.6072252843689194e-12,1.29271327809077e-12,0.0011624842978915915,0.0010599109148660163
"(29.02, 29.508]",4.902862347317422e-07,5.465215896459077e-07,1.0154769522660749e-11,6.969119007319566e-12,0.001310044819203215,0.0014603056875338654
"(29.508, 30.008]",4.3109398281350873e-07,3.759579759476578e-07,6.395609733315098e-12,1.256874090601056e-12,0.0011527453100433223,0.001005311627684037
"(30.008, 30.531]",3.653740798506276e-07,3.4852215884625505e-07,4.344823915741718e-12,1.2313059180287922e-12,0.000976279541360877,0.0009312512084371935
"(30.531, 31.055]",4.335030887960708e-07,3.5351775261183234e-07,9.435653352207068e-12,1.3906075730449688e-12,0.0011591872594406932,0.0009453064704840397
"(31.055, 31.61]",3.4061802535041957e-07,3.84062247412814e-07,4.425791837151436e-12,2.3523760503723547e-12,0.000910131363736321,0.001026214325087039
"(31.61, 32.159]",2.768803887568631e-07,2.845230240271576e-07,3.3489670524475324e-12,7.302434093969429e-13,0.0007398243987583382,0.000760245520200565
"(32.159, 32.722]",4.0973303715787366e-07,2.886230526947156e-07,8.17707046153966e-12,1.1787625776898441e-12,0.0010956261413601542,0.0007717780429056696
"(32.722, 33.318]",2.536087384437237e-07,3.3449495121467207e-07,5.284476491374213e-12,2.110578845994759e-12,0.0006776425491216297,0.0008937705096456038
"(33.318, 33.942]",3.7065653834961475e-07,2.5553551618453456e-07,6.780570429359466e-12,8.067518630625205e-13,0.0009911355835468699,0.0006833019702774454
"(33.942, 34.577]",2.6507426747286525e-07,2.383950912386826e-07,3.2532031702218374e-12,6.595758214064761e-13,0.0007082784426874959,0.0006369916837897599
"(34.577, 35.243]",3.208254548621016e-07,2.0721827855154106e-07,5.7493296284366506e-12,6.061746966281022e-13,0.0008578872663012596,0.0005541016768468208
"(35.243, 35.953]",2.379584016940851e-07,2.2827931650436792e-07,3.0754266111953443e-12,6.069431701047323e-13,0.0006358248493265954,0.0006099623336996711
