distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 9.548]",4.787094290251301e-06,4.943921409465916e-06,5.779524704508828e-10,3.018013410421532e-09,0.7914215764415061,0.817348863098543
"(9.548, 14.357]",3.6439065584598034e-07,2.918455990796907e-07,5.486737033074813e-12,3.6828293431142234e-12,0.06024252078708085,0.04824908182225078
"(14.357, 18.128]",1.6388285983749846e-07,1.5974089641031347e-07,2.2051137693941197e-12,1.5928030675665467e-12,0.027093769919774597,0.026409003958138666
"(18.128, 21.389]",1.1065204687260643e-07,1.1577880709647125e-07,1.4228822356066599e-12,9.487150019787632e-13,0.018293438997166785,0.019141015504417012
"(21.389, 24.365]",8.30894367071631e-08,7.959731755351826e-08,1.1407041277074356e-12,5.851058433849605e-13,0.013736511855301618,0.013159187732582747
"(24.365, 27.157]",5.8506940024165363e-08,6.372203084862928e-08,7.49668096185459e-13,4.42553832157802e-13,0.009672601352555115,0.010534781028018787
"(27.157, 29.803]",4.810422095482044e-08,4.3684845236185784e-08,6.469584506186542e-13,1.9572216652720443e-13,0.007952782225134734,0.007222153353827179
"(29.803, 32.325]",3.7951473452038696e-08,3.7564472188527474e-08,5.119319540778462e-13,1.7357421082024644e-13,0.006274289396984846,0.006210308800096116
"(32.325, 34.744]",3.02887997544319e-08,3.65819584618737e-08,3.920630884017208e-13,3.4792988899208923e-13,0.00500740495300219,0.006047802536833884
"(34.744, 37.052]",2.7242754193744015e-08,2.8520434321946565e-08,3.598284088906063e-13,1.4999071631704857e-13,0.004503881094326536,0.004715112283841494
"(37.052, 39.226]",2.2726291445650074e-08,2.3553144597268493e-08,2.8652291213238606e-13,8.457528411723736e-14,0.003757201406960653,0.0038939000773988166
"(39.226, 41.315]",1.9798781064776776e-08,1.92768647328099e-08,2.482514670238854e-13,6.090837488621022e-14,0.0032732136807531557,0.003186928385087064
"(41.315, 43.341]",1.714914178391107e-08,1.6764865362528723e-08,2.1168257053798187e-13,5.2533022185352724e-14,0.0028351647162833137,0.002771634601194699
"(43.341, 45.324]",1.3927377591689522e-08,1.4364357462292831e-08,1.7637119507353093e-13,5.025777640347651e-14,0.002302501918213295,0.0023747443043811755
"(45.324, 47.269]",1.2912961088847602e-08,1.2923354619849568e-08,1.6113856198892631e-13,3.112862752270073e-14,0.002134822379052641,0.00213654067917201
"(47.269, 49.172]",1.652081760541327e-08,1.2272251104141238e-08,2.2061725409635826e-13,3.063013608623363e-14,0.0027312876497973433,0.002028897641541046
"(49.172, 51.036]",1.6307416038491144e-08,1.3017869646323358e-08,2.1963579902126748e-13,4.5870739695215944e-14,0.00269600724914751,0.0021521662814087627
"(51.036, 52.866]",1.3776990810548077e-08,1.2182084117750902e-08,1.8295249993225404e-13,3.8483885824122494e-14,0.0022776396747814292,0.0020139665105148147
"(52.866, 54.664]",1.3392674313042999e-08,1.0667595988008446e-08,1.7533159378696583e-13,2.712976846188359e-14,0.0022141304881295207,0.0017636096391215083
"(54.664, 56.437]",1.0442359421646085e-08,1.0098405495244065e-08,1.389604611793217e-13,2.4095239037797123e-14,0.0017263726290242174,0.0016695087900957298
"(56.437, 58.172]",9.97667462437557e-09,9.573322014834117e-09,1.330410336502804e-13,3.855184253329553e-14,0.0016493837556002665,0.0015826998887804357
"(58.172, 59.897]",8.271646628314853e-09,8.428640027540439e-09,1.041195947143598e-13,2.2261316253330337e-14,0.001367501707179525,0.0013934564839130955
"(59.897, 61.592]",7.188926052210073e-09,6.130948886157741e-09,8.716926522486848e-14,8.955704927235247e-15,0.0011884876328034737,0.00101358073175737
"(61.592, 63.286]",6.9786397975776456e-09,5.3768548393978375e-09,8.644203797568575e-14,7.932293237642888e-15,0.0011537366458947266,0.0008889231494686081
"(63.286, 64.964]",6.734394582850793e-09,4.143958827395287e-09,8.86658008324722e-14,4.029797168613509e-15,0.0011133570500152245,0.0006850958491802985
"(64.964, 66.644]",6.9605423096085175e-09,4.160786666237533e-09,9.807441613349312e-14,5.28702878906174e-15,0.001150737736251409,0.0006878737340223877
"(66.644, 68.325]",8.14923574135864e-09,3.5789906508171416e-09,1.0927181490297288e-13,4.13410167245848e-15,0.0013472561004686345,0.0005916894713650423
"(68.325, 69.996]",6.481140196857446e-09,3.3458319371721695e-09,8.398763731080974e-14,3.951174452875776e-15,0.0010714880219052604,0.0005531463191810517
"(69.996, 71.656]",4.108926946125343e-09,2.923664818922574e-09,5.825316020585384e-14,4.867653104610314e-15,0.0006793042384412262,0.0004833519625235556
"(71.656, 73.323]",4.229735887364454e-09,3.0013771740232463e-09,5.729587003227422e-14,2.8564708340429116e-15,0.000699276855842641,0.0004961996799182192
"(73.323, 74.976]",4.403701583198165e-09,3.0328821828478432e-09,5.4707907329195e-14,3.800743819387457e-15,0.0007280375605406535,0.0005014082139971368
"(74.976, 76.623]",3.9593807499533005e-09,2.7556714418084808e-09,5.258702157377751e-14,4.307086746627753e-15,0.0006545727443437795,0.00045557311410266164
"(76.623, 78.265]",4.843343587757938e-09,2.8690561369599394e-09,6.06351380503315e-14,3.5406158992121286e-15,0.0008007209353024933,0.000474323836786765
"(78.265, 79.907]",5.6240369138961154e-09,2.442688350867064e-09,8.416773274507175e-14,2.8930608870719305e-15,0.0009297882787529613,0.00040383500891874645
"(79.907, 81.548]",3.730182348460181e-09,2.9173638171576544e-09,4.569057384423308e-14,3.749649811869335e-15,0.000616688666576831,0.0004823102557077721
"(81.548, 83.185]",2.966494812623439e-09,2.362904246977545e-09,3.591662048101737e-14,2.019749272723909e-15,0.0004904268554125322,0.00039064005591882175
"(83.185, 84.836]",4.3311172546816266e-09,2.415384009885747e-09,5.889681024831743e-14,2.2594186846649118e-15,0.0007160376290129852,0.0003993209460503513
"(84.836, 86.488]",3.557219972917329e-09,2.2305546247814462e-09,4.1265836322627054e-14,3.777252870317797e-15,0.0005880938348025845,0.0003687642127873678
"(86.488, 88.138]",3.264866383954641e-09,1.9470095453600765e-09,4.5909099762282555e-14,1.9412925878388114e-15,0.0005397607700609171,0.0003218874060771093
"(88.138, 89.792]",2.374888189349364e-09,1.8987018651623615e-09,3.380131463352194e-14,1.934914530171844e-15,0.0003926260150159943,0.00031390098715610224
"(89.792, 91.432]",2.399620029232119e-09,1.896624475573977e-09,2.931971202699072e-14,2.539555424851877e-15,0.00039670998247271237,0.00031355375155084104
"(91.432, 93.067]",2.1183303123129794e-09,1.8482938510430063e-09,2.5172003309938405e-14,2.4966760615368254e-15,0.000350210840552831,0.00030556733262983397
"(93.067, 94.701]",1.5502411873226915e-09,1.3169093688681421e-09,2.0592846363821497e-14,1.3423935274271912e-15,0.00025629207405293667,0.00021771672449875674
"(94.701, 96.328]",1.4808145930603792e-09,1.0816719696444868e-09,1.9260423514031987e-14,5.538387940948329e-16,0.0002448141917831141,0.00017882633670950512
"(96.328, 97.964]",2.592605526642082e-09,1.0795846959524077e-09,3.56941555365364e-14,6.523087534955705e-16,0.0004286147308755223,0.00017847910110424395
"(97.964, 99.604]",1.5612226755136551e-09,1.1698859943533572e-09,1.6234740784929067e-14,7.811864950752186e-16,0.00025810757760661953,0.00019341023213047444
"(99.604, 101.258]",2.91525582362368e-09,9.703542717975783e-10,3.734077275251695e-14,1.0784448021932029e-15,0.00048196175378476127,0.00016042284963066285
"(101.258, 102.912]",3.2641462482284854e-09,8.149295615962347e-10,3.809587858240622e-14,5.083978479009717e-16,0.0005396417143421261,0.0001347274148413359
"(102.912, 104.567]",2.360866614043013e-09,1.062781821307234e-09,2.6968786295498802e-14,8.813524734927771e-16,0.00039030319036681904,0.00017570121626215454
"(104.567, 106.225]",1.9026710726685475e-09,1.1047756427825245e-09,2.5657779515661382e-14,9.993998244461331e-16,0.00031455719241785496,0.0001826459283673781
"(106.225, 107.893]",1.2281475084047365e-09,7.582205457119606e-10,1.522661652383765e-14,3.546015673913653e-16,0.00020304225867950464,0.00012535205349928417
"(107.893, 109.561]",2.251765033212601e-09,8.800399131670678e-10,3.18734674617847e-14,6.052863997257633e-16,0.0003722708023508401,0.00014549171860443231
"(109.561, 111.232]",3.522760858203973e-09,9.997589467005353e-10,6.208602003501398e-14,5.955802539462763e-16,0.0005823969161217136,0.0001652841481043193
"(111.232, 112.913]",1.5324942558212718e-09,8.002369049763956e-10,1.499149972222795e-14,6.185556547995933e-16,0.0002533550153608843,0.00013229676560450767
"(112.913, 114.61]",1.1184044100235246e-09,8.527355721857506e-10,1.3215985171933578e-14,1.6752390108905951e-15,0.00018489909068272918,0.00014097765573603703
"(114.61, 116.317]",2.1117591244797264e-09,5.733911606076597e-10,2.6037021711251042e-14,3.2129919378279025e-16,0.0003491244654954863,9.479532023630074e-05
"(116.317, 118.032]",2.9781487076951e-09,4.830768019771494e-10,4.897989497529754e-14,2.62320082897588e-16,0.0004923594569509847,7.986418921007025e-05
"(118.032, 119.771]",9.183131742491619e-10,3.822653981777008e-10,1.0668034476056376e-14,1.530119028270627e-16,0.00015181737059321996,6.319688015753385e-05
"(119.771, 121.522]",1.1383106213621291e-09,5.418861517830633e-10,1.4474584671460314e-14,2.8705651961475303e-16,0.00018819006516607262,8.958678615738315e-05
"(121.522, 123.279]",1.546723232674754e-09,4.851771358987892e-10,1.8822654561683534e-14,2.893027091112323e-16,0.000255710471718721,8.021142481533141e-05
"(123.279, 125.048]",1.6718365763054863e-09,4.473711253092732e-10,2.0709850964009476e-14,2.0765467047435733e-16,0.0002763947101411282,7.396118392063028e-05
