distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 3.211]",6.900666142806481e-06,5.927265638233507e-07,2.2701088136610035e-06,9.455132994955547e-06,1.3556638267322643e-08,2.259007898559447e-16,4.208627411472113e-10,5.950568120127694e-07,0.636903882316467,0.05470629093463998,0.209521963065656,0.8726709549024171
"(3.211, 5.192]",9.950396846021487e-07,5.532856018996931e-07,1.2321060226181747e-06,0.0,6.094637137636232e-11,9.021649072086167e-17,7.455282325905165e-11,0.0,0.09183619265067071,0.05106494134173028,0.11371599325152182,0.0
"(5.192, 6.939]",5.488174521902245e-07,5.235325601658782e-07,7.568155174987815e-07,2.2206581296445896e-07,2.0463706682689744e-11,6.232139661470662e-17,3.2139830887671733e-11,3.068314105688028e-09,0.050652557932444574,0.048318914107949563,0.06984953137203254,0.020495342141741774
"(6.939, 8.647]",3.3744241707171274e-07,4.971497189891412e-07,5.249479798530664e-07,1.1202988190239329e-08,7.520859975924757e-12,5.433544100069225e-17,5.463818149139529e-12,8.152230276177137e-12,0.031143910441216657,0.04588393616438379,0.04844954885255891,0.0010339685920299486
"(8.647, 10.313]",2.5615809504059475e-07,4.7258761456091e-07,4.218103864218702e-07,1.7595143284114196e-07,7.882167285943402e-12,4.6386740614569843e-17,5.182312170423092e-12,1.5646446744349243e-09,0.023642367539866732,0.04361794647351375,0.038931411425192936,0.01623961344550604
"(10.313, 11.904]",2.1797821582843695e-07,4.500275033360697e-07,3.7584146769827383e-07,0.0,5.433778312668776e-12,3.850532146422142e-17,3.643356119206535e-12,0.0,0.02011808145166976,0.04153483839289922,0.034687912419744484,0.0
"(11.904, 13.467]",1.7909165557791022e-07,4.29296874694934e-07,3.354862815930624e-07,4.910440590687506e-08,3.0947338069673724e-12,3.3694527304316683e-17,1.5010232095911463e-12,1.5410307161743176e-10,0.016529085259907646,0.03962152575309424,0.0309633708733501,0.004532042038769127
"(13.467, 15.011]",1.499267353900152e-07,4.0977192997904717e-07,2.995977379709403e-07,1.7420744426276544e-07,2.5672696500702288e-12,2.985787315033324e-17,1.7571679491933225e-12,6.84100385946069e-10,0.013837338116086062,0.03781949050548618,0.027651073628289967,0.016078301860787673
"(15.011, 16.559]",1.2122225886493584e-07,3.9122661033184625e-07,2.661439778244483e-07,1.0225312250113328e-07,1.979169646767438e-12,2.7521814726853132e-17,1.9928996273259627e-12,1.7232497002568654e-10,0.011188087159680388,0.03610786877396742,0.024563492289329632,0.009437349688119595
"(16.559, 18.16]",1.0271856942352539e-07,3.731328005783013e-07,2.4998065170413505e-07,8.639804448526159e-09,1.3678026430966622e-12,2.6923590872220197e-17,1.5179356901330036e-12,2.1237248972816936e-12,0.009480513083513699,0.034438664962174896,0.023072214229684848,0.0007974193913811704
"(18.16, 19.809]",9.204687404834043e-08,3.5541290189734995e-07,2.232370362453485e-07,4.725629404157385e-08,1.4215986333581208e-12,2.565065480031009e-17,1.2803361180431836e-12,8.57627936791184e-11,0.008495374193417532,0.032802478367714015,0.020603439023228195,0.004361472402273017
"(19.809, 21.501]",7.101297036062281e-08,3.3805824388621826e-07,2.0726566476337068e-07,7.118798516660184e-09,8.456702583011767e-13,2.4568664424218922e-17,1.1839963355006319e-12,2.4144428233327355e-12,0.006554071086463322,0.03120074756123463,0.019129377263670533,0.000657022390296635
"(21.501, 23.229]",7.11594751624278e-08,3.211417851573151e-07,1.9648014915494528e-07,1.1764398273068324e-08,1.097174290396546e-12,2.3167224509753478e-17,9.344492396957922e-13,2.6125665284031124e-12,0.006567592600641111,0.029639459919309236,0.01813393888610652,0.0010857833742145679
"(23.229, 24.979]",6.052610080946116e-08,3.0481328875490504e-07,1.7153605882333895e-07,9.046628924481267e-08,1.1188048374047668e-12,2.129622750251594e-17,2.482367461268815e-12,2.016950536086949e-10,0.0055863170003100275,0.028133047298922718,0.015832092085158893,0.00834967663213923
