distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 9.548]",4.787094290251301e-06,4.687635625200558e-06,5.779524704508828e-10,2.5875520606852603e-09,0.7914215764415061,0.774978672100657
"(9.548, 14.357]",3.6439065584598034e-07,3.1134387020065527e-07,5.486737033074813e-12,3.889763374131473e-12,0.06024252078708085,0.05147261399705313
"(14.357, 18.128]",1.6388285983749846e-07,1.7629818064308303e-07,2.2051137693941197e-12,1.7201142172841946e-12,0.027093769919774597,0.029146320416637058
"(18.128, 21.389]",1.1065204687260643e-07,1.3156033896077772e-07,1.4228822356066599e-12,1.0830086727536984e-12,0.018293438997166785,0.021750081478351616
"(21.389, 24.365]",8.30894367071631e-08,9.355717397775908e-08,1.1407041277074356e-12,7.167327290880495e-13,0.013736511855301618,0.015467059116351085
"(24.365, 27.157]",5.8506940024165363e-08,7.496679983530563e-08,7.49668096185459e-13,5.364723512075648e-13,0.009672601352555115,0.012393811215972068
"(27.157, 29.803]",4.810422095482044e-08,5.311242346257404e-08,6.469584506186542e-13,2.4959289171988214e-13,0.007952782225134734,0.008780758296526591
"(29.803, 32.325]",3.7951473452038696e-08,4.7628184066645837e-08,5.119319540778462e-13,2.362511633571427e-13,0.006274289396984846,0.007874081902634156
"(32.325, 34.744]",3.02887997544319e-08,4.6303209908146975e-08,3.920630884017208e-13,4.650680517693738e-13,0.00500740495300219,0.007654939268434674
"(34.744, 37.052]",2.7242754193744015e-08,3.7258948421139924e-08,3.598284088906063e-13,2.2989147616453973e-13,0.004503881094326536,0.006159798388776536
"(37.052, 39.226]",2.2726291445650074e-08,3.201186532341403e-08,2.8652291213238606e-13,1.3144618904085828e-13,0.003757201406960653,0.005292329622728101
"(39.226, 41.315]",1.9798781064776776e-08,2.5947439983669498e-08,2.482514670238854e-13,9.135886695671221e-14,0.0032732136807531557,0.004289734567860176
"(41.315, 43.341]",1.714914178391107e-08,2.2735242623197274e-08,2.1168257053798187e-13,7.746314014089792e-14,0.0028351647162833137,0.003758681251437466
"(43.341, 45.324]",1.3927377591689522e-08,1.9760440612010227e-08,1.7637119507353093e-13,7.275667171753992e-14,0.002302501918213295,0.003266835562858755
"(45.324, 47.269]",1.2912961088847602e-08,1.8703585553758172e-08,1.6113856198892631e-13,5.0004851337658537e-14,0.002134822379052641,0.003092151578089516
"(47.269, 49.172]",1.652081760541327e-08,1.78354241049819e-08,2.2061725409635826e-13,5.318693732991129e-14,0.0027312876497973433,0.0029486236547320273
"(49.172, 51.036]",1.6307416038491144e-08,1.9095316939181617e-08,2.1963579902126748e-13,7.512698422883281e-14,0.00269600724914751,0.0031569141776532617
"(51.036, 52.866]",1.3776990810548077e-08,1.858946722383602e-08,1.8295249993225404e-13,7.59423443393543e-14,0.0022776396747814292,0.003073247900379018
"(52.866, 54.664]",1.3392674313042999e-08,1.59868754591729e-08,1.7533159378696583e-13,5.1235450674412034e-14,0.0022141304881295207,0.002643014198412301
"(54.664, 56.437]",1.0442359421646085e-08,1.6355314708165767e-08,1.389604611793217e-13,5.064831505933201e-14,0.0017263726290242174,0.0027039260488127973
"(56.437, 58.172]",9.97667462437557e-09,1.492178958421079e-08,1.330410336502804e-13,7.666623552206284e-14,0.0016493837556002665,0.0024669299412200646
"(58.172, 59.897]",8.271646628314853e-09,1.3215111223933518e-08,1.041195947143598e-13,4.576508011531515e-14,0.001367501707179525,0.002184775047985585
"(59.897, 61.592]",7.188926052210073e-09,9.977624963972588e-09,8.716926522486848e-14,1.686221158910415e-14,0.0011884876328034737,0.0016495209142938763
"(61.592, 63.286]",6.9786397975776456e-09,8.867951579207432e-09,8.644203797568575e-14,1.8113414086083435e-14,0.0011537366458947266,0.0014660852268808895
"(63.286, 64.964]",6.734394582850793e-09,7.173978020619576e-09,8.86658008324722e-14,1.0029698658656049e-14,0.0011133570500152245,0.0011860307422809108
"(64.964, 66.644]",6.9605423096085175e-09,6.706058388186559e-09,9.807441613349312e-14,1.2200011655944552e-14,0.001150737736251409,0.0011086656909101665
"(66.644, 68.325]",8.14923574135864e-09,6.066579501785441e-09,1.0927181490297288e-13,9.664152528660055e-15,0.0013472561004686345,0.0010029451229736745
"(68.325, 69.996]",6.481140196857446e-09,5.983961595711605e-09,8.398763731080974e-14,1.1378146222425738e-14,0.0010714880219052604,0.0009892924668494253
