distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 9.548]",4.787094290251301e-06,4.894482120357339e-06,5.779524704508828e-10,2.9083627702233394e-09,0.7914215764415061,0.8091753620659567
"(9.548, 14.357]",3.6439065584598034e-07,2.9874660845330623e-07,5.486737033074813e-12,3.753721483138675e-12,0.06024252078708085,0.0493899842959344
"(14.357, 18.128]",1.6388285983749846e-07,1.6369668500671563e-07,2.2051137693941197e-12,1.5311368821833278e-12,0.027093769919774597,0.027062990752050254
"(18.128, 21.389]",1.1065204687260643e-07,1.1879403141398258e-07,1.4228822356066599e-12,9.31001662667031e-13,0.018293438997166785,0.019639504449485257
"(21.389, 24.365]",8.30894367071631e-08,8.164985203571287e-08,1.1407041277074356e-12,5.625587141542295e-13,0.013736511855301618,0.013498516838248122
"(24.365, 27.157]",5.8506940024165363e-08,6.560406031442978e-08,7.49668096185459e-13,4.366249242238868e-13,0.009672601352555115,0.010845925667422788
"(27.157, 29.803]",4.810422095482044e-08,4.4600797657054166e-08,6.469584506186542e-13,1.8516092622007774e-13,0.007952782225134734,0.0073735822718548226
"(29.803, 32.325]",3.7951473452038696e-08,3.919272138286359e-08,5.119319540778462e-13,1.669044513662287e-13,0.006274289396984846,0.00647949746990054
"(32.325, 34.744]",3.02887997544319e-08,3.8557812752955823e-08,3.920630884017208e-13,3.5178336666938254e-13,0.00500740495300219,0.006374454719944162
"(34.744, 37.052]",2.7242754193744015e-08,3.0314357288700606e-08,3.598284088906063e-13,1.5864778224190105e-13,0.004503881094326536,0.005011690804397139
"(37.052, 39.226]",2.2726291445650074e-08,2.4908391895179103e-08,2.8652291213238606e-13,8.491292614046817e-14,0.003757201406960653,0.00411795498167859
"(39.226, 41.315]",1.9798781064776776e-08,2.015468862840424e-08,2.482514670238854e-13,5.906271135510116e-14,0.0032732136807531557,0.003332053742802303
"(41.315, 43.341]",1.714914178391107e-08,1.7830609011743894e-08,2.1168257053798187e-13,5.353102902732565e-14,0.0028351647162833137,0.0029478276042575473
"(43.341, 45.324]",1.3927377591689522e-08,1.5548935111040876e-08,1.7637119507353093e-13,5.0331884508705235e-14,0.002302501918213295,0.0025705810504274996
"(45.324, 47.269]",1.2912961088847602e-08,1.3659508809635933e-08,1.6113856198892631e-13,2.8552654404518814e-14,0.002134822379052641,0.002258244634444251
"(47.269, 49.172]",1.652081760541327e-08,1.2994581398874793e-08,2.2061725409635826e-13,3.2067292970704607e-14,0.0027312876497973433,0.002148316175187576
"(49.172, 51.036]",1.6307416038491144e-08,1.3976140909998374e-08,2.1963579902126748e-13,4.6281154823363434e-14,0.00269600724914751,0.002310591519804571
"(51.036, 52.866]",1.3776990810548077e-08,1.3146723848976727e-08,1.8295249993225404e-13,4.051474829270801e-14,0.0022776396747814292,0.0021734426801605306
"(52.866, 54.664]",1.3392674313042999e-08,1.1470525555796886e-08,1.7533159378696583e-13,2.9725174114989276e-14,0.0022141304881295207,0.0018963531669865645
