distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 2.115]",6.987659146071471e-06,5.543050742063845e-07,1.562854830379058e-06,6.721579867430781e-06,1.212001558118534e-08,8.622917329393284e-17,3.9156663762807665e-10,4.1217213516199477e-08,0.613893806618963,0.048697917989327696,0.13730304826812176,0.5905176776732638
"(2.115, 3.2]",8.086011400269487e-07,5.319231582218557e-07,6.905456470670645e-07,6.65611523680699e-07,8.990277086558642e-11,2.4699034472418187e-17,3.3974106678166253e-11,2.2535342083558842e-11,0.0710372273536475,0.04673051329610647,0.06066581618613574,0.05847530357839677
"(3.2, 4.113]",4.95346968690177e-07,5.16472575462854e-07,4.2985006001289127e-07,3.8296045095919904e-07,4.344801826323969e-11,1.6566355904912643e-17,1.1134978583803572e-11,6.001372395613865e-12,0.04351821258730681,0.04537418164471358,0.03776404717237255,0.033644607458569474
"(4.113, 4.957]",3.1356098356060635e-07,5.030886112576356e-07,2.928442319195175e-07,2.680072926039445e-07,2.4446151258408527e-11,1.3579652249704369e-17,7.413346664345359e-12,4.551676350682788e-12,0.02754695952776639,0.04419734067620581,0.02572695146259345,0.023544976669841733
"(4.957, 5.788]",2.265678191383755e-07,4.90690274020511e-07,2.7458188283303214e-07,2.453505975187278e-07,1.3657967561321908e-11,1.2399335923559667e-17,7.732305680857409e-12,2.839577429274795e-11,0.019904889182582843,0.04310910333379798,0.024123116734413204,0.021555031394410312
"(5.788, 6.614]",2.150469258898466e-07,4.786239165028496e-07,2.357002268653485e-07,1.952193988554646e-07,2.072555907196775e-11,1.1787587239929182e-17,4.876907208648566e-12,2.6089143267629276e-12,0.018892302533274802,0.04204806831260834,0.020706736330574595,0.017150414628250274
"(6.614, 7.456]",1.3918886832689528e-07,4.668130760801691e-07,2.2325175568043833e-07,1.6504723110844888e-07,6.823081581646179e-12,1.1545522230753285e-17,7.435193763021763e-12,1.2808148332665537e-12,0.012228298837991059,0.04101139598594718,0.01961355974354923,0.014500059441801667
"(7.456, 8.337]",1.7217974523956919e-07,4.5496189252742627e-07,1.886862695217636e-07,1.8773770101995095e-07,1.0111531192710147e-11,1.2001772315100713e-17,2.5661927567609114e-12,1.1954151795063383e-11,0.015126334978786632,0.03996931218231945,0.016576466150025976,0.01649313251000473
"(8.337, 9.272]",1.8473070264705434e-07,4.427311030781861e-07,1.9168262433775907e-07,1.7789661138965264e-07,1.3316239127203889e-11,1.2910168597766509e-17,3.1096912025313037e-12,1.5393811549662804e-11,0.016229331150354312,0.03889569832983096,0.016840085278569485,0.015628928897026544
"(9.272, 10.288]",1.1735615758993454e-07,4.299751017432065e-07,1.6225624003040252e-07,1.6471530448242573e-07,5.026704117964484e-12,1.4337469360284748e-17,1.6548110646170196e-12,1.5708119316534814e-11,0.01030997315659093,0.03777417263834418,0.014254535199150922,0.014470568929390065
