distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 3.211]",7.229946540716687e-06,5.927265638233507e-07,2.283038575956724e-06,7.370865429347212e-06,1.5284996591312754e-08,2.259007898559447e-16,4.2573044353756826e-10,1.943457156399613e-08,0.6672951459219874,0.05470629093463998,0.21071532840650178,0.6803013956670303
"(3.211, 5.192]",9.974107026592481e-07,5.532856018996931e-07,1.2467785846126465e-06,7.699187099029142e-07,6.429641261762819e-11,9.021649072086167e-17,7.80796936690596e-11,2.181540532333051e-11,0.09205502339123264,0.05106494134173028,0.1150701826882396,0.07105887741177956
"(5.192, 6.939]",5.375316493610217e-07,5.235325601658782e-07,7.653997176253758e-07,4.4833598227096996e-07,2.015471988622034e-11,6.232139661470662e-17,3.321398402091184e-11,1.6811109713676193e-11,0.04961094604612614,0.048318914107949563,0.07064180153851643,0.0413787211477169
"(6.939, 8.647]",3.306243746210319e-07,4.971497189891412e-07,5.284179543486267e-07,2.93886407488125e-07,8.057455155841379e-12,5.433544100069225e-17,5.8413598650823646e-12,4.2951250827936045e-12,0.03051464603127352,0.04588393616438379,0.048769806678652154,0.027123952092709007
"(8.647, 10.313]",2.469931496258531e-07,4.7258761456091e-07,4.220858281100792e-07,2.5142780056727023e-07,7.894759534709131e-12,4.6386740614569843e-17,5.4268995479270405e-12,1.1582596055379163e-11,0.02279647973786774,0.04361794647351375,0.038956833591247866,0.023205780281156774
"(10.313, 11.904]",2.126205381426191e-07,4.500275033360697e-07,3.7523758519827876e-07,2.1358610898764178e-07,5.405530664477802e-12,3.850532146422142e-17,3.887621818706692e-12,1.173758614631261e-11,0.019623599947334886,0.04153483839289922,0.03463217768828994,0.01971271634290541
"(11.904, 13.467]",1.6978160369928864e-07,4.29296874694934e-07,3.3409956792731094e-07,1.739964271776862e-07,3.085720213135075e-12,3.3694527304316683e-17,1.5240237390311813e-12,6.686930348638243e-12,0.015669823331822146,0.03962152575309424,0.030835385522283234,0.01605882624993737
"(13.467, 15.011]",1.4377325455644646e-07,4.0977192997904717e-07,2.9916885073588466e-07,1.7119865109765435e-07,2.719876185499934e-12,2.985787315033324e-17,1.858161488004743e-12,6.5413784134823485e-12,0.013269408756032669,0.03781949050548618,0.027611489909817738,0.01580060830440691
"(15.011, 16.559]",1.1360469393223092e-07,3.9122661033184625e-07,2.6575457550753296e-07,1.2950109927430747e-07,1.8819712558563166e-12,2.7521814726853132e-17,2.0417053304444773e-12,2.351541257401214e-12,0.010485031621781321,0.03610786877396742,0.024527552791892247,0.011952174456422934
"(16.559, 18.16]",9.449518843231046e-08,3.731328005783013e-07,2.508111887155346e-07,1.1101693456284513e-07,1.305994035966028e-12,2.6923590872220197e-17,1.6607236401658667e-12,4.567382612172995e-12,0.008721527911548526,0.034438664962174896,0.023148869473688983,0.010246418992412354
"(18.16, 19.809]",8.560759504407011e-08,3.5541290189734995e-07,2.2310712098960765e-07,9.452914495084786e-08,1.3016113471970043e-12,2.565065480031009e-17,1.3668821796405563e-12,1.6091048029221236e-12,0.007901067376997407,0.032802478367714015,0.020591448624614848,0.008724472904093552
"(19.809, 21.501]",6.458868872517225e-08,3.3805824388621826e-07,2.0750128508972022e-07,8.380726233678593e-08,7.545969136964469e-13,2.4568664424218922e-17,1.2785844062681627e-12,2.1987455757773446e-12,0.005961148437201047,0.03120074756123463,0.019151123606070637,0.007734907470111321
"(21.501, 23.229]",6.399838844740982e-08,3.211417851573151e-07,1.9765465687068817e-07,7.321333613734111e-08,1.0195055195937846e-12,2.3167224509753478e-17,1.0067883776653854e-12,1.8106132646274065e-12,0.005906667263365243,0.029639459919309236,0.018242338901223294,0.006757151645459761
"(23.229, 24.979]",5.422212195610228e-08,3.0481328875490504e-07,1.7170852560114314e-07,6.877738343306384e-08,1.0009630427842757e-12,2.129622750251594e-17,2.6943848169434644e-12,3.3608753557607054e-12,0.005004484968060416,0.028133047298922718,0.015848010078883108,0.00634787738133806
"(24.979, 26.776]",4.0224747498953976e-08,2.890045037836166e-07,1.4260753698003103e-07,5.3661718914482886e-08,5.031611733690531e-13,2.017815862909888e-17,6.758659230320691e-13,2.268201768954608e-12,0.0037125028456684583,0.02667338167220511,0.013161820018034984,0.004952654685493284
"(26.776, 28.569]",3.67461922907111e-08,2.7387968711571777e-07,1.6012685963347533e-07,4.065177677643253e-08,4.95648574576426e-13,1.8094080680882106e-17,2.1241152845614063e-12,2.697985476260605e-13,0.0033914530712788903,0.025277451842658057,0.014778748383011972,0.003751915085804064
"(28.569, 30.431]",3.4167142267630015e-08,2.593607723074679e-07,1.5068609864183208e-07,5.5981456442106964e-08,2.635832514797869e-13,1.7471134359867318e-17,6.366219471636449e-13,3.844206297738422e-12,0.0031534222284486445,0.023937443119345442,0.01390742278804925,0.00516675254086782
"(30.431, 32.517]",3.552342742963179e-08,2.4447376282644794e-07,1.3557411854563972e-07,4.244577725049887e-08,4.834123604179333e-13,1.9539964340080958e-17,1.9182270996729817e-12,5.80363983485233e-13,0.0032785992111904363,0.022563461466304186,0.012512677697051272,0.003917490565557543
"(32.517, 34.741]",3.2226885859342276e-08,2.291028876800724e-07,1.2639301528390285e-07,3.988252299505033e-08,2.5860159065849727e-13,1.948321406888896e-17,6.311678787973163e-13,3.1209395146657436e-13,0.0029744126572738548,0.021145280121319963,0.011665569738643099,0.003680997342351165
"(34.741, 37.035]",5.038634513757862e-08,2.140974591501804e-07,1.5095356472442392e-07,3.9685666529743426e-08,3.3619814263760887e-12,1.8104839478726995e-17,7.303671456266788e-12,3.5767645787114316e-13,0.004650357338127681,0.01975991089480675,0.01393210830267598,0.00366274890669614
"(37.035, 39.4]",4.879112891076825e-08,1.99640919205186e-07,1.487755738141713e-07,3.712964551168325e-08,1.0888145367670938e-12,1.6792819381481073e-17,1.8039909284028983e-12,1.557450488460959e-13,0.004503128451690445,0.018425658997123437,0.013731092809605126,0.003426843502855294
"(39.4, 41.811]",2.5720226388220052e-08,1.8581212221112533e-07,1.2382575952017255e-07,3.751822467007241e-08,1.7684164109139375e-13,1.5018739216720976e-17,9.207930822834322e-13,3.3755866508504146e-13,0.0023738225742743813,0.0171493440073536,0.011428374649154806,0.003462707027699663
"(41.811, 44.358]",2.1588124443883058e-08,1.7255793062483613e-07,9.51363890840668e-08,3.1446796631144695e-08,3.6496879848421356e-13,1.4587994327175123e-17,5.396224882091747e-13,2.529972893268271e-13,0.001992454357423743,0.015926061649088625,0.00878051789412486,0.0029023506482748684
"(44.358, 46.832]",1.9078934825144855e-08,1.5986908797605633e-07,9.54963681997334e-08,2.663468427978939e-08,1.2189011362889581e-13,1.1731957585254073e-17,3.4813977917188596e-13,9.920394938322542e-14,0.0017609093686215694,0.014755277343838094,0.008813932799362593,0.0024582748202874416
"(46.832, 49.227]",1.0688651458055382e-08,1.487043943172955e-07,8.628107672134524e-08,2.383738503457283e-08,3.291691247131351e-14,9.502766487738664e-18,1.868290327821242e-13,1.1073561199735688e-13,0.0009864983976697634,0.013724523369120471,0.007963225694919838,0.002200047614380865
"(49.227, 51.555]",1.1981690161725458e-08,1.3847743054794085e-07,8.270053750518588e-08,1.8223485667790578e-08,6.842105112476525e-14,7.790603305989701e-18,3.3206892349998586e-13,5.50362010700713e-14,0.0011058381117862895,0.012780635974991654,0.007632763408503625,0.0016819183862230636
"(51.555, 53.764]",1.0850281296014139e-08,1.2942447066032234e-07,7.679288684138923e-08,1.5023046575650857e-08,4.382050550578214e-14,6.112970061301155e-18,1.7143391591258703e-13,2.1113471151598358e-14,0.0010014158619343289,0.01194510209512379,0.007087522698139178,0.0013865370606531203
"(53.764, 55.987]",9.353245765107846e-09,1.2106443889929044e-07,7.450175680920503e-08,1.3807523071044682e-08,5.140208939177696e-14,5.4563534062327296e-18,2.8937433556972475e-13,1.9754952059062265e-14,0.0008632671711363937,0.011173763452648911,0.006876214146462387,0.00127437914936514
"(55.987, 58.084]",7.898779907202003e-09,1.1344417782054857e-07,7.874178621810833e-08,1.1909704998830526e-08,3.0958732047508286e-14,4.239392723959082e-18,2.879335419091449e-13,1.367660150647988e-14,0.0007290099927553017,0.01047021694776971,0.0072673944172140905,0.0010991943131620646
"(58.084, 60.03]",7.758232222020473e-09,1.0679242206954605e-07,8.799435924694783e-08,1.1493692889081694e-08,3.140760763519492e-14,3.235914014642382e-18,2.7099477075756943e-13,1.721481046705117e-14,0.0007160382846991575,0.009856299802486684,0.008121351392337803,0.0010607988915049059
"(60.03, 61.847]",8.32745034700567e-09,1.0091654138467163e-07,1.0104804523353873e-07,9.423369089552412e-09,5.1257257453892045e-14,2.533447174816807e-18,1.7169638955951195e-12,1.7590697324888437e-14,0.0007685737023265414,0.009313991270556883,0.009326128286784224,0.0008697204267511504
