quantile,score,sampers_weight,sampers_mean,sampers_var,twitter_weight,twitter_mean,twitter_var,covariance
"(-0.001, 22.405]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(22.405, 35.395]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(35.395, 46.554]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(46.554, 56.061]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(56.061, 64.93]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(64.93, 73.165]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(73.165, 80.94]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(80.94, 88.329]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(88.329, 95.338]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(95.338, 102.07]",0.5338953602404599,0.028808870046507534,6.193804242848689e-08,8.648960635182599e-12,0.0427153985917876,9.183658248507409e-08,3.709409705611852e-11,1.204334453981791e-11
"(102.07, 108.851]",0.3435447578433812,0.07236145663781507,1.555745492337851e-07,1.58714873216174e-11,0.11314665833534522,2.4326127728378933e-07,1.0473292384163497e-10,2.1216946200397157e-11
"(108.851, 115.402]",0.5162164860801854,0.07075061842379658,1.521113045635069e-07,2.3584161200973755e-11,0.11064801171469392,2.378892762246066e-07,8.904125068204445e-11,3.0901583575796897e-11
"(115.402, 121.788]",0.5068037622991957,0.05770976569595194,1.240739366189488e-07,1.577458923176869e-11,0.08922274859671092,1.9182572517589057e-07,5.0083312702701106e-11,1.7144021390564822e-11
"(121.788, 128.103]",0.5374370798677388,0.051592339773434755,1.1092168921284379e-07,1.146194307946947e-11,0.07785118376531257,1.673772666327959e-07,4.6524007305588356e-11,1.5835745945681334e-11
"(128.103, 134.5]",0.4819202165516591,0.05032928009109841,1.0820615597367242e-07,1.020969605393691e-11,0.07385615340031505,1.5878809392831815e-07,4.7629963776858523e-11,1.3725671710863956e-11
"(134.5, 140.658]",0.5825578603638986,0.04368066159153193,9.39118634848598e-08,6.960738530540294e-12,0.06158898013897406,1.324141092245811e-07,3.220025648139197e-11,1.109318378477404e-11
"(140.658, 146.534]",0.46404896267630474,0.03629542177813652,7.803386146089327e-08,3.505600119088934e-12,0.05453262083865185,1.1724318856617128e-07,1.782163373080375e-11,4.079654391433145e-12
"(146.534, 152.416]",0.6974534050316484,0.037018223265486386,7.958785886233862e-08,7.612448962802352e-12,0.04340711316656671,9.33237441339658e-08,1.0188958204589911e-11,5.531989858528391e-12
"(152.416, 158.282]",0.7627976981493636,0.03373219817243452,7.25230221885659e-08,8.018373061029805e-12,0.038418225810704594,8.259781436929634e-08,2.127178280202008e-11,1.0671227516883003e-11
"(158.282, 164.09]",0.5721746060970094,0.03223776128635418,6.931003621906024e-08,6.2030599032748734e-12,0.03972505681940327,8.540745439797402e-08,2.0592365238590323e-11,6.763246597452497e-12
"(164.09, 169.751]",0.6820783881802942,0.027923125026563193,6.003372224732155e-08,4.962671122397811e-12,0.028134773067922378,6.04887579826506e-08,4.3049292094479595e-12,2.3471076616646033e-12
"(169.751, 175.259]",0.7228916788851046,0.025740229035109877,5.534057377196162e-08,2.95364771248779e-12,0.027949644781364368,6.009073877366975e-08,5.122249305242764e-12,2.2249399559527265e-12
"(175.259, 180.935]",0.7393359558083386,0.025313373872513135,5.442285040658649e-08,3.2600586301248974e-12,0.02670651495840082,5.741805402086502e-08,8.242252718025169e-12,3.5931458020343004e-12
"(180.935, 186.282]",0.7853138172618208,0.021705247253098952,4.666550694674743e-08,2.280823216984855e-12,0.019169835827137303,4.121446286826159e-08,2.5489023532627238e-12,1.373928525000772e-12
"(186.282, 191.76]",0.7848847187791039,0.021858056108661907,4.699404053255026e-08,2.2084860641350846e-12,0.018459408105621623,3.968706862174737e-08,2.6764617895819537e-12,1.416524958786742e-12
"(191.76, 197.086]",0.5247062745475064,0.02036403023975935,4.37819382353079e-08,1.5972748704501632e-12,0.020521703222929247,4.412092952186782e-08,1.0000904381735958e-11,1.826542886603781e-12
"(197.086, 202.626]",0.8620452819174101,0.018069778436215524,3.8849378738176323e-08,1.022477134995456e-12,0.014145661631728666,3.041266765793351e-08,1.5288638365552533e-12,8.2991229775737e-13
"(202.626, 207.999]",0.869462867448167,0.01616024447997461,3.4743948882393965e-08,8.139121534889684e-13,0.012345079240026868,2.654147977749346e-08,1.152179686758178e-12,6.104840471933602e-13
"(207.999, 213.47]",0.8996115443621346,0.013198445719251684,2.8376187251682743e-08,6.726632853551834e-13,0.009068915029440959,1.9497843649093487e-08,4.2445076049058675e-13,3.770479600026319e-13
"(213.47, 218.954]",0.8594212533406331,0.013587606084362347,2.9212868147767795e-08,8.641974116059569e-13,0.009096295148578667,1.955670992805933e-08,5.511417902546825e-13,4.115351178485661e-13
"(218.954, 224.269]",0.9103344522414885,0.011784986950829761,2.5337301345081657e-08,3.5625280577655944e-13,0.008329030150680069,1.7907117565810555e-08,3.035778975564995e-13,1.7686942122946495e-13
"(224.269, 229.603]",0.8892957946261457,0.010331376594310075,2.2212090957056773e-08,3.432921036955424e-13,0.0066716569402034895,1.4343824313953891e-08,3.8647853933331325e-13,1.8760075292669414e-13
"(229.603, 234.752]",0.9018760952315124,0.010716366582263088,2.3039805691091168e-08,4.745874310274893e-13,0.007802400100570587,1.677488175318966e-08,4.58783933155508e-13,2.5648481411050983e-13
"(234.752, 239.974]",0.8338548310665576,0.010433726612565628,2.24321398434947e-08,5.224555187946455e-13,0.005301573364173408,1.1398193522960346e-08,1.6907560210054381e-13,1.6602418942175423e-13
"(239.974, 245.254]",0.7554215321602645,0.011894029430797516,2.5571738785350822e-08,1.2616158403853413e-12,0.0053952459987103955,1.1599586344094039e-08,3.1654753586118076e-13,4.379903830986512e-13
"(245.254, 250.51]",0.7977058292534448,0.009735326790350935,2.0930605151209e-08,3.5144990808658984e-13,0.004022849534343041,8.648982925720972e-09,1.0302297786455735e-13,7.029943608981097e-14
"(250.51, 255.844]",0.8117007728543318,0.009767882017785065,2.10005977283156e-08,5.072614031380797e-13,0.004468745965432182,9.607644338783167e-09,2.0325857131754196e-13,1.611374421471041e-13
"(255.844, 261.162]",0.84653521304678,0.008920913475702029,1.917964559064256e-08,3.132573302026857e-13,0.0040509941790623115,8.709492907401707e-09,2.0273023026791078e-13,1.539572352272205e-13
"(261.162, 266.661]",0.8344200873098778,0.008557181558768305,1.8397634950611676e-08,2.6409186173602737e-13,0.0035313637588918153,7.592306049336984e-09,1.0533233055484859e-13,9.083944761462069e-14
"(266.661, 272.129]",0.8063224701590069,0.007781695571285935,1.6730367754160042e-08,2.1105368226781272e-13,0.0024471223972661413,5.261225817773629e-09,3.102632275712449e-14,4.731956094682828e-14
"(272.129, 277.715]",0.7930497630786438,0.00759964716455831,1.633897017689543e-08,2.2807125055481945e-13,0.0022192634881080236,4.77133729523315e-09,3.009598536766338e-14,3.42384391242395e-14
"(277.715, 283.342]",0.8050902089694595,0.007103382335263513,1.5272018505309365e-08,2.1377343635637888e-13,0.0019807318601690227,4.258502808216783e-09,2.470167162484935e-14,3.878502911434759e-14
"(283.342, 289.14]",0.8170174936696493,0.007285121032574002,1.566275021838048e-08,2.540158333233725e-13,0.0022600803773551474,4.859092150383871e-09,5.5603520736896146e-14,7.940265919007613e-14
"(289.14, 295.075]",0.8132145215110106,0.006541737567457432,1.406450229929531e-08,1.420370862102693e-13,0.0015798906482310296,3.3967085083354753e-09,1.4049552507295838e-14,2.3007151162947175e-14
"(295.075, 301.331]",0.8404129335956777,0.005703050143242295,1.226135426949006e-08,1.0651641145012464e-13,0.0012756153287397732,2.7425274308351604e-09,7.423768839260593e-15,1.5705759703099892e-14
"(301.331, 307.68]",0.8364155991835754,0.005613105277883498,1.2067976019047604e-08,1.2329824416016732e-13,0.001186198760894856,2.550285001192921e-09,8.22961662802523e-15,1.6070755872793826e-14
"(307.68, 313.891]",0.8390935027237009,0.005441830625028058,1.1699741628099298e-08,9.408742797434367e-14,0.0010190950070247296,2.1910178942061246e-09,9.241049690987875e-15,1.7299676540773596e-14
"(313.891, 320.547]",0.8234657504161046,0.005434848173572595,1.1684729606669608e-08,1.1106713238154222e-13,0.0008436756420785065,1.8138725201849538e-09,2.838876294713644e-15,1.1070722060614811e-14
"(320.547, 326.988]",0.8506415297626806,0.004933643807006314,1.060715810623901e-08,6.932850667734408e-14,0.0007545235469011697,1.622198697339139e-09,2.9285886576061755e-15,7.351279636714404e-15
"(326.988, 333.082]",0.7896671460246703,0.005518840037471137,1.1865309116431612e-08,1.9588182056445352e-13,0.0006401047281571838,1.3762023205794235e-09,2.290232039798723e-15,6.631549587004371e-15
"(333.082, 339.529]",0.8239456355838046,0.005020826399543681,1.0794597568699275e-08,1.319892883779852e-13,0.0005788914571043184,1.2445959724811413e-09,5.456340365942803e-15,9.81816384043079e-15
"(339.529, 346.178]",0.8158232483703752,0.005034391957673979,1.0823763034532682e-08,1.2051429649202087e-13,0.0004506706287539071,9.689257676531571e-10,1.5863504148678622e-15,8.097882051537776e-15
"(346.178, 352.733]",0.7995610764983053,0.005130642135540592,1.1030697481834074e-08,1.6978439243216045e-13,0.0004054348541178643,8.716704666236623e-10,1.577622878038366e-15,8.854798198475585e-15
"(352.733, 359.7]",0.8400878733707499,0.0044136488729364124,9.489187556299851e-09,1.1154734243261571e-13,0.00028390932592699654,6.103949181874007e-10,3.860192876272979e-16,3.2959594283728065e-15
"(359.7, 366.652]",0.8386919341933038,0.004520686395395664,9.719314409481479e-09,7.655277775271858e-14,0.0002715113251169447,5.83739658923093e-10,5.136519294917874e-16,3.446541365111664e-15
"(366.652, 373.677]",0.8399744184635359,0.004402322806401495,9.464836917470385e-09,8.665692445712093e-14,0.0002205254690250491,4.741218879805151e-10,2.9464776969223896e-16,2.0055802624516666e-15
"(373.677, 380.777]",0.8123824284325125,0.004725917318098493,1.016055356872252e-08,1.2681136922186567e-13,0.0001929515943519399,4.148390415285814e-10,1.8993530277697857e-16,1.391915717744218e-15
"(380.777, 387.825]",0.6466186533162928,0.006554593015748529,1.4092141054317836e-08,5.848341846160031e-13,0.00022085792629873357,4.748366592537336e-10,7.75106703325703e-16,3.9449994037430394e-15
"(387.825, 394.882]",0.5654592199751118,0.007740505526423047,1.664181062775313e-08,6.928482122522086e-13,0.00016561477044800516,3.560658457701713e-10,1.8002310572601223e-16,3.062884255701661e-15
"(394.882, 401.993]",0.502135373104022,0.008067744770823162,1.7345363324238618e-08,1.2631965189550727e-12,0.00017242468671704544,3.707069227067308e-10,5.859889746514705e-16,1.496237286859219e-14
"(401.993, 409.214]",0.7153879417183449,0.005621793664473736,1.2086655740133247e-08,3.927173589221242e-13,0.0001122946555181394,2.414295016342726e-10,9.133811300434983e-17,3.0498185830295325e-15
