zone,groundtruth,model
10201,12.9717868338558,24.549784536205937
10202,12.1728,12.367567294896919
10601,13.557275541795665,44.76832153193365
10602,10.4,30.659612159149734
10603,13.8,20.21173744005263
10701,10.059925093632959,16.55995378563362
10703,12.162079510703364,9.645425217199824
10704,9.668041237113401,31.33593090409047
11101,7.585585585585585,43.26692430330383
11102,12.216666666666667,17.916809849049464
11103,7.555926544240401,35.18664569133274
11401,9.730077120822623,33.23095514525126
11402,16.74251497005988,38.885065247572435
11501,8.259720062208398,51.877749670082466
11502,14.989795918367347,53.86747096965208
11503,15.109756097560975,38.59520864302676
11504,11.26530612244898,18.32468793100081
11601,6.956661316211878,28.86130859322825
11602,9.1175,32.5629725155065
11603,6.575289575289576,25.96682768776613
11701,3.0921658986175116,33.65593168077641
11702,4.704022988505747,49.40554113100498
11703,3.229799851742031,49.00824204493823
11801,4.003802281368821,55.739365688746375
11802,4.162374020156775,43.96447107534501
11901,6.779829545454546,14.927324743104883
11902,4.811965811965812,24.146558663792458
11903,6.234493192133131,82.46074420024682
11904,6.015978695073236,115.0551371323446
12001,5.7928730512249444,25.081005287779693
12002,4.136666666666667,35.855489788620886
12003,4.173601147776184,35.538824218740544
12101,4.155864197530864,36.48543195595602
12102,7.333333333333333,17.023860185975252
12103,6.403453689167975,37.735840485527795
12104,5.173758865248227,43.51718486210706
12201,3.4944444444444445,57.71446172291712
12202,6.709090909090909,45.29438404711872
12203,5.090346534653466,37.33125200846064
12301,13.031746031746032,65.63383366566052
12302,10.458715596330276,32.05519612613179
12303,20.939226519337016,163.928946774077
12401,13.166666666666666,90.80405813720023
12403,11.683860232945092,27.207235281316454
12404,10.981132075471699,10.547260486528268
12405,10.86970684039088,16.240020963023955
12501,5.870069605568445,46.086471035923935
12502,6.643939393939394,22.936101618028125
12503,6.345299145299145,42.14994309062593
12504,6.576,21.509126407083688
12601,6.1066666666666665,14.020758478700005
12602,5.255742725880551,25.7239680775764
12701,11.225806451612904,31.906018858318685
12702,8.72817133443163,98.5844966347402
12703,9.215384615384615,25.710179713821873
12801,9.869140625,41.579109167720645
12802,7.982905982905983,52.77694031810928
