quantile,score,sampers_weight,sampers_mean,sampers_var,twitter_weight,twitter_mean,twitter_var,covariance
"(-0.001, 2.115]",0.013798620650001056,0.590517677673264,6.721659437237675e-08,4.1261960646346734e-10,0.17657501860802077,2.0098926502649514e-08,1.033415937838398e-10,5.972057115189403e-12
"(2.115, 3.2]",0.7512800664404755,0.05847530357839675,6.656042503109372e-09,2.2973442888995855e-13,0.05486836790236093,6.245477432104841e-09,2.715186054757643e-13,5.902551948543331e-14
"(3.2, 4.113]",0.8966897087682889,0.03364460745856948,3.829649844304561e-09,6.146568949422166e-14,0.03504932951185127,3.9895445198262264e-09,9.90054349200153e-14,1.8206130371091433e-14
"(4.113, 4.957]",0.926402376442269,0.02354497666984177,2.6800436399458563e-09,4.622683663368449e-14,0.024450256054341098,2.7830884758283727e-09,6.866212786748769e-14,1.497546171467572e-14
"(4.957, 5.788]",0.7666286051046677,0.021555031394410316,2.4535350196977217e-09,2.8455382866423217e-13,0.022472831231794974,2.558005015630091e-09,5.863010245044443e-14,9.5889506349229e-15
"(5.788, 6.614]",0.9503501535842065,0.017150414628250267,1.9521726562486075e-09,2.6465852213040665e-14,0.019758114331230273,2.2489981363439857e-09,3.9631196637078365e-14,1.0003609917248543e-14
"(6.614, 7.456]",0.9307390704400924,0.014500059441801655,1.650491849312949e-09,1.307783915064676e-14,0.01823891158666575,2.0760725178372762e-09,4.9377831784914044e-14,4.2391470830561726e-15
"(7.456, 8.337]",0.8911350199468906,0.016493132510004747,1.877356495444746e-09,1.1988777710377792e-13,0.015621116920306988,1.7780979628127484e-09,2.2020859643155226e-14,6.79726455538843e-15
"(8.337, 9.272]",0.8627183475539268,0.015628928897026523,1.7789871732297377e-09,1.542514965800714e-13,0.015371789249703137,1.7497178523868902e-09,2.2090330988287584e-14,4.1369997846693056e-15
"(9.272, 10.288]",0.8629927058554688,0.014470568929390071,1.6471350458072298e-09,1.5734628397983658e-13,0.013775978617503655,1.5680722217559495e-09,1.5361635670031293e-14,3.186760033709818e-15
"(10.288, 11.406]",0.9380910674917708,0.01327640405461799,1.511207369065082e-09,4.111032573145491e-14,0.01557146000238942,1.7724456867918191e-09,2.566031116536377e-14,4.221351747893913e-15
"(11.406, 12.65]",0.7804745290569158,0.015923164429786498,1.8124789910079863e-09,2.898555079671883e-13,0.01641822298589724,1.8688298021941706e-09,2.4606608280871584e-14,7.806026713461149e-15
"(12.65, 14.062]",0.6191780165244969,0.018458853461857595,2.101107744332985e-09,7.161003323760613e-13,0.015659932655250876,1.7825162242969248e-09,2.1488573793331396e-14,3.503707103900901e-14
"(14.062, 15.693]",0.8468109676301674,0.016516221042290388,1.879984583591764e-09,1.479303799503017e-13,0.018434498250469854,2.098335474464361e-09,4.961299219145145e-14,6.048420156577313e-15
"(15.693, 17.608]",0.8696628966483095,0.014076154999397865,1.6022402659395728e-09,4.7742595468178995e-14,0.020645467059564725,2.3500024426683776e-09,5.139991243861995e-14,6.384266438498012e-15
"(17.608, 19.895]",0.7291274548898552,0.017582213438745626,2.0013228283652168e-09,2.2055935140770053e-13,0.027256222092205937,3.1024819302850964e-09,7.585160550468999e-14,9.37781726793802e-15
"(19.895, 22.678]",0.7198286323048323,0.013682677468892882,1.5574520732019594e-09,2.5572180044175315e-14,0.029777002928864236,3.3894137350482254e-09,6.957315318908538e-14,3.895165069930748e-15
"(22.678, 25.793]",0.6991271302924726,0.014875478550143536,1.6932245140224684e-09,6.71858142737177e-14,0.03255623867279463,3.7057645721663365e-09,5.6783792247027694e-14,5.489671020094807e-15
"(25.793, 29.162]",0.6836999294249025,0.011625601810545946,1.32330223256518e-09,2.4639667410758207e-14,0.027726619443192168,3.1560256413889946e-09,7.177021403240731e-14,3.3788101481713697e-15
"(29.162, 32.281]",0.6678813998161502,0.00974614271792567,1.1093698741540033e-09,1.0896365727303289e-13,0.023165527866947096,2.636852288977753e-09,4.139178307414022e-14,6.792582232949842e-15
"(32.281, 35.044]",0.5436778381213367,0.006282006893239078,7.150592186352148e-10,1.1491441397172032e-14,0.023533727749220305,2.6787632140363064e-09,4.3978133207971087e-14,1.5762102004137844e-15
"(35.044, 37.614]",0.5704518421448201,0.005040535607780433,5.73746816018542e-10,4.957178980834654e-15,0.019288191749236086,2.1955084665600437e-09,3.6679760607075224e-14,1.044003877479677e-15
"(37.614, 40.002]",0.679069525139483,0.004462865777945383,5.079926479364365e-10,9.717103070586019e-15,0.014587734458351887,1.6604715946226385e-09,1.6034573763162915e-14,2.9177905848082823e-15
"(40.002, 42.213]",0.6497605489468791,0.003784184754291372,4.307407233963855e-10,4.635639147476985e-15,0.014035106960215149,1.5975679089486738e-09,1.7781905821986152e-14,9.507416321574733e-16
"(42.213, 44.525]",0.6405792616577204,0.0038493012285679743,4.381527074976158e-10,3.211860571549982e-15,0.01433577900865482,1.6317923731488181e-09,2.4244872516156537e-14,5.093445010793104e-16
"(44.525, 46.962]",0.6249349689058864,0.003504320565789849,3.988847462612357e-10,2.02893850120147e-15,0.014134442454297872,1.6088749262742965e-09,2.344286272631822e-14,1.8231209731915014e-15
"(46.962, 49.411]",0.6652574883485027,0.0030786089092589577,3.5042745392516744e-10,4.6428115501649066e-15,0.012279866516793261,1.397774931748829e-09,1.3009795104551437e-14,1.3528695518954108e-15
"(49.411, 51.915]",0.6206355860621052,0.0026421352478772273,3.0074515962549555e-10,1.807065444112901e-15,0.012563015655267993,1.4300048234308774e-09,1.2330015575180162e-14,5.661546061886465e-16
"(51.915, 54.193]",0.6320696248883031,0.002102368881918651,2.3930541235248656e-10,1.1365471025191092e-15,0.01123170356808691,1.278466151634152e-09,9.990084232298524e-15,2.0216409941653312e-16
"(54.193, 56.242]",0.6319039155735238,0.0018139176762216101,2.0647200461106947e-10,1.5080601559644356e-15,0.010709705101881463,1.2190488632234434e-09,7.690714429418695e-15,3.876184706539753e-16
"(56.242, 58.166]",0.5093831268520594,0.0015402912634231505,1.7532605201044455e-10,6.549637938003181e-16,0.012921892656153518,1.4708545569954066e-09,2.049892871156429e-14,6.061074773747305e-16
"(58.166, 60.05]",0.5553785279479801,0.0013169196131238528,1.499004260213717e-10,6.049425005297605e-16,0.011393308694758679,1.2968611068720597e-09,1.1839519143013153e-14,4.477532861720067e-16
"(60.05, 61.85]",0.6056648874068861,0.0011599382532558019,1.3203177824125696e-10,4.721549202212325e-16,0.009996062163506077,1.1378173442882375e-09,1.1075528366497441e-14,2.244689080241563e-16
"(61.85, 63.607]",0.6917647250205315,0.001014573268382407,1.1548538243701829e-10,2.854514568874866e-16,0.008140184047241419,9.265691272373087e-10,7.299167093877055e-15,2.0682994011312045e-16
"(63.607, 65.353]",0.6976313611866396,0.0008693488672119718,9.895498879172332e-11,6.695865976297871e-16,0.007767967640274564,8.842010149999003e-10,1.017667588318136e-14,1.9633972886792852e-16
"(65.353, 67.048]",0.6255755942938188,0.0008274940003533118,9.419079338400342e-11,1.2513175088239282e-16,0.009033489313655723,1.0282509904795153e-09,8.513013020777582e-15,1.1066471995708906e-16
"(67.048, 68.668]",0.6269323454355901,0.0007295845548210453,8.304609825565869e-11,1.1458241969494383e-16,0.00886904592804499,1.0095329659973881e-09,5.671206713769402e-15,9.164404470416063e-17
"(68.668, 70.216]",0.629184372241549,0.0005399860906329889,6.146475777628765e-11,1.859164300569209e-17,0.00849128921182771,9.665342194307067e-10,6.878721702344335e-15,4.9562541230020714e-17
"(70.216, 71.784]",0.7177538946615707,0.0005626687455185368,6.404664629609939e-11,1.6066567575130656e-16,0.007024031908181432,7.995213716397754e-10,4.833008014574448e-15,1.0449446220293973e-16
"(71.784, 73.38]",0.6277757398586679,0.0004452972834289666,5.068665682169008e-11,1.583363654803167e-17,0.008173687780175366,9.303827418194408e-10,2.4451136206221616e-14,4.717899388509205e-17
"(73.38, 75.118]",0.6549117178594609,0.00046515353089349464,5.294682511477071e-11,4.0487379438659445e-17,0.007806593719544024,8.885976886315526e-10,1.7120027472905722e-14,4.652461674997189e-17
"(75.118, 76.989]",0.7294493590932839,0.00045259251296344394,5.151704768552408e-11,8.718505569423308e-17,0.006686438609039618,7.610942885748662e-10,3.441847969351251e-15,5.013656065736415e-17
"(76.989, 78.993]",0.6628279629026468,0.00039258386580689385,4.468646996150088e-11,1.8601582318111495e-17,0.007500043230897579,8.537041018194014e-10,2.2494654593793014e-14,2.9830950005639835e-17
"(78.993, 81.161]",0.7483720139976607,0.0002980069718757831,3.392110770949358e-11,1.2580752317732908e-17,0.0061800194510944475,7.034503391911266e-10,2.0189400747087368e-15,1.538550954828531e-17
"(81.161, 83.559]",0.6852698847522187,0.00021758696352238468,2.4767175007237627e-11,5.729085705818321e-18,0.007058459325062978,8.034401259858493e-10,3.814339581055132e-15,1.658351028919091e-17
"(83.559, 86.01]",0.7048204339510624,0.00018761066558091178,2.1355076206984008e-11,1.607507217469634e-17,0.006688275035963529,7.613033227296529e-10,4.9001632641024496e-15,2.20566332168344e-17
"(86.01, 88.485]",0.7061135100568681,0.00014050766014760954,1.5993503252207954e-11,5.385169647611883e-18,0.006588260245523239,7.499189834381493e-10,6.0060358744869975e-15,1.7241028637431216e-17
"(88.485, 90.999]",0.7648731063595882,8.389547810042993e-05,9.54953345913785e-12,1.7844453972081458e-18,0.005631045831303905,6.409625619107091e-10,2.078496853216099e-15,4.154706798362168e-18
"(90.999, 93.534]",0.7631245452794498,5.825244540259196e-05,6.630675324154355e-12,1.600389590261276e-18,0.00562691655485723,6.404925405879585e-10,1.8683033598655672e-15,4.258191199935433e-18
"(93.534, 96.205]",0.7694244522657078,4.409851790579927e-05,5.0195824825707945e-12,2.348473893313952e-19,0.005511769371388688,6.273857330918261e-10,1.7554632581151511e-15,2.9424903986272005e-18
"(96.205, 99.019]",0.782857282955236,3.9764628754665473e-05,4.5262708000579005e-12,4.0614663048983457e-19,0.005292029064696187,6.023734504444912e-10,2.199846461186179e-15,3.621801277410243e-18
"(99.019, 102.003]",0.8261098189068199,3.45752849278547e-05,3.935585656744485e-12,5.4052570510971e-19,0.004613753438363762,5.251676708859624e-10,1.280056993020355e-15,2.288742370326218e-18
"(102.003, 105.095]",0.8157168086817392,2.7396882431915377e-05,3.118492812526223e-12,2.217599177206712e-19,0.004680095394552124,5.327191473744452e-10,8.62418999393257e-15,2.328302311288408e-18
"(105.095, 108.257]",0.8587839135402306,3.1259491603097985e-05,3.558160317318618e-12,1.5444840919196331e-18,0.0040699257914872606,4.632656419871636e-10,1.5757345568729073e-15,2.516111375083085e-18
"(108.257, 111.141]",0.8527072714439237,2.4383511828257054e-05,2.775491210342492e-12,2.9799491992791374e-19,0.004115994844180762,4.685095236609856e-10,5.085274214123333e-15,5.427151210910416e-19
