quantile,score,sampers_weight,sampers_mean,sampers_var,twitter_weight,twitter_mean,twitter_var,covariance
"(-0.001, 3.211]",0.017153036309284306,0.6803013956670295,7.370990014859287e-08,1.9488476744535592e-10,0.22185113291258282,2.4037323690634325e-08,1.7514375929942803e-11,2.9978343721269057e-12
"(3.211, 5.192]",0.21525162586700278,0.07105887741177966,7.699150394301071e-09,2.24019092563554e-13,0.10271886761604314,1.1129475146719905e-08,5.636913688171854e-13,1.775865190063055e-14
"(5.192, 6.939]",0.2782267757113493,0.04137872114771699,4.48333844895933e-09,1.7009841585080352e-13,0.06533515373516685,7.078991295160017e-09,3.0728350210808744e-13,7.837317694114348e-15
"(6.939, 8.647]",0.6186353711369029,0.027123952092709,2.9388500642843707e-09,4.3805631940052455e-14,0.045867692468566174,4.969713502629863e-09,4.654522332032264e-14,3.6259522413781724e-15
"(8.647, 10.313]",0.49895603435161295,0.023205780281156788,2.51432050307221e-09,1.1645251159859768e-13,0.038053626276871984,4.1230681151401954e-09,4.9739548604784975e-14,4.5642022662857674e-15
"(10.313, 11.904]",0.49984850863914043,0.019712716342905376,2.135850907476699e-09,1.1782565636237656e-13,0.033925078300385283,3.675744530264801e-09,3.4312906492841654e-14,2.7225442286266183e-15
"(11.904, 13.467]",0.595988809040631,0.016058826249937357,1.7399559767562767e-09,6.716797885206442e-14,0.03020581218325118,3.2727661799834506e-09,1.5226905936720835e-14,1.4880836571218093e-15
"(13.467, 15.011]",0.6459978515490226,0.01580060830440692,1.7119783493357694e-09,6.570292104751272e-14,0.026770553953140732,2.9005597686210276e-09,1.8697712156979076e-14,5.031565002344992e-15
"(15.011, 16.559]",0.6846829345415731,0.011952174456422932,1.2950048189709945e-09,2.3681073191043455e-14,0.023795976689478422,2.57826762798262e-09,1.774978672843661e-14,9.245670759810744e-16
"(16.559, 18.16]",0.6113497696007782,0.010246418992412347,1.1101881101843564e-09,4.5796120412535513e-14,0.022310471338025873,2.4173147741105394e-09,1.4103161870968199e-14,1.4461563576065965e-15
"(18.16, 19.809]",0.6961032561102598,0.008724472904093563,9.452869429722487e-10,1.6179260571876453e-14,0.019634260105647807,2.127350261364369e-09,1.0442626313011692e-14,7.249340626170486e-16
"(19.809, 21.501]",0.672237180602684,0.00773490747011133,8.38068627981418e-10,2.205664658254884e-14,0.018224847629216025,1.97464198593285e-09,9.426633049630967e-15,9.547465800969652e-16
"(21.501, 23.229]",0.6808896409055868,0.0067571516454597615,7.32129871036626e-10,1.815891580624408e-14,0.01691802280419341,1.8330489685178664e-09,7.242544439025913e-15,1.4188189279112563e-15
"(23.229, 24.979]",0.6644972187643796,0.006347877381338069,6.877854593774088e-10,3.365578851540957e-14,0.014848113837946172,1.6087766324760378e-09,1.2364215733918702e-14,3.134279497988591e-15
"(24.979, 26.776]",0.7079613504706102,0.004952654685493284,5.366146309022822e-10,2.2710171507490054e-14,0.012524294900220227,1.3569934332144198e-09,5.2694032996202686e-15,1.9549465056263617e-15
"(26.776, 28.569]",0.6038700327603318,0.003751915085804069,4.0651582975139877e-10,2.7143037172910935e-15,0.014114364209470136,1.5292756757037733e-09,1.4751365669237483e-14,3.452235485496778e-16
"(28.569, 30.431]",0.6397251714058455,0.005166752540867819,5.598118955884904e-10,3.847248889098326e-14,0.013523136094596743,1.465216766535096e-09,5.183228541309746e-15,1.5868271614932383e-15
"(30.431, 32.517]",0.6219567177333742,0.0039174905655575435,4.244557489657604e-10,5.821385476561445e-15,0.012711349268314251,1.3772605661093183e-09,2.5225002767354147e-14,4.373754998851775e-16
"(32.517, 34.741]",0.7133240753984308,0.0036809973423511644,3.9883197106468867e-10,3.136705809400109e-15,0.011694993380124972,1.2671395351794727e-09,5.732476362300602e-15,4.260152694690137e-16
"(34.741, 37.035]",0.5351005607691626,0.0036627489066961344,3.968547733423741e-10,3.592300725656667e-15,0.013603146365464851,1.4738857904620096e-09,4.629985185431133e-14,1.0414486796272544e-15
"(37.035, 39.4]",0.6208064730000746,0.003426843502855293,3.7129468501626894e-10,1.5710743690366154e-15,0.013220783946307,1.432457247295395e-09,1.3044361387119299e-14,5.059517278143955e-16
"(39.4, 41.811]",0.6932003580794569,0.003462707027699667,3.7518045807522823e-10,3.3894693284792434e-15,0.011550441705754042,1.2514775219129172e-09,9.992988806348663e-15,1.1356673977331544e-15
"(41.811, 44.358]",0.752669552031889,0.0029023506482748675,3.1446646713224194e-10,2.539723493904366e-15,0.00947953073281135,1.0270966195592442e-09,5.576457994396039e-15,3.8033287055595114e-16
"(44.358, 46.832]",0.7365361014804608,0.002458274820287444,2.663513447058614e-10,9.990687540042567e-16,0.009397356094017812,1.018193088773041e-09,3.684248830854058e-15,3.177830510541772e-16
"(46.832, 49.227]",0.7595298167145438,0.0022000476143808644,2.3837271393389077e-10,1.112964203350692e-15,0.008629016206687202,9.349443158967324e-10,2.6030039593515106e-15,6.110485128320743e-16
"(49.227, 51.555]",0.7185848965294176,0.0016819183862230636,1.8223398790036144e-10,5.536411530608968e-16,0.008331710991126638,9.027316262091886e-10,6.507343437176105e-15,2.7271958853533936e-16
"(51.555, 53.764]",0.748696360012037,0.0013865370606531212,1.502297495551326e-10,2.1336575688851398e-16,0.00746223834314155,8.085252311126813e-10,4.233554963559203e-15,6.429366829039928e-17
"(53.764, 55.987]",0.6669535424396128,0.001274379149365141,1.3807756451690275e-10,1.994381629736368e-16,0.007535209000060161,8.164315206918381e-10,2.4355830510825702e-14,1.2906176209597789e-16
"(55.987, 58.084]",0.7320430410261346,0.0010991943131620637,1.1909648221085297e-10,1.3816810120606785e-16,0.007436761584543336,8.05764852632871e-10,3.267783783123442e-15,2.3543053515049633e-16
"(58.084, 60.03]",0.6861585520177347,0.001060798891504906,1.1493638094612265e-10,1.7345325186718569e-16,0.008103731434534722,8.780302946238931e-10,4.870403704296614e-15,2.4889422010034406e-16
"(60.03, 61.847]",0.5622275398557066,0.0008697204267511501,9.42332416504342e-11,1.7678334341882192e-16,0.00945252956347449,1.0241710728700981e-09,1.716748765308613e-14,1.9948291501571853e-16
"(61.847, 63.57]",0.5872340049724947,0.0008489955121367134,9.198772018517188e-11,2.4149801028903094e-16,0.009618579630218671,1.0421624130574573e-09,4.8220555239757415e-15,1.4833019284856975e-16
"(63.57, 65.258]",0.6040130523279518,0.0007231918661469537,7.835703495757206e-11,5.263911496815541e-17,0.009147932099477948,9.911682761689597e-10,3.360462322383295e-15,3.414059536871107e-17
"(65.258, 66.947]",0.6816502523774824,0.0006237128197729336,6.757859084175965e-11,6.761742100536931e-17,0.0076549087884851316,8.294008597359853e-10,2.0616690184920214e-15,3.866747553286167e-17
"(66.947, 68.708]",0.6919769105308369,0.0005362526559303706,5.810237929071032e-11,7.831350445492016e-17,0.00662440398776461,7.17746809858168e-10,1.3945012497422533e-14,5.027302443595408e-17
