distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 2.115]",7.043815897571325e-06,5.543050742063845e-07,1.567837573609878e-06,6.721579867430781e-06,1.2124281527710559e-08,8.622917329393284e-17,3.8411601696903505e-10,4.1217213516199477e-08
"(2.115, 3.2]",8.035294395146479e-07,5.319231582218557e-07,6.835345775710085e-07,6.65611523680699e-07,8.43851398747701e-11,2.4699034472418187e-17,3.366233486948772e-11,2.2535342083558842e-11
"(3.2, 4.113]",4.848064049553682e-07,5.16472575462854e-07,4.2585092181971706e-07,3.8296045095919904e-07,3.843673329578042e-11,1.6566355904912643e-17,1.1036055586980768e-11,6.001372395613865e-12
"(4.113, 4.957]",2.88020622206398e-07,5.030886112576356e-07,2.907792972446116e-07,2.680072926039445e-07,1.9210722047239432e-11,1.3579652249704369e-17,6.909951230309629e-12,4.551676350682788e-12
"(4.957, 5.788]",2.2790816855588883e-07,4.90690274020511e-07,2.7685936852490165e-07,2.453505975187278e-07,1.385072031827127e-11,1.2399335923559667e-17,8.04246656685663e-12,2.839577429274795e-11
"(5.788, 6.614]",2.2307714027333805e-07,4.786239165028496e-07,2.4030024626378384e-07,1.952193988554646e-07,2.0488552306452642e-11,1.1787587239929182e-17,4.807858928759369e-12,2.6089143267629276e-12
"(6.614, 7.456]",1.393702161683149e-07,4.668130760801691e-07,2.2620189300218395e-07,1.6504723110844888e-07,6.195743056570441e-12,1.1545522230753285e-17,7.167993244648486e-12,1.2808148332665537e-12
"(7.456, 8.337]",1.7277517165661035e-07,4.5496189252742627e-07,1.9180222354099042e-07,1.8773770101995095e-07,9.378128367775017e-12,1.2001772315100713e-17,2.588413923242516e-12,1.1954151795063383e-11
"(8.337, 9.272]",1.843566367541981e-07,4.427311030781861e-07,1.9997099192364046e-07,1.7789661138965264e-07,1.3248169673753408e-11,1.2910168597766509e-17,3.36523615300142e-12,1.5393811549662804e-11
"(9.272, 10.288]",1.2218090422594498e-07,4.299751017432065e-07,1.7827651302931963e-07,1.6471530448242573e-07,6.1467216251514795e-12,1.4337469360284748e-17,2.657811619752995e-12,1.5708119316534814e-11
"(10.288, 11.406]",1.5852863863873536e-07,4.1645249174834507e-07,1.9482019074006263e-07,1.5111894796614842e-07,1.0101708560575139e-11,1.6278843371754044e-17,3.0657403173599906e-12,4.088421879655589e-12
"(11.406, 12.65]",1.072205194762262e-07,4.020180909189963e-07,2.0200772525604705e-07,1.8124987968158377e-07,4.121104298309759e-12,1.864836216387907e-17,3.2236186688107035e-12,2.8953674101445203e-11
"(12.65, 14.062]",1.21354390322344e-07,3.8635797008287357e-07,1.8766408035681247e-07,2.101082871793838e-07,5.565853413439436e-12,2.2333678882746186e-17,2.369089805785447e-12,7.15662961034669e-11
"(14.062, 15.693]",1.3807133065637456e-07,3.6920288283227956e-07,2.2147089820285363e-07,1.8800051270648828e-07,9.50132051352879e-12,2.7113879504026104e-17,4.945140871333625e-12,1.4758376882139984e-11
"(15.693, 17.608]",1.3216920023283097e-07,3.5008887965230043e-07,2.637133916444439e-07,1.6022212989047593e-07,5.862663867460563e-12,3.369725782789283e-17,9.43220006306953e-12,4.74884266722672e-12
"(17.608, 19.895]",1.5954200717106867e-07,3.288487775517458e-07,3.359082419978082e-07,2.0013446977582312e-07,7.33170301552828e-12,4.2319903495607336e-17,1.0466083047751383e-11,2.201677349609846e-11
"(19.895, 22.678]",1.474746805975496e-07,3.048894186541545e-07,3.616144208567988e-07,1.5574336363617906e-07,6.071153329082175e-12,5.411048986714297e-17,8.277398288823288e-12,2.533203134272134e-12
"(22.678, 25.793]",1.1064838738513156e-07,2.788554145818658e-07,4.1056380310670696e-07,1.6932430166807277e-07,3.6276264545987328e-12,5.721712167894475e-17,8.378034627735727e-12,6.690346984133275e-12
"(25.793, 29.162]",1.1290448970432225e-07,2.5309815373301133e-07,3.51024914460222e-07,1.3232865675491082e-07,4.1396092447117095e-12,5.4980933182172824e-17,9.281399850634413e-12,2.4466296592983557e-12
"(29.162, 32.281]",9.446566214076437e-08,2.2921556067847794e-07,2.8512906058784446e-07,1.1093819967588296e-07,4.6864434832723635e-12,3.8088938157905965e-17,5.6223645616405296e-12,1.0884424479361143e-11
"(32.281, 35.044]",6.404001287179806e-08,2.0993144406440378e-07,2.845226072010921e-07,7.150670324226052e-08,1.568320537944493e-12,2.5064020819737258e-17,5.268111803019609e-12,1.1441076429985978e-12
"(35.044, 37.614]",4.1160050494703494e-08,1.937446322643857e-07,2.315718956634094e-07,5.737400241059522e-08,6.980882778781319e-13,1.8718775665243866e-17,4.558888645397431e-12,4.924587772842734e-13
"(37.614, 40.002]",3.045222188841517e-08,1.798906665018139e-07,1.7762844606831674e-07,5.079981990103102e-08,3.640769647531843e-13,1.3745071857586638e-17,2.1480654243618955e-12,9.691771415561444e-13
"(40.002, 42.213]",3.4596762907749485e-08,1.6792104885537543e-07,1.7318723912699308e-07,4.307356243644427e-08,7.656420370584535e-13,1.0294654272709012e-17,2.3555690675030744e-12,4.617269045333282e-13
"(42.213, 44.525]",2.447338251241743e-08,1.5707509017030005e-07,1.7271327219364131e-07,4.381574953977113e-08,4.0218367846639614e-13,9.883666671430953e-18,2.2016475002754663e-12,3.1929257942444573e-13
"(44.525, 46.962]",2.5030837679800316e-08,1.4618062972324777e-07,1.6328929331481605e-07,3.988800243346746e-08,3.695801376684005e-13,9.495515493749081e-18,1.5899884986203067e-12,2.013185977896612e-13
"(46.962, 49.411]",2.189583842587618e-08,1.3589233657340767e-07,1.4801247746926803e-07,3.504312832102804e-08,4.670039970750392e-13,8.264623981288944e-18,1.4502128362331026e-12,4.630757587556408e-13
"(49.411, 51.915]",1.66606531053448e-08,1.260869909364154e-07,1.5104855779823435e-07,3.007415994578765e-08,1.2533712163353377e-13,7.512606326646374e-18,1.3016103027467947e-12,1.7981104150395674e-13
"(51.915, 54.193]",1.4747803794127767e-08,1.1730248483077863e-07,1.359168102137581e-07,2.393080273549437e-08,1.7167695114582043e-13,5.350947486908653e-18,9.768732688632639e-13,1.1309028294310233e-13
"(54.193, 56.242]",1.4322315827401669e-08,1.0994828790632316e-07,1.2946464363488508e-07,2.0646956043226383e-08,1.6970038459000455e-13,3.785578066368713e-18,9.80802791930122e-13,1.5038390835424587e-13
"(56.242, 58.166]",1.1691952557506699e-08,1.03618602358816e-07,1.548919574095349e-07,1.7532796788042956e-08,6.859626387910435e-14,2.9759990678008506e-18,2.681231948701219e-12,6.519351216592786e-14
"(58.166, 60.05]",1.0495945736222002e-08,9.785918402389228e-08,1.305180367956713e-07,1.4989865152683473e-08,7.439020783859118e-14,2.542404445133617e-18,1.0197645532384425e-12,6.027177090739646e-14
"(60.05, 61.85]",8.078076312459174e-09,9.261122616021113e-08,1.161409642340022e-07,1.3203322101441089e-08,4.9437368324266276e-14,2.0760725887952817e-18,1.0468361598111143e-12,4.704395900256824e-14
"(61.85, 63.607]",9.96450544578038e-09,8.781338534040507e-08,9.195993049805031e-08,1.1548401534163573e-08,1.332073716645221e-13,1.7898657127204418e-18,5.433306503359825e-13,2.8413099282672316e-14
"(63.607, 65.353]",7.732632259623747e-09,8.330564973268555e-08,8.412537403055933e-08,9.895607011928836e-09,1.214635655776124e-13,1.5908563711901886e-18,5.021348379249536e-13,6.686320872240266e-14
"(65.353, 67.048]",8.742192777764654e-09,7.91130452475934e-08,1.0408185046457648e-07,9.418967837017237e-09,1.0531585910234079e-13,1.3524769628798656e-18,7.40242331324739e-13,1.242533861611833e-14
"(67.048, 68.668]",7.1214620122995336e-09,7.527187019189904e-08,1.0886466428543045e-07,8.304700573931677e-09,4.572990675211084e-14,1.1186008267469497e-18,7.404581000846155e-13,1.139021845278691e-14
"(68.668, 70.216]",7.519880109748928e-09,7.178807617466991e-08,9.65146139317882e-08,6.146403016743556e-09,6.005241193881596e-14,9.309882836529544e-19,6.610771425671418e-13,1.821762545492265e-15
"(70.216, 71.784]",5.101942934184741e-09,6.851253301892802e-08,8.522217243490332e-08,6.404734616383655e-09,4.079192332141637e-14,8.70328247885146e-19,6.684682827436329e-13,1.602631514233641e-14
"(71.784, 73.38]",5.2081148463278785e-09,6.535916054919309e-08,8.566061545056562e-08,5.0686056802077035e-09,3.1236978878465005e-14,8.174518910003719e-19,4.539000911668114e-13,1.5579287915187429e-15
"(73.38, 75.118]",3.1089964755188267e-09,6.217169610111824e-08,8.244038718021729e-08,5.294740368955681e-09,1.6305108733877735e-14,8.718913680730268e-19,3.974120403444382e-13,4.02107402144318e-15
"(75.118, 76.989]",4.517345306309405e-09,5.889195697092641e-08,7.374230256174439e-08,5.15176106364618e-09,2.938340784281169e-14,9.221272287815434e-19,3.0542679790055306e-13,8.692424546042866e-15
"(76.989, 78.993]",3.826370091179666e-09,5.5570033168504904e-08,7.858913529869749e-08,4.46859409710308e-09,1.3508324191833295e-14,9.37520848173092e-19,3.476369703900907e-13,1.8403885123415228e-15
"(78.993, 81.161]",2.7635524226834013e-09,5.2223120283965766e-08,7.05730695300604e-08,3.3921478381344e-09,1.1158368191217236e-14,9.511593191129708e-19,2.2488209350355137e-13,1.2467115688513893e-15
"(81.161, 83.559]",2.0991891472444e-09,4.8739125097103765e-08,8.600049299643896e-08,2.476688181783233e-09,9.982737575483598e-15,1.024328270874928e-18,4.817556630482311e-13,5.6683559683017935e-16
"(83.559, 86.01]",3.374722670007615e-09,4.53154861119729e-08,7.3408039553676e-08,2.1355309563915608e-09,1.7916253281383422e-14,9.206334687140856e-19,3.740745008249331e-13,1.6030281423322965e-15
"(86.01, 88.485]",2.9494936119509924e-09,4.20939473154467e-08,7.683497230577225e-08,1.599331392396587e-09,1.444474513019433e-14,8.2046384482528575e-19,8.361668707921383e-13,5.359844087562102e-16
"(88.485, 90.999]",1.567784547483853e-09,3.905549815405259e-08,6.352342795515065e-08,9.54963781136797e-10,6.262911776492623e-15,7.226535137088207e-19,2.1024717902045242e-13,1.7754567426664775e-16
"(90.999, 93.534]",1.8600410165456711e-09,3.620577409459569e-08,6.107747650301093e-08,6.630596831401173e-10,5.455351956005832e-15,6.289029585322625e-19,1.7321473479678096e-13,1.5960362959518223e-16
"(93.534, 96.205]",1.7803655030748834e-09,3.3498590063976666e-08,6.153731635453373e-08,5.019637333902393e-10,5.393732920997953e-15,6.042681445734635e-19,1.8481398834661474e-13,2.3235812108758735e-17
"(96.205, 99.019]",1.8600410165456707e-09,3.0854246217947234e-08,5.549542096064733e-08,4.526217218870565e-10,6.199735376183587e-15,5.68400004444392e-19,1.6009086990296419e-13,4.04118245136386e-17
"(99.019, 102.003]",1.806938122523762e-09,2.8282308181098086e-08,5.0570848374709305e-08,3.9356286627344505e-10,6.448204781983503e-15,5.359006840970576e-19,1.2631062422828883e-13,5.390043187618273e-17
"(102.003, 105.095]",1.1160246099274024e-09,2.5817593579879738e-08,4.8479186794664844e-08,3.118455896363894e-10,2.8522242522408908e-15,4.708284397579128e-19,1.2844677673728111e-13,2.207970539579198e-17
"(105.095, 108.257]",8.768964418130025e-10,2.3489746500388736e-08,4.53258338445156e-08,3.5581991990049175e-10,3.659199513369109e-15,4.148343664926487e-19,1.0736404832277067e-13,1.5432651183582918e-16
"(108.257, 111.141]",7.705884211403493e-10,2.144896221762463e-08,4.299652494202509e-08,2.775458354572023e-10,2.046460592214944e-15,2.8628323459349737e-19,1.035669989925114e-13,2.972321619209385e-17
"(111.141, 113.928]",1.0363321585062756e-09,1.9703727283228698e-08,4.327399098539366e-08,1.7033150772825226e-10,2.914494106247547e-15,2.26566876480268e-19,9.278396163693469e-14,8.80383124301822e-18
"(113.928, 116.649]",7.174443920961874e-10,1.8146033421782663e-08,4.2779043416552055e-08,2.0372834071570614e-10,1.922475769811171e-15,1.8174279799692785e-19,9.744042263256408e-14,1.1378411903948638e-16
"(116.649, 119.431]",4.2516191118206176e-10,1.6712116310709147e-08,3.371795892511279e-08,1.1107274556418753e-10,1.3645532408648265e-15,1.6264796947364488e-19,5.168607208023353e-14,3.177077221249387e-18
"(119.431, 122.169]",3.9858021783121524e-10,1.5376369971265308e-08,2.8460514162320712e-08,1.4731001377792747e-10,1.3025121173127104e-15,1.332235950292322e-19,4.0893178598065e-14,2.8423906889705475e-16
"(122.169, 124.783]",6.643154862219714e-10,1.4192566490546458e-08,2.965324253530849e-08,9.56321739661522e-11,2.418859871609175e-15,1.0290191143217445e-19,7.377981887926518e-14,3.928479799273275e-18
"(124.783, 127.235]",3.9858929173318286e-10,1.3156540787705432e-08,3.824016030588653e-08,1.264737739366805e-10,9.30341583113404e-16,7.749736179438219e-20,8.978932190008881e-14,2.1132528684510134e-17
"(127.235, 129.725]",3.1886417426497223e-10,1.2215184061626396e-08,3.108852333843608e-08,9.468524595720278e-11,7.442817446588036e-16,6.939248321107917e-20,9.665110586991705e-14,1.3787215815335215e-18
"(129.725, 132.333]",3.9858929173318286e-10,1.1318825427960416e-08,2.3818558793236414e-08,6.541145335405645e-11,1.0544083108927811e-15,6.476976138441188e-20,3.616972059131694e-14,1.1679262783853615e-18
"(132.333, 135.009]",4.517242468753773e-10,1.0454793761188e-08,2.309284606046228e-08,5.412262835062376e-11,1.1784030248302155e-15,5.903983457420949e-20,4.3844154413401064e-14,4.4358563809104e-19
"(135.009, 137.69]",5.314523889775772e-10,9.651805779723736e-09,2.2666865826123936e-08,5.605470700900478e-11,1.3644515607163936e-15,4.9924124834325905e-20,2.3869621497563504e-14,4.5031064019325434e-18
"(137.69, 140.64]",2.922921597428912e-10,8.871429871171044e-09,1.7747495823461068e-08,5.2209913898931856e-11,8.063299361801161e-16,5.1452292402318017e-20,1.2323932114252513e-14,3.3200087308609603e-18
"(140.64, 143.744]",1.8600833614215203e-10,8.100940312642905e-09,2.0935699984258776e-08,4.260233590671854e-11,4.3419894773286827e-16,4.714672933152903e-20,2.6317422908761653e-14,3.797617799028353e-18
"(143.744, 147.09]",2.1257611617664813e-10,7.355850780785588e-09,2.0202983346215655e-08,4.2146232589291954e-11,4.9621042433230335e-16,4.548453552554407e-20,1.9680173988054208e-14,7.472366018383858e-19
"(147.09, 150.402]",1.8600833614215203e-10,6.649223174533375e-09,1.5303009278142298e-08,5.7836036678596806e-11,4.3419894773286817e-16,3.6126273702904774e-20,1.2171459073811308e-14,1.5821389415985734e-17
"(150.402, 153.728]",1.860041016545671e-10,6.022946819044236e-09,1.187481261806664e-08,4.6885967676405055e-11,4.341890638507142e-16,2.999843113260926e-20,7.15976063098669e-15,3.5438805726896826e-17
"(153.728, 157.088]",7.971785834663658e-11,5.448774483660883e-09,1.0365963090306049e-08,3.526688964864169e-11,1.8609373665978903e-16,2.4687591605029608e-20,7.388078297744066e-15,4.647093157783057e-19
"(157.088, 160.853]",0.0,4.9031019274635605e-09,8.855812180964001e-09,3.440628287237945e-11,0.0,2.550744202547505e-20,4.882735499200973e-15,1.7916688356088572e-18
"(160.853, 164.899]",5.314523889775772e-11,4.353163806665465e-09,8.16092930586469e-09,4.2570333488667416e-11,1.2406390333080984e-16,2.3422601499476433e-20,4.618832658563538e-15,7.595514380176548e-18
"(164.899, 169.036]",1.0628805808832406e-10,3.85525523341753e-09,7.747069882318874e-09,4.4917156538408944e-11,2.4811650944603536e-16,1.9087276578757767e-20,3.696644323478389e-15,6.399158723146906e-18
"(169.036, 173.661]",0.0,3.3818735680144237e-09,8.69699113489332e-09,6.503463929915741e-11,0.0,1.8436454556588506e-20,4.426174238650316e-15,1.1932983792787582e-17
"(173.661, 178.547]",1.328600726104051e-10,2.931125357218053e-09,6.228907797508026e-09,3.27760590301316e-11,3.101421064075806e-16,1.5392981070082254e-20,3.063109070099478e-15,3.710901110698092e-18
"(178.547, 183.5]",7.971785834663658e-11,2.524643402464258e-09,5.4835157968631616e-09,2.037664429986121e-11,1.86093736659789e-16,1.1736011582505083e-20,1.5667456730408009e-15,1.1713278068627132e-18
"(183.5, 188.338]",5.314402904416203e-11,2.180752030072424e-09,4.571404006032409e-09,1.1644555637287565e-11,1.240610790429886e-16,8.428213149878118e-21,9.775585572541534e-16,2.1153966371145107e-19
"(188.338, 192.915]",7.971785834663658e-11,1.8940110341382303e-09,3.776771685128392e-09,1.0536736154992871e-11,1.8609373665978908e-16,5.5833654901888955e-21,9.298578859262076e-16,8.536689676793371e-19
"(192.915, 197.775]",2.6572014522081016e-11,1.6451903012984437e-09,3.334395524036301e-09,1.1178979998768843e-11,6.203124560148704e-17,4.820157066712768e-21,6.571271952053039e-16,2.5636143448069853e-19
"(197.775, 202.29]",0.0,1.4254362461664015e-09,3.688604884844505e-09,1.5553783918204853e-11,0.0,3.145195916738555e-21,7.620722098437415e-16,1.9514892830316863e-18
"(202.29, 206.195]",0.0,1.2583980206495996e-09,2.9744089872821894e-09,7.33349459184587e-12,0.0,1.8153367916034855e-21,5.441843294178516e-16,3.780103922422968e-19
"(206.195, 209.78]",0.0,1.1244121977076974e-09,3.010639594928056e-09,6.454926053086274e-12,0.0,1.2094625659962414e-21,6.433213486778095e-16,4.500372563090967e-19
"(209.78, 213.381]",0.0,1.0105868205671661e-09,2.013111357081628e-09,2.8086464177941224e-12,0.0,9.981735972940022e-22,1.8289317219477374e-16,3.685561972181502e-20
"(213.381, 217.014]",0.0,9.05715762131047e-10,1.676664788588395e-09,4.130445304801922e-12,0.0,8.2214110521819e-22,2.0824116743219124e-16,1.3489255885846567e-19
"(217.014, 220.281]",0.0,8.163224960018468e-10,1.6055135527177688e-09,3.113506499350357e-12,0.0,5.281118924911924e-22,2.0785991973144737e-16,1.2776782373061758e-19
"(220.281, 223.903]",0.0,7.38630889752283e-10,1.1162789047053107e-09,3.338008120592199e-12,0.0,5.317968867352939e-22,9.427285966896344e-17,2.281838317290535e-19
