distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 3.211]",6.844846930436645e-06,5.037196112632531e-07,2.181748194466639e-06,7.370865429347212e-06,1.844705001516253e-08,1.1308651737401669e-16,1.0277371536211717e-09,1.943457156399613e-08
"(3.211, 5.192]",6.101089823823698e-07,4.7564006371874717e-07,1.121060133275011e-06,7.699187099029142e-07,2.704028362542484e-11,4.6292837002404244e-17,6.394488678006928e-11,2.181540532333051e-11
"(5.192, 6.939]",3.3449619118415993e-07,4.542299113530787e-07,7.191030608859758e-07,4.4833598227096996e-07,1.0130633788971681e-11,3.257867125176628e-17,3.668421989056344e-11,1.6811109713676193e-11
"(6.939, 8.647]",2.2295695630105753e-07,4.350730753180076e-07,5.090697202876046e-07,2.93886407488125e-07,4.83689192865404e-12,2.8898087981269935e-17,5.4725964819307334e-12,4.2951250827936045e-12
"(8.647, 10.313]",1.7148216169104815e-07,4.1708559273603927e-07,4.153415484260554e-07,2.5142780056727023e-07,5.316839712747508e-12,2.5090661845169095e-17,5.794657633514985e-12,1.1582596055379163e-11
"(10.313, 11.904]",1.4928941805552236e-07,4.004266610336243e-07,3.6294372229016664e-07,2.1358610898764178e-07,3.834551672192663e-12,2.1169718706252596e-17,3.6324038697566713e-12,1.173758614631261e-11
"(11.904, 13.467]",1.183844934197322e-07,3.849953027828442e-07,3.178701681620915e-07,1.739964271776862e-07,2.0397097198399418e-12,1.8818838514614752e-17,1.3991430519080861e-12,6.686930348638243e-12
"(13.467, 15.011]",9.994482508363328e-08,3.703474116825061e-07,2.8355729417781377e-07,1.7119865109765435e-07,1.7686331531526898e-12,1.6937083900711376e-17,1.947507302347012e-12,6.5413784134823485e-12
"(15.011, 16.559]",8.074569759036391e-08,3.563261849978914e-07,2.5429926011827276e-07,1.2950109927430747e-07,1.2159918332812688e-12,1.585501350536755e-17,1.9621910596526213e-12,2.351541257401214e-12
"(16.559, 18.16]",6.838022072038075e-08,3.42538872134077e-07,2.384974467737668e-07,1.1101693456284513e-07,9.208898091927294e-13,1.575677908751078e-17,1.3377670227043365e-12,4.567382612172995e-12
"(18.16, 19.809]",7.04271791749412e-08,3.289281472789362e-07,2.1338477176412805e-07,9.452914495084786e-08,1.3162873146298214e-12,1.5257527756715318e-17,1.223565391095367e-12,1.6091048029221236e-12
"(19.809, 21.501]",5.169385329806971e-08,3.1548784467654696e-07,2.0153558807725578e-07,8.380726233678593e-08,6.855241085266802e-13,1.4859790248266912e-17,1.0718027238079755e-12,2.1987455757773446e-12
"(21.501, 23.229]",5.260520428667427e-08,3.022758224327555e-07,1.8744532186231215e-07,7.321333613734111e-08,9.021116902108987e-13,1.4254131443819463e-17,8.100032247422525e-13,1.8106132646274065e-12
"(23.229, 24.979]",4.9829567031688695e-08,2.894126478225953e-07,1.5808441329102603e-07,6.877738343306384e-08,1.18598072686993e-12,1.3332764784833499e-17,1.6349031348042192e-12,3.3608753557607054e-12
"(24.979, 26.776]",3.214031153145411e-08,2.768488530649859e-07,1.291057455834009e-07,5.3661718914482886e-08,4.2934170721029766e-13,1.2858829098342555e-17,4.771328110481638e-13,2.268201768954608e-12
"(26.776, 28.569]",3.380099555513353e-08,2.6472121633252324e-07,1.41937001688976e-07,4.065177677643253e-08,6.172206625695724e-13,1.1739352129352702e-17,1.0820875728993362e-12,2.697985476260605e-13
"(28.569, 30.431]",3.2616239269947606e-08,2.5297362658999936e-07,1.3525497941759874e-07,5.5981456442106964e-08,4.92973714603042e-13,1.1543639529361385e-17,4.651324440315403e-13,3.844206297738422e-12
