quantile,score,sampers_weight,sampers_mean,sampers_var,twitter_weight,twitter_mean,twitter_var,covariance
"(-0.001, 2.115]",0.006704711477008423,0.590517677673264,6.721659437237675e-08,4.1261960646346734e-10,0.1525074419033636,1.7359397099809e-08,7.038054708721854e-11,2.988082656083009e-12
"(2.115, 3.2]",0.6729609209587795,0.05847530357839675,6.656042503109372e-09,2.2973442888995855e-13,0.05070748257626786,5.771858179424786e-09,2.5013287801534e-13,4.782833170502806e-14
"(3.2, 4.113]",0.8632022033915008,0.03364460745856948,3.829649844304561e-09,6.146568949422166e-14,0.03140235983318379,3.5744225161205484e-09,8.412889202554808e-14,1.4464174054833767e-14
"(4.113, 4.957]",0.9066308194984212,0.02354497666984177,2.6800436399458563e-09,4.622683663368449e-14,0.021759900401487592,2.4768545535048097e-09,5.0748355154588734e-14,1.1412803356521474e-14
"(4.957, 5.788]",0.6907047595031098,0.021555031394410316,2.4535350196977217e-09,2.8455382866423217e-13,0.02079750505098934,2.3673084038362896e-09,5.73199076770769e-14,6.986442418768279e-15
"(5.788, 6.614]",0.940573696624198,0.017150414628250267,1.9521726562486075e-09,2.6465852213040665e-14,0.017955969795970587,2.043866227839174e-09,3.484199666397231e-14,7.782228493577428e-15
"(6.614, 7.456]",0.8932243894495823,0.014500059441801655,1.650491849312949e-09,1.307783915064676e-14,0.017509414210907848,1.993036342874258e-09,7.093581320121285e-14,4.449383376516005e-15
"(7.456, 8.337]",0.8401108243065417,0.016493132510004747,1.877356495444746e-09,1.1988777710377792e-13,0.015005769529855278,1.7080550877119312e-09,2.4218062555722722e-14,4.349663671683543e-15
"(8.337, 9.272]",0.803201733728048,0.015628928897026523,1.7789871732297377e-09,1.542514965800714e-13,0.015669263068588728,1.7835782731269074e-09,3.1636765542843506e-14,3.841336727263888e-15
"(9.272, 10.288]",0.8036470648999476,0.014470568929390071,1.6471350458072298e-09,1.5734628397983658e-13,0.013995676475771912,1.5930796726452827e-09,2.546607052927398e-14,2.967919442370282e-15
"(10.288, 11.406]",0.912340592105156,0.01327640405461799,1.511207369065082e-09,4.111032573145491e-14,0.015455801268299046,1.759280651249434e-09,2.91222121112252e-14,3.849277955985673e-15
"(11.406, 12.65]",0.7007642149053983,0.015923164429786498,1.8124789910079863e-09,2.898555079671883e-13,0.01589236787833724,1.808973525574692e-09,3.1784716007942556e-14,5.025615749087294e-15
"(12.65, 14.062]",0.5052465191348663,0.018458853461857595,2.101107744332985e-09,7.161003323760613e-13,0.014262096762504716,1.6234053767231879e-09,1.7298397360567747e-14,1.756897928259644e-14
"(14.062, 15.693]",0.8025060291338816,0.016516221042290388,1.879984583591764e-09,1.479303799503017e-13,0.01664065395383128,1.8941483535479373e-09,4.0185567869790625e-14,4.427887815789761e-15
"(15.693, 17.608]",0.8351105339608406,0.014076154999397865,1.6022402659395728e-09,4.7742595468178995e-14,0.020081077830613654,2.2857599596659754e-09,6.146427883629494e-14,5.0261624637309405e-15
"(17.608, 19.895]",0.67371849764925,0.017582213438745626,2.0013228283652168e-09,2.2055935140770053e-13,0.02602533443710683,2.962374225877743e-09,7.548319679479716e-14,6.346874027040557e-15
"(19.895, 22.678]",0.7349985732573886,0.013682677468892882,1.5574520732019594e-09,2.5572180044175315e-14,0.02747346027503922,3.1272094047871827e-09,6.243899885516507e-14,3.2598342722603164e-15
"(22.678, 25.793]",0.6879998602861253,0.014875478550143536,1.6932245140224684e-09,6.71858142737177e-14,0.0306260347530166,3.486056104770585e-09,6.176663597393202e-14,3.7149353602110814e-15
"(25.793, 29.162]",0.6788757161650929,0.011625601810545946,1.32330223256518e-09,2.4639667410758207e-14,0.026352992245724034,2.9996703862594993e-09,7.434141840065475e-14,2.6105283438784194e-15
"(29.162, 32.281]",0.6471638761655891,0.00974614271792567,1.1093698741540033e-09,1.0896365727303289e-13,0.02203726281081407,2.508425761728924e-09,4.633172144441514e-14,4.0591806589716596e-15
"(32.281, 35.044]",0.5599163243990384,0.006282006893239078,7.150592186352148e-10,1.1491441397172032e-14,0.022042422140138726,2.509013030424783e-09,4.60538272184185e-14,1.1360753335264102e-15
"(35.044, 37.614]",0.590620706786087,0.005040535607780433,5.73746816018542e-10,4.957178980834654e-15,0.018037133092304546,2.0531047664534634e-09,3.8847431583000264e-14,7.53894101945578e-16
