distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 2.153]",0.00017733265011234226,0.00019654367769300025,1.834176873498069e-07,2.3354512577437573e-07,0.47401017375029086,0.5253612504733897
"(2.153, 3.119]",3.188421337069541e-05,2.6422614040018144e-05,4.4084297738376265e-09,1.8101248706201155e-09,0.08525838655323952,0.07065406994300852
"(3.119, 3.875]",1.8839214586548204e-05,1.692584287224636e-05,3.424144696578364e-09,8.895163083654763e-10,0.0503383813752568,0.045225852154642275
"(3.875, 4.522]",1.1941084248951109e-05,1.3391297397858323e-05,9.75458721542133e-10,5.633597537253591e-10,0.031930459281695266,0.03580832924187315
"(4.522, 5.107]",1.007937976204513e-05,1.0749536302479505e-05,7.36278922933817e-10,3.599180511856062e-10,0.026932102724184587,0.02872276100022524
"(5.107, 5.635]",8.193519515266782e-06,8.799500059576782e-06,7.952779372677225e-10,2.46391684427801e-10,0.021909471183823373,0.023529863159308315
"(5.635, 6.128]",6.039405557233886e-06,7.129683235612187e-06,2.4332511173997494e-10,1.927395373950909e-10,0.016137291648928943,0.019050513605555763
"(6.128, 6.599]",6.0733619980128425e-06,6.797717425840168e-06,4.3181758099915636e-10,1.294859360605307e-10,0.01624016998268634,0.01817709639669661
"(6.599, 7.053]",5.751182081607873e-06,5.472558896338316e-06,4.3036640556687586e-10,9.236733044499008e-11,0.015367158522056236,0.014622677371015979
"(7.053, 7.474]",4.673254818357075e-06,4.777586463122563e-06,1.6048297829598365e-10,5.8063691307070216e-11,0.012486936874650105,0.012765711029463486
"(7.474, 7.904]",3.5395889714621474e-06,4.4255910546945945e-06,9.946326995614947e-11,8.347722960148856e-11,0.009464860909689782,0.011834030480253346
"(7.904, 8.308]",4.222213462221754e-06,4.367742857729879e-06,2.617552215763581e-10,7.842072159306809e-11,0.011281754371056527,0.011670608915854235
"(8.308, 8.691]",3.914940851123834e-06,3.864860743040955e-06,1.4827767428670203e-10,4.959619683266358e-11,0.010468551835905133,0.010334637626891515
"(8.691, 9.084]",3.309185565231136e-06,3.360052773294794e-06,8.984952736266047e-11,3.295654226079378e-11,0.008842143830297595,0.00897806101024369
"(9.084, 9.455]",3.4304289584411704e-06,3.364647587401589e-06,1.822278616163639e-10,5.4852886586735935e-11,0.00917296703487169,0.008997067648711849
"(9.455, 9.831]",3.3775173870866946e-06,3.0250646260808877e-06,2.7443876339083594e-10,4.1758892414362014e-11,0.009024726458295648,0.008082972680888131
"(9.831, 10.182]",2.987116018874351e-06,2.9223544281357625e-06,9.330342030934253e-11,2.8698195145402787e-11,0.007981574002432266,0.007808531031978758
"(10.182, 10.537]",2.6441805586346716e-06,2.8170038616258987e-06,1.232489019910264e-10,4.8734376057921095e-11,0.007070538813789112,0.007532668325987653
"(10.537, 10.884]",3.0011634735751224e-06,2.5514010918679323e-06,1.4936697954668904e-10,3.535723078828995e-11,0.008019108801392727,0.006817343717471115
"(10.884, 11.233]",2.073443405184543e-06,2.1277991485105682e-06,5.600198617297335e-11,1.6656863307100466e-11,0.005544387665463469,0.00568973492311726
"(11.233, 11.587]",2.1177244332234613e-06,2.0085993014330156e-06,5.227341955827603e-11,1.5297054173685172e-11,0.005658559685573088,0.005366977333429018
"(11.587, 11.917]",2.2910681657234458e-06,1.94080047213277e-06,1.0935475154624668e-10,1.3635898235960582e-11,0.006126316275144494,0.005189700462483027
"(11.917, 12.256]",2.118573121255148e-06,1.8866101666567668e-06,5.398755709547563e-11,1.31338817585364e-11,0.005660827379993755,0.005041022365306881
"(12.256, 12.591]",2.0206435013051634e-06,1.6935503572204558e-06,6.938612798026304e-11,1.5453258023074742e-11,0.005403200722490007,0.004528553655207499
"(12.591, 12.894]",1.7627538330142446e-06,1.5645854424844782e-06,3.6475382861679546e-11,9.35628448691212e-12,0.004710078241814061,0.004180572302318526
"(12.894, 13.237]",1.587998961209394e-06,1.5471014411514243e-06,3.107666053086838e-11,8.345544796565266e-12,0.0042431332243515005,0.004133855050756606
"(13.237, 13.555]",1.804874592971199e-06,1.6561506219448962e-06,6.173323934778588e-11,1.4949112906349586e-11,0.0048262346616049865,0.004428546763080653
"(13.555, 13.88]",1.8323245879295523e-06,1.2831129647500708e-06,6.880437695545415e-11,6.109710866639255e-12,0.004895971298947764,0.003428477841812189
"(13.88, 14.211]",1.987010281825262e-06,1.3936881813165907e-06,5.2924545753128376e-11,1.0382027855113561e-11,0.005313265493600752,0.003726722196840564
"(14.211, 14.523]",1.4830738776470635e-06,1.3425452734639488e-06,3.978951428151568e-11,8.97328138761354e-12,0.003962773401072954,0.0035872809706956714
"(14.523, 14.836]",1.4383753576995922e-06,1.2804925349408294e-06,2.8483101197918318e-11,1.0000332858873376e-11,0.0038462157064887096,0.003424037038431778
"(14.836, 15.156]",1.3108421808499045e-06,1.0109475599686194e-06,2.1391801712055427e-11,4.626447731876114e-12,0.0035025703072309447,0.0027012518802361513
"(15.156, 15.473]",1.6791528598359848e-06,1.2140631650020027e-06,5.914604994884268e-11,8.235897474147238e-12,0.004490054747201423,0.003246404903215355
"(15.473, 15.797]",1.3313028808706914e-06,1.0382039879022773e-06,2.461026593791563e-11,5.88536473110437e-12,0.0035572412976864875,0.002774081055674885
"(15.797, 16.125]",1.2862168688033238e-06,9.83358736572356e-07,3.0494806949282486e-11,9.070357222039701e-12,0.0034367714734424813,0.0026275345441213356
"(16.125, 16.426]",1.1552980506065746e-06,9.685402137080977e-07,1.721147608343527e-11,4.629433602598802e-12,0.0030892669873219805,0.0025898765314554535
"(16.426, 16.749]",1.2727505854739648e-06,9.303084207405052e-07,2.9421649919592774e-11,3.766836838533014e-12,0.003400789564386434,0.00248578410021863
"(16.749, 17.059]",1.206745233963978e-06,1.0032827741861045e-06,2.135886862820612e-11,6.981808262453599e-12,0.0032268367556196774,0.0026827781381736433
"(17.059, 17.378]",1.0374399521019231e-06,8.196872107853672e-07,1.4877798007956447e-11,3.845671215556965e-12,0.0027720395520163385,0.0021902042272185012
"(17.378, 17.704]",1.1408602519340968e-06,8.99387239601779e-07,1.6842176353584317e-11,6.0622977784416486e-12,0.003050660313671775,0.002404961478695157
"(17.704, 18.024]",1.127411930890343e-06,9.102317347991278e-07,2.060327642491053e-11,6.238086988213861e-12,0.0030124446793389965,0.0024321391953832697
"(18.024, 18.341]",8.557210752971729e-07,7.964195284029765e-07,1.188318379701013e-11,4.6039907589283126e-12,0.002286486713194046,0.002128032979892753
"(18.341, 18.659]",1.0844762153111596e-06,7.921038071505734e-07,2.1186908347742418e-11,4.4225211299164666e-12,0.002899889399742041,0.002118085580320633
"(18.659, 18.989]",1.1645390300801333e-06,7.074705026097224e-07,2.121771998281611e-11,2.9006618974391605e-12,0.003111648288374116,0.0018903611829731782
"(18.989, 19.311]",8.163468491219446e-07,5.975986119696878e-07,1.3645377814871686e-11,1.9371173421659806e-12,0.00218291147455208,0.0015979786884069453
"(19.311, 19.639]",7.381440623627257e-07,7.129882672889751e-07,9.893057026333506e-12,3.5657154130323974e-12,0.001972320934633203,0.0019051046501961414
"(19.639, 19.982]",9.016902346554674e-07,7.171714778595764e-07,1.896566790971146e-11,4.273079759864779e-12,0.0024111196874687197,0.0019177165317965073
"(19.982, 20.313]",9.17707161067504e-07,7.100631872180459e-07,2.0185756210147654e-11,4.550166147423641e-12,0.0024521135343723707,0.0018972888362466188
"(20.313, 20.659]",8.406775931938965e-07,6.184574341304796e-07,1.1754151639877228e-11,2.5709003497683253e-12,0.0022479718842004794,0.0016537551788649023
"(20.659, 21.0]",8.87458724675409e-07,5.927275889182752e-07,1.4241474730055217e-11,2.7903692930203085e-12,0.0023712897123326928,0.0015837681175896313
"(21.0, 21.344]",8.266258998253421e-07,5.915974443454161e-07,1.2332030374688555e-11,2.445568382101881e-12,0.002208744404333314,0.001580748371290952
"(21.344, 21.704]",9.602971190173097e-07,6.396484031409654e-07,2.074416455255377e-11,3.9252862961824145e-12,0.0025678344962522864,0.0017104198299989412
"(21.704, 22.058]",7.682545760621737e-07,4.16956868292443e-07,1.1126784249113183e-11,1.0907133071156855e-12,0.002052776227238128,0.0011141087520774077
"(22.058, 22.405]",7.91100549258283e-07,4.7231282026506005e-07,1.5832319676017365e-11,1.7035993997141834e-12,0.0021154028687166487,0.0012629644813887705
"(22.405, 22.778]",8.033582834175087e-07,4.2034730201102e-07,1.3760685041795655e-11,1.3093363104366033e-12,0.0021465733332915833,0.0011231679909734454
"(22.778, 23.156]",6.477088694748096e-07,4.630127084736243e-07,1.6735512576236076e-11,2.0839039659096117e-12,0.0017319735169756408,0.0012380959824584714
"(23.156, 23.529]",8.71409638406943e-07,4.495316236277901e-07,1.850101360869149e-11,2.096773878395975e-12,0.0023284065538233516,0.0012011484983334552
"(23.529, 23.903]",6.972194453634122e-07,4.0435557481764004e-07,1.3529009953540814e-11,1.5988685303949572e-12,0.0018643647969017643,0.0010812468070623695
"(23.903, 24.293]",7.30381151992625e-07,3.4063887007820125e-07,1.2774185243159821e-11,6.706365335341496e-13,0.001951578438124294,0.0009101870608489537
"(24.293, 24.694]",6.485219123065894e-07,3.4555832292476387e-07,1.0282979275289603e-11,9.349476702575684e-13,0.001732850549683207,0.0009233318388549691
"(24.694, 25.083]",6.371209514706336e-07,3.289582399370714e-07,9.493995943880867e-12,8.426380598439215e-13,0.0017036614242324744,0.0008796343335917289
"(25.083, 25.48]",5.276429913075436e-07,3.21692328709683e-07,9.51147890440349e-12,1.0010490809269754e-12,0.0014098620727737566,0.000859561902312273
"(25.48, 25.903]",6.889606411469148e-07,3.24108895931537e-07,1.281280708761129e-11,1.0311471600070199e-12,0.0018422807544268504,0.00086666718772093
"(25.903, 26.307]",5.159876559668861e-07,3.2381965967035874e-07,9.099322735035383e-12,1.1791185297218685e-12,0.0013787190167435196,0.0008652461306391985
"(26.307, 26.728]",6.471805082954427e-07,2.9953002905417097e-07,1.4249512732243732e-11,1.120211548356085e-12,0.0017305606791820137,0.0008009432976908532
"(26.728, 27.172]",6.354858283495977e-07,3.156427312902614e-07,1.0898034587573172e-11,1.3090617453507947e-12,0.0016980181333501251,0.0008433973780075784
