distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 2.153]",0.00017733265011234226,0.0001675860241236919,1.834176873498069e-07,1.5981739099420216e-07,0.47401017375029086,0.4479574424826285
"(2.153, 3.119]",3.188421337069541e-05,2.6308983770540467e-05,4.4084297738376265e-09,1.6122675602015239e-09,0.08525838655323952,0.07035022260242521
"(3.119, 3.875]",1.8839214586548204e-05,1.7187896742589398e-05,3.424144696578364e-09,8.008806598692869e-10,0.0503383813752568,0.04592606009619887
"(3.875, 4.522]",1.1941084248951109e-05,1.3720908677956018e-05,9.75458721542133e-10,5.029787199811481e-10,0.031930459281695266,0.03668970980485439
"(4.522, 5.107]",1.007937976204513e-05,1.1092138131629202e-05,7.36278922933817e-10,3.2761098767207256e-10,0.026932102724184587,0.02963819308771323
"(5.107, 5.635]",8.193519515266782e-06,9.306346580336176e-06,7.952779372677225e-10,2.3611698606758186e-10,0.021909471183823373,0.024885170755818933
"(5.635, 6.128]",6.039405557233886e-06,7.65978581921201e-06,2.4332511173997494e-10,1.7788510067125524e-10,0.016137291648928943,0.020466947708934487
"(6.128, 6.599]",6.0733619980128425e-06,7.356447335202709e-06,4.3181758099915636e-10,1.2983773497721899e-10,0.01624016998268634,0.019671140174332045
"(6.599, 7.053]",5.751182081607873e-06,6.019190699329068e-06,4.3036640556687586e-10,9.286407740497866e-11,0.015367158522056236,0.01608327754860727
"(7.053, 7.474]",4.673254818357075e-06,5.399909430056517e-06,1.6048297829598365e-10,5.859002992425522e-11,0.012486936874650105,0.014428557997111013
"(7.474, 7.904]",3.5395889714621474e-06,5.05725150037912e-06,9.946326995614947e-11,8.746369524695933e-11,0.009464860909689782,0.013523090512013766
"(7.904, 8.308]",4.222213462221754e-06,4.951051316983381e-06,2.617552215763581e-10,8.101494673088849e-11,0.011281754371056527,0.013229209118979592
"(8.308, 8.691]",3.914940851123834e-06,4.441425834560573e-06,1.4827767428670203e-10,5.2925795887308896e-11,0.010468551835905133,0.011876372681614972
"(8.691, 9.084]",3.309185565231136e-06,3.91571703099876e-06,8.984952736266047e-11,3.501813250596142e-11,0.008842143830297595,0.010462795906828687
"(9.084, 9.455]",3.4304289584411704e-06,3.926526208286447e-06,1.822278616163639e-10,6.06499849081385e-11,0.00917296703487169,0.010499531080957959
"(9.455, 9.831]",3.3775173870866946e-06,3.5345109216245914e-06,2.7443876339083594e-10,4.2309759379253106e-11,0.009024726458295648,0.009444213182580909
"(9.831, 10.182]",2.987116018874351e-06,3.4719634453676972e-06,9.330342030934253e-11,3.298115061330831e-11,0.007981574002432266,0.009277086326022487
"(10.182, 10.537]",2.6441805586346716e-06,3.386463081586825e-06,1.232489019910264e-10,6.240676130042009e-11,0.007070538813789112,0.009055402280163171
"(10.537, 10.884]",3.0011634735751224e-06,3.0567952134122556e-06,1.4936697954668904e-10,3.884567722686763e-11,0.008019108801392727,0.008167756810237547
"(10.884, 11.233]",2.073443405184543e-06,2.571233677261379e-06,5.600198617297335e-11,1.922114363977405e-11,0.005544387665463469,0.0068754788529969265
"(11.233, 11.587]",2.1177244332234613e-06,2.467256324035529e-06,5.227341955827603e-11,1.821059248884212e-11,0.005658559685573088,0.006592508897822933
"(11.587, 11.917]",2.2910681657234458e-06,2.3777467618275006e-06,1.0935475154624668e-10,1.5339839297448345e-11,0.006126316275144494,0.006358094841126737
"(11.917, 12.256]",2.118573121255148e-06,2.344475423962148e-06,5.398755709547563e-11,1.609702222907503e-11,0.005660827379993755,0.0062644383328268605
"(12.256, 12.591]",2.0206435013051634e-06,2.155831891858874e-06,6.938612798026304e-11,1.8567037648822028e-11,0.005403200722490007,0.005764694478830629
"(12.591, 12.894]",1.7627538330142446e-06,2.0083933371759236e-06,3.6475382861679546e-11,1.2028502220130706e-11,0.004710078241814061,0.005366426996934068
"(12.894, 13.237]",1.587998961209394e-06,1.9610233225134668e-06,3.107666053086838e-11,9.979193136964036e-12,0.0042431332243515005,0.005239854317755983
"(13.237, 13.555]",1.804874592971199e-06,2.0859181663523617e-06,6.173323934778588e-11,1.84583278437888e-11,0.0048262346616049865,0.005577745176826215
"(13.555, 13.88]",1.8323245879295523e-06,1.7288013540819967e-06,6.880437695545415e-11,8.702325650604602e-12,0.004895971298947764,0.004619357218107095
"(13.88, 14.211]",1.987010281825262e-06,1.799870375029026e-06,5.2924545753128376e-11,1.2480764789006437e-11,0.005313265493600752,0.004812853382827616
