distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 3.211]",7.152860551456554e-06,5.927265638233507e-07,2.280042294489367e-06,7.370865429347212e-06,1.505518179193184e-08,2.259007898559447e-16,4.3439415304709294e-10,1.943457156399613e-08,0.6601804174572341,0.05470629093463998,0.21043878361219062,0.6803013956670303
"(3.211, 5.192]",9.888793366454816e-07,5.532856018996931e-07,1.2391570515432464e-06,7.699187099029142e-07,6.249817480809146e-11,9.021649072086167e-17,7.634663516823788e-11,2.181540532333051e-11,0.09126762949635808,0.05106494134173028,0.11436676091513237,0.07105887741177956
"(5.192, 6.939]",5.428562686888238e-07,5.235325601658782e-07,7.596525048584766e-07,4.4833598227096996e-07,2.0434824210790985e-11,6.232139661470662e-17,3.210884168563496e-11,1.6811109713676193e-11,0.05010237646236631,0.048318914107949563,0.07011136828340823,0.0413787211477169
"(6.939, 8.647]",3.369344804450548e-07,4.971497189891412e-07,5.255766857805005e-07,2.93886407488125e-07,8.102998191306781e-12,5.433544100069225e-17,5.65642009138346e-12,4.2951250827936045e-12,0.031097030938195887,0.04588393616438379,0.04850757463742552,0.027123952092709007
"(8.647, 10.313]",2.478037658602987e-07,4.7258761456091e-07,4.212672772581357e-07,2.5142780056727023e-07,7.568775571246488e-12,4.6386740614569843e-17,5.3389926401884565e-12,1.1582596055379163e-11,0.022871296373842127,0.04361794647351375,0.03888128462181689,0.023205780281156774
"(10.313, 11.904]",2.135044828724081e-07,4.500275033360697e-07,3.759214415863186e-07,2.1358610898764178e-07,5.482548484177272e-12,3.850532146422142e-17,4.004568177217762e-12,1.173758614631261e-11,0.019705182742226032,0.04153483839289922,0.03469529352976769,0.01971271634290541
"(11.904, 13.467]",1.7204477015048227e-07,4.29296874694934e-07,3.336776376432337e-07,1.739964271776862e-07,3.12590681227238e-12,3.3694527304316683e-17,1.5055097362049481e-12,6.686930348638243e-12,0.01587870001626861,0.03962152575309424,0.030796443888644612,0.01605882624993737
"(13.467, 15.011]",1.4456141341531887e-07,4.0977192997904717e-07,2.9802210623650884e-07,1.7119865109765435e-07,2.6993213633920212e-12,2.985787315033324e-17,1.8064013127211117e-12,6.5413784134823485e-12,0.013342151089753439,0.03781949050548618,0.027505652272992346,0.01580060830440691
"(15.011, 16.559]",1.1439751676329128e-07,3.9122661033184625e-07,2.6567019177313353e-07,1.2950109927430747e-07,1.8651541901109285e-12,2.7521814726853132e-17,2.021852526732594e-12,2.351541257401214e-12,0.010558204412151205,0.03610786877396742,0.024519764679509587,0.011952174456422934
"(16.559, 18.16]",9.577768348394809e-08,3.731328005783013e-07,2.504066736203229e-07,1.1101693456284513e-07,1.3287077359352891e-12,2.6923590872220197e-17,1.6387524393657392e-12,4.567382612172995e-12,0.008839897074834473,0.034438664962174896,0.023111534348461325,0.010246418992412354
"(18.16, 19.809]",8.821792457913178e-08,3.5541290189734995e-07,2.2328602305830293e-07,9.452914495084786e-08,1.394156142750269e-12,2.565065480031009e-17,1.326396450565516e-12,1.6091048029221236e-12,0.008141985131106389,0.032802478367714015,0.02060796021214301,0.008724472904093552
"(19.809, 21.501]",6.685704617548295e-08,3.3805824388621826e-07,2.0821218669329369e-07,8.380726233678593e-08,7.929888609215599e-13,2.4568664424218922e-17,1.2351376465490004e-12,2.1987455757773446e-12,0.006170504219720024,0.03120074756123463,0.019216735558670848,0.007734907470111321
"(21.501, 23.229]",6.415564602580274e-08,3.211417851573151e-07,1.9813975649941225e-07,7.321333613734111e-08,9.613910739115107e-13,2.3167224509753478e-17,9.807155574640705e-13,1.8106132646274065e-12,0.005921181194305438,0.029639459919309236,0.018287110686356755,0.006757151645459761
"(23.229, 24.979]",5.536185820895095e-08,3.0481328875490504e-07,1.7277334098061332e-07,6.877738343306384e-08,1.0778746866090366e-12,2.129622750251594e-17,2.663372997007026e-12,3.3608753557607054e-12,0.005109678065253337,0.028133047298922718,0.015946288279146688,0.00634787738133806
"(24.979, 26.776]",4.1470142838333885e-08,2.890045037836166e-07,1.4324437038204593e-07,5.3661718914482886e-08,4.936597033616954e-13,2.017815862909888e-17,6.768064021770768e-13,2.268201768954608e-12,0.0038274453631211877,0.02667338167220511,0.013220595920040547,0.004952654685493284
"(26.776, 28.569]",3.865401140816534e-08,2.7387968711571777e-07,1.5999672256159597e-07,4.065177677643253e-08,4.550686706409475e-13,1.8094080680882106e-17,2.0605434113313513e-12,2.697985476260605e-13,0.003567533328905212,0.025277451842658057,0.014766737512099937,0.003751915085804064
"(28.569, 30.431]",3.612992323742167e-08,2.593607723074679e-07,1.507495257165356e-07,5.5981456442106964e-08,2.789859513070368e-13,1.7471134359867318e-17,6.098023675313878e-13,3.844206297738422e-12,0.003334575135274596,0.023937443119345442,0.013913276726481938,0.00516675254086782
"(30.431, 32.517]",3.80803550057236e-08,2.4447376282644794e-07,1.35512521614512e-07,4.244577725049887e-08,5.095825463524662e-13,1.9539964340080958e-17,1.8317984248234856e-12,5.80363983485233e-13,0.0035145882848982538,0.022563461466304186,0.01250699266988977,0.003917490565557543
"(32.517, 34.741]",3.443949807949435e-08,2.291028876800724e-07,1.264593482713165e-07,3.988252299505033e-08,2.8701093451670405e-13,1.948321406888896e-17,6.031635916560917e-13,3.1209395146657436e-13,0.00317862791474501,0.021145280121319963,0.011671692008049428,0.003680997342351165
"(34.741, 37.035]",5.222359285501453e-08,2.140974591501804e-07,1.514152849782183e-07,3.9685666529743426e-08,3.473092078013021e-12,1.8104839478726995e-17,7.244741541996587e-12,3.5767645787114316e-13,0.004819924278960711,0.01975991089480675,0.013974722311779679,0.00366274890669614
"(37.035, 39.4]",4.860434246142754e-08,1.99640919205186e-07,1.5055579898631822e-07,3.712964551168325e-08,1.019040268554421e-12,1.6792819381481073e-17,1.7622178544212558e-12,1.557450488460959e-13,0.004485889183134993,0.018425658997123437,0.013895396911643253,0.003426843502855294
"(39.4, 41.811]",2.8515938259558565e-08,1.8581212221112533e-07,1.256797449435497e-07,3.751822467007241e-08,2.370469044163564e-13,1.5018739216720976e-17,9.338727945991335e-13,3.3755866508504146e-13,0.002631850005727698,0.0171493440073536,0.011599486379819977,0.003462707027699663
"(41.811, 44.358]",2.1767652943562078e-08,1.7255793062483613e-07,9.633958544631794e-08,3.1446796631144695e-08,4.1304524662271675e-13,1.4587994327175123e-17,5.244804335097033e-13,2.529972893268271e-13,0.0020090237607731185,0.015926061649088625,0.008891565699182468,0.0029023506482748684
