distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 9.548]",4.787094290251301e-06,4.865997220344053e-06,5.779524704508828e-10,2.811973591004916e-09,0.7914215764415061,0.8044661244561603
"(9.548, 14.357]",3.6439065584598034e-07,3.02537937860226e-07,5.486737033074813e-12,3.645730239777008e-12,0.06024252078708085,0.050016782038804004
"(14.357, 18.128]",1.6388285983749846e-07,1.6565838191744086e-07,2.2051137693941197e-12,1.5450093759895626e-12,0.027093769919774597,0.027387306332118992
"(18.128, 21.389]",1.1065204687260643e-07,1.2065279081112526e-07,1.4228822356066599e-12,9.214443601196049e-13,0.018293438997166785,0.019946801988058472
"(21.389, 24.365]",8.30894367071631e-08,8.248051967005801e-08,1.1407041277074356e-12,5.42971883041613e-13,0.013736511855301618,0.01363584447289333
"(24.365, 27.157]",5.8506940024165363e-08,6.630149848623585e-08,7.49668096185459e-13,4.168489942774104e-13,0.009672601352555115,0.010961228935738455
"(27.157, 29.803]",4.810422095482044e-08,4.6590757662209784e-08,6.469584506186542e-13,1.9223522316460314e-13,0.007952782225134734,0.00770257041974717
"(29.803, 32.325]",3.7951473452038696e-08,3.9610091037724036e-08,5.119319540778462e-13,1.5522141170230476e-13,0.006274289396984846,0.006548498690720689
"(32.325, 34.744]",3.02887997544319e-08,3.958937790227013e-08,3.920630884017208e-13,3.099627574830895e-13,0.00500740495300219,0.006544995133559103
"(34.744, 37.052]",2.7242754193744015e-08,3.075180734302143e-08,3.598284088906063e-13,1.6621567079343312e-13,0.004503881094326536,0.005084011797177675
"(37.052, 39.226]",2.2726291445650074e-08,2.6047168634351622e-08,2.8652291213238606e-13,8.585246283357916e-14,0.003757201406960653,0.0043062221073055474
"(39.226, 41.315]",1.9798781064776776e-08,2.054782744110921e-08,2.482514670238854e-13,5.4637179021209994e-14,0.0032732136807531557,0.003397049023873939
"(41.315, 43.341]",1.714914178391107e-08,1.798146821759608e-08,2.1168257053798187e-13,5.086402306351058e-14,0.0028351647162833137,0.002972768251605855
"(43.341, 45.324]",1.3927377591689522e-08,1.5586953293249656e-08,1.7637119507353093e-13,4.9647151013775894e-14,0.002302501918213295,0.0025768662923466197
"(45.324, 47.269]",1.2912961088847602e-08,1.38447768845675e-08,1.6113856198892631e-13,2.7205114351775457e-14,0.002134822379052641,0.0022888738936642375
"(47.269, 49.172]",1.652081760541327e-08,1.4069412786873354e-08,2.2061725409635826e-13,3.094688608586468e-14,0.0027312876497973433,0.0023260115995770506
