region,createdat,latitude,longitude,label,kind,geometry
0,2018-07-20 16:12:52+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-07-20 16:12:58+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
8,2018-07-23 10:17:29+00:00,-23.5913088,-46.68153658,other,region,POINT (-46.68153658 -23.5913088)
0,2018-07-23 10:32:37+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-07-23 10:32:46+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-07-23 20:20:41+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-07-23 20:20:53+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-07-24 10:50:23+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-07-24 10:50:34+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2018-07-24 15:35:48+00:00,-23.59302293,-46.68311116,other,region,POINT (-46.68311116 -23.59302293)
0,2018-07-24 15:48:57+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-07-24 15:49:06+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-07-25 10:52:35+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-07-25 10:52:44+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
13,2018-07-25 15:06:03+00:00,-23.59384637,-46.6786537,other,region,POINT (-46.6786537 -23.59384637)
0,2018-07-25 16:30:59+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-07-25 16:31:06+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
13,2018-07-25 18:53:57+00:00,-23.5938999,-46.6784247,other,region,POINT (-46.6784247 -23.5938999)
8,2018-07-26 10:18:01+00:00,-23.5913088,-46.68153658,other,region,POINT (-46.68153658 -23.5913088)
0,2018-07-26 10:29:18+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-07-26 10:29:25+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-07-26 16:33:32+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-07-26 16:38:25+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-07-27 10:35:52+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-07-27 10:36:00+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-07-27 17:24:07+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-07-27 17:24:45+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
8,2018-07-30 10:33:30+00:00,-23.5913088,-46.68153658,other,region,POINT (-46.68153658 -23.5913088)
0,2018-07-30 10:42:07+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-07-30 10:48:05+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-07-31 10:24:46+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-07-31 10:24:54+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-01 10:48:48+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-01 10:48:57+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
13,2018-08-01 15:13:42+00:00,-23.59384637,-46.6786537,other,region,POINT (-46.6786537 -23.59384637)
0,2018-08-01 16:10:12+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-01 16:10:18+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-06 11:11:54+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-06 11:12:06+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
37,2018-08-06 15:32:01+00:00,-23.59436562,-46.68242479,other,region,POINT (-46.68242479 -23.59436562)
0,2018-08-06 17:49:27+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-06 17:49:32+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-07 15:57:02+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-07 16:12:48+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-08 10:57:23+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-08 10:57:29+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-08 16:15:35+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-08 16:15:42+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-09 10:45:26+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-09 10:45:39+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-09 16:15:56+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-09 16:16:01+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-10 10:48:45+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-10 10:48:52+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
41,2018-08-10 16:11:21+00:00,-23.59263127,-46.67734822,other,region,POINT (-46.67734822 -23.59263127)
0,2018-08-10 16:31:49+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-10 16:31:54+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-13 11:04:46+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-13 11:04:53+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-13 16:07:44+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-13 16:07:50+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-15 11:46:50+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-15 11:46:55+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-15 16:06:08+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-15 16:06:12+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-16 10:49:19+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-16 10:49:51+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-16 16:18:31+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-16 16:18:41+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-17 10:50:34+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-17 10:50:41+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2018-08-17 15:43:26+00:00,-23.59302293,-46.68311116,other,region,POINT (-46.68311116 -23.59302293)
0,2018-08-21 11:46:12+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-21 11:46:24+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-21 16:19:42+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-21 16:19:52+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
8,2018-08-21 20:48:15+00:00,-23.5913088,-46.68153658,other,region,POINT (-46.68153658 -23.5913088)
8,2018-08-22 10:43:04+00:00,-23.5913088,-46.68153658,other,region,POINT (-46.68153658 -23.5913088)
0,2018-08-22 10:49:43+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-22 16:23:18+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-22 16:23:28+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-23 10:46:26+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-23 10:46:33+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-23 18:48:53+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-23 18:48:59+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-24 16:33:23+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-24 16:33:30+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-27 11:52:15+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-27 11:52:24+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-27 16:16:35+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-27 16:16:41+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-28 17:44:26+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-28 17:44:42+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
41,2018-08-28 21:35:14+00:00,-23.592058,-46.67749016,other,region,POINT (-46.67749016 -23.592058)
0,2018-08-29 11:51:25+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-29 11:51:32+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-29 16:30:04+00:00,-23.59505171,-46.67997251,home,region,POINT (-46.67997251 -23.59505171)
0,2018-08-29 16:40:30+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-29 16:40:41+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-30 11:51:53+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-30 11:52:02+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-30 16:50:12+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-30 16:50:19+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-31 10:47:58+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-31 10:48:05+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-08-31 15:24:47+00:00,-23.59462039,-46.68057603,home,region,POINT (-46.68057603 -23.59462039)
0,2018-08-31 16:41:59+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-08-31 16:42:05+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2018-08-31 21:45:34+00:00,-23.594721,-46.683405,other,region,POINT (-46.683405 -23.594721)
0,2018-09-03 11:05:15+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-03 11:05:54+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2018-09-03 15:24:15+00:00,-23.59265682,-46.6817783,other,region,POINT (-46.6817783 -23.59265682)
11,2018-09-03 15:55:55+00:00,-23.59302293,-46.68311116,other,region,POINT (-46.68311116 -23.59302293)
0,2018-09-03 16:25:59+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-03 16:26:05+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-04 11:30:44+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-04 11:30:51+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2018-09-04 16:06:49+00:00,-23.594068,-46.683559,other,region,POINT (-46.683559 -23.594068)
0,2018-09-04 16:43:13+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-04 16:43:19+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-05 10:54:22+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-05 10:54:50+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-06 15:40:50+00:00,-23.59509044,-46.67998404,home,region,POINT (-46.67998404 -23.59509044)
0,2018-09-06 15:41:54+00:00,-23.59509294,-46.68005328,home,region,POINT (-46.68005328 -23.59509294)
0,2018-09-06 16:25:15+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-06 16:25:39+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
8,2018-09-10 10:40:53+00:00,-23.5913088,-46.68153658,other,region,POINT (-46.68153658 -23.5913088)
0,2018-09-10 10:56:25+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-10 10:57:42+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2018-09-10 15:53:41+00:00,-23.59292762,-46.68271655,other,region,POINT (-46.68271655 -23.59292762)
11,2018-09-10 15:56:57+00:00,-23.59302293,-46.68311116,other,region,POINT (-46.68311116 -23.59302293)
0,2018-09-10 16:16:31+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-10 16:16:41+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-11 11:37:52+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-11 11:38:00+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-11 16:16:56+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-11 16:17:07+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-12 11:30:14+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-12 11:30:28+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-13 11:33:23+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-13 11:33:33+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-13 16:16:45+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-13 16:16:53+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-14 10:40:48+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-14 10:40:53+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2018-09-14 15:23:35+00:00,-23.59256693,-46.68151247,other,region,POINT (-46.68151247 -23.59256693)
0,2018-09-14 16:18:50+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-14 16:18:55+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-17 12:26:51+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-17 12:26:58+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-17 16:26:14+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-17 16:26:24+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-18 10:51:52+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-18 10:52:25+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-18 16:19:52+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-18 16:19:58+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-19 10:48:25+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-19 10:48:31+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-19 16:11:42+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-19 16:11:49+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-20 10:42:30+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-20 10:42:47+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-20 16:23:47+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-20 16:23:55+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-21 10:57:22+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-21 10:57:28+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-21 20:33:07+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-21 20:33:13+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
8,2018-09-24 10:39:23+00:00,-23.5913088,-46.68153658,other,region,POINT (-46.68153658 -23.5913088)
0,2018-09-24 10:52:05+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-24 10:52:13+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-24 20:08:49+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2018-09-25 15:47:39+00:00,-23.59288,-46.682083,other,region,POINT (-46.682083 -23.59288)
0,2018-09-25 17:14:31+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-25 17:14:36+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
8,2018-09-26 10:35:16+00:00,-23.5913088,-46.68153658,other,region,POINT (-46.68153658 -23.5913088)
0,2018-09-26 12:41:24+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-26 12:41:28+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-27 11:57:43+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-27 11:57:54+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-09-27 15:34:07+00:00,-23.59423739,-46.68084982,home,region,POINT (-46.68084982 -23.59423739)
0,2018-09-27 15:48:35+00:00,-23.59509044,-46.67998404,home,region,POINT (-46.67998404 -23.59509044)
0,2018-09-27 15:49:53+00:00,-23.59509294,-46.68005328,home,region,POINT (-46.68005328 -23.59509294)
0,2018-09-27 16:06:08+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-27 16:06:16+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
41,2018-09-27 20:46:50+00:00,-23.592058,-46.67749016,other,region,POINT (-46.67749016 -23.592058)
8,2018-09-28 10:23:44+00:00,-23.5913088,-46.68153658,other,region,POINT (-46.68153658 -23.5913088)
0,2018-09-28 10:39:20+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-28 10:39:27+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
13,2018-09-28 14:43:54+00:00,-23.59384637,-46.6786537,other,region,POINT (-46.6786537 -23.59384637)
13,2018-09-28 15:23:30+00:00,-23.59387371,-46.67859171,other,region,POINT (-46.67859171 -23.59387371)
0,2018-09-28 15:30:33+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-09-28 15:30:41+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-10-01 11:08:43+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-01 11:08:50+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-10-02 11:15:05+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-02 11:15:22+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
13,2018-10-02 14:39:21+00:00,-23.59384637,-46.6786537,other,region,POINT (-46.6786537 -23.59384637)
0,2018-10-02 16:04:53+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-02 16:09:39+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-10-03 10:50:55+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-03 10:51:10+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-10-04 10:42:40+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-04 10:43:02+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-10-05 11:05:16+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-05 11:05:31+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-10-05 15:50:37+00:00,-23.59478532,-46.68023829,home,region,POINT (-46.68023829 -23.59478532)
0,2018-10-05 16:46:25+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-05 16:46:30+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-10-08 11:03:10+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-08 11:03:18+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2018-10-08 15:22:43+00:00,-23.59265682,-46.6817783,other,region,POINT (-46.6817783 -23.59265682)
0,2018-10-08 15:46:25+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-08 15:46:43+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
8,2018-10-08 20:17:18+00:00,-23.5913088,-46.68153658,other,region,POINT (-46.68153658 -23.5913088)
0,2018-10-09 11:32:27+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-09 11:32:52+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2018-10-09 15:17:30+00:00,-23.59288,-46.682083,other,region,POINT (-46.682083 -23.59288)
0,2018-10-09 16:05:28+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-09 16:05:34+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
8,2018-10-10 10:30:28+00:00,-23.5913088,-46.68153658,other,region,POINT (-46.68153658 -23.5913088)
0,2018-10-10 10:47:41+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-10 10:47:51+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2018-10-10 15:34:11+00:00,-23.59288,-46.682083,other,region,POINT (-46.682083 -23.59288)
8,2018-10-11 10:36:14+00:00,-23.5913088,-46.68153658,other,region,POINT (-46.68153658 -23.5913088)
0,2018-10-11 12:02:54+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-11 12:03:05+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2018-10-11 15:26:16+00:00,-23.59288,-46.682083,other,region,POINT (-46.682083 -23.59288)
0,2018-10-11 16:30:05+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-11 16:30:10+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
8,2018-10-15 10:35:45+00:00,-23.5913088,-46.68153658,other,region,POINT (-46.68153658 -23.5913088)
0,2018-10-15 10:50:40+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-15 10:51:19+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2018-10-15 15:16:07+00:00,-23.59288,-46.682083,other,region,POINT (-46.682083 -23.59288)
11,2018-10-15 16:05:06+00:00,-23.59302293,-46.68311116,other,region,POINT (-46.68311116 -23.59302293)
0,2018-10-15 16:50:15+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-15 16:50:21+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
8,2018-10-16 10:36:04+00:00,-23.5913088,-46.68153658,other,region,POINT (-46.68153658 -23.5913088)
0,2018-10-16 10:47:13+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-16 10:47:19+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
11,2018-10-16 15:58:19+00:00,-23.59288,-46.682083,other,region,POINT (-46.682083 -23.59288)
11,2018-10-16 16:36:09+00:00,-23.59302293,-46.68311116,other,region,POINT (-46.68311116 -23.59302293)
0,2018-10-16 17:05:03+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-16 17:05:11+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
8,2018-10-17 10:38:32+00:00,-23.5913088,-46.68153658,other,region,POINT (-46.68153658 -23.5913088)
0,2018-10-17 10:44:35+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-17 10:47:57+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-10-18 10:52:48+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
0,2018-10-18 10:53:10+00:00,-23.5940571,-46.68056199,home,region,POINT (-46.68056199 -23.5940571)
0,2018-10-18 16:06:24+00:00,-23.59446702,-46.68058501,home,region,POINT (-46.68058501 -23.59446702)
