distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 9.548]",4.787094290251301e-06,5.035516384367126e-06,5.779524704508828e-10,3.1082243330002655e-09,0.7914215764415061,0.8324917107291107
"(9.548, 14.357]",3.6439065584598034e-07,2.845855673536861e-07,5.486737033074813e-12,3.3308507596341574e-12,0.06024252078708085,0.0470488243371808
"(14.357, 18.128]",1.6388285983749846e-07,1.5147616032606205e-07,2.2051137693941197e-12,1.3151913809266953e-12,0.027093769919774597,0.02504264472974588
"(18.128, 21.389]",1.1065204687260643e-07,1.0808127902542407e-07,1.4228822356066599e-12,7.58136134810021e-13,0.018293438997166785,0.01786842937359921
"(21.389, 24.365]",8.30894367071631e-08,7.23629312271129e-08,1.1407041277074356e-12,4.357527765816058e-13,0.013736511855301618,0.01196318451632876
"(24.365, 27.157]",5.8506940024165363e-08,5.67893264156413e-08,7.49668096185459e-13,3.2131419630646744e-13,0.009672601352555115,0.009388638600339482
"(27.157, 29.803]",4.810422095482044e-08,3.8728334222630734e-08,6.469584506186542e-13,1.5111998126129059e-13,0.007952782225134734,0.0064027231270222034
"(29.803, 32.325]",3.7951473452038696e-08,3.2562503379389295e-08,5.119319540778462e-13,1.1286058283128632e-13,0.006274289396984846,0.005383363308694156
"(32.325, 34.744]",3.02887997544319e-08,3.132085958492562e-08,3.920630884017208e-13,2.0354554178716975e-13,0.00500740495300219,0.0051780271482990735
"(34.744, 37.052]",2.7242754193744015e-08,2.4901606165471318e-08,3.598284088906063e-13,1.0551205848353838e-13,0.004503881094326536,0.00411683313770038
"(37.052, 39.226]",2.2726291445650074e-08,2.0186559050051404e-08,2.8652291213238606e-13,5.231269553783617e-14,0.003757201406960653,0.0033373226883906984
"(39.226, 41.315]",1.9798781064776776e-08,1.611044721011101e-08,2.482514670238854e-13,3.4784329822237965e-14,0.0032732136807531557,0.0026634435745643927
"(41.315, 43.341]",1.714914178391107e-08,1.4235815329248615e-08,2.1168257053798187e-13,3.449496972714441e-14,0.0028351647162833137,0.002353521933492698
"(43.341, 45.324]",1.3927377591689522e-08,1.2418268504384772e-08,1.7637119507353093e-13,3.4882000944442027e-14,0.002302501918213295,0.0020530129856818993
"(45.324, 47.269]",1.2912961088847602e-08,1.0338942758007108e-08,1.6113856198892631e-13,1.688280694145832e-14,0.002134822379052641,0.0017092753725247672
"(47.269, 49.172]",1.652081760541327e-08,1.0016312074349126e-08,2.2061725409635826e-13,1.7529676658042215e-14,0.0027312876497973433,0.001655936777379695
"(49.172, 51.036]",1.6307416038491144e-08,1.0745921332817501e-08,2.1963579902126748e-13,3.113363632511206e-14,0.00269600724914751,0.0017765586984267207
"(51.036, 52.866]",1.3776990810548077e-08,1.0474026092932442e-08,1.8295249993225404e-13,2.5277012717132477e-14,0.0022776396747814292,0.001731586941735777
