zone,groundtruth,model
10201,12.9717868338558,57.99545811687231
10202,12.1728,55.8121255730507
10601,13.557275541795665,107.28971529660112
10602,10.4,74.85302646321823
10603,13.8,62.3647508721575
10701,10.059925093632959,30.785824677618486
10703,12.162079510703364,11.626752232399607
10704,9.668041237113401,62.30201039376824
11101,7.585585585585585,73.59422610820697
11102,12.216666666666667,60.79410312293513
11103,7.555926544240401,93.80532788974821
11401,9.730077120822623,62.032631117473684
11402,16.74251497005988,48.35657070862931
11501,8.259720062208398,109.10686491279034
11502,14.989795918367347,172.5592168193074
11503,15.109756097560975,134.62009434563345
11504,11.26530612244898,22.535623297893856
11601,6.956661316211878,71.8726036694323
11602,9.1175,74.95354435790148
11603,6.575289575289576,64.5767997851588
11701,3.0921658986175116,61.97168273736179
11702,4.704022988505747,105.1171900144528
11703,3.229799851742031,123.03008386857715
11801,4.003802281368821,133.7869418318674
11802,4.162374020156775,93.28902448063057
11901,6.779829545454546,57.82357003545079
11902,4.811965811965812,77.94787269962569
11903,6.234493192133131,215.16511432898466
11904,6.015978695073236,244.41204719192046
12001,5.7928730512249444,94.17154076347319
12002,4.136666666666667,78.25044904692012
12003,4.173601147776184,88.26903856407478
12101,4.155864197530864,78.14367406059772
12102,7.333333333333333,41.28564010542542
12103,6.403453689167975,57.41870273234128
12104,5.173758865248227,105.38442169579734
12201,3.4944444444444445,109.90782825429834
12202,6.709090909090909,99.80912800014994
12203,5.090346534653466,117.29123415828849
12301,13.031746031746032,84.31095076842249
12302,10.458715596330276,86.15965360377936
12303,20.939226519337016,238.66435035206132
12401,13.166666666666666,181.67057189948883
12403,11.683860232945092,86.1597890242324
12404,10.981132075471699,11.22224155396863
12405,10.86970684039088,32.63739488192281
12501,5.870069605568445,84.80797840827313
12502,6.643939393939394,42.63503595575877
12503,6.345299145299145,134.9706237843883
12504,6.576,51.10691895488304
12601,6.1066666666666665,33.12932970021209
12602,5.255742725880551,52.0413449685953
12701,11.225806451612904,67.63531381580322
12702,8.72817133443163,246.52095093642222
12703,9.215384615384615,38.66694623208029
12801,9.869140625,97.66844452047998
12802,7.982905982905983,108.79550539611385
