distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 3.211]",7.1546584300823185e-06,5.927265638233507e-07,2.151007459322508e-06,7.370865429347212e-06,3.8943493928201655e-09,2.259007898559447e-16,1.1325699766750723e-10,1.943457156399613e-08,0.6603463544628777,0.05470629093463998,0.1985293844656302,0.6803013956670303
"(3.211, 5.192]",9.569989688702194e-07,5.532856018996931e-07,1.173765031837419e-06,7.699187099029142e-07,4.120438392983183e-11,9.021649072086167e-17,2.1325436413504717e-11,2.181540532333051e-11,0.08832526283290804,0.05106494134173028,0.10833146984840276,0.07105887741177956
"(5.192, 6.939]",5.483845074464328e-07,5.235325601658782e-07,7.779700663381016e-07,4.4833598227096996e-07,1.4478908099978923e-11,6.232139661470662e-17,6.434091126859089e-12,1.6811109713676193e-11,0.05061259973026107,0.048318914107949563,0.07180196930260875,0.0413787211477169
"(6.939, 8.647]",3.4785157415114845e-07,4.971497189891412e-07,5.57523626170903e-07,2.93886407488125e-07,8.976469880823177e-12,5.433544100069225e-17,3.2028286439769664e-12,4.2951250827936045e-12,0.032104613184706095,0.04588393616438379,0.05145608555381732,0.027123952092709007
"(8.647, 10.313]",2.416598357486426e-07,4.7258761456091e-07,4.302415652800294e-07,2.5142780056727023e-07,7.697165651575862e-12,4.6386740614569843e-17,1.849655975762323e-12,1.1582596055379163e-11,0.022304236200256716,0.04361794647351375,0.03970957550908559,0.023205780281156774
"(10.313, 11.904]",2.1196586337066849e-07,4.500275033360697e-07,3.919638817542661e-07,2.1358610898764178e-07,5.556179995139375e-12,3.850532146422142e-17,2.000050256899536e-12,1.173758614631261e-11,0.019563177393932478,0.04153483839289922,0.036175914502628234,0.01971271634290541
"(11.904, 13.467]",1.7688580458306055e-07,4.29296874694934e-07,3.6206363327445974e-07,1.739964271776862e-07,3.3300744221461044e-12,3.3694527304316683e-17,1.0162115979689738e-12,6.686930348638243e-12,0.01632549844818899,0.03962152575309424,0.03341630096943299,0.01605882624993737
"(13.467, 15.011]",1.4741767489886547e-07,4.0977192997904717e-07,3.178334283119123e-07,1.7119865109765435e-07,3.0586821708513844e-12,2.985787315033324e-17,8.898490525472162e-13,6.5413784134823485e-12,0.01360576688711589,0.03781949050548618,0.029334118432619634,0.01580060830440691
"(15.011, 16.559]",1.1844471542967742e-07,3.9122661033184625e-07,2.7548133184241216e-07,1.2950109927430747e-07,2.2306121725676043e-12,2.7521814726853132e-17,6.431305151650478e-13,2.351541257401214e-12,0.010931736565866648,0.03610786877396742,0.025425274041063588,0.011952174456422934
"(16.559, 18.16]",1.0246500275436478e-07,3.731328005783013e-07,2.6440033833087867e-07,1.1101693456284513e-07,1.6369391517341811e-12,2.6923590872220197e-17,1.1017636994671837e-12,4.567382612172995e-12,0.009457109894216852,0.034438664962174896,0.024403093626586776,0.010246418992412354
"(18.16, 19.809]",8.658876493089293e-08,3.5541290189734995e-07,2.3024500854098195e-07,9.452914495084786e-08,1.4016837882838588e-12,2.565065480031009e-17,5.924840219779125e-13,1.6091048029221236e-12,0.007991623470531832,0.032802478367714015,0.021250232818281388,0.008724472904093552
"(19.809, 21.501]",6.707905845961665e-08,3.3805824388621826e-07,2.1653684443308452e-07,8.380726233678593e-08,9.828448882082585e-13,2.4568664424218922e-17,7.665273933497478e-13,2.1987455757773446e-12,0.006190994621471858,0.03120074756123463,0.019985051520107103,0.007734907470111321
"(21.501, 23.229]",7.085335587622564e-08,3.211417851573151e-07,2.1129540101225565e-07,7.321333613734111e-08,1.3791954396107278e-12,2.3167224509753478e-17,8.112954232250049e-13,1.8106132646274065e-12,0.00653933962724037,0.029639459919309236,0.019501297741025124,0.006757151645459761
"(23.229, 24.979]",5.4522561066138053e-08,3.0481328875490504e-07,1.7957446727782984e-07,6.877738343306384e-08,1.2665337234717368e-12,2.129622750251594e-17,2.897817215659196e-12,3.3608753557607054e-12,0.005032214296160278,0.028133047298922718,0.016574005031874582,0.00634787738133806
"(24.979, 26.776]",3.649954673729468e-08,2.890045037836166e-07,1.4456696921240478e-07,5.3661718914482886e-08,5.329066548271879e-13,2.017815862909888e-17,5.01010920987233e-13,2.268201768954608e-12,0.003368689166571875,0.02667338167220511,0.013342663856489686,0.004952654685493284
"(26.776, 28.569]",3.176792023833879e-08,2.7387968711571777e-07,1.6416537171748414e-07,4.065177677643253e-08,4.94227609578614e-13,1.8094080680882106e-17,1.4436186261876311e-12,2.697985476260605e-13,0.00293198843047724,0.025277451842658057,0.01515147881729348,0.003751915085804064
"(28.569, 30.431]",3.205401858478728e-08,2.593607723074679e-07,1.6017313684657455e-07,5.5981456442106964e-08,2.815419302222948e-13,1.7471134359867318e-17,5.974164821248247e-13,3.844206297738422e-12,0.002958393591264357,0.023937443119345442,0.01478301949211775,0.00516675254086782
"(30.431, 32.517]",3.605939543506623e-08,2.4447376282644794e-07,1.3055903635204645e-07,4.244577725049887e-08,5.557140099299009e-13,1.9539964340080958e-17,1.1800634429677308e-12,5.80363983485233e-13,0.0033280658422840024,0.022563461466304186,0.012049815701075774,0.003917490565557543
"(32.517, 34.741]",3.312066777176095e-08,2.291028876800724e-07,1.2633218032086864e-07,3.988252299505033e-08,4.087175454193633e-13,1.948321406888896e-17,4.595249482056419e-13,3.1209395146657436e-13,0.003056905152662449,0.021145280121319963,0.011659954914894891,0.003680997342351165
