distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 3.211]",6.565340347109647e-06,5.927265638233507e-07,2.132514533887999e-06,7.370865429347212e-06,1.2031187986334807e-08,2.259007898559447e-16,3.443118652910847e-10,1.943457156399613e-08
"(3.211, 5.192]",9.983669594298327e-07,5.532856018996931e-07,1.2263222400482686e-06,7.699187099029142e-07,4.82684125730008e-11,9.021649072086167e-17,6.958956709682972e-11,2.181540532333051e-11
"(5.192, 6.939]",5.507702556073778e-07,5.235325601658782e-07,7.79155071872512e-07,4.4833598227096996e-07,1.8986584390840303e-11,6.232139661470662e-17,3.57350355310234e-11,1.6811109713676193e-11
"(6.939, 8.647]",3.5589528186640786e-07,4.971497189891412e-07,5.431253004314287e-07,2.93886407488125e-07,6.343179195032955e-12,5.433544100069225e-17,5.354476160974647e-12,4.2951250827936045e-12
"(8.647, 10.313]",2.717820450676786e-07,4.7258761456091e-07,4.398841163942949e-07,2.5142780056727023e-07,6.877181199857693e-12,4.6386740614569843e-17,5.500302181796811e-12,1.1582596055379163e-11
"(10.313, 11.904]",2.2683922248262907e-07,4.500275033360697e-07,3.851730834049165e-07,2.1358610898764178e-07,4.877548361300211e-12,3.850532146422142e-17,3.2764992428745737e-12,1.173758614631261e-11
"(11.904, 13.467]",1.8463431547564626e-07,4.29296874694934e-07,3.3820506103229e-07,1.739964271776862e-07,2.6204442165542857e-12,3.3694527304316683e-17,1.4147491105269041e-12,6.686930348638243e-12
"(13.467, 15.011]",1.5053119507097652e-07,4.0977192997904717e-07,3.008653402547123e-07,1.7119865109765435e-07,2.0139220434578176e-12,2.985787315033324e-17,1.672293117865469e-12,6.5413784134823485e-12
"(15.011, 16.559]",1.2620423049976455e-07,3.9122661033184625e-07,2.6945737060867927e-07,1.2950109927430747e-07,1.6994486274687345e-12,2.7521814726853132e-17,1.702437357916397e-12,2.351541257401214e-12
"(16.559, 18.16]",1.0903688246872606e-07,3.731328005783013e-07,2.5625416796870553e-07,1.1101693456284513e-07,1.156225408785283e-12,2.6923590872220197e-17,1.460530100925955e-12,4.567382612172995e-12
"(18.16, 19.809]",1.0212572071769013e-07,3.5541290189734995e-07,2.283097521673502e-07,9.452914495084786e-08,1.3851948653450795e-12,2.565065480031009e-17,1.188033594815136e-12,1.6091048029221236e-12
"(19.809, 21.501]",7.938670632053151e-08,3.3805824388621826e-07,2.1325650724264442e-07,8.380726233678593e-08,7.372072756111485e-13,2.4568664424218922e-17,1.0950153441101566e-12,2.1987455757773446e-12
