distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 2.115]",6.261227944164766e-06,5.543050742063845e-07,1.53209053385087e-06,6.721579867430781e-06,9.234517565337787e-09,8.622917329393284e-17,3.427452149732914e-10,4.1217213516199477e-08
"(2.115, 3.2]",7.863625524029834e-07,5.319231582218557e-07,6.726678200911731e-07,6.65611523680699e-07,6.62126673293688e-11,2.4699034472418187e-17,2.921590136957991e-11,2.2535342083558842e-11
"(3.2, 4.113]",4.791993491619444e-07,5.16472575462854e-07,4.240926396445411e-07,3.8296045095919904e-07,3.358848656388875e-11,1.6566355904912643e-17,9.99465556226902e-12,6.001372395613865e-12
"(4.113, 4.957]",2.92255627239428e-07,5.030886112576356e-07,2.9070471678613105e-07,2.680072926039445e-07,1.670709467844669e-11,1.3579652249704369e-17,5.9267102588857034e-12,4.551676350682788e-12
"(4.957, 5.788]",2.326636634809734e-07,4.90690274020511e-07,2.747905178789565e-07,2.453505975187278e-07,1.1827222193415547e-11,1.2399335923559667e-17,6.9726525613712204e-12,2.839577429274795e-11
"(5.788, 6.614]",2.17596694224429e-07,4.786239165028496e-07,2.3641803143365726e-07,1.952193988554646e-07,1.6600306315966417e-11,1.1787587239929182e-17,4.02847052238369e-12,2.6089143267629276e-12
"(6.614, 7.456]",1.5244591485187302e-07,4.668130760801691e-07,2.2455105280239046e-07,1.6504723110844888e-07,5.980043100559594e-12,1.1545522230753285e-17,6.127648673396894e-12,1.2808148332665537e-12
"(7.456, 8.337]",1.7559921524499985e-07,4.5496189252742627e-07,1.929724873232822e-07,1.8773770101995095e-07,8.299651666308049e-12,1.2001772315100713e-17,2.2573574521837852e-12,1.1954151795063383e-11
"(8.337, 9.272]",1.8449204208604479e-07,4.427311030781861e-07,1.9913941965339534e-07,1.7789661138965264e-07,1.1057073203283793e-11,1.2910168597766509e-17,2.8546240866167566e-12,1.5393811549662804e-11
"(9.272, 10.288]",1.2590463733066488e-07,4.299751017432065e-07,1.7698821721190982e-07,1.6471530448242573e-07,5.154037331450166e-12,1.4337469360284748e-17,2.0649679710774072e-12,1.5708119316534814e-11
"(10.288, 11.406]",1.6886406770883224e-07,4.1645249174834507e-07,1.9421324004631125e-07,1.5111894796614842e-07,8.694421048580864e-12,1.6278843371754044e-17,2.5570690712525968e-12,4.088421879655589e-12
"(11.406, 12.65]",1.2411937864234073e-07,4.020180909189963e-07,2.0255055700441596e-07,1.8124987968158377e-07,4.321856376856867e-12,1.864836216387907e-17,2.756006982086885e-12,2.8953674101445203e-11
"(12.65, 14.062]",1.333353019898509e-07,3.8635797008287357e-07,1.9189680345817641e-07,2.101082871793838e-07,5.2720875466926466e-12,2.2333678882746186e-17,2.1131168148184063e-12,7.15662961034669e-11
"(14.062, 15.693]",1.4811793805915735e-07,3.6920288283227956e-07,2.2449054530045565e-07,1.8800051270648828e-07,8.794579545376206e-12,2.7113879504026104e-17,4.195225193914842e-12,1.4758376882139984e-11
"(15.693, 17.608]",1.430223048341531e-07,3.5008887965230043e-07,2.642167788815302e-07,1.6022212989047593e-07,5.039229781366797e-12,3.369725782789283e-17,7.381707025765483e-12,4.74884266722672e-12
"(17.608, 19.895]",1.7963799719563483e-07,3.288487775517458e-07,3.351942289566145e-07,2.0013446977582312e-07,7.759134945069566e-12,4.2319903495607336e-17,9.026648080409776e-12,2.201677349609846e-11
"(19.895, 22.678]",1.7518549554680592e-07,3.048894186541545e-07,3.5980446880611574e-07,1.5574336363617906e-07,7.001294931424101e-12,5.411048986714297e-17,7.0878442269280435e-12,2.533203134272134e-12
"(22.678, 25.793]",1.4384502382152903e-07,2.788554145818658e-07,4.049241226812639e-07,1.6932430166807277e-07,4.354947403786156e-12,5.721712167894475e-17,6.859171244138139e-12,6.690346984133275e-12
"(25.793, 29.162]",1.3561803982023028e-07,2.5309815373301133e-07,3.4751453524939345e-07,1.3232865675491082e-07,4.211092474485144e-12,5.4980933182172824e-17,7.683911700221612e-12,2.4466296592983557e-12
"(29.162, 32.281]",1.207244604809374e-07,2.2921556067847794e-07,2.884090521267542e-07,1.1093819967588296e-07,6.268319053868043e-12,3.8088938157905965e-17,4.613106476508286e-12,1.0884424479361143e-11
