distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 2.153]",0.00017733265011234226,0.0001788684495688829,1.834176873498069e-07,1.910153143127392e-07,0.47401017375029086,0.478115365697624
"(2.153, 3.119]",3.188421337069541e-05,2.565648121480964e-05,4.4084297738376265e-09,1.7031500689250862e-09,0.08525838655323952,0.06860543076840098
"(3.119, 3.875]",1.8839214586548204e-05,1.670482611779599e-05,3.424144696578364e-09,8.437570236844819e-10,0.0503383813752568,0.04463529538675088
"(3.875, 4.522]",1.1941084248951109e-05,1.3429526294153152e-05,9.75458721542133e-10,5.718185427325187e-10,0.031930459281695266,0.03591055331056553
"(4.522, 5.107]",1.007937976204513e-05,1.0862190880848558e-05,7.36278922933817e-10,3.594706066441097e-10,0.026932102724184587,0.029023774033627346
"(5.107, 5.635]",8.193519515266782e-06,8.99514036640027e-06,7.952779372677225e-10,2.481224289238292e-10,0.021909471183823373,0.024053005339754324
"(5.635, 6.128]",6.039405557233886e-06,7.454839214881238e-06,2.4332511173997494e-10,2.0202852833342702e-10,0.016137291648928943,0.01991933038216267
"(6.128, 6.599]",6.0733619980128425e-06,7.106091426849802e-06,4.3181758099915636e-10,1.3951988803168648e-10,0.01624016998268634,0.01900168847539637
"(6.599, 7.053]",5.751182081607873e-06,5.807343209569776e-06,4.3036640556687586e-10,9.986660279270078e-11,0.015367158522056236,0.015517221055970441
"(7.053, 7.474]",4.673254818357075e-06,5.100566888563471e-06,1.6048297829598365e-10,6.429660638807085e-11,0.012486936874650105,0.013628714726241595
"(7.474, 7.904]",3.5395889714621474e-06,4.806278035924467e-06,9.946326995614947e-11,9.457145246658327e-11,0.009464860909689782,0.012851987468062025
"(7.904, 8.308]",4.222213462221754e-06,4.736417333348571e-06,2.617552215763581e-10,9.028176381071902e-11,0.011281754371056527,0.012655707114707381
"(8.308, 8.691]",3.914940851123834e-06,4.2511783033429186e-06,1.4827767428670203e-10,5.99898063019251e-11,0.010468551835905133,0.011367650783138963
"(8.691, 9.084]",3.309185565231136e-06,3.751649455782286e-06,8.984952736266047e-11,3.835615224082572e-11,0.008842143830297595,0.010024407345850268
"(9.084, 9.455]",3.4304289584411704e-06,3.7287393539682496e-06,1.822278616163639e-10,6.295123567398509e-11,0.00917296703487169,0.0099706490325111
"(9.455, 9.831]",3.3775173870866946e-06,3.360429311385662e-06,2.7443876339083594e-10,4.733652207295636e-11,0.009024726458295648,0.008979067120022489
"(9.831, 10.182]",2.987116018874351e-06,3.3098975449131102e-06,9.330342030934253e-11,3.5895787233185954e-11,0.007981574002432266,0.00884404624000783
"(10.182, 10.537]",2.6441805586346716e-06,3.1513314381738214e-06,1.232489019910264e-10,5.709154242419148e-11,0.007070538813789112,0.008426660265676799
"(10.537, 10.884]",3.0011634735751224e-06,2.876901799927405e-06,1.4936697954668904e-10,3.97713489348722e-11,0.008019108801392727,0.007687081609406027
"(10.884, 11.233]",2.073443405184543e-06,2.4673919288927416e-06,5.600198617297335e-11,2.0457636173142084e-11,0.005544387665463469,0.006597806017859191
