distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 2.153]",0.00017733265011234226,0.00018014289449592004,1.834176873498069e-07,1.913941495775237e-07,0.47401017375029086,0.48152195698759426
"(2.153, 3.119]",3.188421337069541e-05,2.6237130572100874e-05,4.4084297738376265e-09,1.7089423953652347e-09,0.08525838655323952,0.07015808714979774
"(3.119, 3.875]",1.8839214586548204e-05,1.6967541013451813e-05,3.424144696578364e-09,8.436178491441448e-10,0.0503383813752568,0.04533726958794325
"(3.875, 4.522]",1.1941084248951109e-05,1.3604997771218406e-05,9.75458721542133e-10,5.483069759048683e-10,0.031930459281695266,0.036379764040238016
"(4.522, 5.107]",1.007937976204513e-05,1.0854706786803256e-05,7.36278922933817e-10,3.4428727827516897e-10,0.026932102724184587,0.0290037765343383
"(5.107, 5.635]",8.193519515266782e-06,9.149900828703858e-06,7.952779372677225e-10,2.414877445605524e-10,0.021909471183823373,0.024466834815954117
"(5.635, 6.128]",6.039405557233886e-06,7.518679900835233e-06,2.4332511173997494e-10,1.905939256863603e-10,0.016137291648928943,0.020089912695031742
"(6.128, 6.599]",6.0733619980128425e-06,7.132910291999787e-06,4.3181758099915636e-10,1.3335037226457655e-10,0.01624016998268634,0.01907340212080743
"(6.599, 7.053]",5.751182081607873e-06,5.772597527340232e-06,4.3036640556687586e-10,9.521757004372911e-11,0.015367158522056236,0.015424380593053101
"(7.053, 7.474]",4.673254818357075e-06,5.108524317311339e-06,1.6048297829598365e-10,6.053826718980871e-11,0.012486936874650105,0.013649976975855897
"(7.474, 7.904]",3.5395889714621474e-06,4.812340213292375e-06,9.946326995614947e-11,8.691943954203487e-11,0.009464860909689782,0.012868197730343811
"(7.904, 8.308]",4.222213462221754e-06,4.6908572194247466e-06,2.617552215763581e-10,8.057804166191676e-11,0.011281754371056527,0.012533970490302922
"(8.308, 8.691]",3.914940851123834e-06,4.23003166701605e-06,1.4827767428670203e-10,5.4051994648258264e-11,0.010468551835905133,0.011311104677600919
"(8.691, 9.084]",3.309185565231136e-06,3.6899080044702632e-06,8.984952736266047e-11,3.583320018281049e-11,0.008842143830297595,0.009859434187944544
"(9.084, 9.455]",3.4304289584411704e-06,3.681976564638334e-06,1.822278616163639e-10,5.763363136947933e-11,0.00917296703487169,0.009845605333842905
"(9.455, 9.831]",3.3775173870866946e-06,3.327221866685252e-06,2.7443876339083594e-10,4.30229781239009e-11,0.009024726458295648,0.008890336827782994
"(9.831, 10.182]",2.987116018874351e-06,3.25624400132184e-06,9.330342030934253e-11,3.26363377832819e-11,0.007981574002432266,0.008700683971531956
"(10.182, 10.537]",2.6441805586346716e-06,3.1482273123594466e-06,1.232489019910264e-10,5.7126942636563755e-11,0.007070538813789112,0.008418359833249161
"(10.537, 10.884]",3.0011634735751224e-06,2.8211685065326673e-06,1.4936697954668904e-10,3.577085820912973e-11,0.008019108801392727,0.007538162249455287
"(10.884, 11.233]",2.073443405184543e-06,2.4022410351401708e-06,5.600198617297335e-11,1.8582809291073266e-11,0.005544387665463469,0.0064235925279648165
"(11.233, 11.587]",2.1177244332234613e-06,2.2843311858342083e-06,5.227341955827603e-11,1.7576342626985463e-11,0.005658559685573088,0.006103732928549005
"(11.587, 11.917]",2.2910681657234458e-06,2.1725414701730393e-06,1.0935475154624668e-10,1.4647207207812904e-11,0.006126316275144494,0.0058093758912427075
"(11.917, 12.256]",2.118573121255148e-06,2.1730249878779487e-06,5.398755709547563e-11,1.5269352024357454e-11,0.005660827379993755,0.0058063227676098785
"(12.256, 12.591]",2.0206435013051634e-06,1.9671551340123706e-06,6.938612798026304e-11,1.7989386904015525e-11,0.005403200722490007,0.005260172828349079
"(12.591, 12.894]",1.7627538330142446e-06,1.812624122273199e-06,3.6475382861679546e-11,1.0865579539468727e-11,0.004710078241814061,0.004843331654713987
"(12.894, 13.237]",1.587998961209394e-06,1.7946780142693815e-06,3.107666053086838e-11,9.284199662608516e-12,0.0042431332243515005,0.004795379654127787
"(13.237, 13.555]",1.804874592971199e-06,1.908722788538276e-06,6.173323934778588e-11,1.703834962143033e-11,0.0048262346616049865,0.00510392473655135
"(13.555, 13.88]",1.8323245879295523e-06,1.5241421164590275e-06,6.880437695545415e-11,7.876093083510065e-12,0.004895971298947764,0.004072507735178522
"(13.88, 14.211]",1.987010281825262e-06,1.6393295268180524e-06,5.2924545753128376e-11,1.2121992917784851e-11,0.005313265493600752,0.0043835671547114725
"(14.211, 14.523]",1.4830738776470635e-06,1.593439634631071e-06,3.978951428151568e-11,1.1002501352493347e-11,0.003962773401072954,0.004257670703734222
"(14.523, 14.836]",1.4383753576995922e-06,1.5068828770767712e-06,2.8483101197918318e-11,1.1466140049577878e-11,0.0038462157064887096,0.004029404813303286
"(14.836, 15.156]",1.3108421808499045e-06,1.2262501663731918e-06,2.1391801712055427e-11,6.176797668039611e-12,0.0035025703072309447,0.0032765404445491684
"(15.156, 15.473]",1.6791528598359848e-06,1.4871367741234562e-06,5.914604994884268e-11,1.0194435426910629e-11,0.004490054747201423,0.003976603734006122
"(15.473, 15.797]",1.3313028808706914e-06,1.2551521380647327e-06,2.461026593791563e-11,7.185985244139753e-12,0.0035572412976864875,0.003353766512908966
"(15.797, 16.125]",1.2862168688033238e-06,1.207900775043446e-06,3.0494806949282486e-11,1.3043008214047786e-11,0.0034367714734424813,0.003227510870916088
"(16.125, 16.426]",1.1552980506065746e-06,1.1988705364512552e-06,1.721147608343527e-11,6.2012501766922804e-12,0.0030892669873219805,0.0032057798144706565
"(16.426, 16.749]",1.2727505854739648e-06,1.1308736597911069e-06,2.9421649919592774e-11,5.046606620354764e-12,0.003400789564386434,0.0030216944189618376
"(16.749, 17.059]",1.206745233963978e-06,1.197527264141506e-06,2.135886862820612e-11,8.98861816530324e-12,0.0032268367556196774,0.003202187904314387
"(17.059, 17.378]",1.0374399521019231e-06,1.0255494978361192e-06,1.4877798007956447e-11,5.251921632529282e-12,0.0027720395520163385,0.0027402682582181107
"(17.378, 17.704]",1.1408602519340968e-06,1.0936923145978846e-06,1.6842176353584317e-11,7.194108809078854e-12,0.003050660313671775,0.0029245332492347435
"(17.704, 18.024]",1.127411930890343e-06,1.1344359958368083e-06,2.060327642491053e-11,8.05590979178943e-12,0.0030124446793389965,0.003031212980875952
"(18.024, 18.341]",8.557210752971729e-07,1.0090148814730517e-06,1.188318379701013e-11,6.142838260034367e-12,0.002286486713194046,0.0026960877632959943
"(18.341, 18.659]",1.0844762153111596e-06,1.0046333604615057e-06,2.1186908347742418e-11,6.354844789212263e-12,0.002899889399742041,0.002686389605874066
"(18.659, 18.989]",1.1645390300801333e-06,8.907184392006981e-07,2.121771998281611e-11,3.9812040818294955e-12,0.003111648288374116,0.0023799996695442653
"(18.989, 19.311]",8.163468491219446e-07,7.786277943461849e-07,1.3645377814871686e-11,2.8962253691267485e-12,0.00218291147455208,0.0020820507220816985
"(19.311, 19.639]",7.381440623627257e-07,9.120924554749076e-07,9.893057026333506e-12,4.9446364039910065e-12,0.001972320934633203,0.0024371110410289533
"(19.639, 19.982]",9.016902346554674e-07,9.20074368562787e-07,1.896566790971146e-11,6.7906441536171625e-12,0.0024111196874687197,0.0024602788615368924
"(19.982, 20.313]",9.17707161067504e-07,8.975742557414823e-07,2.0185756210147654e-11,5.891846419036189e-12,0.0024521135343723707,0.0023983184113412406
"(20.313, 20.659]",8.406775931938965e-07,8.035454956920347e-07,1.1754151639877228e-11,3.8323990437287625e-12,0.0022479718842004794,0.0021486806554805006
"(20.659, 21.0]",8.87458724675409e-07,7.736990607937849e-07,1.4241474730055217e-11,4.157678763015853e-12,0.0023712897123326928,0.0020673238904409933
"(21.0, 21.344]",8.266258998253421e-07,7.673809553542387e-07,1.2332030374688555e-11,3.563506771895017e-12,0.002208744404333314,0.002050441912706526
"(21.344, 21.704]",9.602971190173097e-07,8.003888057641237e-07,2.074416455255377e-11,5.528396289113659e-12,0.0025678344962522864,0.0021402396666132667
"(21.704, 22.058]",7.682545760621737e-07,5.583457647479777e-07,1.1126784249113183e-11,1.743113795491123e-12,0.002052776227238128,0.0014918998834065964
"(22.058, 22.405]",7.91100549258283e-07,6.562556869280233e-07,1.5832319676017365e-11,3.0458888955958172e-12,0.0021154028687166487,0.0017548277068455344
"(22.405, 22.778]",8.033582834175087e-07,5.688983451097729e-07,1.3760685041795655e-11,2.021480774098852e-12,0.0021465733332915833,0.0015200963781333132
"(22.778, 23.156]",6.477088694748096e-07,6.096441377797224e-07,1.6735512576236076e-11,2.7826606609892925e-12,0.0017319735169756408,0.0016301884244229775
"(23.156, 23.529]",8.71409638406943e-07,6.051938444433358e-07,1.850101360869149e-11,3.239398323512817e-12,0.0023284065538233516,0.0016170779523525935
"(23.529, 23.903]",6.972194453634122e-07,5.51547610383065e-07,1.3529009953540814e-11,2.569388958423395e-12,0.0018643647969017643,0.0014748383101643157
"(23.903, 24.293]",7.30381151992625e-07,4.83536707788245e-07,1.2774185243159821e-11,1.2399599735395493e-12,0.001951578438124294,0.0012920100832101906
"(24.293, 24.694]",6.485219123065894e-07,4.672037330881416e-07,1.0282979275289603e-11,1.5265604006176262e-12,0.001732850549683207,0.0012483683748115144
"(24.694, 25.083]",6.371209514706336e-07,4.6940650864189475e-07,9.493995943880867e-12,1.4916242184242664e-12,0.0017036614242324744,0.0012551930041084266
"(25.083, 25.48]",5.276429913075436e-07,4.485854862077769e-07,9.51147890440349e-12,1.795820918626897e-12,0.0014098620727737566,0.00119862041914718
"(25.48, 25.903]",6.889606411469148e-07,4.5812302124000067e-07,1.281280708761129e-11,1.649791487884891e-12,0.0018422807544268504,0.0012250209587957618
"(25.903, 26.307]",5.159876559668861e-07,4.47510064005301e-07,9.099322735035383e-12,1.8759058096619092e-12,0.0013787190167435196,0.0011957468910221642
"(26.307, 26.728]",6.471805082954427e-07,4.2232481418518176e-07,1.4249512732243732e-11,1.823842663946049e-12,0.0017305606791820137,0.001129296553131176
"(26.728, 27.172]",6.354858283495977e-07,4.2479176997799673e-07,1.0898034587573172e-11,1.9087964884855672e-12,0.0016980181333501251,0.0011350436093812072
"(27.172, 27.613]",5.528750864367736e-07,4.049636731198466e-07,9.679533932744392e-12,1.928237849873003e-12,0.001477282230959059,0.0010820629345762302
"(27.613, 28.072]",4.6960974669631695e-07,3.6704915863899775e-07,1.2301144132578531e-11,1.207402195134823e-12,0.0012557364626659515,0.00098148945020068
"(28.072, 28.537]",3.9158238492171614e-07,3.8036339023820945e-07,5.90031773279375e-12,2.350051820771082e-12,0.0010463081325108256,0.0010163309787164956
"(28.537, 29.02]",4.3473608746880757e-07,3.017661243851815e-07,6.6072252843689194e-12,6.891542520801536e-13,0.0011624842978915915,0.0008069226166059753
"(29.02, 29.508]",4.902862347317422e-07,4.212294339322952e-07,1.0154769522660749e-11,3.7833600504743765e-12,0.001310044819203215,0.0011255250474670928
"(29.508, 30.008]",4.3109398281350873e-07,2.8437074797392797e-07,6.395609733315098e-12,6.848377821593235e-13,0.0011527453100433223,0.0007604073800822834
"(30.008, 30.531]",3.653740798506276e-07,2.724851005523416e-07,4.344823915741718e-12,6.965727117879924e-13,0.000976279541360877,0.0007280801886758567
"(30.531, 31.055]",4.335030887960708e-07,2.74699187343733e-07,9.435653352207068e-12,8.66446242904087e-13,0.0011591872594406932,0.0007345456269571421
