distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(26.776, 28.569]",4.249550682560324e-08,2.7387968711571777e-07,1.5994483366373393e-07,4.065177677643253e-08,5.334334038064973e-13,1.8094080680882106e-17,1.747920138374654e-12,2.697985476260605e-13
"(28.569, 30.431]",3.894548789660385e-08,2.593607723074679e-07,1.5133688653758061e-07,5.5981456442106964e-08,2.847262339786622e-13,1.7471134359867318e-17,5.319939344531264e-13,3.844206297738422e-12
"(30.431, 32.517]",4.1123670602302595e-08,2.4447376282644794e-07,1.392124011791361e-07,4.244577725049887e-08,3.606039435478506e-13,1.9539964340080958e-17,1.5067235715188452e-12,5.80363983485233e-13
"(32.517, 34.741]",3.745764761590732e-08,2.291028876800724e-07,1.3261138830162497e-07,3.988252299505033e-08,2.5947005696491824e-13,1.948321406888896e-17,5.823519090372488e-13,3.1209395146657436e-13
"(34.741, 37.035]",5.253818574274308e-08,2.140974591501804e-07,1.5538141441397695e-07,3.9685666529743426e-08,2.694701204723473e-12,1.8104839478726995e-17,5.7975117204445784e-12,3.5767645787114316e-13
"(37.035, 39.4]",4.826559658925709e-08,1.99640919205186e-07,1.5094423437438362e-07,3.712964551168325e-08,7.554284349080836e-13,1.6792819381481073e-17,1.5456732003154257e-12,1.557450488460959e-13
"(39.4, 41.811]",2.976151562305677e-08,1.8581212221112533e-07,1.2485922146399898e-07,3.751822467007241e-08,1.7500374009886476e-13,1.5018739216720976e-17,7.546398979983663e-13,3.3755866508504146e-13
"(41.811, 44.358]",2.4651163890455892e-08,1.7255793062483613e-07,9.994569231645101e-08,3.1446796631144695e-08,2.914753564101265e-13,1.4587994327175123e-17,5.367342688875189e-13,2.529972893268271e-13
"(44.358, 46.832]",2.273428934138518e-08,1.5986908797605633e-07,9.802491666465965e-08,2.663468427978939e-08,1.073242090275654e-13,1.1731957585254073e-17,3.1916933510567095e-13,9.920394938322542e-14
"(46.832, 49.227]",1.501689423063456e-08,1.487043943172955e-07,8.886305038452734e-08,2.383738503457283e-08,4.5624382475128795e-14,9.502766487738664e-18,1.6658791278072092e-13,1.1073561199735688e-13
"(49.227, 51.555]",1.4388572296298383e-08,1.3847743054794085e-07,8.456503761237403e-08,1.8223485667790578e-08,5.544036329719122e-14,7.790603305989701e-18,2.867590614868471e-13,5.50362010700713e-14
"(51.555, 53.764]",1.444093245749307e-08,1.2942447066032234e-07,7.881856676262077e-08,1.5023046575650857e-08,5.747325294614502e-14,6.112970061301155e-18,1.7049287733552134e-13,2.1113471151598358e-14
"(53.764, 55.987]",1.1382852378666833e-08,1.2106443889929044e-07,7.663802610456115e-08,1.3807523071044682e-08,4.935282764937797e-14,5.4563534062327296e-18,2.87534556094633e-13,1.9754952059062265e-14
"(55.987, 58.084]",1.1194602463422832e-08,1.1344417782054857e-07,8.117185598846677e-08,1.1909704998830526e-08,4.188856512933372e-14,4.239392723959082e-18,3.066515540488974e-13,1.367660150647988e-14
"(58.084, 60.03]",9.906542498033678e-09,1.0679242206954605e-07,8.92858819612069e-08,1.1493692889081694e-08,2.7371309015016733e-14,3.235914014642382e-18,2.7095171152073276e-13,1.721481046705117e-14
"(60.03, 61.847]",9.03736382220197e-09,1.0091654138467163e-07,1.0183092831645574e-07,9.423369089552412e-09,4.21548813390152e-14,2.533447174816807e-18,1.4943051817600356e-12,1.7590697324888437e-14
"(61.847, 63.57]",9.927486562511549e-09,9.571324360269671e-08,1.0776660055219775e-07,9.198815872502157e-09,2.7006523602438155e-14,2.0246810822939786e-18,4.216005929916513e-13,2.4066404882742124e-14
"(63.57, 65.258]",8.764901049626622e-09,9.094854967463993e-08,1.0516971093554808e-07,7.835571055592372e-09,2.175453859579856e-14,1.7792663163051844e-18,3.9736742375872944e-13,5.203096697811021e-15
"(65.258, 66.947]",7.571279308750896e-09,8.646420826150722e-08,8.828406656085072e-08,6.7578913014164865e-09,2.1167227777100532e-14,1.5923591786827583e-18,2.2975859337950807e-13,6.716634704556194e-15
"(66.947, 68.708]",6.136610892016633e-09,8.211567121252114e-08,6.946019361461391e-08,5.810265628647267e-09,1.6784090065679405e-14,1.5762226124305102e-18,2.4637970257717645e-13,7.798050675464267e-15
"(68.708, 70.5]",4.304005250202792e-09,7.784102130813529e-08,5.632845828882455e-08,4.282315639744179e-09,1.055832681099185e-14,1.4626872625839648e-18,1.2733779175281705e-13,2.9110615267439906e-15
"(70.5, 72.284]",4.293533217963855e-09,7.37517826523094e-08,4.7411120070564745e-08,3.6694737034329047e-09,1.4050296040069527e-14,1.2982885420368508e-18,1.129367770793477e-13,3.943187423682089e-15
"(72.284, 73.955]",3.6965472766047746e-09,7.003212424192442e-08,4.3674455701213275e-08,2.882272044186371e-09,8.720904791539165e-15,1.027535383749691e-18,5.356692568156953e-14,8.044125270248611e-16
"(73.955, 75.584]",3.0578334137693802e-09,6.667130769798377e-08,4.377983046755673e-08,2.6297322419387817e-09,6.205182380640984e-15,8.821099654695955e-19,6.941514148936012e-14,4.088341875105819e-16
"(75.584, 77.263]",2.638952124211931e-09,6.343750097994534e-08,3.617798875642588e-08,2.358746406581304e-09,4.932273673239437e-15,8.522691129703912e-19,4.291524007112839e-14,7.98914608131983e-16
"(77.263, 78.964]",2.1258225445040557e-09,6.02978574627347e-08,3.4605323928797916e-08,2.2469679862147922e-09,3.689787803332106e-15,7.90474699017966e-19,7.40555607200662e-14,2.322096374601957e-15
"(78.964, 80.601]",2.335212585503867e-09,5.734377514347419e-08,2.8889650183100575e-08,1.8404286072419255e-09,4.9235563389266906e-15,6.620129946365109e-19,4.108208120541017e-14,5.594974731126829e-16
"(80.601, 82.152]",1.6650531259908608e-09,5.46647733093955e-08,2.8077450233972455e-08,1.90258748527008e-09,2.1328406405669023e-15,5.393713617690003e-19,1.683074375466236e-14,9.594733524427494e-16
"(82.152, 83.605]",1.8535497062917136e-09,5.225720123223282e-08,3.3242322767001646e-08,1.5687112464305075e-09,2.6584896151819287e-15,4.3270125139572454e-19,4.188995029146762e-14,2.2101428905407243e-16
"(83.605, 84.996]",2.1258225445040557e-09,5.0075204344065176e-08,4.037407954393161e-08,1.4269050650498778e-09,3.1027472431137747e-15,3.6286369450887504e-19,7.090421062866246e-14,1.2853470246816496e-16
"(84.996, 86.337]",2.460927576150015e-09,4.806446913484431e-08,3.7416006955583294e-08,1.4364947326186744e-09,4.781360752316231e-15,3.113149736627386e-19,3.7845484093086164e-14,4.3856843826613257e-16
"(86.337, 87.635]",2.24096633765842e-09,4.6204580347251924e-08,3.888012420734809e-08,1.3575976639170107e-09,3.517145051004119e-15,2.69481925207672e-19,4.1865224800151086e-14,5.393543173023788e-17
"(87.635, 88.948]",2.890280897946401e-09,4.443471191178375e-08,4.3726985022706674e-08,1.3998391615209938e-09,4.566513999933154e-15,2.556022438552613e-19,9.974255500279136e-14,8.910537470054223e-17
"(88.948, 90.32]",2.7855605755570385e-09,4.268622261276281e-08,4.509954812198681e-08,1.3253631584007283e-09,4.283709491182303e-15,2.5662421162401984e-19,1.4552220778872101e-13,4.34481466491703e-17
"(90.32, 91.756]",2.9007529301853364e-09,4.092811980315801e-08,4.771442508980714e-08,1.497045262500791e-09,4.374146964966779e-15,2.5909074729943655e-19,2.8290094986575797e-13,1.8029289618412843e-15
"(91.756, 93.329]",2.062990351070438e-09,3.913025564674466e-08,4.128262081913059e-08,1.1452423004167685e-09,2.9815537706362118e-15,2.827163559643251e-19,7.576548054410642e-14,6.408027775390234e-17
"(93.329, 95.065]",2.5027614705624405e-09,3.723703837275445e-08,3.297768224548845e-08,1.00434049223694e-09,4.376202572297367e-15,3.138847369702477e-19,5.1377642873638284e-14,1.6818614288075193e-16
"(95.065, 96.929]",1.4137243522563914e-09,3.526382225512652e-08,2.487666559422718e-08,7.8500838179496e-10,1.769244431424985e-15,3.255246896009192e-19,1.9553893889781776e-14,3.4916177592847214e-16
"(96.929, 98.827]",1.4765565456900092e-09,3.333201507970799e-08,2.047898997373446e-08,6.379563741935782e-10,2.5180456104956882e-15,2.9875354650146225e-19,3.708185210419732e-14,1.121277133553843e-16
"(98.827, 100.812]",1.5917489003183074e-09,3.1454108531473125e-08,1.8631423476299063e-08,4.920759693282248e-10,2.345628548859256e-15,2.9173221786383136e-19,1.1222209118261818e-14,2.85150169510743e-17
"(100.812, 102.885]",1.0471805316160838e-09,2.9590983093083582e-08,1.7846768114811362e-08,4.963821027650004e-10,1.3348977938448077e-15,2.8045183934754836e-19,1.1992410792534526e-14,2.977503004831219e-17
"(102.885, 105.005]",1.1833396429997947e-09,2.7789172900866927e-08,1.7626951150985106e-08,4.72315888800412e-10,1.4662010926628791e-15,2.590953804473459e-19,1.0355282958296068e-14,4.6258788216702715e-17
"(105.005, 107.241]",1.0157871271768149e-09,2.603448955968634e-08,1.4462250264747443e-08,4.4173743448179856e-10,1.1021995629840854e-15,2.5552447063230985e-19,4.035447076979369e-15,2.9121443362236264e-17
"(107.241, 109.566]",1.026259159415751e-09,2.4311903343924237e-08,1.466882983107186e-08,4.429579906428698e-10,1.0920567894085565e-15,2.3712972894135115e-19,8.943336551719795e-15,1.243307122861303e-17
"(109.566, 111.942]",9.529549337431974e-10,2.2644869822877804e-08,1.3707208124122913e-08,4.4472351642974166e-10,1.0011093750135634e-15,2.1763522425836494e-19,5.073949684105749e-15,1.0292459986988151e-16
"(111.942, 114.296]",1.1937858060423358e-09,2.1104362012318745e-08,1.7682494578442814e-08,4.2976208791789177e-10,1.2940845742307974e-15,1.8322925841672732e-19,1.8597359715149505e-14,1.0078400693586043e-17
"(114.296, 116.81]",6.702100632919189e-10,1.9623403926260196e-08,1.2087155828962653e-08,3.4372674336876973e-10,7.485335973309897e-16,1.834502323688345e-19,9.166941521793954e-15,1.1277630635984683e-17
"(116.81, 119.416]",9.84371030460006e-10,1.8170464287624667e-08,1.2659563546346976e-08,3.3127631547257117e-10,1.0314126780420879e-15,1.6798210043224079e-19,7.017744307738421e-15,6.41712206962572e-18
"(119.416, 122.267]",1.2252277719555395e-09,1.6754924167363327e-08,1.3432557998855256e-08,3.1997183237490013e-10,1.6887707585114438e-15,1.7067158256916336e-19,1.1203275773148308e-14,7.62281220195704e-17
"(122.267, 125.3]",9.005947725485161e-10,1.5328178510404482e-08,9.137977362955297e-09,2.4181199236213076e-10,9.50599483380125e-16,1.6153975304689822e-19,3.673572817516395e-15,2.430836807026525e-17
"(125.3, 128.45]",7.539699827635804e-10,1.3967709671218656e-08,9.924015552924635e-09,2.338040739980646e-10,7.888827552101345e-16,1.4491721442391284e-19,6.1001299210196224e-15,1.2827008030796954e-17
"(128.45, 131.832]",1.0472032238936234e-09,1.268261390262434e-08,7.657483417525526e-09,1.8647438836674017e-10,1.2337128077781182e-15,1.3631512894727119e-19,2.610649202207267e-15,1.7041416854897334e-18
"(131.832, 135.631]",1.340420126583838e-09,1.137181625763717e-08,7.220395373518717e-09,2.1229811314166553e-10,1.5568971556859777e-15,1.4111639639810576e-19,2.236865957957511e-15,2.8308739984431657e-18
"(135.631, 139.384]",1.4870285779289456e-09,1.0157199324910867e-08,6.262880061180591e-09,2.1331765599459803e-10,1.9410954041514176e-15,1.0851193601286993e-19,1.8258042923727278e-15,6.833539780807036e-18
"(139.384, 143.272]",1.2670884432554614e-09,9.056889727403743e-09,4.957694387216602e-09,1.267630259519855e-10,1.4457217283394423e-15,9.291086752933665e-20,1.3310201073918742e-15,9.620075854313133e-19
"(143.272, 147.061]",8.0634648239809e-10,8.061455935055167e-09,4.532057262872101e-09,1.186948914345035e-10,9.811245283257394e-16,7.082063948068973e-20,1.271760972582123e-15,2.2519667579002733e-18
"(147.061, 150.293]",7.330422567255363e-10,7.254431052130405e-09,4.009794256920833e-09,1.133083300424482e-10,1.0723298739714712e-15,4.109636203371276e-20,4.530650119950314e-16,3.638161759365641e-18
"(150.293, 153.272]",6.28321934336174e-10,6.61340524382315e-09,5.021030307805842e-09,9.641297233864476e-11,7.283452130575492e-16,2.9009336730135425e-20,1.268010143467589e-15,2.0253446164495978e-18
"(153.272, 156.045]",7.958744501591537e-10,6.066684284305464e-09,4.042314773669511e-09,1.2498739323725904e-10,1.051991029801766e-15,2.1229710905203087e-20,4.490583762891872e-16,7.782832207444242e-18
"(156.045, 158.711]",4.817030445433986e-10,5.59195803683605e-09,3.955786092505196e-09,2.1694652112131804e-10,8.701885489060162e-16,1.669812169452676e-20,3.3063606687486713e-16,2.4012702722847562e-17
"(158.711, 161.29]",9.94843062698942e-10,5.167678763009646e-09,5.134496885781318e-09,1.49606148932349e-10,1.4868544550413954e-15,1.3260423038101486e-20,1.1077332407198941e-15,3.544859557124985e-18
"(161.29, 163.775]",6.597380310529828e-10,4.791515443225889e-09,7.445188443038248e-09,1.5922134526934574e-10,7.384261357719316e-16,1.0559474769728234e-20,4.96284192282211e-15,1.5372142570649134e-18
"(163.775, 166.469]",4.607694185131943e-10,4.438834591481441e-09,4.648478296472109e-09,9.275718323314793e-11,4.856143597681039e-16,1.0646472405828563e-20,7.266433773944136e-16,3.770730325404638e-19
"(166.469, 169.635]",4.398253540353218e-10,4.065634368363842e-09,3.2711843492153365e-09,7.578279066191798e-11,5.86847111780276e-16,1.2365403492276126e-20,2.894284242163437e-16,1.55564964635035e-18
"(169.635, 173.203]",1.0995395581968881e-09,3.6751589027605677e-09,2.834396579072466e-09,7.775952611828039e-11,2.437992883470308e-15,1.2874434452951807e-20,4.670330187302281e-16,1.9449421493642187e-18
"(173.203, 177.066]",1.5812768680793713e-09,3.2857134509639037e-09,2.635294662939637e-09,7.920409073473164e-11,4.400303738011582e-15,1.203561555399712e-20,2.0797988626926147e-16,9.461783410125082e-19
"(177.066, 181.251]",7.749303856812813e-10,2.9134072997680926e-09,2.9473674353992852e-09,3.658499073061499e-11,7.686250380561094e-16,1.1131353942257334e-20,2.427753554036042e-16,1.47855336832172e-19
"(181.251, 185.671]",7.435142889644725e-10,2.560202821883403e-09,3.0260117870062004e-09,1.9796433857318006e-11,2.539915811802011e-15,9.564448394463105e-21,6.88307030087361e-16,2.4098309800694153e-20
"(185.671, 190.323]",5.654774870726852e-10,2.234823587374448e-09,4.158247349913067e-09,1.8815527195824618e-11,2.3882762673447136e-15,8.122748194646406e-21,1.0486615129478656e-15,6.34139102890221e-20
"(190.323, 194.902]",1.036731191654687e-09,1.943605298369417e-09,3.0345262499313112e-09,2.033670206852965e-11,1.6284688008449361e-15,5.950908097996431e-21,2.250545397906101e-15,4.2881031643832224e-20
"(194.902, 199.511]",1.0472032238936234e-09,1.6958751982677585e-09,2.02891425780081e-09,3.0925574196841386e-11,1.3754122533480602e-15,4.577049995899861e-21,3.5667923127416246e-16,1.1469568609632223e-19
"(199.511, 204.389]",1.1100354173272406e-09,1.4706821655322582e-09,1.6636957782331918e-09,2.178698669946347e-11,5.302375627925092e-15,3.852613070487214e-21,9.865371586822174e-17,2.6430120676054963e-20
"(204.389, 209.894]",7.749303856812815e-10,1.2615389451440958e-09,1.373564785920678e-09,1.1196407970703348e-11,9.912955953803039e-16,3.575513141073465e-21,1.1920826305999908e-16,7.811764361353346e-21
"(209.894, 216.791]",7.12082761498937e-10,1.048804227712309e-09,7.764214257658846e-10,9.894660637452129e-12,7.48459486181721e-16,3.9030403282530095e-21,2.7757946954042236e-17,8.474258281866721e-21
"(216.791, 224.97]",5.75961773141493e-10,8.366037711229956e-10,7.616892365304258e-10,8.9854553351269e-12,5.968302136291571e-16,3.4718697576010505e-21,3.683281334587808e-17,1.1526364395067e-20
"(224.97, 234.117]",1.466084513451073e-09,6.44692588551123e-10,6.481774786599143e-10,1.332475422945416e-11,2.7711111504936526e-15,2.629800150805754e-21,4.0152790652846025e-17,2.4658930834095e-20
"(234.117, 243.933]",7.225702244866002e-10,4.855295897804492e-10,5.660406921378653e-10,7.797046020498578e-12,8.193103931254246e-16,1.704725153228854e-21,2.2521689844430622e-17,1.5386439533795082e-20
"(243.933, 254.078]",9.634269659821335e-10,3.590060817665585e-10,5.481649823709414e-10,3.921748259266692e-12,1.3958234761850661e-15,9.902627917191197e-22,2.160293726570687e-17,1.74053070810217e-21
"(254.078, 264.795]",8.377444252928672e-10,2.634990910692383e-10,3.225607940132672e-10,6.494827849557482e-12,9.506881230559736e-16,5.866691164490219e-22,7.424580118705797e-18,3.862657306405705e-21
"(264.795, 277.455]",8.901227403095799e-10,1.8582852511345058e-10,1.6935776839273434e-10,3.011920157076155e-12,1.2238957382054355e-15,4.1055201119511284e-22,1.6890429103895506e-18,8.249245145149763e-22
"(277.455, 291.861]",1.246171836433412e-09,1.2421682016021854e-10,1.2002346858029357e-10,2.954752521363234e-12,1.3850773277194137e-15,2.3702535667570425e-22,7.531583776409204e-19,8.58705348322744e-22
"(291.861, 312.377]",9.110668047874525e-10,7.546845115356188e-11,5.796372285755107e-11,1.9336746413454856e-12,1.0214302341810915e-15,1.756223369302659e-22,1.1973378809013768e-19,4.315410622005794e-22
"(312.377, 348.792]",2.062945647283685e-09,3.462531847767529e-11,4.131193012364035e-11,7.672735878355567e-13,2.4551884322403487e-15,1.0325000292835154e-22,3.9171314861840674e-20,9.650734408954369e-23
"(348.792, 444.055]",4.021260379751513e-09,6.63008510548944e-12,1.3405748267505877e-11,1.1134437150649988e-14,6.3198187845198145e-15,2.3612358580387885e-23,8.375764865317646e-21,4.838871342000587e-26
"(444.055, 1442.945]",9.121140080113459e-09,2.1043387323432796e-13,8.974048080102082e-13,3.479307743890003e-18,3.401576333972377e-14,7.854767855927276e-26,6.549810022903461e-23,1.2219091114765045e-31
