distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 3.211]",6.680172336032559e-06,5.927265638233507e-07,2.1289660892839504e-06,7.370865429347212e-06,1.2486141577726143e-08,2.259007898559447e-16,3.4917664757319844e-10,1.943457156399613e-08
"(3.211, 5.192]",9.982496871159744e-07,5.532856018996931e-07,1.2241914654674492e-06,7.699187099029142e-07,4.816783679465917e-11,9.021649072086167e-17,6.937386905938399e-11,2.181540532333051e-11
"(5.192, 6.939]",5.542251468977798e-07,5.235325601658782e-07,7.757593453853809e-07,4.4833598227096996e-07,1.8752221082275118e-11,6.232139661470662e-17,3.582551782894964e-11,1.6811109713676193e-11
"(6.939, 8.647]",3.480639452141407e-07,4.971497189891412e-07,5.427134503186882e-07,2.93886407488125e-07,6.157819479596755e-12,5.433544100069225e-17,5.458971985818126e-12,4.2951250827936045e-12
"(8.647, 10.313]",2.717869528447731e-07,4.7258761456091e-07,4.397473469520917e-07,2.5142780056727023e-07,7.145499342968484e-12,4.6386740614569843e-17,5.575533817298185e-12,1.1582596055379163e-11
"(10.313, 11.904]",2.2404501285397198e-07,4.500275033360697e-07,3.84861443403238e-07,2.1358610898764178e-07,4.829441735926278e-12,3.850532146422142e-17,3.351155000464898e-12,1.173758614631261e-11
"(11.904, 13.467]",1.8374696918297376e-07,4.29296874694934e-07,3.381884142016108e-07,1.739964271776862e-07,2.4760893509223583e-12,3.3694527304316683e-17,1.4379261917713888e-12,6.686930348638243e-12
"(13.467, 15.011]",1.4694135054705267e-07,4.0977192997904717e-07,3.0107347465201577e-07,1.7119865109765435e-07,1.8703305984816612e-12,2.985787315033324e-17,1.706822392088625e-12,6.5413784134823485e-12
"(15.011, 16.559]",1.2426761897257371e-07,3.9122661033184625e-07,2.6947956216497433e-07,1.2950109927430747e-07,1.614743416618118e-12,2.7521814726853132e-17,1.74263870221279e-12,2.351541257401214e-12
"(16.559, 18.16]",1.0830607895318027e-07,3.731328005783013e-07,2.565706107993758e-07,1.1101693456284513e-07,1.1551662825499786e-12,2.6923590872220197e-17,1.503454784117304e-12,4.567382612172995e-12
"(18.16, 19.809]",1.0108570171187607e-07,3.5541290189734995e-07,2.2949950835197427e-07,9.452914495084786e-08,1.293177238063435e-12,2.565065480031009e-17,1.224104107585137e-12,1.6091048029221236e-12
"(19.809, 21.501]",7.91580299746117e-08,3.3805824388621826e-07,2.150204604479463e-07,8.380726233678593e-08,7.726853574072825e-13,2.4568664424218922e-17,1.1115879924581387e-12,2.1987455757773446e-12
"(21.501, 23.229]",7.21191175974129e-08,3.211417851573151e-07,2.0145401665465554e-07,7.321333613734111e-08,8.452564920746974e-13,2.3167224509753478e-17,9.316920371085634e-13,1.8106132646274065e-12
"(23.229, 24.979]",6.889551114002841e-08,3.0481328875490504e-07,1.7333557232378437e-07,6.877738343306384e-08,1.2791449896479413e-12,2.129622750251594e-17,2.007647796893435e-12,3.3608753557607054e-12
"(24.979, 26.776]",4.831007757499864e-08,2.890045037836166e-07,1.4462923937233306e-07,5.3661718914482886e-08,4.540892805439071e-13,2.017815862909888e-17,5.629910381517909e-13,2.268201768954608e-12
"(26.776, 28.569]",4.7153144204245536e-08,2.7387968711571777e-07,1.602184649260028e-07,4.065177677643253e-08,5.680033946004446e-13,1.8094080680882106e-17,1.6639683204257706e-12,2.697985476260605e-13
"(28.569, 30.431]",4.521771361205109e-08,2.593607723074679e-07,1.5164152174788047e-07,5.5981456442106964e-08,3.2286820803698264e-13,1.7471134359867318e-17,4.886850604094686e-13,3.844206297738422e-12
