quantile,score,sampers_weight,twitter_weight
"(-0.001, 22.405]",1.0,0.0,0.0
"(22.405, 35.395]",1.0,0.0,0.0
"(35.395, 46.554]",1.0,0.0,0.0
"(46.554, 56.061]",1.0,0.0,0.0
"(56.061, 64.93]",1.0,0.0,0.0
"(64.93, 73.165]",1.0,0.0,0.0
"(73.165, 80.94]",1.0,0.0,0.0
"(80.94, 88.329]",1.0,0.0,0.0
"(88.329, 95.338]",1.0,0.0,0.0
"(95.338, 102.07]",0.5404018053850452,0.028808870046507534,0.03138285672369408
"(102.07, 108.851]",0.48188159877250125,0.07236145663781507,0.07722023015107678
"(108.851, 115.402]",0.5430530165480952,0.07075061842379658,0.07076443697682125
"(115.402, 121.788]",0.5695838567825371,0.05770976569595194,0.05321371099318734
"(121.788, 128.103]",0.6496605220084644,0.051592339773434755,0.037537030346993655
"(128.103, 134.5]",0.407964116414489,0.05032928009109841,0.05050101673277182
"(134.5, 140.658]",0.4166582126998809,0.04368066159153193,0.04639617910167236
"(140.658, 146.534]",0.6345824560526415,0.03629542177813652,0.028595266702388215
"(146.534, 152.416]",0.6530084151900347,0.037018223265486386,0.029764710056803097
"(152.416, 158.282]",0.451194551533125,0.03373219817243452,0.03471928656554953
"(158.282, 164.09]",0.26153890601916385,0.03223776128635418,0.043154850925880374
"(164.09, 169.751]",0.7565938010267567,0.027923125026563193,0.023935327975931613
"(169.751, 175.259]",0.5292490765131508,0.025740229035109877,0.032404222238867936
"(175.259, 180.935]",0.3216282805170254,0.025313373872513135,0.032052399453765014
"(180.935, 186.282]",0.8308241592592269,0.021705247253098952,0.018004807215106597
"(186.282, 191.76]",0.40220612060142197,0.021858056108661907,0.02852527847705354
"(191.76, 197.086]",0.051435598054587646,0.02036403023975935,0.04844920395073154
"(197.086, 202.626]",0.45168993431497595,0.018069778436215524,0.024110121874699113
"(202.626, 207.999]",0.856440168838946,0.01616024447997461,0.015253068016698904
"(207.999, 213.47]",0.7671000881935296,0.013198445719251684,0.014315908953269858
"(213.47, 218.954]",0.5759865692538513,0.013587606084362347,0.0170299258819947
"(218.954, 224.269]",0.8435087589804886,0.011784986950829761,0.012540640676165282
"(224.269, 229.603]",0.9015463208667874,0.010331376594310075,0.01057243580361995
"(229.603, 234.752]",0.34831355259000546,0.010716366582263088,0.022765882260084323
"(234.752, 239.974]",0.6731758884654964,0.010433726612565628,0.015574663511382673
"(239.974, 245.254]",0.1657291613759907,0.011894029430797516,0.030232083349803533
"(245.254, 250.51]",0.9025607874199361,0.009735326790350935,0.01100273036130842
"(250.51, 255.844]",0.4919058243808216,0.009767882017785065,0.016291181979898303
"(255.844, 261.162]",0.2777066464645272,0.008920913475702029,0.01840847861511838
"(261.162, 266.661]",0.738789985190547,0.008557181558768305,0.011598073469041202
"(266.661, 272.129]",0.9248070782359255,0.007781695571285935,0.006242377369038475
"(272.129, 277.715]",0.9167693835300643,0.00759964716455831,0.006977719809755338
"(277.715, 283.342]",0.6959064011886383,0.007103382335263513,0.008776390040658248
"(283.342, 289.14]",0.793666529995095,0.007285121032574002,0.008552241939749135
"(289.14, 295.075]",0.9170907939951835,0.006541737567457432,0.004665389741830064
"(295.075, 301.331]",0.9342463186421452,0.005703050143242295,0.0030317022416960714
"(301.331, 307.68]",0.9431087188630456,0.005613105277883498,0.0039032330667859846
"(307.68, 313.891]",0.5947256087938183,0.005441830625028058,0.008044582535176295
"(313.891, 320.547]",0.947287645601481,0.005434848173572595,0.0033037877311604177
"(320.547, 326.988]",0.957282072102487,0.004933643807006314,0.0036859626629544813
"(326.988, 333.082]",0.9182271153834224,0.005518840037471137,0.0035230191454133975
"(333.082, 339.529]",0.5702390110097636,0.005020826399543681,0.00701842005432001
"(339.529, 346.178]",0.9135499298803021,0.005034391957673979,0.0037979067385024217
"(346.178, 352.733]",0.927167124291099,0.005130642135540592,0.0026442694740193146
"(352.733, 359.7]",0.9302108647033083,0.0044136488729364124,0.00191845872107165
"(359.7, 366.652]",0.8958500486367635,0.004520686395395664,0.0010205624442594658
"(366.652, 373.677]",0.8930173942366061,0.004402322806401495,0.0008849900556671736
"(373.677, 380.777]",0.8907768750285507,0.004725917318098493,0.0011748645060639577
"(380.777, 387.825]",0.7934448767582274,0.006554593015748529,0.0014458506737262979
"(387.825, 394.882]",0.7850234550523519,0.007740505526423047,0.0020812567298294847
"(394.882, 401.993]",0.7488549415031853,0.008067744770823162,0.006781401324339471
"(401.993, 409.214]",0.8767944562955292,0.005621793664473736,0.0017725197528764983
"(409.214, 416.899]",0.9320255124665757,0.003341255707506618,0.0006652764687017642
"(416.899, 424.964]",0.8970392859081924,0.0037641525442570233,0.00040109722213529665
"(424.964, 433.403]",0.8801302238193592,0.003928750273620044,0.0002713228285619437
"(433.403, 442.513]",0.9194264712340561,0.0030918954356520083,0.00015593943190089465
"(442.513, 452.301]",0.9380471866751192,0.002597209105279499,5.902599289910724e-05
"(452.301, 462.106]",0.9491462834970673,0.002377852897759171,8.482901686000331e-05
"(462.106, 471.922]",0.9320016868467037,0.0028325580352830727,0.0001587283482054547
"(471.922, 482.18]",0.9339356912727286,0.002707851071674091,8.88638554540369e-05
"(482.18, 492.672]",0.9168489830358593,0.003017469335630133,7.714462317668616e-05
