quantile,score,sampers_weight,twitter_weight
"(-0.001, 3.211]",0.06692110944661392,0.6803013956670295,0.6471092123821106
"(3.211, 5.192]",0.7335666101174254,0.07105887741177966,0.06368380706076206
"(5.192, 6.939]",0.8201971752666957,0.04137872114771699,0.03324139774826018
"(6.939, 8.647]",0.9099840502162301,0.027123952092709,0.019898461647583778
"(8.647, 10.313]",0.8466123212700305,0.023205780281156788,0.016502028311795307
"(10.313, 11.904]",0.8588491057693645,0.019712716342905376,0.014641492139098329
"(11.904, 13.467]",0.8925094602468997,0.016058826249937357,0.01125324298002249
"(13.467, 15.011]",0.8533372878348908,0.01580060830440692,0.009335417570336253
"(15.011, 16.559]",0.934353839054275,0.011952174456422932,0.0085306401935831
"(16.559, 18.16]",0.9293635784370456,0.010246418992412347,0.008260562362062544
"(18.16, 19.809]",0.956166419305907,0.008724472904093563,0.006580078077045859
"(19.809, 21.501]",0.9423493729252642,0.00773490747011133,0.00510147015094352
"(21.501, 23.229]",0.9571314810490419,0.0067571516454597615,0.004643156255029863
"(23.229, 24.979]",0.948899491002924,0.006347877381338069,0.004553130311189678
"(24.979, 26.776]",0.9479834843093834,0.004952654685493284,0.002845365437130505
"(26.776, 28.569]",0.9914256399505792,0.003751915085804069,0.0030526979138533416
"(28.569, 30.431]",0.9366964978925286,0.005166752540867819,0.0030663382083745802
"(30.431, 32.517]",0.9878269416258815,0.0039174905655575435,0.0036665111673091087
"(32.517, 34.741]",0.9943925797415821,0.0036809973423511644,0.0033582405111291006
"(34.741, 37.035]",0.9563213223289674,0.0036627489066961344,0.005516135104389196
"(37.035, 39.4]",0.9491440504639126,0.003426843502855293,0.005734379816729034
"(39.4, 41.811]",0.9938588706050316,0.003462707027699667,0.0035191959864797257
"(41.811, 44.358]",0.9923492492171229,0.0029023506482748675,0.002340674539844654
"(44.358, 46.832]",0.996959450416526,0.002458274820287444,0.002389779600121117
"(46.832, 49.227]",0.9975380083018808,0.0022000476143808644,0.0019451059987287175
"(49.227, 51.555]",0.998372861746093,0.0016819183862230636,0.001647747578165703
"(51.555, 53.764]",0.9961877780941075,0.0013865370606531212,0.001830527524750307
"(53.764, 55.987]",0.9981313691542135,0.001274379149365141,0.0014322309247301217
"(55.987, 58.084]",0.9970866077304447,0.0010991943131620637,0.001544081339804285
"(58.084, 60.03]",0.9968676392474807,0.001060798891504906,0.0015413532809000364
"(60.03, 61.847]",0.9886414143421277,0.0008697204267511501,0.0018441678192715491
"(61.847, 63.57]",0.9783024993782187,0.0008489955121367134,0.0022997536562809405
"(63.57, 65.258]",0.9879425660872915,0.0007231918661469537,0.0017896066411865928
"(65.258, 66.947]",0.9934476438689855,0.0006237128197729336,0.0013967661589749
"(66.947, 68.708]",0.9823164376815374,0.0005362526559303706,0.0016995806973464124
"(68.708, 70.5]",0.9968180691413564,0.000395232039654549,0.0009084436151145356
"(70.5, 72.284]",0.9987289774722656,0.00033867040598463687,0.0006329096657855022
"(72.284, 73.955]",0.9960359875878899,0.00026602218059022554,0.0007502161986681597
"(73.955, 75.584]",0.9971878966330722,0.00024270850753749799,0.0007365759041469216
"(75.584, 77.263]",0.9961832864176838,0.000217698140849015,0.0007420320219554167
"(77.263, 78.964]",0.9978893268495671,0.0002073816633197081,0.0006165413123600167
"(78.964, 80.601]",0.9983129378938407,0.00016986419873400076,0.0005156031329028457
"(80.601, 82.152]",0.9970531751595825,0.000175597409365517,0.0006356377246897506
"(82.152, 83.605]",0.9972935730569371,0.00014478263577805714,0.0006274535479770068
"(83.605, 84.996]",0.9878766702122973,0.0001316947760737134,0.0010148379123802015
"(84.996, 86.337]",0.9946296027209658,0.00013257984485230795,0.0008402421425083397
"(86.337, 87.635]",0.9948892152521884,0.00012530083398888453,0.0008211457301786041
"(87.635, 88.948]",0.9918439524022651,0.00012919675557341873,0.0010066537356674583
"(88.948, 90.32]",0.992007923962907,0.00012232306734143682,0.0009984695589547144
"(90.32, 91.756]",0.983264429056505,0.00013816829545724798,0.0014158625713046361
"(91.756, 93.329]",0.9878168254359796,0.0001056989928746652,0.0011703372699223293
"(93.329, 95.065]",0.9880158515848114,9.269661007150054e-05,0.0011239602685501158
"(95.065, 96.929]",0.992069804065913,7.245156358938405e-05,0.0007993212589446215
"(96.929, 98.827]",0.9964849156274534,5.887954559982211e-05,0.0006301816068812547
"(98.827, 100.812]",0.9962607956626202,4.541565951317916e-05,0.0006110851945515203
"(100.812, 102.885]",0.9986593970149699,4.581408255679851e-05,0.0003901124233074443
"(102.885, 105.005]",0.9970954160027083,4.359192264094524e-05,0.0005237873096155892
"(105.005, 107.241]",0.9985609112417015,4.076971477806314e-05,0.0004037527178286835
"(107.241, 109.566]",0.9978737579325428,4.0882364788392993e-05,0.00048559448495611986
"(109.566, 111.942]",0.9967081276635454,4.1045312225366584e-05,0.000597444900030281
"(111.942, 114.296]",0.9948405662368441,3.966532166646974e-05,0.0007202075507214336
"(114.296, 116.81]",0.9969552949671299,3.172391605247723e-05,0.0005674362520835547
"(116.81, 119.416]",0.9963508318459163,3.057481626022548e-05,0.0006029010178387771
"(119.416, 122.267]",0.9967223139096301,2.9531480297209016e-05,0.0005783484877005466
"(122.267, 125.3]",0.9972550219006784,2.2317796023070495e-05,0.0005237873096155894
"(125.3, 128.45]",0.9961127125185961,2.1579180813725362e-05,0.0006165413123600157
"(128.45, 131.832]",0.9969363391321505,1.721046719991992e-05,0.0005428837219453245
"(131.832, 135.631]",0.9907590749963205,1.959384205429687e-05,0.0009329961452527666
"(135.631, 139.384]",0.9921222346967297,1.9687939742365437e-05,0.0008784349671678098
"(139.384, 143.272]",0.9849276130566483,1.1699720243264451e-05,0.001178521446635073
"(143.272, 147.061]",0.9957114032542189,1.0954826310056063e-05,0.0006301816068812554
"(147.061, 150.293]",0.9972094442009377,1.0457679012937714e-05,0.0004965067205731112
"(150.293, 153.272]",0.9957250007465938,8.898338869022886e-06,0.0006383657835939994
"(153.272, 156.045]",0.995822193973494,1.1535586471439577e-05,0.0006110851945515209
"(156.045, 158.711]",0.9953448867562539,2.0023296113413166e-05,0.0006847427849662129
"(158.711, 161.29]",0.9914123680123434,1.380774990956222e-05,0.0009193558507315276
"(161.29, 163.775]",0.9847402431124811,1.4695174840289005e-05,0.0012330826247200306
"(163.775, 166.469]",0.9946586591822403,8.56093146932015e-06,0.0007202075507214344
"(166.469, 169.635]",0.9957145435840925,6.994296881351054e-06,0.0006410938424982463
"(169.635, 173.203]",0.9903945770196603,7.176893222612809e-06,0.0009684609110079889
"(173.203, 177.066]",0.9944100779005937,7.310062350271322e-06,0.000731119786338426
"(177.066, 181.251]",0.9936615434787252,3.37657513449138e-06,0.0007829529055191345
"(181.251, 185.671]",0.9905453835990268,1.8270920664273066e-06,0.0009411803219655109
"(185.671, 190.323]",0.9568134706749852,1.7365978980658289e-06,0.0020978772973666007
"(190.323, 194.902]",0.9836340450702092,1.8769555807128748e-06,0.0012658193315710038
"(194.902, 199.511]",0.9884984492509427,2.854244944923279e-06,0.0010584868548481681
"(199.511, 204.389]",0.9907537166106454,2.01080815044028e-06,0.0009439083808697585
"(204.389, 209.894]",0.9928683580097134,1.0333612772480948e-06,0.0008238737890828532
"(209.894, 216.791]",0.994102422385174,9.132375981942817e-07,0.0007556723164766567
"(216.791, 224.97]",0.9942273736130773,8.293036147002019e-07,0.0007474881397639127
"(224.97, 234.117]",0.9841126110232994,1.2297948668532422e-06,0.0012412668014327732
"(234.117, 243.933]",0.9878088189291458,7.196205654158961e-07,0.0010857674438906459
"(243.933, 254.078]",0.9748883187065454,3.6195383384076005e-07,0.0015549935754212779
"(254.078, 264.795]",0.9633879006976199,5.994466312027574e-07,0.0018659922905055297
"(264.795, 277.455]",0.9801954351951676,2.779821589771866e-07,0.0013722136288366693
"(277.455, 291.861]",0.9255732922690424,2.727059292066984e-07,0.0028017164946625437
"(291.861, 312.377]",0.9483318564220052,1.7846656734834026e-07,0.002305209774089433
"(312.377, 348.792]",0.850068990667585,7.081628306287053e-08,0.0041657459467864645
"(348.792, 444.055]",0.3068067472388229,1.0276417423820898e-09,0.014546010077449711
"(444.055, 1442.945]",0.23946948440784105,3.211192289145839e-13,0.017435024457047987
