zone,groundtruth,model
10201,12.9717868338558,394.4911481051812
10202,12.1728,295.66235343310973
10601,13.557275541795665,515.8618572760432
10602,10.4,376.13574591788876
10603,13.8,447.8657800411174
10701,10.059925093632959,125.48017728757674
10703,12.162079510703364,61.407534955764454
10704,9.668041237113401,509.17529477518093
11101,7.585585585585585,576.8686181920727
11102,12.216666666666667,353.7466417409517
11103,7.555926544240401,565.9383743230098
11401,9.730077120822623,529.422936625235
11402,16.74251497005988,404.1905433210901
11501,8.259720062208398,597.5932036865373
11502,14.989795918367347,932.3668221978618
11503,15.109756097560975,657.9384425066991
11504,11.26530612244898,184.7305513213554
11601,6.956661316211878,449.9091999008886
11602,9.1175,326.2747856796462
11603,6.575289575289576,424.87570261144737
11701,3.0921658986175116,567.475039489695
11702,4.704022988505747,688.0377366956187
11703,3.229799851742031,719.9051094830688
11801,4.003802281368821,893.959220939608
11802,4.162374020156775,693.4594986678231
11901,6.779829545454546,370.98216966188414
11902,4.811965811965812,406.2096147481388
11903,6.234493192133131,526.406474528039
11904,6.015978695073236,675.0185620179345
12001,5.7928730512249444,558.8310568317712
12002,4.136666666666667,665.5370185369015
12003,4.173601147776184,477.885720257848
12101,4.155864197530864,522.8377940106149
12102,7.333333333333333,332.47016134652233
12103,6.403453689167975,412.87701232416083
12104,5.173758865248227,686.1837854177066
12201,3.4944444444444445,812.7866327869642
12202,6.709090909090909,789.3244180706741
12203,5.090346534653466,581.1029340567696
12301,13.031746031746032,879.2150324779842
12302,10.458715596330276,420.1920892019528
12303,20.939226519337016,1126.7572036138865
12401,13.166666666666666,788.3170678820833
12403,11.683860232945092,475.6122879974949
12404,10.981132075471699,37.96396190376916
12405,10.86970684039088,262.2697940652515
12501,5.870069605568445,615.1554194324142
12502,6.643939393939394,264.3953184332108
12503,6.345299145299145,459.7263507507797
12504,6.576,393.4484175539695
12601,6.1066666666666665,226.3379146564943
12602,5.255742725880551,492.41915235600504
12701,11.225806451612904,340.21893531747725
12702,8.72817133443163,945.8119681362451
12703,9.215384615384615,291.1540897475975
12801,9.869140625,731.3624976406135
12802,7.982905982905983,682.8903769549923
