distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 3.211]",5.398689088746036e-06,6.819345993227197e-07,2.6375034723895175e-06,7.370865429347212e-06,7.773469980920638e-09,4.077568889798205e-16,2.361368267750307e-09,1.943457156399613e-08
"(3.211, 5.192]",7.562725894825508e-07,6.292727305141429e-07,1.1601747022135271e-06,7.699187099029142e-07,3.306838913122893e-11,1.588637999247835e-16,5.602100868249622e-11,2.181540532333051e-11
"(5.192, 6.939]",4.2182099188968767e-07,5.899693580360626e-07,7.355423575934237e-07,4.4833598227096996e-07,1.2419617674814748e-11,1.0772253744159638e-16,2.8132480201085617e-11,1.6811109713676193e-11
"(6.939, 8.647]",2.736536871554772e-07,5.554307109110694e-07,5.188436317951063e-07,2.93886407488125e-07,4.219455654563053e-12,9.231296403208854e-17,4.476935644794168e-12,4.2951250827936045e-12
"(8.647, 10.313]",2.1773003301410727e-07,5.235486408525197e-07,4.238123018282822e-07,2.5142780056727023e-07,5.267064058803843e-12,7.748913258324818e-17,4.382265157499895e-12,1.1582596055379163e-11
"(10.313, 11.904]",1.8573751123590198e-07,4.945070286833031e-07,3.7396847081654184e-07,2.1358610898764178e-07,3.083214020554415e-12,6.328361404872794e-17,2.843638231873094e-12,1.173758614631261e-11
"(11.904, 13.467]",1.4989176985211632e-07,4.680338634614427e-07,3.273640722845165e-07,1.739964271776862e-07,1.860938202158543e-12,5.451181391475515e-17,1.2959864255137177e-12,6.686930348638243e-12
"(13.467, 15.011]",1.2909303812517938e-07,4.432944459343504e-07,2.8972743641425253e-07,1.7119865109765435e-07,1.6928326724947459e-12,4.7560205049341897e-17,1.6195574801258155e-12,6.5413784134823485e-12
"(15.011, 16.559]",1.0648572103068272e-07,4.1997772140645355e-07,2.5819695336283014e-07,1.2950109927430747e-07,1.1337377929645958e-12,4.316703043717473e-17,1.6427765214767738e-12,2.351541257401214e-12
"(16.559, 18.16]",9.361329424468037e-08,3.974059573456178e-07,2.4222141773803655e-07,1.1101693456284513e-07,9.63037498439425e-13,4.156841202944361e-17,1.1320584785989686e-12,4.567382612172995e-12
"(18.16, 19.809]",8.804235629405611e-08,3.754765660140689e-07,2.165794372353702e-07,9.452914495084786e-08,1.168062074297347e-12,3.896528528234114e-17,9.305237530037853e-13,1.6091048029221236e-12
"(19.809, 21.501]",7.056637442844985e-08,3.5417513871088135e-07,2.0398566417851117e-07,8.380726233678593e-08,6.419867142439408e-13,3.67041993747761e-17,8.315204967325786e-13,2.1987455757773446e-12
"(21.501, 23.229]",6.90206648410587e-08,3.3358612686140105e-07,1.9064431715047025e-07,7.321333613734111e-08,8.098347233396556e-13,3.402301320460486e-17,6.782921183468461e-13,1.8106132646274065e-12
"(23.229, 24.979]",6.230020986181413e-08,3.1388322064793344e-07,1.6645463268077222e-07,6.877738343306384e-08,9.871244718990207e-13,3.0736243183689975e-17,1.4999409098870137e-12,3.3608753557607054e-12
"(24.979, 26.776]",4.609789681035972e-08,2.9497448757728204e-07,1.3933397986537124e-07,5.3661718914482886e-08,4.564323721141039e-13,2.861063494844769e-17,5.230899235069315e-13,2.268201768954608e-12
"(26.776, 28.569]",4.6592103277076634e-08,2.7704406733911566e-07,1.5451062367535094e-07,4.065177677643253e-08,5.654439575540464e-13,2.519966451269492e-17,1.5029614410156193e-12,2.697985476260605e-13
"(28.569, 30.431]",4.863201933118471e-08,2.599869300840019e-07,1.4467267369035974e-07,5.5981456442106964e-08,5.861897055172608e-13,2.3892723106242522e-17,4.609836192125965e-13,3.844206297738422e-12
