distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(111.942, 114.296]",1.5328457776570467e-08,2.1104362012318745e-08,2.6518293921480156e-08,4.2976208791789177e-10,4.1596776616708485e-14,1.8322925841672732e-19,3.8556728156163956e-14,1.0078400693586043e-17
"(114.296, 116.81]",1.6321487020279604e-08,1.9623403926260196e-08,2.554488782781989e-08,3.4372674336876973e-10,7.845936555740397e-14,1.834502323688345e-19,5.5598835006866365e-14,1.1277630635984683e-17
"(116.81, 119.416]",1.4581044091576804e-08,1.8170464287624667e-08,2.3074009623513507e-08,3.3127631547257117e-10,3.9687176538097475e-14,1.6798210043224079e-19,2.997400053026807e-14,6.41712206962572e-18
"(119.416, 122.267]",1.531589777258465e-08,1.6754924167363327e-08,2.3249673032693455e-08,3.1997183237490013e-10,4.317810566205281e-14,1.7067158256916336e-19,2.5879184806731206e-14,7.62281220195704e-17
"(122.267, 125.3]",1.5457711640849328e-08,1.5328178510404482e-08,2.3137810136051624e-08,2.4181199236213076e-10,4.438561502704322e-14,1.6153975304689822e-19,3.484235657939282e-14,2.430836807026525e-17
"(125.3, 128.45]",1.567653881943624e-08,1.3967709671218656e-08,2.1255499884250133e-08,2.338040739980646e-10,5.04370713146826e-14,1.4491721442391284e-19,3.0734779199803734e-14,1.2827008030796954e-17
"(128.45, 131.832]",1.7829870891822034e-08,1.268261390262434e-08,2.1973663358432385e-08,1.8647438836674017e-10,3.0113179951238034e-13,1.3631512894727119e-19,1.745242570758295e-13,1.7041416854897334e-18
"(131.832, 135.631]",2.5500711947956604e-08,1.137181625763717e-08,2.2893228714204634e-08,2.1229811314166553e-10,1.5226053468847992e-13,1.4111639639810576e-19,3.084394524904453e-14,2.8308739984431657e-18
"(135.631, 139.384]",2.5964830062277346e-08,1.0157199324910867e-08,2.195663351754222e-08,2.1331765599459803e-10,1.9178361008675472e-13,1.0851193601286993e-19,6.834860107445583e-14,6.833539780807036e-18
"(139.384, 143.272]",2.2547916443416104e-08,9.056889727403743e-09,1.859659577255308e-08,1.267630259519855e-10,1.4210606854971426e-13,9.291086752933665e-20,4.826203934199621e-14,9.620075854313133e-19
"(143.272, 147.061]",1.6450408718702035e-08,8.061455935055167e-09,1.4668072217461507e-08,1.186948914345035e-10,5.237684920348979e-14,7.082063948068973e-20,9.850521065201155e-15,2.2519667579002733e-18
"(147.061, 150.293]",2.0498550049166328e-08,7.254431052130405e-09,1.3386806051033932e-08,1.133083300424482e-10,1.361817701360093e-12,4.109636203371276e-20,1.3589681831941835e-13,3.638161759365641e-18
"(150.293, 153.272]",1.3923543429622413e-08,6.61340524382315e-09,1.092740343122825e-08,9.641297233864476e-11,6.923574838037549e-14,2.9009336730135425e-20,1.8827368452994682e-14,2.0253446164495978e-18
"(153.272, 156.045]",1.2183100500919608e-08,6.066684284305464e-09,8.761424795953134e-09,1.2498739323725904e-10,3.493454233770084e-14,2.1229710905203087e-20,4.381700853994741e-15,7.782832207444242e-18
"(156.045, 158.711]",1.0493998847879193e-08,5.59195803683605e-09,7.910695713040158e-09,2.1694652112131804e-10,2.670391325629611e-14,1.669812169452676e-20,3.042650162658398e-15,2.4012702722847562e-17
"(158.711, 161.29]",1.2969522861296429e-08,5.167678763009646e-09,8.299741956477034e-09,1.49606148932349e-10,5.0515715803690673e-14,1.3260423038101486e-20,1.0670487995983807e-14,3.544859557124985e-18
"(161.29, 163.775]",1.135800163101606e-08,4.791515443225889e-09,7.615731172953305e-09,1.5922134526934574e-10,3.624254067855458e-14,1.0559474769728234e-20,3.514316325508427e-15,1.5372142570649134e-18
"(163.775, 166.469]",9.656235211839986e-09,4.438834591481441e-09,7.270302595608185e-09,9.275718323314793e-11,3.201373475254957e-14,1.0646472405828563e-20,8.007134715539454e-15,3.770730325404638e-19
"(166.469, 169.635]",1.3111336729561105e-08,4.065634368363842e-09,7.211754433680049e-09,7.578279066191798e-11,1.854288241834751e-13,1.2365403492276126e-20,1.1027015990405417e-14,1.55564964635035e-18
"(169.635, 173.203]",1.8615889848080532e-08,3.6751589027605677e-09,7.757425599858734e-09,7.775952611828039e-11,3.0951819141096486e-13,1.2874434452951807e-20,1.0537130948066357e-14,1.9449421493642187e-18
"(173.203, 177.066]",2.1723306184179404e-08,3.2857134509639037e-09,7.4400983806490334e-09,7.920409073473164e-11,1.63959389585481e-13,1.203561555399712e-20,5.564104209179197e-15,9.461783410125082e-19
"(177.066, 181.251]",1.8410018534722963e-08,2.9134072997680926e-09,6.754781278134748e-09,3.658499073061499e-11,1.230574059067676e-13,1.1131353942257334e-20,6.879096806008255e-15,1.47855336832172e-19
"(181.251, 185.671]",1.2943738521611944e-08,2.560202821883403e-09,5.488685229826187e-09,1.9796433857318006e-11,3.9870305048454797e-14,9.564448394463105e-21,1.8527306272456688e-15,2.4098309800694153e-20
"(185.671, 190.323]",1.4206863305114094e-08,2.234823587374448e-09,5.836074824888745e-09,1.8815527195824618e-11,5.873382404284875e-14,8.122748194646406e-21,1.9206360586097927e-15,6.34139102890221e-20
"(190.323, 194.902]",1.9583205990367075e-08,1.943605298369417e-09,5.997971791061827e-09,2.033670206852965e-11,2.9235298381242107e-13,5.950908097996431e-21,9.149354928174155e-15,4.2881031643832224e-20
"(194.902, 199.511]",2.076928561585343e-08,1.6958751982677585e-09,4.693352484355635e-09,3.0925574196841386e-11,1.9885279814475042e-13,4.577049995899861e-21,2.8450300858713734e-15,1.1469568609632223e-19
"(199.511, 204.389]",1.915776438557306e-08,1.4706821655322582e-09,4.123923017253432e-09,2.178698669946347e-11,2.6909842606948943e-13,3.852613070487214e-21,3.325276761566383e-15,2.6430120676054963e-20
"(204.389, 209.894]",1.6850065983811562e-08,1.2615389451440958e-09,3.5587323403529876e-09,1.1196407970703348e-11,1.1358616415147145e-13,3.575513141073465e-21,3.3036712356419092e-15,7.811764361353346e-21
"(209.894, 216.791]",1.7700565624248318e-08,1.048804227712309e-09,3.31557488463625e-09,9.894660637452129e-12,1.3349610162644767e-13,3.9030403282530095e-21,1.3049100253039112e-15,8.474258281866721e-21
"(216.791, 224.97]",1.6888742493338296e-08,8.366037711229956e-10,2.9083949309014887e-09,8.9854553351269e-12,7.116928544762864e-14,3.4718697576010505e-21,6.283741086351557e-16,1.1526364395067e-20
"(224.97, 234.117]",2.7834194689402583e-08,6.44692588551123e-10,2.7222382527604044e-09,1.332475422945416e-11,1.489906400415197e-12,2.629800150805754e-21,1.7285059498212342e-15,2.4658930834095e-20
"(234.117, 243.933]",2.2161639958815668e-08,4.855295897804492e-10,2.106607431117979e-09,7.797046020498578e-12,1.4255595425722758e-13,1.704725153228854e-21,5.709509038516316e-16,1.5386439533795082e-20
"(243.933, 254.078]",2.5410466759060903e-08,3.590060817665585e-10,1.5824956297617137e-09,3.921748259266692e-12,2.8227308144176593e-13,9.902627917191197e-22,2.3898330614506665e-16,1.74053070810217e-21
"(254.078, 264.795]",2.457194324822818e-08,2.634990910692383e-10,1.1009883782360094e-09,6.494827849557482e-12,1.245386191084613e-13,5.866691164490219e-22,1.0937286087635476e-16,3.862657306405705e-21
"(264.795, 277.455]",2.266443458266315e-08,1.8582852511345058e-10,7.645394878916912e-10,3.011920157076155e-12,5.863801857554057e-14,4.1055201119511284e-22,2.29390743208451e-17,8.249245145149763e-22
"(277.455, 291.861]",3.350674941998949e-08,1.2421682016021854e-10,7.170488164074412e-10,2.954752521363234e-12,2.888832250025206e-13,2.3702535667570425e-22,5.652891953217284e-17,8.58705348322744e-22
"(291.861, 312.377]",3.462836819626463e-08,7.546845115356188e-11,4.812103560954027e-10,1.9336746413454856e-12,2.67898148993446e-13,1.756223369302659e-22,3.883767479470015e-17,4.315410622005794e-22
"(312.377, 348.792]",4.9685345896469786e-08,3.462531847767529e-11,3.4219334292628596e-10,7.672735878355567e-13,2.8855876396233913e-13,1.0325000292835154e-22,4.792934598330092e-18,9.650734408954369e-23
"(348.792, 444.055]",1.1819541311368358e-07,6.63008510548944e-12,1.1996072478883187e-10,1.1134437150649988e-14,1.3879372725366528e-12,2.3612358580387885e-23,8.590388504977985e-19,4.838871342000587e-26
"(444.055, 1442.945]",3.05518640921474e-07,2.1043387323432796e-13,7.2037151838483906e-12,3.479307743890003e-18,1.038586588352142e-11,7.854767855927276e-26,3.942779466344742e-21,1.2219091114765045e-31
