distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 2.153]",0.00017733265011234226,0.00014653495666153894,1.834176873498069e-07,1.0242342451489588e-07,0.47401017375029086,0.3916879391562936
"(2.153, 3.119]",3.188421337069541e-05,2.7993392121136137e-05,4.4084297738376265e-09,1.3285034882197842e-09,0.08525838655323952,0.07485433053191803
"(3.119, 3.875]",1.8839214586548204e-05,1.812734249944714e-05,3.424144696578364e-09,6.42468338759983e-10,0.0503383813752568,0.04843625915852275
"(3.875, 4.522]",1.1941084248951109e-05,1.457022348751033e-05,9.75458721542133e-10,3.771516595282584e-10,0.031930459281695266,0.038960777605602626
"(4.522, 5.107]",1.007937976204513e-05,1.1725431267490114e-05,7.36278922933817e-10,2.418814171769227e-10,0.026932102724184587,0.031330352346733585
"(5.107, 5.635]",8.193519515266782e-06,9.807025923168185e-06,7.952779372677225e-10,1.7412416653879805e-10,0.021909471183823373,0.026223987318551724
"(5.635, 6.128]",6.039405557233886e-06,8.270248783265934e-06,2.4332511173997494e-10,1.232730477295765e-10,0.016137291648928943,0.022098104748886578
"(6.128, 6.599]",6.0733619980128425e-06,7.875174533394585e-06,4.3181758099915636e-10,1.0568889936241776e-10,0.01624016998268634,0.021058216702297117
"(6.599, 7.053]",5.751182081607873e-06,6.599832334624849e-06,4.3036640556687586e-10,8.840327459909404e-11,0.015367158522056236,0.017634751998117596
"(7.053, 7.474]",4.673254818357075e-06,6.011355612971443e-06,1.6048297829598365e-10,4.919133581241892e-11,0.012486936874650105,0.016062342197859694
"(7.474, 7.904]",3.5395889714621474e-06,5.3326363786262504e-06,9.946326995614947e-11,5.3927071489923177e-11,0.009464860909689782,0.014259469676446593
"(7.904, 8.308]",4.222213462221754e-06,5.2364724082346176e-06,2.617552215763581e-10,5.6949742907322834e-11,0.011281754371056527,0.013991854274802897
"(8.308, 8.691]",3.914940851123834e-06,4.777525799852154e-06,1.4827767428670203e-10,3.637083133880161e-11,0.010468551835905133,0.01277510398880466
"(8.691, 9.084]",3.309185565231136e-06,4.181979478872662e-06,8.984952736266047e-11,2.605695518749486e-11,0.008842143830297595,0.011174249167547752
"(9.084, 9.455]",3.4304289584411704e-06,4.18225274275455e-06,1.822278616163639e-10,5.7583277485047054e-11,0.00917296703487169,0.011183343834125666
"(9.455, 9.831]",3.3775173870866946e-06,3.848924538818021e-06,2.7443876339083594e-10,3.466589774096154e-11,0.009024726458295648,0.010284326367721752
"(9.831, 10.182]",2.987116018874351e-06,3.7830956759109385e-06,9.330342030934253e-11,2.5456772732453504e-11,0.007981574002432266,0.010108431646034028
"(10.182, 10.537]",2.6441805586346716e-06,3.6796790275171487e-06,1.232489019910264e-10,6.039010826947152e-11,0.007070538813789112,0.009839461719580856
"(10.537, 10.884]",3.0011634735751224e-06,3.3526371928309674e-06,1.4936697954668904e-10,3.3275661177002825e-11,0.008019108801392727,0.008958246579244345
"(10.884, 11.233]",2.073443405184543e-06,2.7282986626177807e-06,5.600198617297335e-11,1.3340681055782597e-11,0.005544387665463469,0.007295470623839946
"(11.233, 11.587]",2.1177244332234613e-06,2.8065255809692473e-06,5.227341955827603e-11,1.6216494152193454e-11,0.005658559685573088,0.007499036352349829
"(11.587, 11.917]",2.2910681657234458e-06,2.589647656369421e-06,1.0935475154624668e-10,1.2740466988889671e-11,0.006126316275144494,0.006924717833131831
"(11.917, 12.256]",2.118573121255148e-06,2.559069888391142e-06,5.398755709547563e-11,1.1170168585400489e-11,0.005660827379993755,0.0068378347417811305
