quantile,score,sampers_weight,sampers_mean,sampers_var,twitter_weight,twitter_mean,twitter_var,covariance
"(-0.001, 22.405]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(22.405, 35.395]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(35.395, 46.554]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(46.554, 56.061]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(56.061, 64.93]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(64.93, 73.165]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(73.165, 80.94]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(80.94, 88.329]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(88.329, 95.338]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(95.338, 102.07]",0.3662088091244439,0.028808870046507534,6.193804242848689e-08,8.648960635182599e-12,0.06319146706179228,1.358593989168314e-07,6.107592822644775e-11,1.537009569158594e-11
"(102.07, 108.851]",0.2505618113721145,0.07236145663781507,1.555745492337851e-07,1.58714873216174e-11,0.1606727616620707,3.454407032577779e-07,1.6049707311278605e-10,2.7635272333147168e-11
"(108.851, 115.402]",0.4024470607779143,0.07075061842379658,1.521113045635069e-07,2.3584161200973755e-11,0.145536224292821,3.1289768812794224e-07,1.174902324281837e-10,3.470946358297464e-11
"(115.402, 121.788]",0.4284051943329504,0.05770976569595194,1.240739366189488e-07,1.577458923176869e-11,0.11034067152960172,2.372285057954475e-07,5.951000530543721e-11,1.8282601472013442e-11
"(121.788, 128.103]",0.5057793098443344,0.051592339773434755,1.1092168921284379e-07,1.146194307946947e-11,0.08959450165791748,1.9262498098983815e-07,4.738381991963433e-11,1.6031861920595215e-11
"(128.103, 134.5]",0.498978646882941,0.05032928009109841,1.0820615597367242e-07,1.020969605393691e-11,0.0786265605232925,1.6904429898971566e-07,3.951730374636643e-11,1.2399451358678023e-11
"(134.5, 140.658]",0.6385241583596345,0.04368066159153193,9.39118634848598e-08,6.960738530540294e-12,0.062102223287577196,1.3351756367673395e-07,2.3479130672097713e-11,9.424864694329058e-12
"(140.658, 146.534]",0.547650174754388,0.03629542177813652,7.803386146089327e-08,3.505600119088934e-12,0.05264604498215533,1.1318711780547839e-07,1.3118390049116814e-11,3.71581945385708e-12
"(146.534, 152.416]",0.7263236280632561,0.037018223265486386,7.958785886233862e-08,7.612448962802352e-12,0.03942166008640323,8.475516225007359e-08,6.937572604861257e-12,4.5418756192400214e-12
"(152.416, 158.282]",0.8403468601163596,0.03373219817243452,7.25230221885659e-08,8.018373061029805e-12,0.031899211051155466,6.858216529604033e-08,9.509051225196448e-12,6.937933678987655e-12
"(158.282, 164.09]",0.7306884234740489,0.03223776128635418,6.931003621906024e-08,6.2030599032748734e-12,0.030396968656229886,6.535239776109142e-08,7.886376285711995e-12,4.415253076274237e-12
"(164.09, 169.751]",0.6713936464706495,0.027923125026563193,6.003372224732155e-08,4.962671122397811e-12,0.02102295211996077,4.519859676120942e-08,1.9329590882491616e-12,1.5628228363761752e-12
"(169.751, 175.259]",0.7651455466440988,0.025740229035109877,5.534057377196162e-08,2.95364771248779e-12,0.01935180571833127,4.160569163993101e-08,1.864367873824141e-12,1.3417267804701318e-12
"(175.259, 180.935]",0.7921229835256638,0.025313373872513135,5.442285040658649e-08,3.2600586301248974e-12,0.01723420328077675,3.705292197516522e-08,2.4837683453402516e-12,2.0001735650202283e-12
"(180.935, 186.282]",0.7214671225668527,0.021705247253098952,4.666550694674743e-08,2.280823216984855e-12,0.012178708691345368,2.6183789035494552e-08,7.425218900945478e-13,7.662888393406465e-13
"(186.282, 191.76]",0.6832044630380167,0.021858056108661907,4.699404053255026e-08,2.2084860641350846e-12,0.010932795432472176,2.3505119994823265e-08,7.060209535400404e-13,7.158319434117065e-13
"(191.76, 197.086]",0.7059631507457476,0.02036403023975935,4.37819382353079e-08,1.5972748704501632e-12,0.010833844039453438,2.329237803134957e-08,1.6734596772736853e-12,8.631933948746125e-13
"(197.086, 202.626]",0.7049111634819518,0.018069778436215524,3.8849378738176323e-08,1.022477134995456e-12,0.007484731430538398,1.6091905450027085e-08,3.240819531461829e-13,3.918270905014212e-13
"(202.626, 207.999]",0.6986308965825742,0.01616024447997461,3.4743948882393965e-08,8.139121534889684e-13,0.0062776398039211725,1.349670153318507e-08,2.0949148456026897e-13,2.625105422400887e-13
"(207.999, 213.47]",0.6885796900792605,0.013198445719251684,2.8376187251682743e-08,6.726632853551834e-13,0.004450840617523471,9.569148479810697e-09,8.639916003279217e-14,1.6223892679849087e-13
"(213.47, 218.954]",0.6342724672749309,0.013587606084362347,2.9212868147767795e-08,8.641974116059569e-13,0.004103363388339609,8.822084838321844e-09,8.5304844782021e-14,1.640061972137717e-13
"(218.954, 224.269]",0.704932826908216,0.011784986950829761,2.5337301345081657e-08,3.5625280577655944e-13,0.003654279506535241,7.856570519980137e-09,5.090049943581602e-14,7.099682285325561e-14
"(224.269, 229.603]",0.6995307547882894,0.010331376594310075,2.2212090957056773e-08,3.432921036955424e-13,0.002743655785078316,5.8987620184688725e-09,4.64470903385372e-14,6.63951464425607e-14
"(229.603, 234.752]",0.6864175629604047,0.010716366582263088,2.3039805691091168e-08,4.745874310274893e-13,0.0029361898951186225,6.31270348362721e-09,5.2178877674411424e-14,8.615092562726924e-14
"(234.752, 239.974]",0.6124882988166666,0.010433726612565628,2.24321398434947e-08,5.224555187946455e-13,0.0019241829586845545,4.136924688221967e-09,1.7706624841242535e-14,5.457353821283916e-14
"(239.974, 245.254]",0.4927505082617296,0.011894029430797516,2.5571738785350822e-08,1.2616158403853413e-12,0.001805182674081337,3.881078323374707e-09,2.2249035177592586e-14,1.0952926231475062e-13
"(245.254, 250.51]",0.6050726506622134,0.009735326790350935,2.0930605151209e-08,3.5144990808658984e-13,0.001322021058023159,2.842298092601455e-09,9.622611214016365e-15,2.068522475106504e-14
"(250.51, 255.844]",0.5947764417028888,0.009767882017785065,2.10005977283156e-08,5.072614031380797e-13,0.0013555798720908698,2.9144483451528406e-09,1.3726645179078448e-14,4.1474482987615357e-14
"(255.844, 261.162]",0.6372310692078803,0.008920913475702029,1.917964559064256e-08,3.132573302026857e-13,0.0011450364759774403,2.461787557678039e-09,1.106124827379644e-14,3.687767636980563e-14
"(261.162, 266.661]",0.6419495403776077,0.008557181558768305,1.8397634950611676e-08,2.6409186173602737e-13,0.0009554585807205315,2.0542018487984527e-09,5.785554709379804e-15,2.1273983916863962e-14
"(266.661, 272.129]",0.6611417532518816,0.007781695571285935,1.6730367754160042e-08,2.1105368226781272e-13,0.000647248658325873,1.39156151547947e-09,1.8115871499111463e-15,1.1372578543379113e-14
"(272.129, 277.715]",0.6612228004574299,0.00759964716455831,1.633897017689543e-08,2.2807125055481945e-13,0.0005631819986095,1.2108211973785486e-09,1.460115508231141e-15,7.701042527094841e-15
"(277.715, 283.342]",0.6834831930940386,0.007103382335263513,1.5272018505309365e-08,2.1377343635637888e-13,0.0004704609062264478,1.0114741579158415e-09,1.0903320547969254e-15,7.973002345899393e-15
"(283.342, 289.14]",0.6707435934277874,0.007285121032574002,1.566275021838048e-08,2.540158333233725e-13,0.00048278413624407325,1.0379686626449577e-09,1.8891725863231286e-15,1.438271811712237e-14
"(289.14, 295.075]",0.713105917622605,0.006541737567457432,1.406450229929531e-08,1.420370862102693e-13,0.0003340498859814067,7.181953328174995e-10,5.088122234638841e-16,4.38197682293783e-15
"(295.075, 301.331]",0.7627751199878567,0.005703050143242295,1.226135426949006e-08,1.0651641145012464e-13,0.00026130069006155456,5.617871579655201e-10,2.7157416069242427e-16,3.0298975798746254e-15
"(301.331, 307.68]",0.7627485644696846,0.005613105277883498,1.2067976019047604e-08,1.2329824416016732e-13,0.00022123098633354118,4.756387250142783e-10,2.2340194646951804e-16,2.795298427439236e-15
"(307.68, 313.891]",0.7737758085273718,0.005441830625028058,1.1699741628099298e-08,9.408742797434367e-14,0.00017730214082823206,3.811932749723344e-10,2.0493482527157067e-16,2.6656781405241396e-15
"(313.891, 320.547]",0.7689716176718695,0.005434848173572595,1.1684729606669608e-08,1.1106713238154222e-13,0.00014424828038459933,3.101286546912207e-10,7.622308917689602e-17,1.7073220884477492e-15
"(320.547, 326.988]",0.8036053169951136,0.004933643807006314,1.060715810623901e-08,6.932850667734408e-14,0.00011635394138050373,2.5015682136484836e-10,5.941823617768242e-17,1.0565408934360859e-15
"(326.988, 333.082]",0.7480726936164306,0.005518840037471137,1.1865309116431612e-08,1.9588182056445352e-13,9.295421355569783e-05,1.9984824166393872e-10,3.878934176547937e-17,8.989920776824596e-16
"(333.082, 339.529]",0.7862559392978256,0.005020826399543681,1.0794597568699275e-08,1.319892883779852e-13,7.593596923592158e-05,1.632596237474772e-10,6.213912518214223e-17,1.1229168777352082e-15
"(339.529, 346.178]",0.7855135080721604,0.005034391957673979,1.0823763034532682e-08,1.2051429649202087e-13,5.755064052746277e-05,1.2373182318578008e-10,1.9320089341874126e-17,8.601725334588167e-16
"(346.178, 352.733]",0.7719453169881737,0.005130642135540592,1.1030697481834074e-08,1.6978439243216045e-13,4.6845330003913406e-05,1.0071578762633923e-10,1.5448291699202877e-17,8.956617570489638e-16
"(352.733, 359.7]",0.8228238248726295,0.0044136488729364124,9.489187556299851e-09,1.1154734243261571e-13,3.23019238933964e-05,6.944798353427559e-11,4.025092524373419e-18,3.23816257996633e-16
"(359.7, 366.652]",0.8211457380991214,0.004520686395395664,9.719314409481479e-09,7.655277775271858e-14,2.8249532269676946e-05,6.0735486170735e-11,4.260922679799385e-18,3.169561694077402e-16
"(366.652, 373.677]",0.8263311239680686,0.004402322806401495,9.464836917470385e-09,8.665692445712093e-14,2.1440405686441985e-05,4.609610703047356e-11,2.1985827207854446e-18,1.8071203342046204e-16
"(373.677, 380.777]",0.8004246632544146,0.004725917318098493,1.016055356872252e-08,1.2681136922186567e-13,1.723869113635862e-05,3.7062570704497336e-11,1.2969398519327607e-18,1.1086432360204322e-16
"(380.777, 387.825]",0.6340121934434751,0.006554593015748529,1.4092141054317836e-08,5.848341846160031e-13,1.7069887926692027e-05,3.669964982820071e-11,3.3123325828492126e-18,2.8436278723824253e-16
"(387.825, 394.882]",0.5567579986522413,0.007740505526423047,1.664181062775313e-08,6.928482122522086e-13,1.2356156398995732e-05,2.6565295273939277e-11,8.049673952597784e-19,2.0054809757875368e-16
"(394.882, 401.993]",0.4940411011871777,0.008067744770823162,1.7345363324238618e-08,1.2631965189550727e-12,1.1210764701130378e-05,2.410274400187988e-11,1.6032330067944972e-18,7.092763407114313e-16
