quantile,score,sampers_weight,sampers_mean,sampers_var,twitter_weight,twitter_mean,twitter_var,covariance
"(-0.001, 3.211]",0.016831679884790094,0.6803013956670295,7.370990014859287e-08,1.9488476744535592e-10,0.2293390099349501,2.484862684414685e-08,1.2822955046069865e-11,2.816778663284718e-12
"(3.211, 5.192]",0.15201028923048013,0.07105887741177966,7.699150394301071e-09,2.24019092563554e-13,0.11186259185854316,1.2120187506261826e-08,7.238376149521383e-13,1.9495871295351912e-14
"(5.192, 6.939]",0.19958495291045178,0.04137872114771699,4.48333844895933e-09,1.7009841585080352e-13,0.07094350374274745,7.686649785485176e-09,3.963024674921363e-13,9.151965290706094e-15
"(6.939, 8.647]",0.5139704434303726,0.027123952092709,2.9388500642843707e-09,4.3805631940052455e-14,0.04979046590237098,5.394741644498952e-09,6.183012693089404e-14,3.8596479722007774e-15
"(8.647, 10.313]",0.41039399459606,0.023205780281156788,2.51432050307221e-09,1.1645251159859768e-13,0.0406998413837519,4.409782581025672e-09,6.348305594350616e-14,4.6178117148082544e-15
"(10.313, 11.904]",0.42067689908049266,0.019712716342905376,2.135850907476699e-09,1.1782565636237656e-13,0.03561439797065651,3.8587804390661574e-09,4.1312270205100634e-14,2.4028116033543697e-15
"(11.904, 13.467]",0.5369996081497883,0.016058826249937357,1.7399559767562767e-09,6.716797885206442e-14,0.03107956404630563,3.3674362232768986e-09,1.667322247766653e-14,1.68952070038747e-15
"(13.467, 15.011]",0.5774951611107728,0.01580060830440692,1.7119783493357694e-09,6.570292104751272e-14,0.02772701904908579,3.0041916987725143e-09,2.2177525249885624e-14,4.658755295434649e-15
"(15.011, 16.559]",0.621121812358536,0.011952174456422932,1.2950048189709945e-09,2.3681073191043455e-14,0.02482287331165101,2.6895307357248182e-09,2.23253063249714e-14,1.0710018349107241e-15
"(16.559, 18.16]",0.55027809324887,0.010246418992412347,1.1101881101843564e-09,4.5796120412535513e-14,0.023404899633394767,2.535894863590349e-09,1.6289910111666388e-14,1.5964406311269028e-15
"(18.16, 19.809]",0.6355833569526255,0.008724472904093563,9.452869429722487e-10,1.6179260571876453e-14,0.020813741544656855,2.255145764431406e-09,1.4042482827189183e-14,8.112590300613844e-16
"(19.809, 21.501]",0.6024311946801717,0.00773490747011133,8.38068627981418e-10,2.205664658254884e-14,0.019739575657396494,2.1387610843509634e-09,1.2291481576700347e-14,7.915247516864412e-16
"(21.501, 23.229]",0.6133860695918266,0.0067571516454597615,7.32129871036626e-10,1.815891580624408e-14,0.018387554446812802,1.992271088790701e-09,9.52656070539059e-15,1.0695855088099003e-15
"(23.229, 24.979]",0.5963694082108506,0.006347877381338069,6.877854593774088e-10,3.365578851540957e-14,0.015682078910720904,1.6991358212608369e-09,1.8191327047147983e-14,3.375007083305029e-15
"(24.979, 26.776]",0.660591029377361,0.004952654685493284,5.366146309022822e-10,2.2710171507490054e-14,0.013063744009478405,1.4154421446707304e-09,6.500098096500572e-15,1.5950023928701436e-15
"(26.776, 28.569]",0.5815134330027679,0.003751915085804069,4.0651582975139877e-10,2.7143037172910935e-15,0.014306350109321157,1.550077134583747e-09,1.5062439314876608e-14,2.914907701183264e-16
"(28.569, 30.431]",0.611780214929554,0.005166752540867819,5.598118955884904e-10,3.847248889098326e-14,0.013356773615881912,1.4471915768579247e-09,5.662613543265083e-15,1.7332079530809144e-15
"(30.431, 32.517]",0.6259698426091086,0.0039174905655575435,4.244557489657604e-10,5.821385476561445e-15,0.012481780344347115,1.3523870283353054e-09,1.9268747908458246e-14,5.259199077675275e-16
"(32.517, 34.741]",0.708300134185817,0.0036809973423511644,3.9883197106468867e-10,3.136705809400109e-15,0.011583119268013342,1.255018099466592e-09,5.649202960132226e-15,3.3751814953303226e-16
"(34.741, 37.035]",0.5303243498794997,0.0036627489066961344,3.968547733423741e-10,3.592300725656667e-15,0.013334132389835326,1.4447384251787352e-09,3.9173831693171626e-14,9.226645248929347e-16
"(37.035, 39.4]",0.6383765853920503,0.003426843502855293,3.7129468501626894e-10,1.5710743690366154e-15,0.012602840622439193,1.3655037749228657e-09,1.0696445496828635e-14,4.0122674746982455e-16
"(39.4, 41.811]",0.7118431751021337,0.003462707027699667,3.7518045807522823e-10,3.3894693284792434e-15,0.010940299554669295,1.1853692979413815e-09,8.025974640464098e-15,9.031800841879533e-16
"(41.811, 44.358]",0.7739944376797254,0.0029023506482748675,3.1446646713224194e-10,2.539723493904366e-15,0.008876735990411217,9.617844791529388e-10,4.580059901739046e-15,2.523322795307935e-16
"(44.358, 46.832]",0.7682977906348978,0.002458274820287444,2.663513447058614e-10,9.990687540042567e-16,0.008663281261223746,9.38656896474343e-10,3.3112358181521175e-15,3.5304316491710757e-16
"(46.832, 49.227]",0.7908643413130048,0.0022000476143808644,2.3837271393389077e-10,1.112964203350692e-15,0.007943074977730344,8.606233460791727e-10,2.1592158272409988e-15,4.668661081756229e-16
"(49.227, 51.555]",0.7515238448221176,0.0016819183862230636,1.8223398790036144e-10,5.536411530608968e-16,0.00771392151519899,8.357948230899921e-10,4.582814742983487e-15,2.2425563090978083e-16
"(51.555, 53.764]",0.7799058920709602,0.0013865370606531212,1.502297495551326e-10,2.1336575688851398e-16,0.006907738877085568,7.484458302239624e-10,2.927247071223779e-15,5.3788308538151426e-17
"(53.764, 55.987]",0.7475885411535566,0.001274379149365141,1.3807756451690275e-10,1.994381629736368e-16,0.006723621599559751,7.284969278279115e-10,9.773199900894796e-15,1.3442607288628883e-16
"(55.987, 58.084]",0.7602758655687829,0.0010991943131620637,1.1909648221085297e-10,1.3816810120606785e-16,0.006897288030788155,7.473134926424772e-10,2.8091368758757463e-15,1.6401196515811129e-16
"(58.084, 60.03]",0.73164426275675,0.001060798891504906,1.1493638094612265e-10,1.7345325186718569e-16,0.007320838733402116,7.932047405458135e-10,3.1477074716330266e-15,1.7072054008496648e-16
"(60.03, 61.847]",0.6165568255285151,0.0008697204267511501,9.42332416504342e-11,1.7678334341882192e-16,0.00841184126741117,9.114136525896001e-10,1.2266018750417819e-14,1.4811944644525605e-16
"(61.847, 63.57]",0.6539778319319883,0.0008489955121367134,9.198772018517188e-11,2.4149801028903094e-16,0.008352375323726003,9.049705836804474e-10,3.447012290469736e-15,1.008430855774446e-16
"(63.57, 65.258]",0.6654806901542851,0.0007231918661469537,7.835703495757206e-11,5.263911496815541e-17,0.007995306997067094,8.662826273247982e-10,2.8088032996864148e-15,2.75898523024766e-17
"(65.258, 66.947]",0.7339020313376736,0.0006237128197729336,6.757859084175965e-11,6.761742100536931e-17,0.006752057789491348,7.315779574036472e-10,1.7216103648127563e-15,2.6721565979253922e-17
"(66.947, 68.708]",0.7586731710419197,0.0005362526559303706,5.810237929071032e-11,7.831350445492016e-17,0.005783340384969397,6.266185032347991e-10,6.7475493819562085e-15,3.8990946835475624e-17
"(68.708, 70.5]",0.8424934657346547,0.000395232039654549,4.282295224442003e-11,2.9291708669532445e-17,0.004693503425602226,5.085358799080667e-10,1.0961639961159427e-15,2.2964602531948406e-17
"(70.5, 72.284]",0.8753791186681482,0.00033867040598463687,3.6694562097634145e-11,3.956456225104563e-17,0.0040040957739054,4.338393270391369e-10,1.4733088817128774e-15,1.8865296786250555e-17
"(72.284, 73.955]",0.8815408646373449,0.00026602218059022554,2.882320761578114e-11,8.126419626519941e-18,0.0036953154163649688,4.003833184712935e-10,2.4650034764687854e-15,4.466083693937333e-18
"(73.955, 75.584]",0.8934047508519042,0.00024270850753749799,2.6297197050818878e-11,4.156741132199267e-18,0.0036085981046841058,3.9098759412637485e-10,1.0445453350123349e-15,6.742316614723379e-18
"(75.584, 77.263]",0.9300054535822019,0.000217698140849015,2.3587351616090307e-11,8.044101650454543e-18,0.002904277874799392,3.146752799842972e-10,5.518893971703018e-16,1.1409344978085599e-17
"(77.263, 78.964]",0.9256375117418492,0.0002073816633197081,2.2469572741294937e-11,2.3270584975885508e-17,0.002873167052695766,3.113044569852492e-10,1.3573011708196763e-15,8.649231177080661e-18
"(78.964, 80.601]",0.9464325139886186,0.00016986419873400076,1.8404597149514182e-11,5.628542296749795e-18,0.0023951659601350486,2.595135698461412e-10,1.0311000176897024e-15,3.940464428892326e-18
"(80.601, 82.152]",0.9355533822787107,0.000175597409365517,1.902578414967543e-11,9.630420063450791e-18,0.0024444070234358045,2.6484878432934903e-10,2.457834989931597e-15,8.246534624708156e-18
"(82.152, 83.605]",0.9334464901959012,0.00014478263577805714,1.568703767833221e-11,2.2344707566390495e-18,0.0026690400648509967,2.8918752471448946e-10,1.0960889794384995e-15,1.594005713159551e-18
"(83.605, 84.996]",0.8907446108719953,0.0001316947760737134,1.426898262492447e-11,1.3054838501043964e-18,0.0031934511653644157,3.4600688463621595e-10,3.9239236251244785e-15,2.2213125058027556e-18
"(84.996, 86.337]",0.9327705889108925,0.00013257984485230795,1.4364878843439319e-11,4.406044679210313e-18,0.002780136984158431,3.012247524507902e-10,3.5807822002053944e-16,1.3080628353410993e-17
"(86.337, 87.635]",0.9316674157074829,0.00012530083398888453,1.3576206106119126e-11,5.576043021773547e-19,0.0027967665634397914,3.0302654888417887e-10,3.3582062311321475e-16,1.5040987601537752e-18
