distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 2.115]",6.7819036816223485e-06,5.543050742063845e-07,1.3477252441492808e-06,6.721579867430781e-06,6.016820692168766e-09,8.622917329393284e-17,2.6412640365082516e-10,4.1217213516199477e-08,0.5958173660452498,0.048697917989327696,0.11840305359949092,0.5905176776732638
"(2.115, 3.2]",8.257432603977219e-07,5.319231582218557e-07,6.307434931952751e-07,6.65611523680699e-07,7.512398272978236e-11,2.4699034472418187e-17,2.02276136017141e-11,2.2535342083558842e-11,0.07254319691246067,0.04673051329610647,0.05541207736419131,0.05847530357839677
"(3.2, 4.113]",5.032155611737201e-07,5.16472575462854e-07,4.155199032005465e-07,3.8296045095919904e-07,3.7253269616205464e-11,1.6566355904912643e-17,7.212461341175235e-12,6.001372395613865e-12,0.044209499911356004,0.04537418164471358,0.03650508557578081,0.033644607458569474
"(4.113, 4.957]",3.414740899184375e-07,5.030886112576356e-07,3.0585433129300817e-07,2.680072926039445e-07,2.271190837826654e-11,1.3579652249704369e-17,5.39090957147686e-12,4.551676350682788e-12,0.02999918174751457,0.04419734067620581,0.026869914712753355,0.023544976669841733
"(4.957, 5.788]",2.1662290911326483e-07,4.90690274020511e-07,2.733026712335601e-07,2.453505975187278e-07,7.80651909132918e-12,1.2399335923559667e-17,5.030349580061147e-12,2.839577429274795e-11,0.019031189057236768,0.04310910333379798,0.024010732878553192,0.021555031394410312
"(5.788, 6.614]",2.095259247039032e-07,4.786239165028496e-07,2.3350379034055863e-07,1.952193988554646e-07,1.48927500291217e-11,1.1787587239929182e-17,2.6370516446412503e-12,2.6089143267629276e-12,0.018407271537087305,0.04204806831260834,0.020513774988998756,0.017150414628250274
"(6.614, 7.456]",1.4601284405923668e-07,4.668130760801691e-07,2.252007576529018e-07,1.6504723110844888e-07,5.255139015247462e-12,1.1545522230753285e-17,5.648661562370713e-12,1.2808148332665537e-12,0.01282781240198018,0.04101139598594718,0.019784787362838036,0.014500059441801667
"(7.456, 8.337]",1.7438502364456175e-07,4.5496189252742627e-07,1.9992339493265496e-07,1.8773770101995095e-07,6.979480750299857e-12,1.2001772315100713e-17,1.9226004422290022e-12,1.1954151795063383e-11,0.01532007309722204,0.03996931218231945,0.017563670091623605,0.01649313251000473
"(8.337, 9.272]",1.788050974094174e-07,4.427311030781861e-07,1.9405836812142544e-07,1.7789661138965264e-07,9.763764251968608e-12,1.2910168597766509e-17,1.7538628706170175e-12,1.5393811549662804e-11,0.015708743027806955,0.03889569832983096,0.01704880387293971,0.015628928897026544
"(9.272, 10.288]",1.178995664475751e-07,4.299751017432065e-07,1.7220962709415327e-07,1.6471530448242573e-07,3.429436490374248e-12,1.4337469360284748e-17,1.1528585536845613e-12,1.5708119316534814e-11,0.010357712711552367,0.03777417263834418,0.015128960159475553,0.014470568929390065
"(10.288, 11.406]",1.4211270031758793e-07,4.1645249174834507e-07,1.8809635706161423e-07,1.5111894796614842e-07,7.184396262512979e-12,1.6278843371754044e-17,1.6883535114843165e-12,4.088421879655589e-12,0.01248516917370137,0.03658701721005911,0.016525017353291056,0.013276404054618003
"(11.406, 12.65]",1.163860433759966e-07,4.020180909189963e-07,1.989002951312564e-07,1.8124987968158377e-07,3.253284347319265e-12,1.864836216387907e-17,1.7498475258954707e-12,2.8953674101445203e-11,0.010224746682668054,0.035318093323415664,0.01747378872787114,0.015923164429786498
"(12.65, 14.062]",1.1374449061465054e-07,3.8635797008287357e-07,1.9265381561689446e-07,2.101082871793838e-07,3.307800728409638e-12,2.2333678882746186e-17,1.4623197263905336e-12,7.15662961034669e-11,0.009992908478459508,0.033943093103660775,0.016925408317206646,0.018458853461857584
"(14.062, 15.693]",1.2306106820449657e-07,3.6920288283227956e-07,2.2849099869598196e-07,1.8800051270648828e-07,5.195311060612899e-12,2.7113879504026104e-17,3.8901392069504806e-12,1.4758376882139984e-11,0.010811160963901433,0.032435211662581426,0.020073391217439406,0.01651622104229041
"(15.693, 17.608]",1.0805920645393874e-07,3.5008887965230043e-07,2.6870389798942243e-07,1.6022212989047593e-07,2.552408865003831e-12,3.369725782789283e-17,6.044384487647629e-12,4.74884266722672e-12,0.009493433523804334,0.030756708432973203,0.023606712253962717,0.014076154999397872
"(17.608, 19.895]",1.3976803441768982e-07,3.288487775517458e-07,3.3536541775438116e-07,2.0013446977582312e-07,4.80876430949035e-12,4.2319903495607336e-17,7.274931352595809e-12,2.201677349609846e-11,0.012278901359662886,0.028890022805475972,0.029462522680557893,0.017582213438745612
"(19.895, 22.678]",1.360005347523176e-07,3.048894186541545e-07,3.687506381127509e-07,1.5574336363617906e-07,5.024169312215919e-12,5.411048986714297e-17,6.456254074091804e-12,2.533203134272134e-12,0.01194819098013011,0.02678575498644209,0.03239621856075762,0.013682677468892877
"(22.678, 25.793]",9.944622745948359e-08,2.788554145818658e-07,4.057613841772958e-07,1.6932430166807277e-07,2.0238080701948215e-12,5.721712167894475e-17,6.0975511100536495e-12,6.690346984133275e-12,0.008736549974770552,0.02449800588184608,0.03564694912274379,0.014875478550143529
"(25.793, 29.162]",9.313776099459616e-08,2.5309815373301133e-07,3.5607317663144746e-07,1.3232865675491082e-07,1.5951316962240343e-12,5.4980933182172824e-17,5.080050747244651e-12,2.4466296592983557e-12,0.00818252485441925,0.022235685198059976,0.03128245285977919,0.011625601810545935
"(29.162, 32.281]",7.587019499835724e-08,2.2921556067847794e-07,3.1140872726198744e-07,1.1093819967588296e-07,2.1648531918405614e-12,3.8088938157905965e-17,4.58906859640032e-12,1.0884424479361143e-11,0.006665348370995681,0.020137045436725644,0.02735787950742012,0.00974614271792567
"(32.281, 35.044]",5.5457037673991045e-08,2.0993144406440378e-07,2.961917170375746e-07,7.150670324226052e-08,1.0148153213951819e-12,2.5064020819737258e-17,4.04951481742797e-12,1.1441076429985978e-12,0.004872011673735461,0.018442897223946,0.026021034725185,0.006282006893239071
"(35.044, 37.614]",3.337436435639695e-08,1.937446322643857e-07,2.417349654697117e-07,5.737400241059522e-08,2.0476188195664562e-13,1.8718775665243866e-17,3.410448781584005e-12,4.924587772842734e-13,0.0029320714061668975,0.01702124092295534,0.02123738365637605,0.005040535607780432
"(37.614, 40.002]",2.510895967464815e-08,1.798906665018139e-07,1.9076841242615974e-07,5.079981990103102e-08,1.5569840685129843e-13,1.3745071857586638e-17,1.8449980086916354e-12,9.691771415561444e-13,0.0022058723253371893,0.015803754833517356,0.016759386568462986,0.004462865777945377
"(40.002, 42.213]",2.4293432659423828e-08,1.6792104885537543e-07,1.7571985027501e-07,4.307356243644427e-08,1.6241683730154375e-13,1.0294654272709012e-17,2.185854702708129e-12,4.617269045333282e-13,0.002134275232861021,0.014752535826140153,0.015437691726060729,0.0037841847542913754
"(42.213, 44.525]",2.2469996370357464e-08,1.5707509017030005e-07,1.8073557433245053e-07,4.381574953977113e-08,1.1037414244905331e-13,9.883666671430953e-18,1.982589895151247e-12,3.1929257942444573e-13,0.001974034121128644,0.0137993608216412,0.015877981676254444,0.0038493012285679734
"(44.525, 46.962]",2.0024618613838172e-08,1.4618062972324777e-07,1.729937514387198e-07,3.988800243346746e-08,8.798268374278347e-14,9.495515493749081e-18,1.3592843007663575e-12,2.013185977896612e-13,0.0017592428437001389,0.01284255304370621,0.01519819303889729,0.0035043205657898507
"(46.962, 49.411]",1.9598183362747015e-08,1.3589233657340767e-07,1.5860600926736504e-07,3.504312832102804e-08,1.720209196768431e-13,8.264623981288944e-18,1.1985023374676488e-12,4.630757587556408e-13,0.0017217396047840507,0.011938413552647012,0.013933855126156554,0.0030786089092589555
"(49.411, 51.915]",1.7405119085865154e-08,1.260869909364154e-07,1.5922936068985972e-07,3.007415994578765e-08,6.945797445324875e-14,7.512606326646374e-18,9.273735414293861e-13,1.7981104150395674e-13,0.0015291093321695972,0.01107724650172784,0.013988936254046937,0.0026421352478772277
"(51.915, 54.193]",1.7269686329549346e-08,1.1730248483077863e-07,1.4387809808165509e-07,2.393080273549437e-08,2.9489406739114627e-13,5.350947486908653e-18,7.093642477970361e-13,1.1309028294310233e-13,0.001517176483423569,0.010305257897353565,0.012639978672669562,0.0021023688819186512
"(54.193, 56.242]",1.3893049348360592e-08,1.0994828790632316e-07,1.360425237187078e-07,2.0646956043226383e-08,8.792603286303202e-14,3.785578066368713e-18,7.079220199427208e-13,1.5038390835424587e-13,0.0012205599574508714,0.009659396885722114,0.011951879878783355,0.0018139176762216108
"(56.242, 58.166]",1.1836526585421463e-08,1.03618602358816e-07,1.51373607888623e-07,1.7532796788042956e-08,3.922328055389517e-14,2.9759990678008506e-18,9.632262446376686e-13,6.519351216592786e-14,0.0010398625335824464,0.009103101454426703,0.013298474200231308,0.0015402912634231497
"(58.166, 60.05]",1.0672035113964143e-08,9.785918402389228e-08,1.358923335216276e-07,1.4989865152683473e-08,6.44538200601781e-14,2.542404445133617e-18,7.505476031538706e-13,6.027177090739646e-14,0.0009375809729022058,0.008597320753235032,0.011938685069209072,0.0013169196131238537
"(60.05, 61.85]",9.566241978053737e-09,9.261122616021113e-08,1.2219076767731273e-07,1.3203322101441089e-08,3.2159999310993195e-14,2.0760725887952817e-18,8.054282843160096e-13,4.704395900256824e-14,0.000840413490255977,0.008136081440626868,0.010734703321987277,0.0011599382532558025
"(61.85, 63.607]",1.0322768510234406e-08,8.781338534040507e-08,1.0361513023605167e-07,1.1548401534163573e-08,8.96002217821344e-14,1.7898657127204418e-18,5.049357877580767e-13,2.8413099282672316e-14,0.0009068965046981335,0.007714757155695947,0.009103003651758083,0.0010145732683824065
"(63.607, 65.353]",1.0225982804126412e-08,8.330564973268555e-08,9.493505577656997e-08,9.895607011928836e-09,4.2467425691873705e-14,1.5908563711901886e-18,4.507050854159228e-13,6.686320872240266e-14,0.0008983730413081136,0.007318567940315891,0.008340234520083225,0.0008693488672119721
"(65.353, 67.048]",9.410794600495651e-09,7.91130452475934e-08,1.0722551133763033e-07,9.418967837017237e-09,4.592254748549996e-14,1.3524769628798656e-18,4.985745806301178e-13,1.242533861611833e-14,0.000826775948831945,0.00695039747718207,0.009420190073056176,0.0008274940003533123
"(67.048, 68.668]",1.0517044933276116e-08,7.527187019189904e-08,1.083901713327358e-07,8.304700573931677e-09,1.8248257371420726e-13,1.1186008267469497e-18,3.7837708754030767e-13,1.139021845278691e-14,0.0009239434314781734,0.006612784340098715,0.009522293331923505,0.0007295845548210457
"(68.668, 70.216]",7.664461581846972e-09,7.178807617466991e-08,9.48695131683733e-08,6.146403016743556e-09,2.5973422713516798e-14,9.309882836529544e-19,2.6674801755128056e-13,1.821762545492265e-15,0.000673353607811584,0.00630686964424945,0.008334666209894268,0.0005399860906329884
"(70.216, 71.784]",6.0540922863139275e-09,6.851253301892802e-08,8.437386038823263e-08,6.404734616383655e-09,1.7759567217057742e-14,8.70328247885146e-19,2.6767917178444533e-13,1.602631514233641e-14,0.0005318641155372512,0.006018963050778865,0.007412412382827013,0.0005626687455185369
"(71.784, 73.38]",8.324187388892029e-09,6.535916054919309e-08,9.01183990749051e-08,5.0686056802077035e-09,1.563552552919389e-13,8.174518910003719e-19,3.669359015239485e-13,1.5579287915187429e-15,0.0007313131588637203,0.00574206369088881,0.007917261832326713,0.00044529728342896757
"(73.38, 75.118]",7.276553228742701e-09,6.217169610111824e-08,8.579088875772801e-08,5.294740368955681e-09,4.132822366903325e-14,8.718913680730268e-19,2.483923388419537e-13,4.02107402144318e-15,0.0006392597542515038,0.005461907845875439,0.0075369011591439215,0.0004651535308934945
"(75.118, 76.989]",7.121320093196192e-09,5.889195697092641e-08,7.906233596447544e-08,5.15176106364618e-09,4.0999673969308077e-14,9.221272287815434e-19,2.2631468471254502e-13,8.692424546042866e-15,0.0006256222128274718,0.005173776203809827,0.006945784339151096,0.0004525925129634442
"(76.989, 78.993]",7.004735774801917e-09,5.5570033168504904e-08,8.276538471684186e-08,4.46859409710308e-09,3.808954678862299e-14,9.37520848173092e-19,2.8002195349039256e-13,1.8403885123415228e-15,0.0006153940567594476,0.00488204969398583,0.007271270108913425,0.000392583865806894
"(78.993, 81.161]",6.480983409066834e-09,5.2223120283965766e-08,7.668915029199979e-08,3.3921478381344e-09,3.839518458009547e-14,9.511593191129708e-19,1.8447707012945134e-13,1.2467115688513893e-15,0.0005693673544533395,0.00458790556318696,0.006737295231452766,0.0002980069718757833
"(81.161, 83.559]",5.821110062162258e-09,4.8739125097103765e-08,8.905405755322621e-08,2.476688181783233e-09,1.7563462490251798e-14,1.024328270874928e-18,3.1350434464011915e-13,5.6683559683017935e-16,0.0005114078034012031,0.004281927096280954,0.007823755172281135,0.00021758696352238414
"(83.559, 86.01]",8.401993461454908e-09,4.53154861119729e-08,7.690725737653907e-08,2.1355309563915608e-09,6.631790546630166e-14,9.206334687140856e-19,2.5030926341187216e-13,1.6030281423322965e-15,0.0007381319295757365,0.003981056085909043,0.00675645637504371,0.0001876106655809114
"(86.01, 88.485]",7.334598678324445e-09,4.20939473154467e-08,7.497520736445323e-08,1.599331392396587e-09,2.5945292681224234e-14,8.2046384482528575e-19,2.4537297855858774e-13,5.359844087562102e-16,0.0006443738322855158,0.0036981216474512545,0.006586871867796674,0.00014050766014760976
"(88.485, 90.999]",7.315361512629328e-09,3.905549815405259e-08,6.788932077979516e-08,9.54963781136797e-10,3.6498199993483243e-14,7.226535137088207e-19,1.6509534173638103e-13,1.7754567426664775e-16,0.0006426691396075118,0.003431103623829828,0.005964212609146564,8.389547810042989e-05
"(90.999, 93.534]",5.433036058018109e-09,3.620577409459569e-08,6.533748389206832e-08,6.630596831401173e-10,4.786702349590042e-14,6.289029585322625e-19,1.3423353748360065e-13,1.5960362959518223e-16,0.0004773139498411229,0.0031808220773066097,0.00574015930985377,5.825244540259187e-05
"(93.534, 96.205]",5.8406467249374745e-09,3.3498590063976666e-08,6.421988135270643e-08,5.019637333902393e-10,4.8690480454714055e-14,6.042681445734635e-19,1.32514355708955e-13,2.3235812108758735e-17,0.000513112496079207,0.002942918134300478,0.0056418450165979656,4.4098517905799305e-05
