zone,groundtruth,model
10201,12.9717868338558,22.193631650741175
10202,12.1728,11.826505024289853
10601,13.557275541795665,25.9402767625593
10602,10.4,21.839185169608964
10603,13.8,19.720429952234614
10701,10.059925093632959,14.577629767797772
10703,12.162079510703364,9.668371910119353
10704,9.668041237113401,29.498210591286167
11101,7.585585585585585,36.776923393205436
11102,12.216666666666667,15.276698894342282
11103,7.555926544240401,35.98241070096053
11401,9.730077120822623,28.40850496736794
11402,16.74251497005988,15.988092896833178
11501,8.259720062208398,49.5927128756732
11502,14.989795918367347,87.10663151731025
11503,15.109756097560975,40.273117419586946
11504,11.26530612244898,9.157046301494377
11601,6.956661316211878,27.45133622338719
11602,9.1175,37.508532673411
11603,6.575289575289576,14.581031673166402
11701,3.0921658986175116,26.33880060862301
11702,4.704022988505747,37.725063182914056
11703,3.229799851742031,46.62996058808832
11801,4.003802281368821,42.66819176933216
11802,4.162374020156775,29.56738074149851
11901,6.779829545454546,27.100951012174882
11902,4.811965811965812,36.90431813650926
11903,6.234493192133131,68.25427346383057
11904,6.015978695073236,110.33558388257859
12001,5.7928730512249444,33.23291185952879
12002,4.136666666666667,27.993238847050538
12003,4.173601147776184,24.910447509727852
12101,4.155864197530864,33.873462857321265
12102,7.333333333333333,27.583984490428627
12103,6.403453689167975,18.131611592650867
12104,5.173758865248227,45.74001522134402
12201,3.4944444444444445,49.41964742376012
12202,6.709090909090909,32.2959876901304
12203,5.090346534653466,47.627293410128146
12301,13.031746031746032,41.167348320508076
12302,10.458715596330276,35.18419279361962
12303,20.939226519337016,108.2220860430588
12401,13.166666666666666,81.46362896675201
12403,11.683860232945092,23.60059941534775
12404,10.981132075471699,7.003865073068629
12405,10.86970684039088,36.066654521821235
12501,5.870069605568445,39.95260563993957
12502,6.643939393939394,24.990151229791195
12503,6.345299145299145,52.575665679841244
12504,6.576,18.07080131257677
12601,6.1066666666666665,14.730976024186308
12602,5.255742725880551,28.03878382476506
12701,11.225806451612904,15.912757758916916
12702,8.72817133443163,68.93602920265995
12703,9.215384615384615,17.340029216722268
12801,9.869140625,31.830671102669523
12802,7.982905982905983,46.379068225817534
